"aar","fylke_nr","innvkat_3","vreg_3","enhet","tabellvariabel","tabell_navn","bydel_nr","kommune_nr","naringsregion_nr"
"2013","NULL","befolkningen_ellers","alle","prosent","5.7","arbledige_innvkat_land","NULL","2015","NULL"
"2013","NULL","innvandrere","1","personer","25","arbledige_innvkat_land","NULL","2015","NULL"
"2013","NULL","innvandrere","1","prosent","23.2","arbledige_innvkat_land","NULL","2015","NULL"
"2013","NULL","innvandrere","2","personer","9","arbledige_innvkat_land","NULL","2015","NULL"
"2013","NULL","innvandrere","2","prosent","37.9","arbledige_innvkat_land","NULL","2015","NULL"
"2013","NULL","innvandrere","alle","personer","34","arbledige_innvkat_land","NULL","2015","NULL"
"2013","NULL","innvandrere","alle","prosent","25.9","arbledige_innvkat_land","NULL","2015","NULL"
"2013","NULL","alle","alle","personer","19","arbledige_innvkat_land","NULL","2017","NULL"
"2013","NULL","alle","alle","prosent","4.2","arbledige_innvkat_land","NULL","2017","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","19","arbledige_innvkat_land","NULL","2017","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","4.7","arbledige_innvkat_land","NULL","2017","NULL"
"2013","NULL","innvandrere","1","personer",":","arbledige_innvkat_land","NULL","2017","NULL"
"2013","NULL","innvandrere","1","prosent",":","arbledige_innvkat_land","NULL","2017","NULL"
"2013","NULL","innvandrere","2","personer",":","arbledige_innvkat_land","NULL","2017","NULL"
"2013","NULL","innvandrere","2","prosent",":","arbledige_innvkat_land","NULL","2017","NULL"
"2013","NULL","innvandrere","alle","personer",":","arbledige_innvkat_land","NULL","2017","NULL"
"2013","NULL","innvandrere","alle","prosent",":","arbledige_innvkat_land","NULL","2017","NULL"
"2013","NULL","alle","alle","personer","48","arbledige_innvkat_land","NULL","2018","NULL"
"2013","NULL","alle","alle","prosent","9.8","arbledige_innvkat_land","NULL","2018","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","34","arbledige_innvkat_land","NULL","2018","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","8.7","arbledige_innvkat_land","NULL","2018","NULL"
"2013","NULL","innvandrere","1","personer","12","arbledige_innvkat_land","NULL","2018","NULL"
"2013","NULL","innvandrere","1","prosent","16.1","arbledige_innvkat_land","NULL","2018","NULL"
"2013","NULL","innvandrere","2","personer","2","arbledige_innvkat_land","NULL","2018","NULL"
"2013","NULL","innvandrere","2","prosent","7.4","arbledige_innvkat_land","NULL","2018","NULL"
"2013","NULL","innvandrere","alle","personer","14","arbledige_innvkat_land","NULL","2018","NULL"
"2013","NULL","innvandrere","alle","prosent","13.7","arbledige_innvkat_land","NULL","2018","NULL"
"2013","NULL","alle","alle","personer","102","arbledige_innvkat_land","NULL","2019","NULL"
"2013","NULL","alle","alle","prosent","7.3","arbledige_innvkat_land","NULL","2019","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","60","arbledige_innvkat_land","NULL","2019","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","5","arbledige_innvkat_land","NULL","2019","NULL"
"2013","NULL","innvandrere","1","personer","21","arbledige_innvkat_land","NULL","2019","NULL"
"2013","NULL","innvandrere","1","prosent","18","arbledige_innvkat_land","NULL","2019","NULL"
"2013","NULL","innvandrere","2","personer","21","arbledige_innvkat_land","NULL","2019","NULL"
"2013","NULL","innvandrere","2","prosent","29","arbledige_innvkat_land","NULL","2019","NULL"
"2013","NULL","innvandrere","alle","personer","42","arbledige_innvkat_land","NULL","2019","NULL"
"2013","NULL","innvandrere","alle","prosent","22.2","arbledige_innvkat_land","NULL","2019","NULL"
"2013","NULL","alle","alle","personer","45","arbledige_innvkat_land","NULL","2020","NULL"
"2013","NULL","alle","alle","prosent","2.5","arbledige_innvkat_land","NULL","2020","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","40","arbledige_innvkat_land","NULL","2020","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","2.4","arbledige_innvkat_land","NULL","2020","NULL"
"2013","NULL","innvandrere","1","personer","3","arbledige_innvkat_land","NULL","2020","NULL"
"2013","NULL","innvandrere","1","prosent","4","arbledige_innvkat_land","NULL","2020","NULL"
"2013","NULL","innvandrere","2","personer","2","arbledige_innvkat_land","NULL","2020","NULL"
"2013","NULL","innvandrere","2","prosent","2.8","arbledige_innvkat_land","NULL","2020","NULL"
"2013","NULL","innvandrere","alle","personer","5","arbledige_innvkat_land","NULL","2020","NULL"
"2013","NULL","innvandrere","alle","prosent","3.4","arbledige_innvkat_land","NULL","2020","NULL"
"2013","NULL","alle","alle","personer","64","arbledige_innvkat_land","NULL","2021","NULL"
"2013","NULL","alle","alle","prosent","5","arbledige_innvkat_land","NULL","2021","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","58","arbledige_innvkat_land","NULL","2021","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","5","arbledige_innvkat_land","NULL","2021","NULL"
"2013","NULL","innvandrere","1","personer","4","arbledige_innvkat_land","NULL","2021","NULL"
"2013","NULL","innvandrere","1","prosent","6","arbledige_innvkat_land","NULL","2021","NULL"
"2013","NULL","innvandrere","2","personer","2","arbledige_innvkat_land","NULL","2021","NULL"
"2013","NULL","innvandrere","2","prosent","5","arbledige_innvkat_land","NULL","2021","NULL"
"2013","NULL","innvandrere","alle","personer","6","arbledige_innvkat_land","NULL","2021","NULL"
"2013","NULL","innvandrere","alle","prosent","5.6","arbledige_innvkat_land","NULL","2021","NULL"
"2013","NULL","alle","alle","personer","30","arbledige_innvkat_land","NULL","2022","NULL"
"2013","NULL","alle","alle","prosent","5.6","arbledige_innvkat_land","NULL","2022","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","24","arbledige_innvkat_land","NULL","2022","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","5.4","arbledige_innvkat_land","NULL","2022","NULL"
"2013","NULL","innvandrere","1","personer","3","arbledige_innvkat_land","NULL","2022","NULL"
"2013","NULL","innvandrere","1","prosent","5.4","arbledige_innvkat_land","NULL","2022","NULL"
"2013","NULL","innvandrere","2","personer","3","arbledige_innvkat_land","NULL","2022","NULL"
"2013","NULL","innvandrere","2","prosent","8.8","arbledige_innvkat_land","NULL","2022","NULL"
"2013","NULL","innvandrere","alle","personer","6","arbledige_innvkat_land","NULL","2022","NULL"
"2013","NULL","innvandrere","alle","prosent","6.7","arbledige_innvkat_land","NULL","2022","NULL"
"2013","NULL","alle","alle","personer","47","arbledige_innvkat_land","NULL","2023","NULL"
"2013","NULL","alle","alle","prosent","10.2","arbledige_innvkat_land","NULL","2023","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","27","arbledige_innvkat_land","NULL","2023","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","8","arbledige_innvkat_land","NULL","2023","NULL"
"2013","NULL","innvandrere","1","personer","16","arbledige_innvkat_land","NULL","2023","NULL"
"2013","NULL","innvandrere","1","prosent","17","arbledige_innvkat_land","NULL","2023","NULL"
"2013","NULL","innvandrere","2","personer","4","arbledige_innvkat_land","NULL","2023","NULL"
"2013","NULL","innvandrere","2","prosent","14.7","arbledige_innvkat_land","NULL","2023","NULL"
"2013","NULL","innvandrere","alle","personer","20","arbledige_innvkat_land","NULL","2023","NULL"
"2013","NULL","innvandrere","alle","prosent","16.5","arbledige_innvkat_land","NULL","2023","NULL"
"2013","NULL","alle","alle","personer","21","arbledige_innvkat_land","NULL","2024","NULL"
"2013","NULL","alle","alle","prosent","4.6","arbledige_innvkat_land","NULL","2024","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","18","arbledige_innvkat_land","NULL","2024","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","4.7","arbledige_innvkat_land","NULL","2024","NULL"
"2013","NULL","innvandrere","1","personer","1","arbledige_innvkat_land","NULL","2024","NULL"
"2013","NULL","innvandrere","1","prosent","1.6","arbledige_innvkat_land","NULL","2024","NULL"
"2013","NULL","innvandrere","2","personer","2","arbledige_innvkat_land","NULL","2024","NULL"
"2013","NULL","innvandrere","2","prosent","12.6","arbledige_innvkat_land","NULL","2024","NULL"
"2013","NULL","innvandrere","alle","personer","3","arbledige_innvkat_land","NULL","2024","NULL"
"2013","NULL","innvandrere","alle","prosent","3.8","arbledige_innvkat_land","NULL","2024","NULL"
"2013","NULL","alle","alle","personer","55","arbledige_innvkat_land","NULL","2025","NULL"
"2013","NULL","alle","alle","prosent","4.2","arbledige_innvkat_land","NULL","2025","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","49","arbledige_innvkat_land","NULL","2025","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","4.3","arbledige_innvkat_land","NULL","2025","NULL"
"2013","NULL","innvandrere","1","personer","3","arbledige_innvkat_land","NULL","2025","NULL"
"2013","NULL","innvandrere","1","prosent","2.7","arbledige_innvkat_land","NULL","2025","NULL"
"2013","NULL","innvandrere","2","personer","3","arbledige_innvkat_land","NULL","2025","NULL"
"2013","NULL","innvandrere","2","prosent","5.5","arbledige_innvkat_land","NULL","2025","NULL"
"2013","NULL","innvandrere","alle","personer","6","arbledige_innvkat_land","NULL","2025","NULL"
"2013","NULL","innvandrere","alle","prosent","3.6","arbledige_innvkat_land","NULL","2025","NULL"
"2013","NULL","alle","alle","personer","11","arbledige_innvkat_land","NULL","2027","NULL"
"2013","NULL","alle","alle","prosent","3","arbledige_innvkat_land","NULL","2027","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","10","arbledige_innvkat_land","NULL","2027","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","3","arbledige_innvkat_land","NULL","2027","NULL"
"2013","NULL","innvandrere","1","personer",":","arbledige_innvkat_land","NULL","2027","NULL"
"2013","NULL","innvandrere","1","prosent",":","arbledige_innvkat_land","NULL","2027","NULL"
"2013","NULL","innvandrere","2","personer",":","arbledige_innvkat_land","NULL","2027","NULL"
"2013","NULL","innvandrere","2","prosent",":","arbledige_innvkat_land","NULL","2027","NULL"
"2013","NULL","innvandrere","alle","personer",":","arbledige_innvkat_land","NULL","2027","NULL"
"2013","NULL","innvandrere","alle","prosent",":","arbledige_innvkat_land","NULL","2027","NULL"
"2013","NULL","alle","alle","personer","96","arbledige_innvkat_land","NULL","2028","NULL"
"2013","NULL","alle","alle","prosent","9.5","arbledige_innvkat_land","NULL","2028","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","54","arbledige_innvkat_land","NULL","2028","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","7.4","arbledige_innvkat_land","NULL","2028","NULL"
"2013","NULL","innvandrere","1","personer","26","arbledige_innvkat_land","NULL","2028","NULL"
"2013","NULL","innvandrere","1","prosent","13.1","arbledige_innvkat_land","NULL","2028","NULL"
"2013","NULL","innvandrere","2","personer","16","arbledige_innvkat_land","NULL","2028","NULL"
"2013","NULL","innvandrere","2","prosent","19.1","arbledige_innvkat_land","NULL","2028","NULL"
"2013","NULL","innvandrere","alle","personer","42","arbledige_innvkat_land","NULL","2028","NULL"
"2013","NULL","innvandrere","alle","prosent","14.8","arbledige_innvkat_land","NULL","2028","NULL"
"2013","NULL","alle","alle","personer","108","arbledige_innvkat_land","NULL","2030","NULL"
"2013","NULL","alle","alle","prosent","2","arbledige_innvkat_land","NULL","2030","NULL"
"2013","NULL","befolkningen_ellers","alle","personer","77","arbledige_innvkat_land","NULL","2030","NULL"
"2013","NULL","befolkningen_ellers","alle","prosent","1.7","arbledige_innvkat_land","NULL","2030","NULL"
"2013","NULL","innvandrere","1","personer","11","arbledige_innvkat_land","NULL","2030","NULL"
"2013","NULL","innvandrere","1","prosent","2.7","arbledige_innvkat_land","NULL","2030","NULL"
"2013","NULL","innvandrere","2","personer","20","arbledige_innvkat_land","NULL","2030","NULL"
"2013","NULL","innvandrere","2","prosent","4.1","arbledige_innvkat_land","NULL","2030","NULL"
"2013","NULL","innvandrere","alle","personer","31","arbledige_innvkat_land","NULL","2030","NULL"
"2013","NULL","innvandrere","alle","prosent","3.5","arbledige_innvkat_land","NULL","2030","NULL"
"2013","NULL","alle","alle","personer","651","arbledige_innvkat_land","NULL","NULL","01"
"2013","NULL","alle","alle","prosent","4.8","arbledige_innvkat_land","NULL","NULL","01"
"2013","NULL","befolkningen_ellers","alle","personer","439","arbledige_innvkat_land","NULL","NULL","01"
"2013","NULL","befolkningen_ellers","alle","prosent","3.6","arbledige_innvkat_land","NULL","NULL","01"
"2013","NULL","innvandrere","1","personer","52","arbledige_innvkat_land","NULL","NULL","01"
"2013","NULL","innvandrere","1","prosent","6.7","arbledige_innvkat_land","NULL","NULL","01"
"2013","NULL","innvandrere","2","personer","160","arbledige_innvkat_land","NULL","NULL","01"
"2013","NULL","innvandrere","2","prosent","22.7","arbledige_innvkat_land","NULL","NULL","01"
"2013","NULL","innvandrere","alle","personer","212","arbledige_innvkat_land","NULL","NULL","01"
"2013","NULL","innvandrere","alle","prosent","14.3","arbledige_innvkat_land","NULL","NULL","01"
"2013","NULL","alle","alle","personer","1145","arbledige_innvkat_land","NULL","NULL","02"
"2013","NULL","alle","alle","prosent","4.1","arbledige_innvkat_land","NULL","NULL","02"
"2013","NULL","befolkningen_ellers","alle","personer","659","arbledige_innvkat_land","NULL","NULL","02"
"2013","NULL","befolkningen_ellers","alle","prosent","2.8","arbledige_innvkat_land","NULL","NULL","02"
"2013","NULL","innvandrere","1","personer","186","arbledige_innvkat_land","NULL","NULL","02"
"2013","NULL","innvandrere","1","prosent","8.3","arbledige_innvkat_land","NULL","NULL","02"
"2013","NULL","innvandrere","2","personer","300","arbledige_innvkat_land","NULL","NULL","02"
"2013","NULL","innvandrere","2","prosent","18.1","arbledige_innvkat_land","NULL","NULL","02"
"2013","NULL","innvandrere","alle","personer","486","arbledige_innvkat_land","NULL","NULL","02"
"2013","NULL","innvandrere","alle","prosent","12.5","arbledige_innvkat_land","NULL","NULL","02"
"2013","NULL","alle","alle","personer","1103","arbledige_innvkat_land","NULL","NULL","03"
"2013","NULL","alle","alle","prosent","4","arbledige_innvkat_land","NULL","NULL","03"
"2013","NULL","befolkningen_ellers","alle","personer","662","arbledige_innvkat_land","NULL","NULL","03"
"2013","NULL","befolkningen_ellers","alle","prosent","2.8","arbledige_innvkat_land","NULL","NULL","03"
"2013","NULL","innvandrere","1","personer","175","arbledige_innvkat_land","NULL","NULL","03"
"2013","NULL","innvandrere","1","prosent","8.2","arbledige_innvkat_land","NULL","NULL","03"
"2013","NULL","innvandrere","2","personer","266","arbledige_innvkat_land","NULL","NULL","03"
"2013","NULL","innvandrere","2","prosent","15.2","arbledige_innvkat_land","NULL","NULL","03"
"2013","NULL","innvandrere","alle","personer","441","arbledige_innvkat_land","NULL","NULL","03"
"2013","NULL","innvandrere","alle","prosent","11.3","arbledige_innvkat_land","NULL","NULL","03"
"2013","NULL","alle","alle","personer","3308","arbledige_innvkat_land","NULL","NULL","04"
"2013","NULL","alle","alle","prosent","5.2","arbledige_innvkat_land","NULL","NULL","04"
"2013","NULL","befolkningen_ellers","alle","personer","1812","arbledige_innvkat_land","NULL","NULL","04"
"2013","NULL","befolkningen_ellers","alle","prosent","3.3","arbledige_innvkat_land","NULL","NULL","04"
"2013","NULL","innvandrere","1","personer","385","arbledige_innvkat_land","NULL","NULL","04"
"2013","NULL","innvandrere","1","prosent","9.1","arbledige_innvkat_land","NULL","NULL","04"
"2013","NULL","innvandrere","2","personer","1111","arbledige_innvkat_land","NULL","NULL","04"
"2013","NULL","innvandrere","2","prosent","24.2","arbledige_innvkat_land","NULL","NULL","04"
"2013","NULL","innvandrere","alle","personer","1496","arbledige_innvkat_land","NULL","NULL","04"
"2013","NULL","innvandrere","alle","prosent","17","arbledige_innvkat_land","NULL","NULL","04"
"2013","NULL","alle","alle","personer","2076","arbledige_innvkat_land","NULL","NULL","05"
"2013","NULL","alle","alle","prosent","2.4","arbledige_innvkat_land","NULL","NULL","05"
"2013","NULL","befolkningen_ellers","alle","personer","1005","arbledige_innvkat_land","NULL","NULL","05"
"2013","NULL","befolkningen_ellers","alle","prosent","1.4","arbledige_innvkat_land","NULL","NULL","05"
"2013","NULL","innvandrere","1","personer","472","arbledige_innvkat_land","NULL","NULL","05"
"2013","NULL","innvandrere","1","prosent","4.8","arbledige_innvkat_land","NULL","NULL","05"
"2013","NULL","innvandrere","2","personer","599","arbledige_innvkat_land","NULL","NULL","05"
"2013","NULL","innvandrere","2","prosent","8.7","arbledige_innvkat_land","NULL","NULL","05"
"2013","NULL","innvandrere","alle","personer","1071","arbledige_innvkat_land","NULL","NULL","05"
