"aar","bydel_nr","flytting","innvkat_3","vreg_3","enhet","tabellvariabel","tabell_navn","fylke_nr","Fylke","naringsregion_nr","kommune_nr"
"2013","NULL","nettoinnflytting","innvandrere","alle","personer","-7","befolkning_flytting","NULL","NULL","NULL","1443"
"2013","NULL","nettoinnflytting","befolkningen_ellers","alle","personer","-59","befolkning_flytting","NULL","NULL","NULL","1443"
"2013","NULL","innvandring_og_innflytting","alle","alle","personer","212","befolkning_flytting","NULL","NULL","NULL","1443"
"2013","NULL","innvandring_og_innflytting","innvandrere","1","personer","51","befolkning_flytting","NULL","NULL","NULL","1443"
"2013","NULL","innvandring_og_innflytting","innvandrere","2","personer","21","befolkning_flytting","NULL","NULL","NULL","1443"
"2013","NULL","innvandring_og_innflytting","innvandrere","alle","personer","72","befolkning_flytting","NULL","NULL","NULL","1443"
"2013","NULL","innvandring_og_innflytting","befolkningen_ellers","alle","personer","140","befolkning_flytting","NULL","NULL","NULL","1443"
"2013","NULL","utvandring_og_utflytting","alle","alle","personer","234","befolkning_flytting","NULL","NULL","NULL","1443"
"2013","NULL","utvandring_og_utflytting","innvandrere","1","personer","30","befolkning_flytting","NULL","NULL","NULL","1443"
"2013","NULL","utvandring_og_utflytting","innvandrere","2","personer","13","befolkning_flytting","NULL","NULL","NULL","1443"
"2013","NULL","utvandring_og_utflytting","innvandrere","alle","personer","43","befolkning_flytting","NULL","NULL","NULL","1443"
"2013","NULL","utvandring_og_utflytting","befolkningen_ellers","alle","personer","191","befolkning_flytting","NULL","NULL","NULL","1443"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","alle","alle","personer","-22","befolkning_flytting","NULL","NULL","NULL","1443"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","1","personer","21","befolkning_flytting","NULL","NULL","NULL","1443"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","2","personer","8","befolkning_flytting","NULL","NULL","NULL","1443"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","alle","personer","29","befolkning_flytting","NULL","NULL","NULL","1443"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","alle","personer","-51","befolkning_flytting","NULL","NULL","NULL","1443"
"2013","NULL","innvandring","alle","alle","personer","7","befolkning_flytting","NULL","NULL","NULL","1444"
"2013","NULL","innvandring","innvandrere","1","personer","7","befolkning_flytting","NULL","NULL","NULL","1444"
"2013","NULL","innvandring","innvandrere","2","personer","0","befolkning_flytting","NULL","NULL","NULL","1444"
"2013","NULL","innvandring","innvandrere","alle","personer","7","befolkning_flytting","NULL","NULL","NULL","1444"
"2013","NULL","innvandring","befolkningen_ellers","alle","personer","0","befolkning_flytting","NULL","NULL","NULL","1444"
"2013","NULL","utvandring","alle","alle","personer","5","befolkning_flytting","NULL","NULL","NULL","1444"
"2013","NULL","utvandring","innvandrere","1","personer","5","befolkning_flytting","NULL","NULL","NULL","1444"
"2013","NULL","utvandring","innvandrere","2","personer","0","befolkning_flytting","NULL","NULL","NULL","1444"
"2013","NULL","utvandring","innvandrere","alle","personer","5","befolkning_flytting","NULL","NULL","NULL","1444"
"2013","NULL","utvandring","befolkningen_ellers","alle","personer","0","befolkning_flytting","NULL","NULL","NULL","1444"
"2013","NULL","nettoinnvandring","alle","alle","personer","2","befolkning_flytting","NULL","NULL","NULL","1444"
"2013","NULL","nettoinnvandring","innvandrere","1","personer","2","befolkning_flytting","NULL","NULL","NULL","1444"
"2013","NULL","nettoinnvandring","innvandrere","2","personer","0","befolkning_flytting","NULL","NULL","NULL","1444"
"2013","NULL","nettoinnvandring","innvandrere","alle","personer","2","befolkning_flytting","NULL","NULL","NULL","1444"
"2013","NULL","nettoinnvandring","befolkningen_ellers","alle","personer","0","befolkning_flytting","NULL","NULL","NULL","1444"
"2013","NULL","innflytting","alle","alle","personer","24","befolkning_flytting","NULL","NULL","NULL","1444"
"2013","NULL","innflytting","innvandrere","1","personer","3","befolkning_flytting","NULL","NULL","NULL","1444"
"2013","NULL","innflytting","innvandrere","2","personer","0","befolkning_flytting","NULL","NULL","NULL","1444"
"2013","NULL","innflytting","innvandrere","alle","personer","3","befolkning_flytting","NULL","NULL","NULL","1444"
"2013","NULL","innflytting","befolkningen_ellers","alle","personer","21","befolkning_flytting","NULL","NULL","NULL","1444"
"2013","NULL","utflytting","alle","alle","personer","41","befolkning_flytting","NULL","NULL","NULL","1444"
"2013","NULL","utflytting","innvandrere","1","personer","0","befolkning_flytting","NULL","NULL","NULL","1444"
"2013","NULL","utflytting","innvandrere","2","personer","3","befolkning_flytting","NULL","NULL","NULL","1444"
"2013","NULL","utflytting","innvandrere","alle","personer","3","befolkning_flytting","NULL","NULL","NULL","1444"
"2013","NULL","utflytting","befolkningen_ellers","alle","personer","38","befolkning_flytting","NULL","NULL","NULL","1444"
"2013","NULL","nettoinnflytting","alle","alle","personer","-17","befolkning_flytting","NULL","NULL","NULL","1444"
"2013","NULL","nettoinnflytting","innvandrere","1","personer","3","befolkning_flytting","NULL","NULL","NULL","1444"
"2013","NULL","nettoinnflytting","innvandrere","2","personer","-3","befolkning_flytting","NULL","NULL","NULL","1444"
"2013","NULL","nettoinnflytting","innvandrere","alle","personer","0","befolkning_flytting","NULL","NULL","NULL","1444"
"2013","NULL","nettoinnflytting","befolkningen_ellers","alle","personer","-17","befolkning_flytting","NULL","NULL","NULL","1444"
"2013","NULL","innvandring_og_innflytting","alle","alle","personer","31","befolkning_flytting","NULL","NULL","NULL","1444"
"2013","NULL","innvandring_og_innflytting","innvandrere","1","personer","10","befolkning_flytting","NULL","NULL","NULL","1444"
"2013","NULL","innvandring_og_innflytting","innvandrere","2","personer","0","befolkning_flytting","NULL","NULL","NULL","1444"
"2013","NULL","innvandring_og_innflytting","innvandrere","alle","personer","10","befolkning_flytting","NULL","NULL","NULL","1444"
"2013","NULL","innvandring_og_innflytting","befolkningen_ellers","alle","personer","21","befolkning_flytting","NULL","NULL","NULL","1444"
"2013","NULL","utvandring_og_utflytting","alle","alle","personer","46","befolkning_flytting","NULL","NULL","NULL","1444"
"2013","NULL","utvandring_og_utflytting","innvandrere","1","personer","5","befolkning_flytting","NULL","NULL","NULL","1444"
"2013","NULL","utvandring_og_utflytting","innvandrere","2","personer","3","befolkning_flytting","NULL","NULL","NULL","1444"
"2013","NULL","utvandring_og_utflytting","innvandrere","alle","personer","8","befolkning_flytting","NULL","NULL","NULL","1444"
"2013","NULL","utvandring_og_utflytting","befolkningen_ellers","alle","personer","38","befolkning_flytting","NULL","NULL","NULL","1444"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","alle","alle","personer","-15","befolkning_flytting","NULL","NULL","NULL","1444"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","1","personer","5","befolkning_flytting","NULL","NULL","NULL","1444"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","2","personer","-3","befolkning_flytting","NULL","NULL","NULL","1444"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","alle","personer","2","befolkning_flytting","NULL","NULL","NULL","1444"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","alle","personer","-17","befolkning_flytting","NULL","NULL","NULL","1444"
"2013","NULL","innvandring","alle","alle","personer","35","befolkning_flytting","NULL","NULL","NULL","1445"
"2013","NULL","innvandring","innvandrere","1","personer","24","befolkning_flytting","NULL","NULL","NULL","1445"
"2013","NULL","innvandring","innvandrere","2","personer","7","befolkning_flytting","NULL","NULL","NULL","1445"
"2013","NULL","innvandring","innvandrere","alle","personer","31","befolkning_flytting","NULL","NULL","NULL","1445"
"2013","NULL","innvandring","befolkningen_ellers","alle","personer","4","befolkning_flytting","NULL","NULL","NULL","1445"
"2013","NULL","utvandring","alle","alle","personer","11","befolkning_flytting","NULL","NULL","NULL","1445"
"2013","NULL","utvandring","innvandrere","1","personer","3","befolkning_flytting","NULL","NULL","NULL","1445"
"2013","NULL","utvandring","innvandrere","2","personer","4","befolkning_flytting","NULL","NULL","NULL","1445"
"2013","NULL","utvandring","innvandrere","alle","personer","7","befolkning_flytting","NULL","NULL","NULL","1445"
"2013","NULL","utvandring","befolkningen_ellers","alle","personer","4","befolkning_flytting","NULL","NULL","NULL","1445"
"2013","NULL","nettoinnvandring","alle","alle","personer","24","befolkning_flytting","NULL","NULL","NULL","1445"
"2013","NULL","nettoinnvandring","innvandrere","1","personer","21","befolkning_flytting","NULL","NULL","NULL","1445"
"2013","NULL","nettoinnvandring","innvandrere","2","personer","3","befolkning_flytting","NULL","NULL","NULL","1445"
"2013","NULL","nettoinnvandring","innvandrere","alle","personer","24","befolkning_flytting","NULL","NULL","NULL","1445"
"2013","NULL","nettoinnvandring","befolkningen_ellers","alle","personer","0","befolkning_flytting","NULL","NULL","NULL","1445"
"2013","NULL","innflytting","alle","alle","personer","154","befolkning_flytting","NULL","NULL","NULL","1445"
"2013","NULL","innflytting","innvandrere","1","personer","15","befolkning_flytting","NULL","NULL","NULL","1445"
"2013","NULL","innflytting","innvandrere","2","personer","17","befolkning_flytting","NULL","NULL","NULL","1445"
"2013","NULL","innflytting","innvandrere","alle","personer","32","befolkning_flytting","NULL","NULL","NULL","1445"
"2013","NULL","innflytting","befolkningen_ellers","alle","personer","122","befolkning_flytting","NULL","NULL","NULL","1445"
"2013","NULL","utflytting","alle","alle","personer","139","befolkning_flytting","NULL","NULL","NULL","1445"
"2013","NULL","utflytting","innvandrere","1","personer","11","befolkning_flytting","NULL","NULL","NULL","1445"
"2013","NULL","utflytting","innvandrere","2","personer","4","befolkning_flytting","NULL","NULL","NULL","1445"
"2013","NULL","utflytting","innvandrere","alle","personer","15","befolkning_flytting","NULL","NULL","NULL","1445"
"2013","NULL","utflytting","befolkningen_ellers","alle","personer","124","befolkning_flytting","NULL","NULL","NULL","1445"
"2013","NULL","nettoinnflytting","alle","alle","personer","15","befolkning_flytting","NULL","NULL","NULL","1445"
"2013","NULL","nettoinnflytting","innvandrere","1","personer","4","befolkning_flytting","NULL","NULL","NULL","1445"
"2013","NULL","nettoinnflytting","innvandrere","2","personer","13","befolkning_flytting","NULL","NULL","NULL","1445"
"2013","NULL","nettoinnflytting","innvandrere","alle","personer","17","befolkning_flytting","NULL","NULL","NULL","1445"
"2013","NULL","nettoinnflytting","befolkningen_ellers","alle","personer","-2","befolkning_flytting","NULL","NULL","NULL","1445"
"2013","NULL","innvandring_og_innflytting","alle","alle","personer","189","befolkning_flytting","NULL","NULL","NULL","1445"
"2013","NULL","innvandring_og_innflytting","innvandrere","1","personer","39","befolkning_flytting","NULL","NULL","NULL","1445"
"2013","NULL","innvandring_og_innflytting","innvandrere","2","personer","24","befolkning_flytting","NULL","NULL","NULL","1445"
"2013","NULL","innvandring_og_innflytting","innvandrere","alle","personer","63","befolkning_flytting","NULL","NULL","NULL","1445"
"2013","NULL","innvandring_og_innflytting","befolkningen_ellers","alle","personer","126","befolkning_flytting","NULL","NULL","NULL","1445"
"2013","NULL","utvandring_og_utflytting","alle","alle","personer","150","befolkning_flytting","NULL","NULL","NULL","1445"
"2013","NULL","utvandring_og_utflytting","innvandrere","1","personer","14","befolkning_flytting","NULL","NULL","NULL","1445"
"2013","NULL","utvandring_og_utflytting","innvandrere","2","personer","8","befolkning_flytting","NULL","NULL","NULL","1445"
"2013","NULL","utvandring_og_utflytting","innvandrere","alle","personer","22","befolkning_flytting","NULL","NULL","NULL","1445"
"2013","NULL","utvandring_og_utflytting","befolkningen_ellers","alle","personer","128","befolkning_flytting","NULL","NULL","NULL","1445"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","alle","alle","personer","39","befolkning_flytting","NULL","NULL","NULL","1445"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","1","personer","25","befolkning_flytting","NULL","NULL","NULL","1445"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","2","personer","16","befolkning_flytting","NULL","NULL","NULL","1445"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","alle","personer","41","befolkning_flytting","NULL","NULL","NULL","1445"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","alle","personer","-2","befolkning_flytting","NULL","NULL","NULL","1445"
"2013","NULL","innvandring","alle","alle","personer","118","befolkning_flytting","NULL","NULL","NULL","1449"
"2013","NULL","innvandring","innvandrere","1","personer","80","befolkning_flytting","NULL","NULL","NULL","1449"
"2013","NULL","innvandring","innvandrere","2","personer","33","befolkning_flytting","NULL","NULL","NULL","1449"
"2013","NULL","innvandring","innvandrere","alle","personer","113","befolkning_flytting","NULL","NULL","NULL","1449"
"2013","NULL","innvandring","befolkningen_ellers","alle","personer","5","befolkning_flytting","NULL","NULL","NULL","1449"
"2013","NULL","utvandring","alle","alle","personer","43","befolkning_flytting","NULL","NULL","NULL","1449"
"2013","NULL","utvandring","innvandrere","1","personer","31","befolkning_flytting","NULL","NULL","NULL","1449"
"2013","NULL","utvandring","innvandrere","2","personer","5","befolkning_flytting","NULL","NULL","NULL","1449"
"2013","NULL","utvandring","innvandrere","alle","personer","36","befolkning_flytting","NULL","NULL","NULL","1449"
"2013","NULL","utvandring","befolkningen_ellers","alle","personer","7","befolkning_flytting","NULL","NULL","NULL","1449"
"2013","NULL","nettoinnvandring","alle","alle","personer","75","befolkning_flytting","NULL","NULL","NULL","1449"
"2013","NULL","nettoinnvandring","innvandrere","1","personer","49","befolkning_flytting","NULL","NULL","NULL","1449"
"2013","NULL","nettoinnvandring","innvandrere","2","personer","28","befolkning_flytting","NULL","NULL","NULL","1449"
"2013","NULL","nettoinnvandring","innvandrere","alle","personer","77","befolkning_flytting","NULL","NULL","NULL","1449"
"2013","NULL","nettoinnvandring","befolkningen_ellers","alle","personer","-2","befolkning_flytting","NULL","NULL","NULL","1449"
"2013","NULL","innflytting","alle","alle","personer","171","befolkning_flytting","NULL","NULL","NULL","1449"
"2013","NULL","innflytting","innvandrere","1","personer","19","befolkning_flytting","NULL","NULL","NULL","1449"
"2013","NULL","innflytting","innvandrere","2","personer","17","befolkning_flytting","NULL","NULL","NULL","1449"
