"aar","kommune_nr","botid_5","tabellvariabel","tabell_navn","enhet"
"2012","0426","alle","60","sysselsatte_botid","prosent"
"2012","0702","5_9","69","sysselsatte_botid","prosent"
"2012","0821","0_4","36","sysselsatte_botid","prosent"
"2012","1441","alle","79","sysselsatte_botid","prosent"
"2012","1520","10+","75","sysselsatte_botid","prosent"
"2012","1824","10+","65","sysselsatte_botid","prosent"
"2012","2022","alle","81","sysselsatte_botid","prosent"
"2013","0819","0_4","48","sysselsatte_botid","prosent"
"2013","2028","10+","72","sysselsatte_botid","prosent"
"2014","0533","5_9","68","sysselsatte_botid","prosent"
"2014","0719","10+","67","sysselsatte_botid","prosent"
"2014","1029","10+","68","sysselsatte_botid","prosent"
"2014","1242","alle","71","sysselsatte_botid","prosent"
"2014","1640","10+","80","sysselsatte_botid","prosent"
"2006","0533","10+","72","sysselsatte_botid","prosent"
"2006","0914","alle","53","sysselsatte_botid","prosent"
"2007","0628","0_4","60","sysselsatte_botid","prosent"
"2007","0815","0_4","55","sysselsatte_botid","prosent"
"2007","1224","10+","67","sysselsatte_botid","prosent"
"2008","0128","10+","53","sysselsatte_botid","prosent"
"2008","0919","alle","59","sysselsatte_botid","prosent"
"2008","1638","0_4","52","sysselsatte_botid","prosent"
"2008","1729","alle","68","sysselsatte_botid","prosent"
"2008","1931","0_4","48","sysselsatte_botid","prosent"
"2009","1517","10+","80","sysselsatte_botid","prosent"
"2009","1548","0_4","60","sysselsatte_botid","prosent"
"2009","1560","alle","71","sysselsatte_botid","prosent"
"2009","1714","5_9","62","sysselsatte_botid","prosent"
"2009","1865","10+","73","sysselsatte_botid","prosent"
"2010","1017","0_4","55","sysselsatte_botid","prosent"
"2010","1420","0_4","55","sysselsatte_botid","prosent"
"2010","2003","0_4","33","sysselsatte_botid","prosent"
"2011","0821","0_4","39","sysselsatte_botid","prosent"
"2011","1263","10+","70","sysselsatte_botid","prosent"
"2011","1528","5_9","76","sysselsatte_botid","prosent"
"2011","1820","10+","74","sysselsatte_botid","prosent"
"2012","0617","10+","68","sysselsatte_botid","prosent"
"2012","0723","0_4","61","sysselsatte_botid","prosent"
"2012","1245","5_9","70","sysselsatte_botid","prosent"
"2012","1432","5_9","76","sysselsatte_botid","prosent"
"2012","1531","10+","72","sysselsatte_botid","prosent"
"2013","0234","5_9","83","sysselsatte_botid","prosent"
"2013","0532","10+","64","sysselsatte_botid","prosent"
"2013","0928","10+","70","sysselsatte_botid","prosent"
"2013","1443","0_4","60","sysselsatte_botid","prosent"
"2013","1535","10+","81","sysselsatte_botid","prosent"
"2013","1546","alle","76","sysselsatte_botid","prosent"
"2013","1573","alle","74","sysselsatte_botid","prosent"
"2013","2018","alle","65","sysselsatte_botid","prosent"
"2014","0441","alle","70","sysselsatte_botid","prosent"
"2014","0631","alle","57","sysselsatte_botid","prosent"
"2014","0723","0_4","59","sysselsatte_botid","prosent"
"2014","1543","alle","66","sysselsatte_botid","prosent"
"2014","1624","5_9","70","sysselsatte_botid","prosent"
"2014","2011","alle","74","sysselsatte_botid","prosent"
"2006","0619","alle","70","sysselsatte_botid","prosent"
"2006","0723","alle","56","sysselsatte_botid","prosent"
"2006","1004","5_9","72","sysselsatte_botid","prosent"
"2007","0215","5_9","71","sysselsatte_botid","prosent"
"2007","0423","alle","61","sysselsatte_botid","prosent"
"2007","0716","10+","68","sysselsatte_botid","prosent"
"2008","0542","0_4","70","sysselsatte_botid","prosent"
"2008","1241","alle","75","sysselsatte_botid","prosent"
"2009","0215","5_9","74","sysselsatte_botid","prosent"
"2009","1445","alle","57","sysselsatte_botid","prosent"
"2009","2020","alle","66","sysselsatte_botid","prosent"
"2010","0125","5_9","56","sysselsatte_botid","prosent"
"2010","0429","alle","62","sysselsatte_botid","prosent"
"2010","1032","0_4","50","sysselsatte_botid","prosent"
"2010","1046","alle","74","sysselsatte_botid","prosent"
"2010","1638","0_4","47","sysselsatte_botid","prosent"
"2010","1638","10+","68","sysselsatte_botid","prosent"
"2010","1703","0_4","38","sysselsatte_botid","prosent"
"2011","1223","alle","70","sysselsatte_botid","prosent"
"2011","1417","alle","74","sysselsatte_botid","prosent"
"2011","1818","alle","70","sysselsatte_botid","prosent"
"2012","0829","alle","74","sysselsatte_botid","prosent"
"2012","1004","5_9","74","sysselsatte_botid","prosent"
"2012","1573","alle","78","sysselsatte_botid","prosent"
"2012","1576","0_4","63","sysselsatte_botid","prosent"
"2012","2011","alle","75","sysselsatte_botid","prosent"
"2013","0430","alle","33","sysselsatte_botid","prosent"
"2013","0617","10+","69","sysselsatte_botid","prosent"
"2013","1441","alle","73","sysselsatte_botid","prosent"
"2013","1511","alle","70","sysselsatte_botid","prosent"
"2013","1535","5_9","77","sysselsatte_botid","prosent"
"2013","1638","5_9","62","sysselsatte_botid","prosent"
"2013","1851","alle","46","sysselsatte_botid","prosent"
"2014","1433","alle","76","sysselsatte_botid","prosent"
"2014","1547","0_4","72","sysselsatte_botid","prosent"
"2014","1924","0_4","48","sysselsatte_botid","prosent"
"2014","2003","0_4","24","sysselsatte_botid","prosent"
"2014","2019","0_4","56","sysselsatte_botid","prosent"
"2006","0536","alle","58","sysselsatte_botid","prosent"
"2006","1146","alle","46","sysselsatte_botid","prosent"
"2006","1160","0_4","75","sysselsatte_botid","prosent"
"2006","1253","alle","71","sysselsatte_botid","prosent"
"2006","1443","alle","63","sysselsatte_botid","prosent"
"2007","0125","5_9","64","sysselsatte_botid","prosent"
"2007","0415","alle","50","sysselsatte_botid","prosent"
"2008","0623","0_4","52","sysselsatte_botid","prosent"
"2009","1219","10+","72","sysselsatte_botid","prosent"
"2009","1438","0_4","72","sysselsatte_botid","prosent"
"2009","1729","alle","65","sysselsatte_botid","prosent"
"2010","0221","5_9","68","sysselsatte_botid","prosent"
"2010","1554","0_4","68","sysselsatte_botid","prosent"
"2011","0532","10+","70","sysselsatte_botid","prosent"
"2011","1418","alle","72","sysselsatte_botid","prosent"
"2011","1519","10+","66","sysselsatte_botid","prosent"
"2011","2021","alle","79","sysselsatte_botid","prosent"
"2011","2028","0_4","80","sysselsatte_botid","prosent"
"2012","0239","alle","68","sysselsatte_botid","prosent"
"2012","0619","0_4","53","sysselsatte_botid","prosent"
"2012","1524","alle","82","sysselsatte_botid","prosent"
"2012","1612","alle","60","sysselsatte_botid","prosent"
"2012","1638","5_9","63","sysselsatte_botid","prosent"
"2012","1849","alle","69","sysselsatte_botid","prosent"
"2012","2018","alle","71","sysselsatte_botid","prosent"
"2013","0621","alle","70","sysselsatte_botid","prosent"
"2013","1837","0_4","58","sysselsatte_botid","prosent"
"2013","1860","10+","74","sysselsatte_botid","prosent"
"2013","2021","alle","78","sysselsatte_botid","prosent"
"2013","2023","0_4","70","sysselsatte_botid","prosent"
"2014","0137","0_4","64","sysselsatte_botid","prosent"
"2014","0620","5_9","72","sysselsatte_botid","prosent"
"2014","1515","10+","63","sysselsatte_botid","prosent"
"2006","0711","10+","62","sysselsatte_botid","prosent"
"2006","1554","alle","73","sysselsatte_botid","prosent"
"2007","0119","alle","62","sysselsatte_botid","prosent"
"2007","0520","alle","61","sysselsatte_botid","prosent"
"2007","1246","5_9","68","sysselsatte_botid","prosent"
"2008","0711","10+","57","sysselsatte_botid","prosent"
"2008","1235","0_4","55","sysselsatte_botid","prosent"
"2008","1517","0_4","72","sysselsatte_botid","prosent"
"2009","0618","0_4","74","sysselsatte_botid","prosent"
"2009","1426","alle","75","sysselsatte_botid","prosent"
"2010","0135","0_4","58","sysselsatte_botid","prosent"
"2011","0417","5_9","58","sysselsatte_botid","prosent"
"2011","0428","10+","67","sysselsatte_botid","prosent"
"2011","0828","alle","67","sysselsatte_botid","prosent"
"2011","1657","alle","62","sysselsatte_botid","prosent"
"2011","1721","10+","61","sysselsatte_botid","prosent"
"2012","0519","alle","64","sysselsatte_botid","prosent"
"2012","1547","0_4","76","sysselsatte_botid","prosent"
"2012","1931","10+","73","sysselsatte_botid","prosent"
"2012","2021","alle","75","sysselsatte_botid","prosent"
"2013","1224","5_9","76","sysselsatte_botid","prosent"
"2013","1824","5_9","74","sysselsatte_botid","prosent"
"2013","1860","5_9","64","sysselsatte_botid","prosent"
"2013","1874","alle","77","sysselsatte_botid","prosent"
"2013","1913","alle","59","sysselsatte_botid","prosent"
"2014","0511","alle","53","sysselsatte_botid","prosent"
"2014","0814","0_4","34","sysselsatte_botid","prosent"
"2014","0819","10+","56","sysselsatte_botid","prosent"
"2014","1443","0_4","63","sysselsatte_botid","prosent"
"2014","1828","alle","41","sysselsatte_botid","prosent"
"2006","0215","0_4","52","sysselsatte_botid","prosent"
"2006","0226","0_4","64","sysselsatte_botid","prosent"
"2006","0423","alle","62","sysselsatte_botid","prosent"
"2006","0815","10+","60","sysselsatte_botid","prosent"
"2006","1841","alle","52","sysselsatte_botid","prosent"
"2007","0236","5_9","66","sysselsatte_botid","prosent"
"2007","1018","0_4","66","sysselsatte_botid","prosent"
"2007","1142","alle","75","sysselsatte_botid","prosent"
"2007","1259","alle","70","sysselsatte_botid","prosent"
"2007","1432","0_4","61","sysselsatte_botid","prosent"
"2008","0815","0_4","50","sysselsatte_botid","prosent"
"2008","1219","10+","71","sysselsatte_botid","prosent"
"2008","1662","alle","61","sysselsatte_botid","prosent"
"2009","0619","0_4","71","sysselsatte_botid","prosent"
"2009","0713","0_4","62","sysselsatte_botid","prosent"
"2009","1032","10+","60","sysselsatte_botid","prosent"
"2009","1523","alle","71","sysselsatte_botid","prosent"
"2010","0529","0_4","51","sysselsatte_botid","prosent"
"2010","0542","0_4","63","sysselsatte_botid","prosent"
"2010","1517","10+","77","sysselsatte_botid","prosent"
"2010","1922","alle","59","sysselsatte_botid","prosent"
"2011","0517","alle","55","sysselsatte_botid","prosent"
"2011","1922","alle","58","sysselsatte_botid","prosent"
"2012","0428","0_4","51","sysselsatte_botid","prosent"
"2012","1017","0_4","48","sysselsatte_botid","prosent"
"2012","1160","5_9","71","sysselsatte_botid","prosent"
"2012","1263","10+","67","sysselsatte_botid","prosent"
"2012","1431","alle","57","sysselsatte_botid","prosent"
"2012","1942","alle","58","sysselsatte_botid","prosent"
"2013","0128","5_9","65","sysselsatte_botid","prosent"
"2013","1264","0_4","65","sysselsatte_botid","prosent"
"2013","1548","5_9","74","sysselsatte_botid","prosent"
"2013","1576","0_4","66","sysselsatte_botid","prosent"
"2013","1612","alle","54","sysselsatte_botid","prosent"
"2013","1866","5_9","75","sysselsatte_botid","prosent"
"2013","2019","0_4","61","sysselsatte_botid","prosent"
"2014","0137","5_9","78","sysselsatte_botid","prosent"
"2014","0420","10+","54","sysselsatte_botid","prosent"
"2014","0428","10+","64","sysselsatte_botid","prosent"
"2014","1004","0_4","47","sysselsatte_botid","prosent"
"2014","1421","alle","69","sysselsatte_botid","prosent"
"2014","1717","alle","67","sysselsatte_botid","prosent"
"2006","1119","5_9","57","sysselsatte_botid","prosent"
"2006","1620","alle","79","sysselsatte_botid","prosent"
"2006","1813","alle","55","sysselsatte_botid","prosent"
"2007","0624","5_9","66","sysselsatte_botid","prosent"
"2007","1662","alle","66","sysselsatte_botid","prosent"
"2008","1702","10+","55","sysselsatte_botid","prosent"
"2008","1865","0_4","51","sysselsatte_botid","prosent"
"2011","1002","5_9","57","sysselsatte_botid","prosent"
"2011","1263","5_9","72","sysselsatte_botid","prosent"
"2011","1638","0_4","46","sysselsatte_botid","prosent"
"2012","0807","5_9","57","sysselsatte_botid","prosent"
"2012","0815","5_9","63","sysselsatte_botid","prosent"
"2012","1130","5_9","67","sysselsatte_botid","prosent"
"2012","1228","10+","80","sysselsatte_botid","prosent"
"2012","1620","5_9","81","sysselsatte_botid","prosent"
"2013","0135","10+","61","sysselsatte_botid","prosent"
"2013","0631","alle","65","sysselsatte_botid","prosent"
"2013","1445","0_4","72","sysselsatte_botid","prosent"
"2013","1911","alle","45","sysselsatte_botid","prosent"
"2014","1003","0_4","42","sysselsatte_botid","prosent"
"2014","2028","10+","74","sysselsatte_botid","prosent"
"2006","0402","5_9","53","sysselsatte_botid","prosent"
"2006","0616","alle","76","sysselsatte_botid","prosent"
"2007","0123","alle","51","sysselsatte_botid","prosent"
"2007","0529","10+","70","sysselsatte_botid","prosent"
"2007","0807","0_4","59","sysselsatte_botid","prosent"
"2007","1211","alle","70","sysselsatte_botid","prosent"
"2008","1401","5_9","72","sysselsatte_botid","prosent"
"2008","1532","0_4","84","sysselsatte_botid","prosent"
"2008","1703","10+","69","sysselsatte_botid","prosent"
"2009","0119","alle","57","sysselsatte_botid","prosent"
"2009","0711","10+","58","sysselsatte_botid","prosent"
"2009","0814","0_4","43","sysselsatte_botid","prosent"
"2010","0520","0_4","59","sysselsatte_botid","prosent"
"2010","0620","10+","85","sysselsatte_botid","prosent"
"2010","1560","alle","63","sysselsatte_botid","prosent"
"2011","0119","alle","51","sysselsatte_botid","prosent"
"2011","1449","5_9","78","sysselsatte_botid","prosent"
"2012","1922","alle","53","sysselsatte_botid","prosent"
"2012","2003","0_4","27","sysselsatte_botid","prosent"
"2013","1531","5_9","82","sysselsatte_botid","prosent"
"2013","1638","0_4","51","sysselsatte_botid","prosent"
"2013","1750","0_4","64","sysselsatte_botid","prosent"
"2013","1820","10+","75","sysselsatte_botid","prosent"
"2013","1838","alle","67","sysselsatte_botid","prosent"
"2013","1870","10+","71","sysselsatte_botid","prosent"
"2013","1942","alle","56","sysselsatte_botid","prosent"
"2014","0135","10+","58","sysselsatte_botid","prosent"
"2014","1216","0_4","61","sysselsatte_botid","prosent"
"2014","1245","10+","65","sysselsatte_botid","prosent"
"2014","1422","alle","76","sysselsatte_botid","prosent"
"2006","0211","0_4","52","sysselsatte_botid","prosent"
"2007","0425","alle","57","sysselsatte_botid","prosent"
"2007","1516","10+","79","sysselsatte_botid","prosent"
"2008","0119","alle","62","sysselsatte_botid","prosent"
"2008","0125","5_9","64","sysselsatte_botid","prosent"
"2008","0238","5_9","75","sysselsatte_botid","prosent"
"2008","0427","5_9","59","sysselsatte_botid","prosent"
"2008","1121","5_9","69","sysselsatte_botid","prosent"
"2008","1871","alle","75","sysselsatte_botid","prosent"
"2009","0807","10+","57","sysselsatte_botid","prosent"
"2009","0834","alle","70","sysselsatte_botid","prosent"
"2009","1228","0_4","71","sysselsatte_botid","prosent"
"2009","2003","10+","75","sysselsatte_botid","prosent"
"2010","1528","10+","74","sysselsatte_botid","prosent"
"2010","1534","5_9","83","sysselsatte_botid","prosent"
"2011","0426","alle","65","sysselsatte_botid","prosent"
"2011","1017","0_4","49","sysselsatte_botid","prosent"
"2011","1046","alle","75","sysselsatte_botid","prosent"
"2011","1429","alle","41","sysselsatte_botid","prosent"
"2011","1624","0_4","56","sysselsatte_botid","prosent"
"2011","1719","5_9","68","sysselsatte_botid","prosent"
"2012","1216","0_4","60","sysselsatte_botid","prosent"
"2013","0137","10+","69","sysselsatte_botid","prosent"
"2013","0529","5_9","67","sysselsatte_botid","prosent"
"2013","0617","5_9","78","sysselsatte_botid","prosent"
"2013","0620","5_9","78","sysselsatte_botid","prosent"
"2013","1032","5_9","70","sysselsatte_botid","prosent"
"2013","1222","alle","73","sysselsatte_botid","prosent"
"2013","1636","alle","65","sysselsatte_botid","prosent"
"2013","1924","0_4","54","sysselsatte_botid","prosent"
"2013","1931","10+","72","sysselsatte_botid","prosent"
"2014","0829","alle","68","sysselsatte_botid","prosent"
"2014","1141","5_9","87","sysselsatte_botid","prosent"
"2014","1874","alle","80","sysselsatte_botid","prosent"
"2006","0420","alle","47","sysselsatte_botid","prosent"
"2006","1004","10+","62","sysselsatte_botid","prosent"
"2006","1424","alle","67","sysselsatte_botid","prosent"
"2006","1432","10+","75","sysselsatte_botid","prosent"
"2006","1833","5_9","71","sysselsatte_botid","prosent"
"2007","1122","0_4","68","sysselsatte_botid","prosent"
"2008","0716","10+","67","sysselsatte_botid","prosent"
"2008","1259","alle","67","sysselsatte_botid","prosent"
"2008","1514","alle","82","sysselsatte_botid","prosent"
"2009","0238","5_9","69","sysselsatte_botid","prosent"
"2009","0427","5_9","55","sysselsatte_botid","prosent"
"2009","0542","0_4","64","sysselsatte_botid","prosent"
"2009","0544","alle","76","sysselsatte_botid","prosent"
"2009","1221","5_9","69","sysselsatte_botid","prosent"
"2010","0138","10+","66","sysselsatte_botid","prosent"
"2010","0711","0_4","66","sysselsatte_botid","prosent"
"2011","0807","5_9","72","sysselsatte_botid","prosent"
"2011","1517","10+","80","sysselsatte_botid","prosent"
"2012","0111","alle","62","sysselsatte_botid","prosent"
"2012","0122","0_4","58","sysselsatte_botid","prosent"
"2012","1253","5_9","77","sysselsatte_botid","prosent"
"2012","1449","10+","73","sysselsatte_botid","prosent"
"2012","1832","alle","61","sysselsatte_botid","prosent"
