"naringsregion_nr","spraak","bhgalder","enhet","tabellvariabel","aar","tabell_navn"
"12","ikke_minoritet","2","prosent","94,52852154","2014","barnehagedeltakelse"
"13","ikke_minoritet","2","prosent","95,59748428","2014","barnehagedeltakelse"
"14","ikke_minoritet","2","prosent","95,37037037","2014","barnehagedeltakelse"
"15","ikke_minoritet","2","prosent","94,33962264","2014","barnehagedeltakelse"
"16","ikke_minoritet","2","prosent","97,80564263","2014","barnehagedeltakelse"
"17","ikke_minoritet","2","prosent","92,38095238","2014","barnehagedeltakelse"
"18","ikke_minoritet","2","prosent","95,65217391","2014","barnehagedeltakelse"
"19","ikke_minoritet","2","prosent","99,20634921","2014","barnehagedeltakelse"
"20","ikke_minoritet","2","prosent","91,12038141","2014","barnehagedeltakelse"
"21","ikke_minoritet","2","prosent","94,32624113","2014","barnehagedeltakelse"
"22","ikke_minoritet","2","prosent","94,68438538","2014","barnehagedeltakelse"
"23","ikke_minoritet","2","prosent","93,33333333","2014","barnehagedeltakelse"
"24","ikke_minoritet","2","prosent","94,70404984","2014","barnehagedeltakelse"
"25","ikke_minoritet","2","prosent","95,04792332","2014","barnehagedeltakelse"
"26","ikke_minoritet","2","prosent","93,8697318","2014","barnehagedeltakelse"
"27","ikke_minoritet","2","prosent","93,87947269","2014","barnehagedeltakelse"
"28","ikke_minoritet","2","prosent","92,12121212","2014","barnehagedeltakelse"
"29","ikke_minoritet","2","prosent","94,85714286","2014","barnehagedeltakelse"
"30","ikke_minoritet","2","prosent","93,22033898","2014","barnehagedeltakelse"
"31","ikke_minoritet","2","prosent","88,88888889","2014","barnehagedeltakelse"
"32","ikke_minoritet","2","prosent","97,03622393","2014","barnehagedeltakelse"
"33","ikke_minoritet","2","prosent","92,02733485","2014","barnehagedeltakelse"
"34","ikke_minoritet","2","prosent","91,53846154","2014","barnehagedeltakelse"
"35","ikke_minoritet","2","prosent","92,88090486","2014","barnehagedeltakelse"
"36","ikke_minoritet","2","prosent","87,83783784","2014","barnehagedeltakelse"
"37","ikke_minoritet","2","prosent","93,96258503","2014","barnehagedeltakelse"
"38","ikke_minoritet","2","prosent","89,34707904","2014","barnehagedeltakelse"
"39","ikke_minoritet","2","prosent","93,00660793","2014","barnehagedeltakelse"
"40","ikke_minoritet","2","prosent","97,27138643","2014","barnehagedeltakelse"
"41","ikke_minoritet","2","prosent","92,83276451","2014","barnehagedeltakelse"
"42","ikke_minoritet","2","prosent","97,53694581","2014","barnehagedeltakelse"
"43","ikke_minoritet","2","prosent","93,42105263","2014","barnehagedeltakelse"
"44","ikke_minoritet","2","prosent","95,5399061","2014","barnehagedeltakelse"
"45","ikke_minoritet","2","prosent","91,79104478","2014","barnehagedeltakelse"
"46","ikke_minoritet","2","prosent","96,57064472","2014","barnehagedeltakelse"
"47","ikke_minoritet","2","prosent","95,52071669","2014","barnehagedeltakelse"
"48","ikke_minoritet","2","prosent","95,14563107","2014","barnehagedeltakelse"
"49","ikke_minoritet","2","prosent","96,8641115","2014","barnehagedeltakelse"
"50","ikke_minoritet","2","prosent","97,2972973","2014","barnehagedeltakelse"
"51","ikke_minoritet","2","prosent","97,24517906","2014","barnehagedeltakelse"
"52","ikke_minoritet","2","prosent","95,81818182","2014","barnehagedeltakelse"
"53","ikke_minoritet","2","prosent","95,43918919","2014","barnehagedeltakelse"
"54","ikke_minoritet","2","prosent","99,34640523","2014","barnehagedeltakelse"
"55","ikke_minoritet","2","prosent","95,27896996","2014","barnehagedeltakelse"
"56","ikke_minoritet","2","prosent","98,27586207","2014","barnehagedeltakelse"
"57","ikke_minoritet","2","prosent","97,88135593","2014","barnehagedeltakelse"
"58","ikke_minoritet","2","prosent","98,64864865","2014","barnehagedeltakelse"
"59","ikke_minoritet","2","prosent","91,13924051","2014","barnehagedeltakelse"
"60","ikke_minoritet","2","prosent","93,95348837","2014","barnehagedeltakelse"
"61","ikke_minoritet","2","prosent","98,38523645","2014","barnehagedeltakelse"
"62","ikke_minoritet","2","prosent",".","2014","barnehagedeltakelse"
"63","ikke_minoritet","2","prosent","96,11650485","2014","barnehagedeltakelse"
"64","ikke_minoritet","2","prosent","98,38472834","2014","barnehagedeltakelse"
"65","ikke_minoritet","2","prosent","101,4084507","2014","barnehagedeltakelse"
"66","ikke_minoritet","2","prosent","93,80530973","2014","barnehagedeltakelse"
"67","ikke_minoritet","2","prosent","94,87179487","2014","barnehagedeltakelse"
"68","ikke_minoritet","2","prosent","91,26984127","2014","barnehagedeltakelse"
"69","ikke_minoritet","2","prosent","94,53125","2014","barnehagedeltakelse"
"70","ikke_minoritet","2","prosent",".","2014","barnehagedeltakelse"
"71","ikke_minoritet","2","prosent","95,18072289","2014","barnehagedeltakelse"
"72","ikke_minoritet","2","prosent","94,62025316","2014","barnehagedeltakelse"
"73","ikke_minoritet","2","prosent","95,01867995","2014","barnehagedeltakelse"
"74","ikke_minoritet","2","prosent","93,97590361","2014","barnehagedeltakelse"
"75","ikke_minoritet","2","prosent","87,93969849","2014","barnehagedeltakelse"
"76","ikke_minoritet","2","prosent","95,91836735","2014","barnehagedeltakelse"
"77","ikke_minoritet","2","prosent","95,89442815","2014","barnehagedeltakelse"
"78","ikke_minoritet","2","prosent","94,25675676","2014","barnehagedeltakelse"
"79","ikke_minoritet","2","prosent","99,75062344","2014","barnehagedeltakelse"
"80","ikke_minoritet","2","prosent","94,16058394","2014","barnehagedeltakelse"
"81","ikke_minoritet","2","prosent","94,1025641","2014","barnehagedeltakelse"
"82","ikke_minoritet","2","prosent",".","2014","barnehagedeltakelse"
"83","ikke_minoritet","2","prosent","96,53465347","2014","barnehagedeltakelse"
"01","ikke_minoritet","3","prosent","98.56115108","2014","barnehagedeltakelse"
"02","ikke_minoritet","3","prosent","95.10961214","2014","barnehagedeltakelse"
"03","ikke_minoritet","3","prosent","92.04152249","2014","barnehagedeltakelse"
"04","ikke_minoritet","3","prosent","97.81879195","2014","barnehagedeltakelse"
"05","ikke_minoritet","3","prosent","97.04533877","2014","barnehagedeltakelse"
"06","ikke_minoritet","3","prosent","97.79077323","2014","barnehagedeltakelse"
"07","ikke_minoritet","3","prosent","94.16099773","2014","barnehagedeltakelse"
"08","ikke_minoritet","3","prosent","98.11320755","2014","barnehagedeltakelse"
"09","ikke_minoritet","3","prosent","92.62903504","2014","barnehagedeltakelse"
"10","ikke_minoritet","3","prosent","100","2014","barnehagedeltakelse"
"11","ikke_minoritet","3","prosent","97.26651481","2014","barnehagedeltakelse"
"12","ikke_minoritet","3","prosent","98.68891538","2014","barnehagedeltakelse"
"13","ikke_minoritet","3","prosent","99.31972789","2014","barnehagedeltakelse"
"14","ikke_minoritet","3","prosent","96.29005059","2014","barnehagedeltakelse"
"15","ikke_minoritet","3","prosent","97.7443609","2014","barnehagedeltakelse"
"16","ikke_minoritet","3","prosent","98.86685552","2014","barnehagedeltakelse"
"17","ikke_minoritet","3","prosent","100.8695652","2014","barnehagedeltakelse"
"18","ikke_minoritet","3","prosent","99.34210526","2014","barnehagedeltakelse"
"19","ikke_minoritet","3","prosent","95.45454545","2014","barnehagedeltakelse"
"20","ikke_minoritet","3","prosent","92.20023283","2014","barnehagedeltakelse"
"21","ikke_minoritet","3","prosent","97.34042553","2014","barnehagedeltakelse"
"22","ikke_minoritet","3","prosent","99.68051118","2014","barnehagedeltakelse"
"23","ikke_minoritet","3","prosent","90.95477387","2014","barnehagedeltakelse"
"24","ikke_minoritet","3","prosent","99.6969697","2014","barnehagedeltakelse"
"25","ikke_minoritet","3","prosent","95.92566119","2014","barnehagedeltakelse"
"26","ikke_minoritet","3","prosent","95.28415961","2014","barnehagedeltakelse"
"27","ikke_minoritet","3","prosent","95.57130204","2014","barnehagedeltakelse"
"28","ikke_minoritet","3","prosent","93.2885906","2014","barnehagedeltakelse"
"29","ikke_minoritet","3","prosent","97.77777778","2014","barnehagedeltakelse"
"30","ikke_minoritet","3","prosent","96.68874172","2014","barnehagedeltakelse"
"31","ikke_minoritet","3","prosent","95.38461538","2014","barnehagedeltakelse"
"32","ikke_minoritet","3","prosent","98.94736842","2014","barnehagedeltakelse"
"33","ikke_minoritet","3","prosent","95.09536785","2014","barnehagedeltakelse"
"34","ikke_minoritet","3","prosent","95.43973941","2014","barnehagedeltakelse"
"35","ikke_minoritet","3","prosent","96.66246851","2014","barnehagedeltakelse"
"36","ikke_minoritet","3","prosent","95.3307393","2014","barnehagedeltakelse"
"37","ikke_minoritet","3","prosent","96.29310345","2014","barnehagedeltakelse"
"38","ikke_minoritet","3","prosent","97.06959707","2014","barnehagedeltakelse"
"39","ikke_minoritet","3","prosent","97.31953291","2014","barnehagedeltakelse"
"40","ikke_minoritet","3","prosent","99.70026227","2014","barnehagedeltakelse"
"41","ikke_minoritet","3","prosent","94.69026549","2014","barnehagedeltakelse"
"42","ikke_minoritet","3","prosent","99.46236559","2014","barnehagedeltakelse"
"43","ikke_minoritet","3","prosent","96.40718563","2014","barnehagedeltakelse"
"44","ikke_minoritet","3","prosent","97.57412399","2014","barnehagedeltakelse"
"45","ikke_minoritet","3","prosent","95.93495935","2014","barnehagedeltakelse"
"46","ikke_minoritet","3","prosent","98.17470665","2014","barnehagedeltakelse"
"47","ikke_minoritet","3","prosent","95.7730812","2014","barnehagedeltakelse"
"48","ikke_minoritet","3","prosent","97.19626168","2014","barnehagedeltakelse"
"49","ikke_minoritet","3","prosent","95.42857143","2014","barnehagedeltakelse"
"50","ikke_minoritet","3","prosent","97.32441472","2014","barnehagedeltakelse"
"51","ikke_minoritet","3","prosent","97.86729858","2014","barnehagedeltakelse"
"52","ikke_minoritet","3","prosent","98.10671256","2014","barnehagedeltakelse"
"53","ikke_minoritet","3","prosent","98.36601307","2014","barnehagedeltakelse"
"54","ikke_minoritet","3","prosent","100","2014","barnehagedeltakelse"
"55","ikke_minoritet","3","prosent","97.41550696","2014","barnehagedeltakelse"
"56","ikke_minoritet","3","prosent","99.33259177","2014","barnehagedeltakelse"
"57","ikke_minoritet","3","prosent","98.84169884","2014","barnehagedeltakelse"
"58","ikke_minoritet","3","prosent","91.30434783","2014","barnehagedeltakelse"
"59","ikke_minoritet","3","prosent","92.92929293","2014","barnehagedeltakelse"
"60","ikke_minoritet","3","prosent","97.4137931","2014","barnehagedeltakelse"
"61","ikke_minoritet","3","prosent","99.69171484","2014","barnehagedeltakelse"
"62","ikke_minoritet","3","prosent","100","2014","barnehagedeltakelse"
"63","ikke_minoritet","3","prosent","99.69135802","2014","barnehagedeltakelse"
"64","ikke_minoritet","3","prosent","99.69465649","2014","barnehagedeltakelse"
"65","ikke_minoritet","3","prosent","100","2014","barnehagedeltakelse"
"66","ikke_minoritet","3","prosent","94.69026549","2014","barnehagedeltakelse"
"67","ikke_minoritet","3","prosent","99.53917051","2014","barnehagedeltakelse"
"68","ikke_minoritet","3","prosent","95.27559055","2014","barnehagedeltakelse"
"69","ikke_minoritet","3","prosent","93.22033898","2014","barnehagedeltakelse"
"70","ikke_minoritet","3","prosent","106.25","2014","barnehagedeltakelse"
"71","ikke_minoritet","3","prosent","99.35897436","2014","barnehagedeltakelse"
"72","ikke_minoritet","3","prosent","99.04153355","2014","barnehagedeltakelse"
"73","ikke_minoritet","3","prosent","96.23529412","2014","barnehagedeltakelse"
"74","ikke_minoritet","3","prosent","96.91119691","2014","barnehagedeltakelse"
"75","ikke_minoritet","3","prosent","94.55252918","2014","barnehagedeltakelse"
"76","ikke_minoritet","3","prosent","94.98327759","2014","barnehagedeltakelse"
"77","ikke_minoritet","3","prosent","98.24046921","2014","barnehagedeltakelse"
"78","ikke_minoritet","3","prosent","97.6109215","2014","barnehagedeltakelse"
"79","ikke_minoritet","3","prosent","98.1672394","2014","barnehagedeltakelse"
"80","ikke_minoritet","3","prosent","95.38461538","2014","barnehagedeltakelse"
"81","ikke_minoritet","3","prosent","93.01745636","2014","barnehagedeltakelse"
"82","ikke_minoritet","3","prosent","93.07692308","2014","barnehagedeltakelse"
"83","ikke_minoritet","3","prosent","94.89795918","2014","barnehagedeltakelse"
"01","ikke_minoritet","4","prosent","97,07792208","2014","barnehagedeltakelse"
"02","ikke_minoritet","4","prosent","96,55737705","2014","barnehagedeltakelse"
"03","ikke_minoritet","4","prosent","97,71126761","2014","barnehagedeltakelse"
"04","ikke_minoritet","4","prosent","98,95916733","2014","barnehagedeltakelse"
"05","ikke_minoritet","4","prosent","97,34299517","2014","barnehagedeltakelse"
"06","ikke_minoritet","4","prosent","98,0173482","2014","barnehagedeltakelse"
"07","ikke_minoritet","4","prosent","96,21761658","2014","barnehagedeltakelse"
"08","ikke_minoritet","4","prosent","99,28507596","2014","barnehagedeltakelse"
"09","ikke_minoritet","4","prosent","92,66169154","2014","barnehagedeltakelse"
"10","ikke_minoritet","4","prosent","99,32885906","2014","barnehagedeltakelse"
"11","ikke_minoritet","4","prosent","96,96261682","2014","barnehagedeltakelse"
"12","ikke_minoritet","4","prosent","98,76126126","2014","barnehagedeltakelse"
"13","ikke_minoritet","4","prosent","96,71641791","2014","barnehagedeltakelse"
"14","ikke_minoritet","4","prosent","98,60031104","2014","barnehagedeltakelse"
"15","ikke_minoritet","4","prosent","100","2014","barnehagedeltakelse"
"16","ikke_minoritet","4","prosent","100,5780347","2014","barnehagedeltakelse"
"17","ikke_minoritet","4","prosent","100","2014","barnehagedeltakelse"
"18","ikke_minoritet","4","prosent","99,03846154","2014","barnehagedeltakelse"
"19","ikke_minoritet","4","prosent","98,62068966","2014","barnehagedeltakelse"
"20","ikke_minoritet","4","prosent","94,33962264","2014","barnehagedeltakelse"
"21","ikke_minoritet","4","prosent","98,8700565","2014","barnehagedeltakelse"
"22","ikke_minoritet","4","prosent","101,4492754","2014","barnehagedeltakelse"
"23","ikke_minoritet","4","prosent","98,25581395","2014","barnehagedeltakelse"
"24","ikke_minoritet","4","prosent","100","2014","barnehagedeltakelse"
"25","ikke_minoritet","4","prosent","98,59550562","2014","barnehagedeltakelse"
"26","ikke_minoritet","4","prosent","97,5308642","2014","barnehagedeltakelse"
"27","ikke_minoritet","4","prosent","96,88311688","2014","barnehagedeltakelse"
"28","ikke_minoritet","4","prosent","98,18181818","2014","barnehagedeltakelse"
"29","ikke_minoritet","4","prosent","97,90575916","2014","barnehagedeltakelse"
"30","ikke_minoritet","4","prosent","96,37681159","2014","barnehagedeltakelse"
"31","ikke_minoritet","4","prosent","102,7027027","2014","barnehagedeltakelse"
"32","ikke_minoritet","4","prosent","98,18731118","2014","barnehagedeltakelse"
"33","ikke_minoritet","4","prosent","98,36448598","2014","barnehagedeltakelse"
"34","ikke_minoritet","4","prosent","98,25783972","2014","barnehagedeltakelse"
"35","ikke_minoritet","4","prosent","98,38709677","2014","barnehagedeltakelse"
"36","ikke_minoritet","4","prosent","95,48387097","2014","barnehagedeltakelse"
"37","ikke_minoritet","4","prosent","98,38318513","2014","barnehagedeltakelse"
"38","ikke_minoritet","4","prosent","100,3533569","2014","barnehagedeltakelse"
"39","ikke_minoritet","4","prosent","97,98397519","2014","barnehagedeltakelse"
"40","ikke_minoritet","4","prosent","98,68421053","2014","barnehagedeltakelse"
"41","ikke_minoritet","4","prosent","98,28571429","2014","barnehagedeltakelse"
"42","ikke_minoritet","4","prosent","100,41841","2014","barnehagedeltakelse"
"43","ikke_minoritet","4","prosent","100,6535948","2014","barnehagedeltakelse"
"44","ikke_minoritet","4","prosent","97,6744186","2014","barnehagedeltakelse"
"45","ikke_minoritet","4","prosent","99,13043478","2014","barnehagedeltakelse"
"46","ikke_minoritet","4","prosent","100,128866","2014","barnehagedeltakelse"
"47","ikke_minoritet","4","prosent","97,43303571","2014","barnehagedeltakelse"
"48","ikke_minoritet","4","prosent","98,87640449","2014","barnehagedeltakelse"
"49","ikke_minoritet","4","prosent","97,4789916","2014","barnehagedeltakelse"
"50","ikke_minoritet","4","prosent","99,08256881","2014","barnehagedeltakelse"
"51","ikke_minoritet","4","prosent","99,27007299","2014","barnehagedeltakelse"
"52","ikke_minoritet","4","prosent","100","2014","barnehagedeltakelse"
"53","ikke_minoritet","4","prosent","99,30313589","2014","barnehagedeltakelse"
"54","ikke_minoritet","4","prosent","96,51162791","2014","barnehagedeltakelse"
"55","ikke_minoritet","4","prosent","99,59266802","2014","barnehagedeltakelse"
