"aar","bydel_nr","vreg_2","kjonn","enhet","tabellvariabel","tabell_navn","fylke_nr","naringsregion_nr","kommune_nr"
2014,"NULL","1","1","personer","31","befolkning_verdensregion_2","NULL","NULL","1825"
2014,"NULL","1","alle","personer","61","befolkning_verdensregion_2","NULL","NULL","1825"
2014,"NULL","2","0","personer","16","befolkning_verdensregion_2","NULL","NULL","1825"
2014,"NULL","2","1","personer","5","befolkning_verdensregion_2","NULL","NULL","1825"
2014,"NULL","2","alle","personer","21","befolkning_verdensregion_2","NULL","NULL","1825"
2014,"NULL","1","0","personer","22","befolkning_verdensregion_2","NULL","NULL","1826"
2014,"NULL","1","1","personer","26","befolkning_verdensregion_2","NULL","NULL","1826"
2014,"NULL","1","alle","personer","48","befolkning_verdensregion_2","NULL","NULL","1826"
2014,"NULL","2","0","personer","43","befolkning_verdensregion_2","NULL","NULL","1826"
2014,"NULL","2","1","personer","50","befolkning_verdensregion_2","NULL","NULL","1826"
2014,"NULL","2","alle","personer","93","befolkning_verdensregion_2","NULL","NULL","1826"
2014,"NULL","1","0","personer","18","befolkning_verdensregion_2","NULL","NULL","1827"
2014,"NULL","1","1","personer","30","befolkning_verdensregion_2","NULL","NULL","1827"
2014,"NULL","1","alle","personer","48","befolkning_verdensregion_2","NULL","NULL","1827"
2014,"NULL","2","0","personer","12","befolkning_verdensregion_2","NULL","NULL","1827"
2014,"NULL","2","1","personer","12","befolkning_verdensregion_2","NULL","NULL","1827"
2014,"NULL","2","alle","personer","24","befolkning_verdensregion_2","NULL","NULL","1827"
2014,"NULL","1","0","personer","38","befolkning_verdensregion_2","NULL","NULL","1828"
2014,"NULL","1","1","personer","58","befolkning_verdensregion_2","NULL","NULL","1828"
2014,"NULL","1","alle","personer","96","befolkning_verdensregion_2","NULL","NULL","1828"
2014,"NULL","2","0","personer","76","befolkning_verdensregion_2","NULL","NULL","1828"
2014,"NULL","2","1","personer","115","befolkning_verdensregion_2","NULL","NULL","1828"
2014,"NULL","2","alle","personer","191","befolkning_verdensregion_2","NULL","NULL","1828"
2014,"NULL","1","0","personer","50","befolkning_verdensregion_2","NULL","NULL","1832"
2014,"NULL","1","1","personer","66","befolkning_verdensregion_2","NULL","NULL","1832"
2014,"NULL","1","alle","personer","116","befolkning_verdensregion_2","NULL","NULL","1832"
2014,"NULL","2","0","personer","69","befolkning_verdensregion_2","NULL","NULL","1832"
2014,"NULL","2","1","personer","38","befolkning_verdensregion_2","NULL","NULL","1832"
2014,"NULL","2","alle","personer","107","befolkning_verdensregion_2","NULL","NULL","1832"
2014,"NULL","1","0","personer","266","befolkning_verdensregion_2","NULL","NULL","1833"
2014,"NULL","1","1","personer","395","befolkning_verdensregion_2","NULL","NULL","1833"
2014,"NULL","1","alle","personer","661","befolkning_verdensregion_2","NULL","NULL","1833"
2014,"NULL","2","0","personer","388","befolkning_verdensregion_2","NULL","NULL","1833"
2014,"NULL","2","1","personer","361","befolkning_verdensregion_2","NULL","NULL","1833"
2014,"NULL","2","alle","personer","749","befolkning_verdensregion_2","NULL","NULL","1833"
2014,"NULL","1","0","personer","41","befolkning_verdensregion_2","NULL","NULL","1834"
2014,"NULL","1","1","personer","40","befolkning_verdensregion_2","NULL","NULL","1834"
2014,"NULL","1","alle","personer","81","befolkning_verdensregion_2","NULL","NULL","1834"
2014,"NULL","2","0","personer","19","befolkning_verdensregion_2","NULL","NULL","1834"
2014,"NULL","2","1","personer","0","befolkning_verdensregion_2","NULL","NULL","1834"
2014,"NULL","2","alle","personer","19","befolkning_verdensregion_2","NULL","NULL","1834"
2014,"NULL","1","0","personer","28","befolkning_verdensregion_2","NULL","NULL","1835"
2014,"NULL","1","1","personer","41","befolkning_verdensregion_2","NULL","NULL","1835"
2014,"NULL","1","alle","personer","69","befolkning_verdensregion_2","NULL","NULL","1835"
2014,"NULL","2","0","personer","11","befolkning_verdensregion_2","NULL","NULL","1835"
2014,"NULL","2","1","personer","8","befolkning_verdensregion_2","NULL","NULL","1835"
2014,"NULL","2","alle","personer","19","befolkning_verdensregion_2","NULL","NULL","1835"
2014,"NULL","1","0","personer","20","befolkning_verdensregion_2","NULL","NULL","1836"
2014,"NULL","1","1","personer","18","befolkning_verdensregion_2","NULL","NULL","1836"
2014,"NULL","1","alle","personer","38","befolkning_verdensregion_2","NULL","NULL","1836"
2014,"NULL","2","0","personer","18","befolkning_verdensregion_2","NULL","NULL","1836"
2014,"NULL","2","1","personer","6","befolkning_verdensregion_2","NULL","NULL","1836"
2014,"NULL","2","alle","personer","24","befolkning_verdensregion_2","NULL","NULL","1836"
2014,"NULL","1","0","personer","88","befolkning_verdensregion_2","NULL","NULL","1837"
2014,"NULL","1","1","personer","119","befolkning_verdensregion_2","NULL","NULL","1837"
2014,"NULL","1","alle","personer","207","befolkning_verdensregion_2","NULL","NULL","1837"
2014,"NULL","2","0","personer","118","befolkning_verdensregion_2","NULL","NULL","1837"
2014,"NULL","2","1","personer","55","befolkning_verdensregion_2","NULL","NULL","1837"
2014,"NULL","2","alle","personer","173","befolkning_verdensregion_2","NULL","NULL","1837"
2014,"NULL","1","0","personer","42","befolkning_verdensregion_2","NULL","NULL","1838"
2014,"NULL","1","1","personer","64","befolkning_verdensregion_2","NULL","NULL","1838"
2014,"NULL","1","alle","personer","106","befolkning_verdensregion_2","NULL","NULL","1838"
2014,"NULL","2","0","personer","56","befolkning_verdensregion_2","NULL","NULL","1838"
2014,"NULL","2","1","personer","36","befolkning_verdensregion_2","NULL","NULL","1838"
2014,"NULL","2","alle","personer","92","befolkning_verdensregion_2","NULL","NULL","1838"
2014,"NULL","1","0","personer","14","befolkning_verdensregion_2","NULL","NULL","1839"
2014,"NULL","1","1","personer","8","befolkning_verdensregion_2","NULL","NULL","1839"
2014,"NULL","1","alle","personer","22","befolkning_verdensregion_2","NULL","NULL","1839"
2014,"NULL","2","0","personer","15","befolkning_verdensregion_2","NULL","NULL","1839"
2014,"NULL","2","1","personer","6","befolkning_verdensregion_2","NULL","NULL","1839"
2014,"NULL","2","alle","personer","21","befolkning_verdensregion_2","NULL","NULL","1839"
2014,"NULL","1","0","personer","46","befolkning_verdensregion_2","NULL","NULL","1840"
2014,"NULL","1","1","personer","69","befolkning_verdensregion_2","NULL","NULL","1840"
2014,"NULL","1","alle","personer","115","befolkning_verdensregion_2","NULL","NULL","1840"
2014,"NULL","2","0","personer","86","befolkning_verdensregion_2","NULL","NULL","1840"
2014,"NULL","2","1","personer","114","befolkning_verdensregion_2","NULL","NULL","1840"
2014,"NULL","2","alle","personer","200","befolkning_verdensregion_2","NULL","NULL","1840"
2014,"NULL","1","0","personer","107","befolkning_verdensregion_2","NULL","NULL","1841"
2014,"NULL","1","1","personer","123","befolkning_verdensregion_2","NULL","NULL","1841"
2014,"NULL","1","alle","personer","230","befolkning_verdensregion_2","NULL","NULL","1841"
2014,"NULL","2","0","personer","152","befolkning_verdensregion_2","NULL","NULL","1841"
2014,"NULL","2","1","personer","122","befolkning_verdensregion_2","NULL","NULL","1841"
2014,"NULL","2","alle","personer","274","befolkning_verdensregion_2","NULL","NULL","1841"
2014,"NULL","1","0","personer","30","befolkning_verdensregion_2","NULL","NULL","1845"
2014,"NULL","1","1","personer","37","befolkning_verdensregion_2","NULL","NULL","1845"
2014,"NULL","1","alle","personer","67","befolkning_verdensregion_2","NULL","NULL","1845"
2014,"NULL","2","0","personer","22","befolkning_verdensregion_2","NULL","NULL","1845"
2014,"NULL","2","1","personer","7","befolkning_verdensregion_2","NULL","NULL","1845"
2014,"NULL","2","alle","personer","29","befolkning_verdensregion_2","NULL","NULL","1845"
2014,"NULL","1","0","personer","48","befolkning_verdensregion_2","NULL","NULL","1848"
2014,"NULL","1","1","personer","75","befolkning_verdensregion_2","NULL","NULL","1848"
2014,"NULL","1","alle","personer","123","befolkning_verdensregion_2","NULL","NULL","1848"
2014,"NULL","2","0","personer","46","befolkning_verdensregion_2","NULL","NULL","1848"
2014,"NULL","2","1","personer","26","befolkning_verdensregion_2","NULL","NULL","1848"
2014,"NULL","2","alle","personer","72","befolkning_verdensregion_2","NULL","NULL","1848"
2014,"NULL","1","0","personer","46","befolkning_verdensregion_2","NULL","NULL","1849"
2014,"NULL","1","1","personer","59","befolkning_verdensregion_2","NULL","NULL","1849"
2014,"NULL","1","alle","personer","105","befolkning_verdensregion_2","NULL","NULL","1849"
2014,"NULL","2","0","personer","48","befolkning_verdensregion_2","NULL","NULL","1849"
2014,"NULL","2","1","personer","55","befolkning_verdensregion_2","NULL","NULL","1849"
2014,"NULL","2","alle","personer","103","befolkning_verdensregion_2","NULL","NULL","1849"
2014,"NULL","1","0","personer","34","befolkning_verdensregion_2","NULL","NULL","1850"
2014,"NULL","1","1","personer","48","befolkning_verdensregion_2","NULL","NULL","1850"
2014,"NULL","1","alle","personer","82","befolkning_verdensregion_2","NULL","NULL","1850"
2014,"NULL","2","0","personer","31","befolkning_verdensregion_2","NULL","NULL","1850"
2014,"NULL","2","1","personer","14","befolkning_verdensregion_2","NULL","NULL","1850"
2014,"NULL","2","alle","personer","45","befolkning_verdensregion_2","NULL","NULL","1850"
2014,"NULL","1","0","personer","40","befolkning_verdensregion_2","NULL","NULL","1851"
2014,"NULL","1","1","personer","45","befolkning_verdensregion_2","NULL","NULL","1851"
2014,"NULL","1","alle","personer","85","befolkning_verdensregion_2","NULL","NULL","1851"
2014,"NULL","2","0","personer","98","befolkning_verdensregion_2","NULL","NULL","1851"
2014,"NULL","2","1","personer","103","befolkning_verdensregion_2","NULL","NULL","1851"
2014,"NULL","2","alle","personer","201","befolkning_verdensregion_2","NULL","NULL","1851"
2014,"NULL","1","0","personer","11","befolkning_verdensregion_2","NULL","NULL","1852"
2014,"NULL","1","1","personer","8","befolkning_verdensregion_2","NULL","NULL","1852"
2014,"NULL","1","alle","personer","19","befolkning_verdensregion_2","NULL","NULL","1852"
2014,"NULL","2","0","personer","19","befolkning_verdensregion_2","NULL","NULL","1852"
2014,"NULL","2","1","personer","7","befolkning_verdensregion_2","NULL","NULL","1852"
2014,"NULL","2","alle","personer","26","befolkning_verdensregion_2","NULL","NULL","1852"
2014,"NULL","1","0","personer","24","befolkning_verdensregion_2","NULL","NULL","1853"
2014,"NULL","1","1","personer","27","befolkning_verdensregion_2","NULL","NULL","1853"
2014,"NULL","1","alle","personer","51","befolkning_verdensregion_2","NULL","NULL","1853"
2014,"NULL","2","0","personer","27","befolkning_verdensregion_2","NULL","NULL","1853"
2014,"NULL","2","1","personer","23","befolkning_verdensregion_2","NULL","NULL","1853"
2014,"NULL","2","alle","personer","50","befolkning_verdensregion_2","NULL","NULL","1853"
2014,"NULL","1","0","personer","33","befolkning_verdensregion_2","NULL","NULL","1854"
2014,"NULL","1","1","personer","29","befolkning_verdensregion_2","NULL","NULL","1854"
2014,"NULL","1","alle","personer","62","befolkning_verdensregion_2","NULL","NULL","1854"
2014,"NULL","2","0","personer","57","befolkning_verdensregion_2","NULL","NULL","1854"
2014,"NULL","2","1","personer","37","befolkning_verdensregion_2","NULL","NULL","1854"
2014,"NULL","2","alle","personer","94","befolkning_verdensregion_2","NULL","NULL","1854"
2014,"NULL","1","0","personer","10","befolkning_verdensregion_2","NULL","NULL","1856"
2014,"NULL","1","1","personer","12","befolkning_verdensregion_2","NULL","NULL","1856"
2014,"NULL","1","alle","personer","22","befolkning_verdensregion_2","NULL","NULL","1856"
2014,"NULL","2","0","personer","12","befolkning_verdensregion_2","NULL","NULL","1856"
2014,"NULL","2","1","personer","5","befolkning_verdensregion_2","NULL","NULL","1856"
2014,"NULL","2","alle","personer","17","befolkning_verdensregion_2","NULL","NULL","1856"
2014,"NULL","1","0","personer","40","befolkning_verdensregion_2","NULL","NULL","1857"
2014,"NULL","1","1","personer","48","befolkning_verdensregion_2","NULL","NULL","1857"
2014,"NULL","1","alle","personer","88","befolkning_verdensregion_2","NULL","NULL","1857"
2014,"NULL","2","0","personer","9","befolkning_verdensregion_2","NULL","NULL","1857"
2014,"NULL","2","1","personer","5","befolkning_verdensregion_2","NULL","NULL","1857"
2014,"NULL","2","alle","personer","14","befolkning_verdensregion_2","NULL","NULL","1857"
2014,"NULL","1","0","personer","32","befolkning_verdensregion_2","NULL","NULL","1859"
2014,"NULL","1","1","personer","32","befolkning_verdensregion_2","NULL","NULL","1859"
2014,"NULL","1","alle","personer","64","befolkning_verdensregion_2","NULL","NULL","1859"
2014,"NULL","2","0","personer","15","befolkning_verdensregion_2","NULL","NULL","1859"
2014,"NULL","2","1","personer","4","befolkning_verdensregion_2","NULL","NULL","1859"
2014,"NULL","2","alle","personer","19","befolkning_verdensregion_2","NULL","NULL","1859"
2014,"NULL","1","0","personer","168","befolkning_verdensregion_2","NULL","NULL","1860"
2014,"NULL","1","1","personer","164","befolkning_verdensregion_2","NULL","NULL","1860"
2014,"NULL","1","alle","personer","332","befolkning_verdensregion_2","NULL","NULL","1860"
2014,"NULL","2","0","personer","246","befolkning_verdensregion_2","NULL","NULL","1860"
2014,"NULL","2","1","personer","247","befolkning_verdensregion_2","NULL","NULL","1860"
2014,"NULL","2","alle","personer","493","befolkning_verdensregion_2","NULL","NULL","1860"
2014,"NULL","1","0","personer","222","befolkning_verdensregion_2","NULL","NULL","1865"
2014,"NULL","1","1","personer","310","befolkning_verdensregion_2","NULL","NULL","1865"
2014,"NULL","1","alle","personer","532","befolkning_verdensregion_2","NULL","NULL","1865"
2014,"NULL","2","0","personer","237","befolkning_verdensregion_2","NULL","NULL","1865"
2014,"NULL","2","1","personer","217","befolkning_verdensregion_2","NULL","NULL","1865"
2014,"NULL","2","alle","personer","454","befolkning_verdensregion_2","NULL","NULL","1865"
2014,"NULL","1","0","personer","103","befolkning_verdensregion_2","NULL","NULL","1866"
2014,"NULL","1","1","personer","151","befolkning_verdensregion_2","NULL","NULL","1866"
2014,"NULL","1","alle","personer","254","befolkning_verdensregion_2","NULL","NULL","1866"
2014,"NULL","2","0","personer","259","befolkning_verdensregion_2","NULL","NULL","1866"
2014,"NULL","2","1","personer","228","befolkning_verdensregion_2","NULL","NULL","1866"
2014,"NULL","2","alle","personer","487","befolkning_verdensregion_2","NULL","NULL","1866"
2014,"NULL","1","0","personer","38","befolkning_verdensregion_2","NULL","NULL","1867"
2014,"NULL","1","1","personer","46","befolkning_verdensregion_2","NULL","NULL","1867"
2014,"NULL","1","alle","personer","84","befolkning_verdensregion_2","NULL","NULL","1867"
2014,"NULL","2","0","personer","58","befolkning_verdensregion_2","NULL","NULL","1867"
2014,"NULL","2","1","personer","35","befolkning_verdensregion_2","NULL","NULL","1867"
2014,"NULL","2","alle","personer","93","befolkning_verdensregion_2","NULL","NULL","1867"
2014,"NULL","1","0","personer","154","befolkning_verdensregion_2","NULL","NULL","1868"
2014,"NULL","1","1","personer","156","befolkning_verdensregion_2","NULL","NULL","1868"
2014,"NULL","1","alle","personer","310","befolkning_verdensregion_2","NULL","NULL","1868"
2014,"NULL","2","0","personer","71","befolkning_verdensregion_2","NULL","NULL","1868"
2014,"NULL","2","1","personer","39","befolkning_verdensregion_2","NULL","NULL","1868"
2014,"NULL","2","alle","personer","110","befolkning_verdensregion_2","NULL","NULL","1868"
2014,"NULL","1","0","personer","107","befolkning_verdensregion_2","NULL","NULL","1870"
2014,"NULL","1","1","personer","154","befolkning_verdensregion_2","NULL","NULL","1870"
2014,"NULL","1","alle","personer","261","befolkning_verdensregion_2","NULL","NULL","1870"
2014,"NULL","2","0","personer","230","befolkning_verdensregion_2","NULL","NULL","1870"
2014,"NULL","2","1","personer","184","befolkning_verdensregion_2","NULL","NULL","1870"
2014,"NULL","2","alle","personer","414","befolkning_verdensregion_2","NULL","NULL","1870"
2014,"NULL","1","0","personer","84","befolkning_verdensregion_2","NULL","NULL","1871"
2014,"NULL","1","1","personer","99","befolkning_verdensregion_2","NULL","NULL","1871"
