"tabell_navn","aar","kommune_nr","enhet","vreg_6","tabellvariabel"
"befolkning_verdensregion_6","2015","1221","person","alle","1911"
"befolkning_verdensregion_6","2015","1222","person","alle","230"
"befolkning_verdensregion_6","2015","1223","person","alle","234"
"befolkning_verdensregion_6","2015","1224","person","alle","916"
"befolkning_verdensregion_6","2015","1227","person","alle","66"
"befolkning_verdensregion_6","2015","1228","person","alle","646"
"befolkning_verdensregion_6","2015","1231","person","alle","355"
"befolkning_verdensregion_6","2015","1232","person","alle","96"
"befolkning_verdensregion_6","2015","1233","person","alle","133"
"befolkning_verdensregion_6","2015","1234","person","alle","69"
"befolkning_verdensregion_6","2015","1235","person","alle","1015"
"befolkning_verdensregion_6","2015","1238","person","alle","838"
"befolkning_verdensregion_6","2015","1241","person","alle","261"
"befolkning_verdensregion_6","2015","1242","person","alle","163"
"befolkning_verdensregion_6","2015","1243","person","alle","1888"
"befolkning_verdensregion_6","2015","1244","person","alle","526"
"befolkning_verdensregion_6","2015","1245","person","alle","668"
"befolkning_verdensregion_6","2015","1246","person","alle","2152"
"befolkning_verdensregion_6","2015","1247","person","alle","2154"
"befolkning_verdensregion_6","2015","1251","person","alle","278"
"befolkning_verdensregion_6","2015","1252","person","alle","25"
"befolkning_verdensregion_6","2015","1253","person","alle","637"
"befolkning_verdensregion_6","2015","1256","person","alle","621"
"befolkning_verdensregion_6","2015","1259","person","alle","449"
"befolkning_verdensregion_6","2015","1260","person","alle","483"
"befolkning_verdensregion_6","2015","1263","person","alle","1149"
"befolkning_verdensregion_6","2015","1264","person","alle","367"
"befolkning_verdensregion_6","2015","1265","person","alle","35"
"befolkning_verdensregion_6","2015","1266","person","alle","68"
"befolkning_verdensregion_6","2015","1401","person","alle","1309"
"befolkning_verdensregion_6","2015","1411","person","alle","215"
"befolkning_verdensregion_6","2015","1412","person","alle","75"
"befolkning_verdensregion_6","2015","1413","person","alle","142"
"befolkning_verdensregion_6","2015","1416","person","alle","368"
"befolkning_verdensregion_6","2015","1417","person","alle","222"
"befolkning_verdensregion_6","2015","1418","person","alle","194"
"befolkning_verdensregion_6","2015","1419","person","alle","139"
"befolkning_verdensregion_6","2015","1420","person","alle","678"
"befolkning_verdensregion_6","2015","1421","person","alle","174"
"befolkning_verdensregion_6","2015","1422","person","alle","170"
"befolkning_verdensregion_6","2015","1424","person","alle","506"
"befolkning_verdensregion_6","2015","1426","person","alle","296"
"befolkning_verdensregion_6","2015","1428","person","alle","154"
"befolkning_verdensregion_6","2015","1429","person","alle","327"
"befolkning_verdensregion_6","2015","1430","person","alle","202"
"befolkning_verdensregion_6","2015","1431","person","alle","238"
"befolkning_verdensregion_6","2015","1432","person","alle","1110"
"befolkning_verdensregion_6","2015","1433","person","alle","151"
"befolkning_verdensregion_6","2015","1438","person","alle","526"
"befolkning_verdensregion_6","2015","1439","person","alle","606"
"befolkning_verdensregion_6","2015","1441","person","alle","171"
"befolkning_verdensregion_6","2015","1443","person","alle","465"
"befolkning_verdensregion_6","2015","1444","person","alle","71"
"befolkning_verdensregion_6","2015","1445","person","alle","399"
"befolkning_verdensregion_6","2015","1449","person","alle","1085"
"befolkning_verdensregion_6","2015","1502","person","alle","2640"
"befolkning_verdensregion_6","2015","1504","person","alle","5408"
"befolkning_verdensregion_6","2015","1505","person","alle","2600"
"befolkning_verdensregion_6","2015","1511","person","alle","182"
"befolkning_verdensregion_6","2015","1514","person","alle","426"
"befolkning_verdensregion_6","2015","1515","person","alle","967"
"befolkning_verdensregion_6","2015","1516","person","alle","1259"
"befolkning_verdensregion_6","2015","1517","person","alle","692"
"befolkning_verdensregion_6","2015","1519","person","alle","764"
"befolkning_verdensregion_6","2015","1520","person","alle","740"
"befolkning_verdensregion_6","2015","1523","person","alle","307"
"befolkning_verdensregion_6","2015","1524","person","alle","152"
"befolkning_verdensregion_6","2015","1525","person","alle","653"
"befolkning_verdensregion_6","2015","1526","person","alle","148"
"befolkning_verdensregion_6","2015","1528","person","alle","839"
"befolkning_verdensregion_6","2015","1529","person","alle","374"
"befolkning_verdensregion_6","2015","1531","person","alle","879"
"befolkning_verdensregion_6","2015","1532","person","alle","771"
"befolkning_verdensregion_6","2015","1534","person","alle","1239"
"befolkning_verdensregion_6","2015","1535","person","alle","748"
"befolkning_verdensregion_6","2015","1539","person","alle","533"
"befolkning_verdensregion_6","2015","1543","person","alle","178"
"befolkning_verdensregion_6","2015","1545","person","alle","264"
"befolkning_verdensregion_6","2015","1546","person","alle","163"
"befolkning_verdensregion_6","2015","1547","person","alle","369"
"befolkning_verdensregion_6","2015","1548","person","alle","791"
"befolkning_verdensregion_6","2015","1551","person","alle","248"
"befolkning_verdensregion_6","2015","1554","person","alle","478"
"befolkning_verdensregion_6","2015","1557","person","alle","173"
"befolkning_verdensregion_6","2015","1560","person","alle","276"
"befolkning_verdensregion_6","2015","1563","person","alle","607"
"befolkning_verdensregion_6","2015","1566","person","alle","264"
"befolkning_verdensregion_6","2015","1567","person","alle","34"
"befolkning_verdensregion_6","2015","1571","person","alle","81"
"befolkning_verdensregion_6","2015","1573","person","alle","178"
"befolkning_verdensregion_6","2015","1576","person","alle","331"
"befolkning_verdensregion_6","2015","1601","person","alle","21064"
"befolkning_verdensregion_6","2015","1612","person","alle","237"
"befolkning_verdensregion_6","2015","1613","person","alle","49"
"befolkning_verdensregion_6","2015","1617","person","alle","783"
"befolkning_verdensregion_6","2015","1620","person","alle","844"
"befolkning_verdensregion_6","2015","1621","person","alle","270"
"befolkning_verdensregion_6","2015","1622","person","alle","144"
"befolkning_verdensregion_6","2015","1624","person","alle","506"
"befolkning_verdensregion_6","2015","1627","person","alle","241"
"befolkning_verdensregion_6","2015","1630","person","alle","120"
"befolkning_verdensregion_6","2015","1632","person","alle","76"
"befolkning_verdensregion_6","2015","1633","person","alle","32"
"befolkning_verdensregion_6","2015","1634","person","alle","506"
"befolkning_verdensregion_6","2015","1635","person","alle","99"
"befolkning_verdensregion_6","2015","1636","person","alle","198"
"befolkning_verdensregion_6","2015","1638","person","alle","760"
"befolkning_verdensregion_6","2015","1640","person","alle","350"
"befolkning_verdensregion_6","2015","1644","person","alle","91"
"befolkning_verdensregion_6","2015","1648","person","alle","756"
"befolkning_verdensregion_6","2015","1653","person","alle","927"
"befolkning_verdensregion_6","2015","1657","person","alle","333"
"befolkning_verdensregion_6","2015","1662","person","alle","379"
"befolkning_verdensregion_6","2015","1663","person","alle","1029"
"befolkning_verdensregion_6","2015","1664","person","alle","199"
"befolkning_verdensregion_6","2015","1665","person","alle","40"
"befolkning_verdensregion_6","2015","1702","person","alle","1321"
"befolkning_verdensregion_6","2015","1703","person","alle","899"
"befolkning_verdensregion_6","2015","1711","person","alle","245"
"befolkning_verdensregion_6","2015","1714","person","alle","1483"
"befolkning_verdensregion_6","2015","1717","person","alle","193"
"befolkning_verdensregion_6","2015","1718","person","alle","202"
"befolkning_verdensregion_6","2015","1719","person","alle","1422"
"befolkning_verdensregion_6","2015","1721","person","alle","924"
"befolkning_verdensregion_6","2015","1724","person","alle","239"
"befolkning_verdensregion_6","2015","1725","person","alle","55"
"befolkning_verdensregion_6","2015","1736","person","alle","86"
"befolkning_verdensregion_6","2015","1738","person","alle","100"
"befolkning_verdensregion_6","2015","1739","person","alle","31"
"befolkning_verdensregion_6","2015","1740","person","alle","41"
"befolkning_verdensregion_6","2015","1742","person","alle","270"
"befolkning_verdensregion_6","2015","1743","person","alle","43"
"befolkning_verdensregion_6","2015","1744","person","alle","200"
"befolkning_verdensregion_6","2015","1748","person","alle","47"
"befolkning_verdensregion_6","2015","1749","person","alle","92"
"befolkning_verdensregion_6","2015","1750","person","alle","352"
"befolkning_verdensregion_6","2015","1751","person","alle","325"
"befolkning_verdensregion_6","2015","1755","person","alle","32"
"befolkning_verdensregion_6","2015","1756","person","alle","326"
"befolkning_verdensregion_6","2015","1804","person","alle","4010"
"befolkning_verdensregion_6","2015","1805","person","alle","1936"
"befolkning_verdensregion_6","2015","1811","person","alle","41"
"befolkning_verdensregion_6","2015","1812","person","alle","120"
"befolkning_verdensregion_6","2015","1813","person","alle","525"
"befolkning_verdensregion_6","2015","1815","person","alle","53"
"befolkning_verdensregion_6","2015","1816","person","alle","39"
"befolkning_verdensregion_6","2015","1818","person","alle","212"
"befolkning_verdensregion_6","2015","1820","person","alle","726"
"befolkning_verdensregion_6","2015","1822","person","alle","212"
"befolkning_verdensregion_6","2015","1824","person","alle","768"
"befolkning_verdensregion_6","2015","1825","person","alle","91"
"befolkning_verdensregion_6","2015","1826","person","alle","169"
"befolkning_verdensregion_6","2015","1827","person","alle","80"
"befolkning_verdensregion_6","2015","1828","person","alle","301"
"befolkning_verdensregion_6","2015","1832","person","alle","225"
"befolkning_verdensregion_6","2015","1833","person","alle","1542"
"befolkning_verdensregion_6","2015","1834","person","alle","118"
"befolkning_verdensregion_6","2015","1835","person","alle","83"
"befolkning_verdensregion_6","2015","1836","person","alle","63"
"befolkning_verdensregion_6","2015","1837","person","alle","380"
"befolkning_verdensregion_6","2015","1838","person","alle","224"
"befolkning_verdensregion_6","2015","1839","person","alle","47"
"befolkning_verdensregion_6","2015","1840","person","alle","344"
"befolkning_verdensregion_6","2015","1841","person","alle","592"
"befolkning_verdensregion_6","2015","1845","person","alle","104"
"befolkning_verdensregion_6","2015","1848","person","alle","200"
"befolkning_verdensregion_6","2015","1849","person","alle","213"
"befolkning_verdensregion_6","2015","1850","person","alle","140"
"befolkning_verdensregion_6","2015","1851","person","alle","267"
"befolkning_verdensregion_6","2015","1852","person","alle","44"
"befolkning_verdensregion_6","2015","1853","person","alle","113"
"befolkning_verdensregion_6","2015","1854","person","alle","170"
"befolkning_verdensregion_6","2015","1856","person","alle","38"
"befolkning_verdensregion_6","2015","1857","person","alle","110"
"befolkning_verdensregion_6","2015","1859","person","alle","82"
"befolkning_verdensregion_6","2015","1860","person","alle","886"
"befolkning_verdensregion_6","2015","1865","person","alle","1065"
"befolkning_verdensregion_6","2015","1866","person","alle","749"
"befolkning_verdensregion_6","2015","1867","person","alle","196"
"befolkning_verdensregion_6","2015","1868","person","alle","454"
"befolkning_verdensregion_6","2015","1870","person","alle","701"
"befolkning_verdensregion_6","2015","1871","person","alle","428"
"befolkning_verdensregion_6","2015","1874","person","alle","146"
"befolkning_verdensregion_6","2015","1902","person","alle","8186"
"befolkning_verdensregion_6","2015","1903","person","alle","2057"
"befolkning_verdensregion_6","2015","1911","person","alle","314"
"befolkning_verdensregion_6","2015","1913","person","alle","215"
"befolkning_verdensregion_6","2015","1917","person","alle","110"
"befolkning_verdensregion_6","2015","1919","person","alle","147"
"befolkning_verdensregion_6","2015","1920","person","alle","43"
"befolkning_verdensregion_6","2015","1922","person","alle","280"
"befolkning_verdensregion_6","2015","1923","person","alle","225"
"befolkning_verdensregion_6","2015","1924","person","alle","387"
"befolkning_verdensregion_6","2015","1925","person","alle","240"
"befolkning_verdensregion_6","2015","1926","person","alle","49"
"befolkning_verdensregion_6","2015","1927","person","alle","142"
"befolkning_verdensregion_6","2015","1928","person","alle","103"
"befolkning_verdensregion_6","2015","1929","person","alle","141"
"befolkning_verdensregion_6","2015","1931","person","alle","868"
"befolkning_verdensregion_6","2015","1933","person","alle","343"
"befolkning_verdensregion_6","2015","1936","person","alle","229"
"befolkning_verdensregion_6","2015","1938","person","alle","150"
"befolkning_verdensregion_6","2015","1939","person","alle","131"
"befolkning_verdensregion_6","2015","1940","person","alle","118"
"befolkning_verdensregion_6","2015","1941","person","alle","272"
"befolkning_verdensregion_6","2015","1942","person","alle","270"
"befolkning_verdensregion_6","2015","1943","person","alle","59"
"befolkning_verdensregion_6","2015","2002","person","alle","272"
"befolkning_verdensregion_6","2015","2003","person","alle","1057"
"befolkning_verdensregion_6","2015","2004","person","alle","1631"
"befolkning_verdensregion_6","2015","2011","person","alle","151"
"befolkning_verdensregion_6","2015","2012","person","alle","1653"
"befolkning_verdensregion_6","2015","2014","person","alle","86"
"befolkning_verdensregion_6","2015","2015","person","alle","201"
"befolkning_verdensregion_6","2015","2017","person","alle","86"
"befolkning_verdensregion_6","2015","2018","person","alle","191"
"befolkning_verdensregion_6","2015","2019","person","alle","400"
"befolkning_verdensregion_6","2015","2020","person","alle","281"
"befolkning_verdensregion_6","2015","2021","person","alle","153"
"befolkning_verdensregion_6","2015","2022","person","alle","144"
"befolkning_verdensregion_6","2015","2023","person","alle","256"
"befolkning_verdensregion_6","2015","2024","person","alle","141"
"befolkning_verdensregion_6","2015","2025","person","alle","298"
