"aar","naringsregion_nr","vreg_3","botid_5","tabellvariabel","tabell_navn","enhet"
"2012","23","2","10+","60","sysselsatte_botid_land","prosent"
"2012","23","2","5_9","51","sysselsatte_botid_land","prosent"
"2012","23","2","alle","48","sysselsatte_botid_land","prosent"
"2012","23","alle","0_4","61","sysselsatte_botid_land","prosent"
"2012","23","alle","10+","62","sysselsatte_botid_land","prosent"
"2012","23","alle","5_9","65","sysselsatte_botid_land","prosent"
"2012","23","alle","alle","62","sysselsatte_botid_land","prosent"
"2012","24","1","0_4","63","sysselsatte_botid_land","prosent"
"2012","24","1","10+","69","sysselsatte_botid_land","prosent"
"2012","24","1","5_9","80","sysselsatte_botid_land","prosent"
"2012","24","1","alle","68","sysselsatte_botid_land","prosent"
"2012","24","2","0_4","40","sysselsatte_botid_land","prosent"
"2012","24","2","10+","64","sysselsatte_botid_land","prosent"
"2012","24","2","5_9","57","sysselsatte_botid_land","prosent"
"2012","24","2","alle","56","sysselsatte_botid_land","prosent"
"2012","24","alle","0_4","56","sysselsatte_botid_land","prosent"
"2012","24","alle","10+","66","sysselsatte_botid_land","prosent"
"2012","24","alle","5_9","68","sysselsatte_botid_land","prosent"
"2012","24","alle","alle","62","sysselsatte_botid_land","prosent"
"2012","25","1","0_4","69","sysselsatte_botid_land","prosent"
"2012","25","1","10+","66","sysselsatte_botid_land","prosent"
"2012","25","1","5_9","78","sysselsatte_botid_land","prosent"
"2012","25","1","alle","70","sysselsatte_botid_land","prosent"
"2012","25","2","0_4","38","sysselsatte_botid_land","prosent"
"2012","25","2","10+","58","sysselsatte_botid_land","prosent"
"2012","25","2","5_9","57","sysselsatte_botid_land","prosent"
"2012","25","2","alle","53","sysselsatte_botid_land","prosent"
"2012","25","alle","0_4","59","sysselsatte_botid_land","prosent"
"2012","25","alle","10+","62","sysselsatte_botid_land","prosent"
"2012","25","alle","5_9","68","sysselsatte_botid_land","prosent"
"2012","25","alle","alle","62","sysselsatte_botid_land","prosent"
"2012","26","1","0_4","70","sysselsatte_botid_land","prosent"
"2012","26","1","10+","63","sysselsatte_botid_land","prosent"
"2012","26","1","5_9","78","sysselsatte_botid_land","prosent"
"2012","26","1","alle","69","sysselsatte_botid_land","prosent"
"2012","26","2","0_4","38","sysselsatte_botid_land","prosent"
"2012","26","2","10+","55","sysselsatte_botid_land","prosent"
"2012","26","2","5_9","53","sysselsatte_botid_land","prosent"
"2012","26","2","alle","51","sysselsatte_botid_land","prosent"
"2012","26","alle","0_4","59","sysselsatte_botid_land","prosent"
"2012","26","alle","10+","58","sysselsatte_botid_land","prosent"
"2012","26","alle","5_9","65","sysselsatte_botid_land","prosent"
"2012","26","alle","alle","59","sysselsatte_botid_land","prosent"
"2012","27","1","0_4","64","sysselsatte_botid_land","prosent"
"2012","27","1","10+","62","sysselsatte_botid_land","prosent"
"2012","27","1","5_9","72","sysselsatte_botid_land","prosent"
"2012","27","1","alle","65","sysselsatte_botid_land","prosent"
"2012","27","2","0_4","25","sysselsatte_botid_land","prosent"
"2012","27","2","10+","55","sysselsatte_botid_land","prosent"
"2012","27","2","5_9","51","sysselsatte_botid_land","prosent"
"2012","27","2","alle","46","sysselsatte_botid_land","prosent"
"2012","27","alle","0_4","44","sysselsatte_botid_land","prosent"
"2012","27","alle","10+","57","sysselsatte_botid_land","prosent"
"2012","27","alle","5_9","58","sysselsatte_botid_land","prosent"
"2012","27","alle","alle","53","sysselsatte_botid_land","prosent"
"2012","28","1","0_4","58","sysselsatte_botid_land","prosent"
"2012","28","1","10+","66","sysselsatte_botid_land","prosent"
"2012","28","1","5_9","84","sysselsatte_botid_land","prosent"
"2012","28","1","alle","64","sysselsatte_botid_land","prosent"
"2012","28","2","0_4","22","sysselsatte_botid_land","prosent"
"2012","28","2","10+","54","sysselsatte_botid_land","prosent"
"2012","28","2","5_9","55","sysselsatte_botid_land","prosent"
"2012","28","2","alle","41","sysselsatte_botid_land","prosent"
"2012","28","alle","0_4","43","sysselsatte_botid_land","prosent"
"2012","28","alle","10+","59","sysselsatte_botid_land","prosent"
"2012","28","alle","5_9","66","sysselsatte_botid_land","prosent"
"2012","28","alle","alle","52","sysselsatte_botid_land","prosent"
"2012","29","1","0_4","63","sysselsatte_botid_land","prosent"
"2012","29","1","10+","65","sysselsatte_botid_land","prosent"
"2012","29","1","5_9","72","sysselsatte_botid_land","prosent"
"2012","29","1","alle","65","sysselsatte_botid_land","prosent"
"2012","29","2","0_4","32","sysselsatte_botid_land","prosent"
"2012","29","2","10+","66","sysselsatte_botid_land","prosent"
"2012","29","2","5_9","55","sysselsatte_botid_land","prosent"
"2012","29","2","alle","50","sysselsatte_botid_land","prosent"
"2012","29","alle","0_4","49","sysselsatte_botid_land","prosent"
"2012","29","alle","10+","65","sysselsatte_botid_land","prosent"
"2012","29","alle","5_9","63","sysselsatte_botid_land","prosent"
"2012","29","alle","alle","58","sysselsatte_botid_land","prosent"
"2012","30","1","0_4","78","sysselsatte_botid_land","prosent"
"2012","30","1","10+","69","sysselsatte_botid_land","prosent"
"2012","30","1","5_9","74","sysselsatte_botid_land","prosent"
"2012","30","1","alle","74","sysselsatte_botid_land","prosent"
"2012","30","2","0_4","31","sysselsatte_botid_land","prosent"
"2012","30","2","10+","68","sysselsatte_botid_land","prosent"
"2012","30","2","5_9","63","sysselsatte_botid_land","prosent"
"2012","30","2","alle","55","sysselsatte_botid_land","prosent"
"2012","30","alle","0_4","67","sysselsatte_botid_land","prosent"
"2012","30","alle","10+","69","sysselsatte_botid_land","prosent"
"2012","30","alle","5_9","71","sysselsatte_botid_land","prosent"
"2012","30","alle","alle","68","sysselsatte_botid_land","prosent"
"2012","31","1","0_4","73","sysselsatte_botid_land","prosent"
"2012","31","1","10+","75","sysselsatte_botid_land","prosent"
"2012","31","1","5_9","78","sysselsatte_botid_land","prosent"
"2012","31","1","alle","75","sysselsatte_botid_land","prosent"
"2012","31","2","0_4","30","sysselsatte_botid_land","prosent"
"2012","31","2","10+","58","sysselsatte_botid_land","prosent"
"2012","31","2","5_9","52","sysselsatte_botid_land","prosent"
"2012","31","2","alle","45","sysselsatte_botid_land","prosent"
"2012","31","alle","0_4","52","sysselsatte_botid_land","prosent"
"2012","31","alle","10+","66","sysselsatte_botid_land","prosent"
"2012","31","alle","5_9","63","sysselsatte_botid_land","prosent"
"2012","31","alle","alle","59","sysselsatte_botid_land","prosent"
"2012","32","1","0_4","67","sysselsatte_botid_land","prosent"
"2012","32","1","10+","62","sysselsatte_botid_land","prosent"
"2012","32","1","5_9","73","sysselsatte_botid_land","prosent"
"2012","32","1","alle","67","sysselsatte_botid_land","prosent"
"2012","32","2","0_4","32","sysselsatte_botid_land","prosent"
"2012","32","2","10+","54","sysselsatte_botid_land","prosent"
"2012","32","2","5_9","58","sysselsatte_botid_land","prosent"
"2012","32","2","alle","48","sysselsatte_botid_land","prosent"
"2012","32","alle","0_4","54","sysselsatte_botid_land","prosent"
"2012","32","alle","10+","58","sysselsatte_botid_land","prosent"
"2012","32","alle","5_9","65","sysselsatte_botid_land","prosent"
"2012","32","alle","alle","58","sysselsatte_botid_land","prosent"
"2012","33","1","0_4","68","sysselsatte_botid_land","prosent"
"2012","33","1","10+","63","sysselsatte_botid_land","prosent"
"2012","33","1","5_9","78","sysselsatte_botid_land","prosent"
"2012","33","1","alle","68","sysselsatte_botid_land","prosent"
"2012","33","2","0_4","32","sysselsatte_botid_land","prosent"
"2012","33","2","10+","68","sysselsatte_botid_land","prosent"
"2012","33","2","5_9","63","sysselsatte_botid_land","prosent"
"2012","33","2","alle","53","sysselsatte_botid_land","prosent"
"2012","33","alle","0_4","52","sysselsatte_botid_land","prosent"
"2012","33","alle","10+","65","sysselsatte_botid_land","prosent"
"2012","33","alle","5_9","71","sysselsatte_botid_land","prosent"
"2012","33","alle","alle","61","sysselsatte_botid_land","prosent"
"2012","34","1","0_4","67","sysselsatte_botid_land","prosent"
"2012","34","1","10+","58","sysselsatte_botid_land","prosent"
"2012","34","1","5_9","73","sysselsatte_botid_land","prosent"
"2012","34","1","alle","66","sysselsatte_botid_land","prosent"
"2012","34","2","0_4","25","sysselsatte_botid_land","prosent"
"2012","34","2","10+","58","sysselsatte_botid_land","prosent"
"2012","34","2","5_9","56","sysselsatte_botid_land","prosent"
"2012","34","2","alle","44","sysselsatte_botid_land","prosent"
"2012","34","alle","0_4","48","sysselsatte_botid_land","prosent"
"2012","34","alle","10+","58","sysselsatte_botid_land","prosent"
"2012","34","alle","5_9","66","sysselsatte_botid_land","prosent"
"2012","34","alle","alle","56","sysselsatte_botid_land","prosent"
"2012","35","1","0_4","69","sysselsatte_botid_land","prosent"
"2012","35","1","10+","66","sysselsatte_botid_land","prosent"
"2012","35","1","5_9","77","sysselsatte_botid_land","prosent"
"2012","35","1","alle","70","sysselsatte_botid_land","prosent"
"2012","35","2","0_4","34","sysselsatte_botid_land","prosent"
"2012","35","2","10+","60","sysselsatte_botid_land","prosent"
"2012","35","2","5_9","59","sysselsatte_botid_land","prosent"
"2012","35","2","alle","53","sysselsatte_botid_land","prosent"
"2012","35","alle","0_4","54","sysselsatte_botid_land","prosent"
"2012","35","alle","10+","62","sysselsatte_botid_land","prosent"
"2012","35","alle","5_9","66","sysselsatte_botid_land","prosent"
"2012","35","alle","alle","60","sysselsatte_botid_land","prosent"
"2012","36","1","0_4","79","sysselsatte_botid_land","prosent"
"2012","36","1","10+","66","sysselsatte_botid_land","prosent"
"2012","36","1","5_9","83","sysselsatte_botid_land","prosent"
"2012","36","1","alle","76","sysselsatte_botid_land","prosent"
"2012","36","2","0_4","44","sysselsatte_botid_land","prosent"
"2012","36","2","10+","70","sysselsatte_botid_land","prosent"
"2012","36","2","5_9","74","sysselsatte_botid_land","prosent"
"2012","36","2","alle","61","sysselsatte_botid_land","prosent"
"2012","36","alle","0_4","66","sysselsatte_botid_land","prosent"
"2012","36","alle","10+","68","sysselsatte_botid_land","prosent"
"2012","36","alle","5_9","79","sysselsatte_botid_land","prosent"
"2012","36","alle","alle","70","sysselsatte_botid_land","prosent"
"2012","37","1","0_4","74","sysselsatte_botid_land","prosent"
"2012","37","1","10+","66","sysselsatte_botid_land","prosent"
"2012","37","1","5_9","78","sysselsatte_botid_land","prosent"
"2012","37","1","alle","73","sysselsatte_botid_land","prosent"
"2012","37","2","0_4","38","sysselsatte_botid_land","prosent"
"2012","37","2","10+","64","sysselsatte_botid_land","prosent"
"2012","37","2","5_9","61","sysselsatte_botid_land","prosent"
"2012","37","2","alle","54","sysselsatte_botid_land","prosent"
"2012","37","alle","0_4","63","sysselsatte_botid_land","prosent"
"2012","37","alle","10+","65","sysselsatte_botid_land","prosent"
"2012","37","alle","5_9","71","sysselsatte_botid_land","prosent"
"2012","37","alle","alle","65","sysselsatte_botid_land","prosent"
"2012","38","1","0_4","80","sysselsatte_botid_land","prosent"
"2012","38","1","10+","76","sysselsatte_botid_land","prosent"
"2012","38","1","5_9","76","sysselsatte_botid_land","prosent"
"2012","38","1","alle","78","sysselsatte_botid_land","prosent"
"2012","38","2","0_4","39","sysselsatte_botid_land","prosent"
"2012","38","2","10+","74","sysselsatte_botid_land","prosent"
"2012","38","2","5_9","65","sysselsatte_botid_land","prosent"
"2012","38","2","alle","57","sysselsatte_botid_land","prosent"
"2012","38","alle","0_4","68","sysselsatte_botid_land","prosent"
"2012","38","alle","10+","75","sysselsatte_botid_land","prosent"
"2012","38","alle","5_9","72","sysselsatte_botid_land","prosent"
"2012","38","alle","alle","71","sysselsatte_botid_land","prosent"
"2012","39","1","0_4","76","sysselsatte_botid_land","prosent"
"2012","39","1","10+","76","sysselsatte_botid_land","prosent"
"2012","39","1","5_9","83","sysselsatte_botid_land","prosent"
"2012","39","1","alle","78","sysselsatte_botid_land","prosent"
"2012","39","2","0_4","54","sysselsatte_botid_land","prosent"
"2012","39","2","10+","66","sysselsatte_botid_land","prosent"
"2012","39","2","5_9","69","sysselsatte_botid_land","prosent"
"2012","39","2","alle","62","sysselsatte_botid_land","prosent"
"2012","39","alle","0_4","69","sysselsatte_botid_land","prosent"
"2012","39","alle","10+","70","sysselsatte_botid_land","prosent"
"2012","39","alle","5_9","76","sysselsatte_botid_land","prosent"
"2012","39","alle","alle","71","sysselsatte_botid_land","prosent"
"2012","40","1","0_4","70","sysselsatte_botid_land","prosent"
"2012","40","1","10+","75","sysselsatte_botid_land","prosent"
"2012","40","1","5_9","83","sysselsatte_botid_land","prosent"
"2012","40","1","alle","74","sysselsatte_botid_land","prosent"
"2012","40","2","0_4","45","sysselsatte_botid_land","prosent"
"2012","40","2","10+","62","sysselsatte_botid_land","prosent"
"2012","40","2","5_9","61","sysselsatte_botid_land","prosent"
"2012","40","2","alle","57","sysselsatte_botid_land","prosent"
"2012","40","alle","0_4","61","sysselsatte_botid_land","prosent"
"2012","40","alle","10+","66","sysselsatte_botid_land","prosent"
"2012","40","alle","5_9","72","sysselsatte_botid_land","prosent"
"2012","40","alle","alle","65","sysselsatte_botid_land","prosent"
"2012","41","1","0_4","72","sysselsatte_botid_land","prosent"
"2012","41","1","10+","76","sysselsatte_botid_land","prosent"
"2012","41","1","5_9","83","sysselsatte_botid_land","prosent"
"2012","41","1","alle","76","sysselsatte_botid_land","prosent"
"2012","41","2","0_4","51","sysselsatte_botid_land","prosent"
"2012","41","2","10+","60","sysselsatte_botid_land","prosent"
"2012","41","2","5_9","68","sysselsatte_botid_land","prosent"
"2012","41","2","alle","59","sysselsatte_botid_land","prosent"
"2012","41","alle","0_4","68","sysselsatte_botid_land","prosent"
"2012","41","alle","10+","67","sysselsatte_botid_land","prosent"
"2012","41","alle","5_9","79","sysselsatte_botid_land","prosent"
"2012","41","alle","alle","70","sysselsatte_botid_land","prosent"
"2012","42","1","0_4","73","sysselsatte_botid_land","prosent"
"2012","42","1","10+","70","sysselsatte_botid_land","prosent"
"2012","42","1","5_9","79","sysselsatte_botid_land","prosent"
"2012","42","1","alle","74","sysselsatte_botid_land","prosent"
"2012","42","2","0_4","48","sysselsatte_botid_land","prosent"
"2012","42","2","10+","72","sysselsatte_botid_land","prosent"
"2012","42","2","5_9","65","sysselsatte_botid_land","prosent"
"2012","42","2","alle","57","sysselsatte_botid_land","prosent"
"2012","42","alle","0_4","63","sysselsatte_botid_land","prosent"
"2012","42","alle","10+","71","sysselsatte_botid_land","prosent"
"2012","42","alle","5_9","73","sysselsatte_botid_land","prosent"
"2012","42","alle","alle","66","sysselsatte_botid_land","prosent"
"2012","43","1","0_4","77","sysselsatte_botid_land","prosent"
"2012","43","1","10+","73","sysselsatte_botid_land","prosent"
"2012","43","1","5_9","92","sysselsatte_botid_land","prosent"
"2012","43","1","alle","78","sysselsatte_botid_land","prosent"
"2012","43","2","0_4","33","sysselsatte_botid_land","prosent"
"2012","43","2","10+","74","sysselsatte_botid_land","prosent"
"2012","43","2","5_9","44","sysselsatte_botid_land","prosent"
"2012","43","2","alle","48","sysselsatte_botid_land","prosent"
"2012","43","alle","0_4","58","sysselsatte_botid_land","prosent"
"2012","43","alle","10+","74","sysselsatte_botid_land","prosent"
"2012","43","alle","5_9","60","sysselsatte_botid_land","prosent"
"2012","43","alle","alle","63","sysselsatte_botid_land","prosent"
"2012","44","1","0_4","73","sysselsatte_botid_land","prosent"
"2012","44","1","10+","69","sysselsatte_botid_land","prosent"
"2012","44","1","5_9","84","sysselsatte_botid_land","prosent"
"2012","44","1","alle","75","sysselsatte_botid_land","prosent"
"2012","44","2","0_4","42","sysselsatte_botid_land","prosent"
"2012","44","2","10+","70","sysselsatte_botid_land","prosent"
"2012","44","2","5_9","68","sysselsatte_botid_land","prosent"
"2012","44","2","alle","57","sysselsatte_botid_land","prosent"
"2012","44","alle","0_4","66","sysselsatte_botid_land","prosent"
"2012","44","alle","10+","69","sysselsatte_botid_land","prosent"
"2012","44","alle","5_9","79","sysselsatte_botid_land","prosent"
"2012","44","alle","alle","70","sysselsatte_botid_land","prosent"
"2012","45","1","0_4","68","sysselsatte_botid_land","prosent"
