"kommune_nr","bosetting","enhet","maaned","tabellvariabel","tabell_navn","aar"
"1127","bosatt","personer","desember","20","bosetting_maaned",2012
"1129","bosatt","personer","desember","0","bosetting_maaned",2012
"1130","bosatt","personer","desember","12","bosetting_maaned",2012
"1133","bosatt","personer","desember","1","bosetting_maaned",2012
"1134","bosatt","personer","desember","0","bosetting_maaned",2012
"1135","bosatt","personer","desember","0","bosetting_maaned",2012
"1141","bosatt","personer","desember","0","bosetting_maaned",2012
"1142","bosatt","personer","desember","9","bosetting_maaned",2012
"1144","bosatt","personer","desember","0","bosetting_maaned",2012
"1145","bosatt","personer","desember","0","bosetting_maaned",2012
"1146","bosatt","personer","desember","0","bosetting_maaned",2012
"1149","bosatt","personer","desember","9","bosetting_maaned",2012
"1151","bosatt","personer","desember","0","bosetting_maaned",2012
"1160","bosatt","personer","desember","5","bosetting_maaned",2012
"1201","bosatt","personer","desember","120","bosetting_maaned",2012
"1211","bosatt","personer","desember","0","bosetting_maaned",2012
"1216","bosatt","personer","desember","1","bosetting_maaned",2012
"1219","bosatt","personer","desember","5","bosetting_maaned",2012
"1221","bosatt","personer","desember","4","bosetting_maaned",2012
"1222","bosatt","personer","desember","0","bosetting_maaned",2012
"1223","bosatt","personer","desember","0","bosetting_maaned",2012
"1224","bosatt","personer","desember","7","bosetting_maaned",2012
"1227","bosatt","personer","desember","0","bosetting_maaned",2012
"1228","bosatt","personer","desember","0","bosetting_maaned",2012
"1231","bosatt","personer","desember","14","bosetting_maaned",2012
"1232","bosatt","personer","desember","0","bosetting_maaned",2012
"1233","bosatt","personer","desember","0","bosetting_maaned",2012
"1234","bosatt","personer","desember","0","bosetting_maaned",2012
"1235","bosatt","personer","desember","15","bosetting_maaned",2012
"1238","bosatt","personer","desember","8","bosetting_maaned",2012
"1241","bosatt","personer","desember","0","bosetting_maaned",2012
"1242","bosatt","personer","desember","0","bosetting_maaned",2012
"1243","bosatt","personer","desember","7","bosetting_maaned",2012
"1244","bosatt","personer","desember","0","bosetting_maaned",2012
"1245","bosatt","personer","desember","0","bosetting_maaned",2012
"1246","bosatt","personer","desember","5","bosetting_maaned",2012
"1247","bosatt","personer","desember","22","bosetting_maaned",2012
"1251","bosatt","personer","desember","6","bosetting_maaned",2012
"1252","bosatt","personer","desember","0","bosetting_maaned",2012
"1253","bosatt","personer","desember","0","bosetting_maaned",2012
"1256","bosatt","personer","desember","0","bosetting_maaned",2012
"1259","bosatt","personer","desember","4","bosetting_maaned",2012
"1260","bosatt","personer","desember","2","bosetting_maaned",2012
"1263","bosatt","personer","desember","3","bosetting_maaned",2012
"1264","bosatt","personer","desember","0","bosetting_maaned",2012
"1265","bosatt","personer","desember","0","bosetting_maaned",2012
"1266","bosatt","personer","desember","0","bosetting_maaned",2012
"1401","bosatt","personer","desember","22","bosetting_maaned",2012
"1411","bosatt","personer","desember","0","bosetting_maaned",2012
"1412","bosatt","personer","desember","0","bosetting_maaned",2012
"1413","bosatt","personer","desember","0","bosetting_maaned",2012
"1416","bosatt","personer","desember","1","bosetting_maaned",2012
"1417","bosatt","personer","desember","0","bosetting_maaned",2012
"1418","bosatt","personer","desember","0","bosetting_maaned",2012
"1419","bosatt","personer","desember","2","bosetting_maaned",2012
"1420","bosatt","personer","desember","13","bosetting_maaned",2012
"1421","bosatt","personer","desember","0","bosetting_maaned",2012
"1422","bosatt","personer","desember","0","bosetting_maaned",2012
"1424","bosatt","personer","desember","0","bosetting_maaned",2012
"1426","bosatt","personer","desember","0","bosetting_maaned",2012
"1428","bosatt","personer","desember","0","bosetting_maaned",2012
"1429","bosatt","personer","desember","0","bosetting_maaned",2012
"1430","bosatt","personer","desember","0","bosetting_maaned",2012
"1431","bosatt","personer","desember","6","bosetting_maaned",2012
"1432","bosatt","personer","desember","14","bosetting_maaned",2012
"1433","bosatt","personer","desember","0","bosetting_maaned",2012
"1438","bosatt","personer","desember","0","bosetting_maaned",2012
"1439","bosatt","personer","desember","0","bosetting_maaned",2012
"1441","bosatt","personer","desember","0","bosetting_maaned",2012
"1443","bosatt","personer","desember","3","bosetting_maaned",2012
"1444","bosatt","personer","desember","0","bosetting_maaned",2012
"1445","bosatt","personer","desember","0","bosetting_maaned",2012
"1449","bosatt","personer","desember","0","bosetting_maaned",2012
"1502","bosatt","personer","desember","40","bosetting_maaned",2012
"1504","bosatt","personer","desember","17","bosetting_maaned",2012
"1505","bosatt","personer","desember","25","bosetting_maaned",2012
"1511","bosatt","personer","desember","0","bosetting_maaned",2012
"1514","bosatt","personer","desember","0","bosetting_maaned",2012
"1515","bosatt","personer","desember","2","bosetting_maaned",2012
"1516","bosatt","personer","desember","2","bosetting_maaned",2012
"1517","bosatt","personer","desember","4","bosetting_maaned",2012
"1519","bosatt","personer","desember","20","bosetting_maaned",2012
"1520","bosatt","personer","desember","7","bosetting_maaned",2012
"1523","bosatt","personer","desember","0","bosetting_maaned",2012
"1524","bosatt","personer","desember","0","bosetting_maaned",2012
"1525","bosatt","personer","desember","0","bosetting_maaned",2012
"1526","bosatt","personer","desember","0","bosetting_maaned",2012
"1528","bosatt","personer","desember","1","bosetting_maaned",2012
"1529","bosatt","personer","desember","0","bosetting_maaned",2012
"1531","bosatt","personer","desember","0","bosetting_maaned",2012
"1532","bosatt","personer","desember","3","bosetting_maaned",2012
"1534","bosatt","personer","desember","6","bosetting_maaned",2012
"1535","bosatt","personer","desember","2","bosetting_maaned",2012
"1539","bosatt","personer","desember","0","bosetting_maaned",2012
"1543","bosatt","personer","desember","0","bosetting_maaned",2012
"1545","bosatt","personer","desember","0","bosetting_maaned",2012
"1546","bosatt","personer","desember","0","bosetting_maaned",2012
"1547","bosatt","personer","desember","3","bosetting_maaned",2012
"1548","bosatt","personer","desember","0","bosetting_maaned",2012
"1551","bosatt","personer","desember","0","bosetting_maaned",2012
"1554","bosatt","personer","desember","0","bosetting_maaned",2012
"1557","bosatt","personer","desember","0","bosetting_maaned",2012
"1560","bosatt","personer","desember","0","bosetting_maaned",2012
"1563","bosatt","personer","desember","16","bosetting_maaned",2012
"1566","bosatt","personer","desember","0","bosetting_maaned",2012
"1567","bosatt","personer","desember","0","bosetting_maaned",2012
"1571","bosatt","personer","desember","0","bosetting_maaned",2012
"1573","bosatt","personer","desember","0","bosetting_maaned",2012
"1576","bosatt","personer","desember","0","bosetting_maaned",2012
"1601","bosatt","personer","desember","97","bosetting_maaned",2012
"1612","bosatt","personer","desember","3","bosetting_maaned",2012
"1613","bosatt","personer","desember","0","bosetting_maaned",2012
"1617","bosatt","personer","desember","0","bosetting_maaned",2012
"1620","bosatt","personer","desember","0","bosetting_maaned",2012
"1621","bosatt","personer","desember","0","bosetting_maaned",2012
"1622","bosatt","personer","desember","0","bosetting_maaned",2012
"1624","bosatt","personer","desember","6","bosetting_maaned",2012
"1627","bosatt","personer","desember","0","bosetting_maaned",2012
"1630","bosatt","personer","desember","0","bosetting_maaned",2012
"1632","bosatt","personer","desember","0","bosetting_maaned",2012
"1633","bosatt","personer","desember","0","bosetting_maaned",2012
"1634","bosatt","personer","desember","12","bosetting_maaned",2012
"1635","bosatt","personer","desember","0","bosetting_maaned",2012
"1636","bosatt","personer","desember","0","bosetting_maaned",2012
"1638","bosatt","personer","desember","15","bosetting_maaned",2012
"1640","bosatt","personer","desember","0","bosetting_maaned",2012
"1644","bosatt","personer","desember","0","bosetting_maaned",2012
"1648","bosatt","personer","desember","16","bosetting_maaned",2012
"1653","bosatt","personer","desember","14","bosetting_maaned",2012
"1657","bosatt","personer","desember","0","bosetting_maaned",2012
"1662","bosatt","personer","desember","0","bosetting_maaned",2012
"1663","bosatt","personer","desember","2","bosetting_maaned",2012
"1664","bosatt","personer","desember","0","bosetting_maaned",2012
"1665","bosatt","personer","desember","0","bosetting_maaned",2012
"1702","bosatt","personer","desember","14","bosetting_maaned",2012
"1703","bosatt","personer","desember","31","bosetting_maaned",2012
"1711","bosatt","personer","desember","8","bosetting_maaned",2012
"1714","bosatt","personer","desember","39","bosetting_maaned",2012
"1717","bosatt","personer","desember","0","bosetting_maaned",2012
"1718","bosatt","personer","desember","4","bosetting_maaned",2012
"1719","bosatt","personer","desember","37","bosetting_maaned",2012
"1721","bosatt","personer","desember","6","bosetting_maaned",2012
"1724","bosatt","personer","desember","6","bosetting_maaned",2012
"1725","bosatt","personer","desember","0","bosetting_maaned",2012
"1736","bosatt","personer","desember","0","bosetting_maaned",2012
"1738","bosatt","personer","desember","0","bosetting_maaned",2012
"1739","bosatt","personer","desember","0","bosetting_maaned",2012
"1740","bosatt","personer","desember","0","bosetting_maaned",2012
"1742","bosatt","personer","desember","4","bosetting_maaned",2012
"1743","bosatt","personer","desember","0","bosetting_maaned",2012
"1744","bosatt","personer","desember","2","bosetting_maaned",2012
"1748","bosatt","personer","desember","0","bosetting_maaned",2012
"1749","bosatt","personer","desember","0","bosetting_maaned",2012
"1750","bosatt","personer","desember","7","bosetting_maaned",2012
"1751","bosatt","personer","desember","4","bosetting_maaned",2012
"1755","bosatt","personer","desember","0","bosetting_maaned",2012
"1756","bosatt","personer","desember","7","bosetting_maaned",2012
"1804","bosatt","personer","desember","11","bosetting_maaned",2012
"1805","bosatt","personer","desember","8","bosetting_maaned",2012
"1811","bosatt","personer","desember","0","bosetting_maaned",2012
"1812","bosatt","personer","desember","6","bosetting_maaned",2012
"1813","bosatt","personer","desember","0","bosetting_maaned",2012
"1815","bosatt","personer","desember","0","bosetting_maaned",2012
"1816","bosatt","personer","desember","0","bosetting_maaned",2012
"1818","bosatt","personer","desember","0","bosetting_maaned",2012
"1820","bosatt","personer","desember","28","bosetting_maaned",2012
"1822","bosatt","personer","desember","10","bosetting_maaned",2012
"1824","bosatt","personer","desember","12","bosetting_maaned",2012
"1825","bosatt","personer","desember","0","bosetting_maaned",2012
"1826","bosatt","personer","desember","1","bosetting_maaned",2012
"1827","bosatt","personer","desember","0","bosetting_maaned",2012
"1828","bosatt","personer","desember","13","bosetting_maaned",2012
"1832","bosatt","personer","desember","5","bosetting_maaned",2012
"1833","bosatt","personer","desember","32","bosetting_maaned",2012
"1834","bosatt","personer","desember","0","bosetting_maaned",2012
"1835","bosatt","personer","desember","0","bosetting_maaned",2012
"1836","bosatt","personer","desember","0","bosetting_maaned",2012
"1837","bosatt","personer","desember","9","bosetting_maaned",2012
"1838","bosatt","personer","desember","1","bosetting_maaned",2012
"1839","bosatt","personer","desember","0","bosetting_maaned",2012
"1840","bosatt","personer","desember","1","bosetting_maaned",2012
"1841","bosatt","personer","desember","9","bosetting_maaned",2012
"1845","bosatt","personer","desember","0","bosetting_maaned",2012
"1848","bosatt","personer","desember","0","bosetting_maaned",2012
"1849","bosatt","personer","desember","2","bosetting_maaned",2012
"1850","bosatt","personer","desember","1","bosetting_maaned",2012
"1851","bosatt","personer","desember","7","bosetting_maaned",2012
"1852","bosatt","personer","desember","0","bosetting_maaned",2012
"1853","bosatt","personer","desember","12","bosetting_maaned",2012
