"tabell_navn","aar","naringsregion_nr","enhet","flytting","innvkat_3","tabellvariabel"
"befolkning_flytting","2014","68","personer","utvandring","befolkningen_ellers","8"
"befolkning_flytting","2014","68","personer","utvandring_og_utflytting","befolkningen_ellers","344"
"befolkning_flytting","2014","69","personer","innflytting","befolkningen_ellers","281"
"befolkning_flytting","2014","69","personer","innvandring","befolkningen_ellers","9"
"befolkning_flytting","2014","69","personer","innvandring_og_innflytting","befolkningen_ellers","290"
"befolkning_flytting","2014","69","personer","nettoinnflytting","befolkningen_ellers","-48"
"befolkning_flytting","2014","69","personer","nettoinnvandring","befolkningen_ellers","-14"
"befolkning_flytting","2014","69","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","-62"
"befolkning_flytting","2014","69","personer","utflytting","befolkningen_ellers","329"
"befolkning_flytting","2014","69","personer","utvandring","befolkningen_ellers","23"
"befolkning_flytting","2014","69","personer","utvandring_og_utflytting","befolkningen_ellers","352"
"befolkning_flytting","2014","70","personer","innflytting","befolkningen_ellers","102"
"befolkning_flytting","2014","70","personer","innvandring","befolkningen_ellers","6"
"befolkning_flytting","2014","70","personer","innvandring_og_innflytting","befolkningen_ellers","108"
"befolkning_flytting","2014","70","personer","nettoinnflytting","befolkningen_ellers","-25"
"befolkning_flytting","2014","70","personer","nettoinnvandring","befolkningen_ellers","4"
"befolkning_flytting","2014","70","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","-21"
"befolkning_flytting","2014","70","personer","utflytting","befolkningen_ellers","127"
"befolkning_flytting","2014","70","personer","utvandring","befolkningen_ellers","2"
"befolkning_flytting","2014","70","personer","utvandring_og_utflytting","befolkningen_ellers","129"
"befolkning_flytting","2014","71","personer","innflytting","befolkningen_ellers","367"
"befolkning_flytting","2014","71","personer","innvandring","befolkningen_ellers","17"
"befolkning_flytting","2014","71","personer","innvandring_og_innflytting","befolkningen_ellers","384"
"befolkning_flytting","2014","71","personer","nettoinnflytting","befolkningen_ellers","-30"
"befolkning_flytting","2014","71","personer","nettoinnvandring","befolkningen_ellers","9"
"befolkning_flytting","2014","71","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","-21"
"befolkning_flytting","2014","71","personer","utflytting","befolkningen_ellers","397"
"befolkning_flytting","2014","71","personer","utvandring","befolkningen_ellers","8"
"befolkning_flytting","2014","71","personer","utvandring_og_utflytting","befolkningen_ellers","405"
"befolkning_flytting","2014","72","personer","innflytting","befolkningen_ellers","501"
"befolkning_flytting","2014","72","personer","innvandring","befolkningen_ellers","28"
"befolkning_flytting","2014","72","personer","innvandring_og_innflytting","befolkningen_ellers","529"
"befolkning_flytting","2014","72","personer","nettoinnflytting","befolkningen_ellers","-116"
"befolkning_flytting","2014","72","personer","nettoinnvandring","befolkningen_ellers","8"
"befolkning_flytting","2014","72","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","-108"
"befolkning_flytting","2014","72","personer","utflytting","befolkningen_ellers","617"
"befolkning_flytting","2014","72","personer","utvandring","befolkningen_ellers","20"
"befolkning_flytting","2014","72","personer","utvandring_og_utflytting","befolkningen_ellers","637"
"befolkning_flytting","2014","73","personer","innflytting","befolkningen_ellers","1598"
"befolkning_flytting","2014","73","personer","innvandring","befolkningen_ellers","75"
"befolkning_flytting","2014","73","personer","innvandring_og_innflytting","befolkningen_ellers","1673"
"befolkning_flytting","2014","73","personer","nettoinnflytting","befolkningen_ellers","-350"
"befolkning_flytting","2014","73","personer","nettoinnvandring","befolkningen_ellers","19"
"befolkning_flytting","2014","73","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","-331"
"befolkning_flytting","2014","73","personer","utflytting","befolkningen_ellers","1948"
"befolkning_flytting","2014","73","personer","utvandring","befolkningen_ellers","56"
"befolkning_flytting","2014","73","personer","utvandring_og_utflytting","befolkningen_ellers","2004"
"befolkning_flytting","2014","74","personer","innflytting","befolkningen_ellers","711"
"befolkning_flytting","2014","74","personer","innvandring","befolkningen_ellers","28"
"befolkning_flytting","2014","74","personer","innvandring_og_innflytting","befolkningen_ellers","739"
"befolkning_flytting","2014","74","personer","nettoinnflytting","befolkningen_ellers","56"
"befolkning_flytting","2014","74","personer","nettoinnvandring","befolkningen_ellers","0"
"befolkning_flytting","2014","74","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","56"
"befolkning_flytting","2014","74","personer","utflytting","befolkningen_ellers","655"
"befolkning_flytting","2014","74","personer","utvandring","befolkningen_ellers","28"
"befolkning_flytting","2014","74","personer","utvandring_og_utflytting","befolkningen_ellers","683"
"befolkning_flytting","2014","75","personer","innflytting","befolkningen_ellers","610"
"befolkning_flytting","2014","75","personer","innvandring","befolkningen_ellers","30"
"befolkning_flytting","2014","75","personer","innvandring_og_innflytting","befolkningen_ellers","640"
"befolkning_flytting","2014","75","personer","nettoinnflytting","befolkningen_ellers","-18"
"befolkning_flytting","2014","75","personer","nettoinnvandring","befolkningen_ellers","16"
"befolkning_flytting","2014","75","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","-2"
"befolkning_flytting","2014","75","personer","utflytting","befolkningen_ellers","628"
"befolkning_flytting","2014","75","personer","utvandring","befolkningen_ellers","14"
"befolkning_flytting","2014","75","personer","utvandring_og_utflytting","befolkningen_ellers","642"
"befolkning_flytting","2014","76","personer","innflytting","befolkningen_ellers","720"
"befolkning_flytting","2014","76","personer","innvandring","befolkningen_ellers","37"
"befolkning_flytting","2014","76","personer","innvandring_og_innflytting","befolkningen_ellers","757"
"befolkning_flytting","2014","76","personer","nettoinnflytting","befolkningen_ellers","-213"
"befolkning_flytting","2014","76","personer","nettoinnvandring","befolkningen_ellers","15"
"befolkning_flytting","2014","76","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","-198"
"befolkning_flytting","2014","76","personer","utflytting","befolkningen_ellers","933"
"befolkning_flytting","2014","76","personer","utvandring","befolkningen_ellers","22"
"befolkning_flytting","2014","76","personer","utvandring_og_utflytting","befolkningen_ellers","955"
"befolkning_flytting","2014","77","personer","innflytting","befolkningen_ellers","916"
"befolkning_flytting","2014","77","personer","innvandring","befolkningen_ellers","27"
"befolkning_flytting","2014","77","personer","innvandring_og_innflytting","befolkningen_ellers","943"
"befolkning_flytting","2014","77","personer","nettoinnflytting","befolkningen_ellers","-132"
"befolkning_flytting","2014","77","personer","nettoinnvandring","befolkningen_ellers","-1"
"befolkning_flytting","2014","77","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","-133"
"befolkning_flytting","2014","77","personer","utflytting","befolkningen_ellers","1048"
"befolkning_flytting","2014","77","personer","utvandring","befolkningen_ellers","28"
"befolkning_flytting","2014","77","personer","utvandring_og_utflytting","befolkningen_ellers","1076"
"befolkning_flytting","2014","78","personer","innflytting","befolkningen_ellers","1075"
"befolkning_flytting","2014","78","personer","innvandring","befolkningen_ellers","44"
"befolkning_flytting","2014","78","personer","innvandring_og_innflytting","befolkningen_ellers","1119"
"befolkning_flytting","2014","78","personer","nettoinnflytting","befolkningen_ellers","-44"
"befolkning_flytting","2014","78","personer","nettoinnvandring","befolkningen_ellers","5"
"befolkning_flytting","2014","78","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","-39"
"befolkning_flytting","2014","78","personer","utflytting","befolkningen_ellers","1119"
"befolkning_flytting","2014","78","personer","utvandring","befolkningen_ellers","39"
"befolkning_flytting","2014","78","personer","utvandring_og_utflytting","befolkningen_ellers","1158"
"befolkning_flytting","2014","79","personer","innflytting","befolkningen_ellers","2410"
"befolkning_flytting","2014","79","personer","innvandring","befolkningen_ellers","97"
"befolkning_flytting","2014","79","personer","innvandring_og_innflytting","befolkningen_ellers","2507"
"befolkning_flytting","2014","79","personer","nettoinnflytting","befolkningen_ellers","-92"
"befolkning_flytting","2014","79","personer","nettoinnvandring","befolkningen_ellers","14"
"befolkning_flytting","2014","79","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","-78"
"befolkning_flytting","2014","79","personer","utflytting","befolkningen_ellers","2502"
"befolkning_flytting","2014","79","personer","utvandring","befolkningen_ellers","83"
"befolkning_flytting","2014","79","personer","utvandring_og_utflytting","befolkningen_ellers","2585"
"befolkning_flytting","2014","80","personer","innflytting","befolkningen_ellers","403"
"befolkning_flytting","2014","80","personer","innvandring","befolkningen_ellers","19"
"befolkning_flytting","2014","80","personer","innvandring_og_innflytting","befolkningen_ellers","422"
"befolkning_flytting","2014","80","personer","nettoinnflytting","befolkningen_ellers","-149"
"befolkning_flytting","2014","80","personer","nettoinnvandring","befolkningen_ellers","0"
"befolkning_flytting","2014","80","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","-149"
"befolkning_flytting","2014","80","personer","utflytting","befolkningen_ellers","552"
"befolkning_flytting","2014","80","personer","utvandring","befolkningen_ellers","19"
"befolkning_flytting","2014","80","personer","utvandring_og_utflytting","befolkningen_ellers","571"
"befolkning_flytting","2014","81","personer","innflytting","befolkningen_ellers","929"
"befolkning_flytting","2014","81","personer","innvandring","befolkningen_ellers","40"
"befolkning_flytting","2014","81","personer","innvandring_og_innflytting","befolkningen_ellers","969"
"befolkning_flytting","2014","81","personer","nettoinnflytting","befolkningen_ellers","-192"
"befolkning_flytting","2014","81","personer","nettoinnvandring","befolkningen_ellers","-4"
"befolkning_flytting","2014","81","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","-196"
"befolkning_flytting","2014","81","personer","utflytting","befolkningen_ellers","1121"
"befolkning_flytting","2014","81","personer","utvandring","befolkningen_ellers","44"
"befolkning_flytting","2014","81","personer","utvandring_og_utflytting","befolkningen_ellers","1165"
"befolkning_flytting","2014","82","personer","innflytting","befolkningen_ellers","439"
"befolkning_flytting","2014","82","personer","innvandring","befolkningen_ellers","18"
"befolkning_flytting","2014","82","personer","innvandring_og_innflytting","befolkningen_ellers","457"
"befolkning_flytting","2014","82","personer","nettoinnflytting","befolkningen_ellers","-45"
"befolkning_flytting","2014","82","personer","nettoinnvandring","befolkningen_ellers","6"
"befolkning_flytting","2014","82","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","-39"
"befolkning_flytting","2014","82","personer","utflytting","befolkningen_ellers","484"
"befolkning_flytting","2014","82","personer","utvandring","befolkningen_ellers","12"
"befolkning_flytting","2014","82","personer","utvandring_og_utflytting","befolkningen_ellers","496"
"befolkning_flytting","2014","83","personer","innflytting","befolkningen_ellers","668"
"befolkning_flytting","2014","83","personer","innvandring","befolkningen_ellers","23"
"befolkning_flytting","2014","83","personer","innvandring_og_innflytting","befolkningen_ellers","691"
"befolkning_flytting","2014","83","personer","nettoinnflytting","befolkningen_ellers","-54"
"befolkning_flytting","2014","83","personer","nettoinnvandring","befolkningen_ellers","2"
"befolkning_flytting","2014","83","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","-52"
"befolkning_flytting","2014","83","personer","utflytting","befolkningen_ellers","722"
"befolkning_flytting","2014","83","personer","utvandring","befolkningen_ellers","21"
"befolkning_flytting","2014","83","personer","utvandring_og_utflytting","befolkningen_ellers","743"
