"aar","bydel_nr","innvgrunn_6","kjonn","tabellvariabel","tabell_navn","enhet"
"2011","030110","alle","0","52","sysselsatte_innvandringsgrunn","prosent"
"2009","030112","alle","alle","61","sysselsatte_innvandringsgrunn","prosent"
"2006","030110","alle","1","64","sysselsatte_innvandringsgrunn","prosent"
"2006","030111","alle","alle","55","sysselsatte_innvandringsgrunn","prosent"
"2009","030107","alle","0","55","sysselsatte_innvandringsgrunn","prosent"
"2013","030106","arbeid","alle","80","sysselsatte_innvandringsgrunn","prosent"
"2008","030102","uoppgitt","alle","67","sysselsatte_innvandringsgrunn","prosent"
"2013","030101","familie","alle","51","sysselsatte_innvandringsgrunn","prosent"
"2010","030107","uoppgitt","alle","62","sysselsatte_innvandringsgrunn","prosent"
"2014","030103","familie","alle","52","sysselsatte_innvandringsgrunn","prosent"
"2014","030113","alle","1","69","sysselsatte_innvandringsgrunn","prosent"
"2012","030101","arbeid","1","78","sysselsatte_innvandringsgrunn","prosent"
"2006","030117","alle","alle","52","sysselsatte_innvandringsgrunn","prosent"
"2012","030110","alle","0","52","sysselsatte_innvandringsgrunn","prosent"
"2012","030109","alle","0","57","sysselsatte_innvandringsgrunn","prosent"
"2009","030108","uoppgitt","alle","65","sysselsatte_innvandringsgrunn","prosent"
"2014","030103","arbeid","1","81","sysselsatte_innvandringsgrunn","prosent"
"2011","030104","arbeid","alle","79","sysselsatte_innvandringsgrunn","prosent"
"2010","030114","alle","alle","63","sysselsatte_innvandringsgrunn","prosent"
"2011","030101","uoppgitt","1","66","sysselsatte_innvandringsgrunn","prosent"
"2013","030109","alle","0","55","sysselsatte_innvandringsgrunn","prosent"
"2007","030108","alle","0","57","sysselsatte_innvandringsgrunn","prosent"
"2010","030107","alle","0","55","sysselsatte_innvandringsgrunn","prosent"
"2012","030101","uoppgitt","1","68","sysselsatte_innvandringsgrunn","prosent"
"2014","030107","uoppgitt","alle","64","sysselsatte_innvandringsgrunn","prosent"
"2006","030102","alle","0","55","sysselsatte_innvandringsgrunn","prosent"
"2011","030115","alle","alle","61","sysselsatte_innvandringsgrunn","prosent"
"2011","030107","uoppgitt","alle","64","sysselsatte_innvandringsgrunn","prosent"
"2006","030103","familie","alle","53","sysselsatte_innvandringsgrunn","prosent"
"2008","030110","alle","1","65","sysselsatte_innvandringsgrunn","prosent"
"2010","030108","uoppgitt","alle","65","sysselsatte_innvandringsgrunn","prosent"
"2014","030101","uoppgitt","1","68","sysselsatte_innvandringsgrunn","prosent"
"2012","030107","uoppgitt","alle","65","sysselsatte_innvandringsgrunn","prosent"
"2007","030106","alle","0","57","sysselsatte_innvandringsgrunn","prosent"
"2014","030101","familie","alle","52","sysselsatte_innvandringsgrunn","prosent"
"2007","030110","alle","1","66","sysselsatte_innvandringsgrunn","prosent"
"2007","030105","alle","0","58","sysselsatte_innvandringsgrunn","prosent"
"2014","030108","uoppgitt","alle","66","sysselsatte_innvandringsgrunn","prosent"
"2008","030109","alle","1","65","sysselsatte_innvandringsgrunn","prosent"
"2013","030107","uoppgitt","alle","66","sysselsatte_innvandringsgrunn","prosent"
"2012","030115","alle","alle","61","sysselsatte_innvandringsgrunn","prosent"
"2009","030110","alle","1","64","sysselsatte_innvandringsgrunn","prosent"
"2013","030108","uoppgitt","alle","66","sysselsatte_innvandringsgrunn","prosent"
"2010","030112","alle","alle","63","sysselsatte_innvandringsgrunn","prosent"
"2013","030101","uoppgitt","1","69","sysselsatte_innvandringsgrunn","prosent"
"2013","030105","arbeid","alle","80","sysselsatte_innvandringsgrunn","prosent"
"2006","030113","alle","alle","59","sysselsatte_innvandringsgrunn","prosent"
"2012","030103","arbeid","alle","80","sysselsatte_innvandringsgrunn","prosent"
"2007","030111","alle","alle","59","sysselsatte_innvandringsgrunn","prosent"
"2013","030110","alle","0","53","sysselsatte_innvandringsgrunn","prosent"
"2014","030109","alle","0","55","sysselsatte_innvandringsgrunn","prosent"
"2009","030109","alle","1","63","sysselsatte_innvandringsgrunn","prosent"
"2011","030108","uoppgitt","alle","66","sysselsatte_innvandringsgrunn","prosent"
"2007","030117","alle","alle","55","sysselsatte_innvandringsgrunn","prosent"
"2012","030108","uoppgitt","alle","66","sysselsatte_innvandringsgrunn","prosent"
"2014","030104","arbeid","1","80","sysselsatte_innvandringsgrunn","prosent"
"2006","030107","alle","1","63","sysselsatte_innvandringsgrunn","prosent"
"2014","030106","arbeid","alle","81","sysselsatte_innvandringsgrunn","prosent"
"2012","030104","arbeid","alle","79","sysselsatte_innvandringsgrunn","prosent"
"2007","030104","uoppgitt","alle","64","sysselsatte_innvandringsgrunn","prosent"
"2009","030117","alle","alle","52","sysselsatte_innvandringsgrunn","prosent"
"2011","030114","alle","alle","63","sysselsatte_innvandringsgrunn","prosent"
"2010","030110","alle","1","62","sysselsatte_innvandringsgrunn","prosent"
"2010","030109","alle","1","62","sysselsatte_innvandringsgrunn","prosent"
"2007","030102","alle","0","56","sysselsatte_innvandringsgrunn","prosent"
"2011","030107","alle","0","57","sysselsatte_innvandringsgrunn","prosent"
"2012","030114","alle","alle","63","sysselsatte_innvandringsgrunn","prosent"
"2013","030102","arbeid","alle","79","sysselsatte_innvandringsgrunn","prosent"
"2008","030117","alle","alle","55","sysselsatte_innvandringsgrunn","prosent"
"2006","030104","alle","0","52","sysselsatte_innvandringsgrunn","prosent"
"2013","030115","alle","alle","61","sysselsatte_innvandringsgrunn","prosent"
"2006","030101","alle","0","54","sysselsatte_innvandringsgrunn","prosent"
"2008","030104","uoppgitt","alle","67","sysselsatte_innvandringsgrunn","prosent"
"2014","030110","alle","0","54","sysselsatte_innvandringsgrunn","prosent"
"2011","030112","alle","alle","64","sysselsatte_innvandringsgrunn","prosent"
"2008","030106","alle","0","59","sysselsatte_innvandringsgrunn","prosent"
"2008","030108","alle","0","58","sysselsatte_innvandringsgrunn","prosent"
"2011","030101","arbeid","alle","77","sysselsatte_innvandringsgrunn","prosent"
"2012","030112","alle","alle","65","sysselsatte_innvandringsgrunn","prosent"
"2012","030107","alle","0","57","sysselsatte_innvandringsgrunn","prosent"
"2006","030105","alle","1","65","sysselsatte_innvandringsgrunn","prosent"
"2013","030101","arbeid","1","80","sysselsatte_innvandringsgrunn","prosent"
"2006","030108","alle","1","64","sysselsatte_innvandringsgrunn","prosent"
"2007","030101","uoppgitt","alle","66","sysselsatte_innvandringsgrunn","prosent"
"2009","030111","alle","alle","55","sysselsatte_innvandringsgrunn","prosent"
"2010","030117","alle","alle","53","sysselsatte_innvandringsgrunn","prosent"
"2006","030102","alle","1","63","sysselsatte_innvandringsgrunn","prosent"
"2009","030106","uoppgitt","alle","65","sysselsatte_innvandringsgrunn","prosent"
"2009","030106","alle","0","56","sysselsatte_innvandringsgrunn","prosent"
"2008","030105","alle","0","58","sysselsatte_innvandringsgrunn","prosent"
"2009","030108","alle","0","56","sysselsatte_innvandringsgrunn","prosent"
"2014","030115","alle","alle","62","sysselsatte_innvandringsgrunn","prosent"
"2007","030113","alle","alle","61","sysselsatte_innvandringsgrunn","prosent"
"2011","030117","alle","alle","52","sysselsatte_innvandringsgrunn","prosent"
"2010","030108","alle","0","54","sysselsatte_innvandringsgrunn","prosent"
"2009","030105","uoppgitt","alle","65","sysselsatte_innvandringsgrunn","prosent"
"2008","030111","alle","alle","58","sysselsatte_innvandringsgrunn","prosent"
"2013","030112","alle","alle","66","sysselsatte_innvandringsgrunn","prosent"
"2013","030107","alle","0","57","sysselsatte_innvandringsgrunn","prosent"
"2013","030114","alle","alle","64","sysselsatte_innvandringsgrunn","prosent"
"2006","030106","alle","1","66","sysselsatte_innvandringsgrunn","prosent"
"2011","030109","alle","1","64","sysselsatte_innvandringsgrunn","prosent"
"2008","030103","uoppgitt","alle","65","sysselsatte_innvandringsgrunn","prosent"
"2007","030107","alle","1","65","sysselsatte_innvandringsgrunn","prosent"
"2014","030112","alle","alle","66","sysselsatte_innvandringsgrunn","prosent"
"2012","030117","alle","alle","53","sysselsatte_innvandringsgrunn","prosent"
"2009","030102","uoppgitt","alle","64","sysselsatte_innvandringsgrunn","prosent"
"2009","030105","alle","0","57","sysselsatte_innvandringsgrunn","prosent"
"2014","030106","uoppgitt","alle","66","sysselsatte_innvandringsgrunn","prosent"
"2008","030101","uoppgitt","alle","68","sysselsatte_innvandringsgrunn","prosent"
"2014","030105","arbeid","alle","80","sysselsatte_innvandringsgrunn","prosent"
"2007","030103","uoppgitt","alle","64","sysselsatte_innvandringsgrunn","prosent"
"2013","030103","arbeid","alle","79","sysselsatte_innvandringsgrunn","prosent"
"2007","030104","alle","0","55","sysselsatte_innvandringsgrunn","prosent"
"2011","030110","alle","1","64","sysselsatte_innvandringsgrunn","prosent"
"2014","030102","arbeid","alle","80","sysselsatte_innvandringsgrunn","prosent"
"2008","030102","alle","0","58","sysselsatte_innvandringsgrunn","prosent"
"2014","030101","arbeid","1","80","sysselsatte_innvandringsgrunn","prosent"
"2014","030114","alle","alle","64","sysselsatte_innvandringsgrunn","prosent"
"2010","030106","uoppgitt","alle","67","sysselsatte_innvandringsgrunn","prosent"
"2010","030111","alle","alle","56","sysselsatte_innvandringsgrunn","prosent"
"2014","030107","alle","0","58","sysselsatte_innvandringsgrunn","prosent"
"2013","030106","uoppgitt","alle","67","sysselsatte_innvandringsgrunn","prosent"
"2006","030103","alle","0","54","sysselsatte_innvandringsgrunn","prosent"
"2010","030106","alle","0","57","sysselsatte_innvandringsgrunn","prosent"
"2012","030109","alle","1","65","sysselsatte_innvandringsgrunn","prosent"
"2013","030104","arbeid","alle","81","sysselsatte_innvandringsgrunn","prosent"
"2011","030108","alle","0","55","sysselsatte_innvandringsgrunn","prosent"
"2007","030101","alle","0","57","sysselsatte_innvandringsgrunn","prosent"
"2010","030105","uoppgitt","alle","66","sysselsatte_innvandringsgrunn","prosent"
"2011","030106","uoppgitt","alle","67","sysselsatte_innvandringsgrunn","prosent"
"2007","030102","alle","1","65","sysselsatte_innvandringsgrunn","prosent"
"2007","030108","alle","1","67","sysselsatte_innvandringsgrunn","prosent"
"2012","030106","uoppgitt","alle","68","sysselsatte_innvandringsgrunn","prosent"
"2010","030102","uoppgitt","alle","66","sysselsatte_innvandringsgrunn","prosent"
"2008","030113","alle","alle","61","sysselsatte_innvandringsgrunn","prosent"
"2013","030109","alle","1","65","sysselsatte_innvandringsgrunn","prosent"
"2010","030105","alle","0","57","sysselsatte_innvandringsgrunn","prosent"
"2013","030117","alle","alle","54","sysselsatte_innvandringsgrunn","prosent"
"2012","030110","alle","1","66","sysselsatte_innvandringsgrunn","prosent"
"2009","030107","alle","1","62","sysselsatte_innvandringsgrunn","prosent"
"2007","030105","alle","1","67","sysselsatte_innvandringsgrunn","prosent"
"2008","030107","alle","1","65","sysselsatte_innvandringsgrunn","prosent"
"2009","030102","alle","0","57","sysselsatte_innvandringsgrunn","prosent"
"2009","030113","alle","alle","60","sysselsatte_innvandringsgrunn","prosent"
"2012","030108","alle","0","56","sysselsatte_innvandringsgrunn","prosent"
"2012","030111","alle","alle","57","sysselsatte_innvandringsgrunn","prosent"
"2012","030101","arbeid","alle","78","sysselsatte_innvandringsgrunn","prosent"
"2014","030117","alle","alle","55","sysselsatte_innvandringsgrunn","prosent"
"2014","030105","uoppgitt","alle","68","sysselsatte_innvandringsgrunn","prosent"
"2011","030106","alle","0","58","sysselsatte_innvandringsgrunn","prosent"
"2013","030105","uoppgitt","alle","69","sysselsatte_innvandringsgrunn","prosent"
"2009","030104","uoppgitt","alle","63","sysselsatte_innvandringsgrunn","prosent"
"2013","030108","alle","0","57","sysselsatte_innvandringsgrunn","prosent"
"2011","030111","alle","alle","58","sysselsatte_innvandringsgrunn","prosent"
"2008","030104","alle","0","57","sysselsatte_innvandringsgrunn","prosent"
"2007","030103","alle","0","56","sysselsatte_innvandringsgrunn","prosent"
"2007","030106","alle","1","69","sysselsatte_innvandringsgrunn","prosent"
"2010","030107","alle","1","63","sysselsatte_innvandringsgrunn","prosent"
"2010","030113","alle","alle","61","sysselsatte_innvandringsgrunn","prosent"
"2011","030105","uoppgitt","alle","68","sysselsatte_innvandringsgrunn","prosent"
"2012","030105","uoppgitt","alle","70","sysselsatte_innvandringsgrunn","prosent"
"2010","030102","alle","0","56","sysselsatte_innvandringsgrunn","prosent"
"2013","030111","alle","alle","58","sysselsatte_innvandringsgrunn","prosent"
"2014","030110","alle","1","66","sysselsatte_innvandringsgrunn","prosent"
"2012","030106","alle","0","58","sysselsatte_innvandringsgrunn","prosent"
"2013","030110","alle","1","67","sysselsatte_innvandringsgrunn","prosent"
"2014","030104","uoppgitt","alle","66","sysselsatte_innvandringsgrunn","prosent"
"2014","030109","alle","1","66","sysselsatte_innvandringsgrunn","prosent"
"2014","030103","arbeid","alle","80","sysselsatte_innvandringsgrunn","prosent"
"2009","030104","alle","0","55","sysselsatte_innvandringsgrunn","prosent"
"2011","030102","uoppgitt","alle","68","sysselsatte_innvandringsgrunn","prosent"
"2012","030102","uoppgitt","alle","69","sysselsatte_innvandringsgrunn","prosent"
"2010","030104","uoppgitt","alle","64","sysselsatte_innvandringsgrunn","prosent"
"2014","030111","alle","alle","58","sysselsatte_innvandringsgrunn","prosent"
"2008","030108","alle","1","65","sysselsatte_innvandringsgrunn","prosent"
"2013","030102","uoppgitt","alle","68","sysselsatte_innvandringsgrunn","prosent"
"2014","030104","arbeid","alle","80","sysselsatte_innvandringsgrunn","prosent"
"2009","030108","alle","1","62","sysselsatte_innvandringsgrunn","prosent"
"2006","030101","alle","1","63","sysselsatte_innvandringsgrunn","prosent"
"2011","030105","alle","0","58","sysselsatte_innvandringsgrunn","prosent"
"2008","030101","alle","0","58","sysselsatte_innvandringsgrunn","prosent"
"2006","030109","alle","alle","57","sysselsatte_innvandringsgrunn","prosent"
"2014","030108","alle","0","58","sysselsatte_innvandringsgrunn","prosent"
"2013","030106","alle","0","58","sysselsatte_innvandringsgrunn","prosent"
"2012","030104","uoppgitt","alle","66","sysselsatte_innvandringsgrunn","prosent"
"2013","030104","uoppgitt","alle","66","sysselsatte_innvandringsgrunn","prosent"
"2014","030102","uoppgitt","alle","70","sysselsatte_innvandringsgrunn","prosent"
"2010","030108","alle","1","62","sysselsatte_innvandringsgrunn","prosent"
"2009","030103","uoppgitt","alle","63","sysselsatte_innvandringsgrunn","prosent"
"2010","030104","alle","0","55","sysselsatte_innvandringsgrunn","prosent"
"2008","030106","alle","1","67","sysselsatte_innvandringsgrunn","prosent"
"2006","030104","alle","1","64","sysselsatte_innvandringsgrunn","prosent"
"2008","030103","alle","0","57","sysselsatte_innvandringsgrunn","prosent"
"2009","030101","uoppgitt","alle","64","sysselsatte_innvandringsgrunn","prosent"
"2014","030106","alle","0","58","sysselsatte_innvandringsgrunn","prosent"
"2011","030113","alle","alle","63","sysselsatte_innvandringsgrunn","prosent"
"2012","030105","alle","0","59","sysselsatte_innvandringsgrunn","prosent"
"2008","030105","alle","1","67","sysselsatte_innvandringsgrunn","prosent"
"2012","030113","alle","alle","62","sysselsatte_innvandringsgrunn","prosent"
"2006","030103","alle","1","65","sysselsatte_innvandringsgrunn","prosent"
"2008","030102","alle","1","67","sysselsatte_innvandringsgrunn","prosent"
"2009","030105","alle","1","64","sysselsatte_innvandringsgrunn","prosent"
"2009","030102","alle","1","64","sysselsatte_innvandringsgrunn","prosent"
"2009","030101","alle","0","57","sysselsatte_innvandringsgrunn","prosent"
"2009","030103","alle","0","55","sysselsatte_innvandringsgrunn","prosent"
"2011","030102","alle","0","58","sysselsatte_innvandringsgrunn","prosent"
"2011","030107","alle","1","65","sysselsatte_innvandringsgrunn","prosent"
"2009","030106","alle","1","66","sysselsatte_innvandringsgrunn","prosent"
"2013","030101","arbeid","alle","79","sysselsatte_innvandringsgrunn","prosent"
"2011","030104","uoppgitt","alle","67","sysselsatte_innvandringsgrunn","prosent"
"2007","00","utdanning","1","61","sysselsatte_innvandringsgrunn","prosent"
"2010","030103","uoppgitt","alle","63","sysselsatte_innvandringsgrunn","prosent"
"2012","030102","alle","0","58","sysselsatte_innvandringsgrunn","prosent"
"2013","030105","alle","0","60","sysselsatte_innvandringsgrunn","prosent"
"2014","030103","uoppgitt","alle","65","sysselsatte_innvandringsgrunn","prosent"
"2007","030109","alle","alle","59","sysselsatte_innvandringsgrunn","prosent"
