"aar","bydel_nr","innvkat_4","vreg_3","kjonn","invalder_3","enhet","tabellvariabel","tabell_navn","fylke_nr","naringsregion_nr"
2013,"NULL","innvandrere","alle","alle","7+","personer",":","grunnskolepoeng","NULL","59"
2013,"NULL","norskfodte_m_innvf","alle","alle","alle","gjennomsnitt",".","grunnskolepoeng","NULL","59"
2013,"NULL","norskfodte_m_innvf","alle","alle","alle","personer",".","grunnskolepoeng","NULL","59"
2013,"NULL","bef_u_innv_og_norskf","alle","alle","alle","gjennomsnitt","42.3","grunnskolepoeng","NULL","59"
2013,"NULL","bef_u_innv_og_norskf","alle","alle","alle","personer","132","grunnskolepoeng","NULL","59"
2013,"NULL","alle","alle","0","alle","gjennomsnitt","41.8","grunnskolepoeng","NULL","60"
2013,"NULL","alle","alle","0","alle","personer","111","grunnskolepoeng","NULL","60"
2013,"NULL","alle","alle","1","alle","gjennomsnitt","37.3","grunnskolepoeng","NULL","60"
2013,"NULL","alle","alle","1","alle","personer","116","grunnskolepoeng","NULL","60"
2013,"NULL","alle","alle","alle","alle","gjennomsnitt","39.5","grunnskolepoeng","NULL","60"
2013,"NULL","alle","alle","alle","alle","personer","227","grunnskolepoeng","NULL","60"
2013,"NULL","innvandrere","alle","0","alle","gjennomsnitt","31","grunnskolepoeng","NULL","60"
2013,"NULL","innvandrere","alle","0","alle","personer","3","grunnskolepoeng","NULL","60"
2013,"NULL","innvandrere","alle","1","alle","gjennomsnitt","39.5","grunnskolepoeng","NULL","60"
2013,"NULL","innvandrere","alle","1","alle","personer","5","grunnskolepoeng","NULL","60"
2013,"NULL","innvandrere","1","alle","alle","gjennomsnitt",":","grunnskolepoeng","NULL","60"
2013,"NULL","innvandrere","1","alle","alle","personer",":","grunnskolepoeng","NULL","60"
2013,"NULL","innvandrere","2","alle","alle","gjennomsnitt",":","grunnskolepoeng","NULL","60"
2013,"NULL","innvandrere","2","alle","alle","personer",":","grunnskolepoeng","NULL","60"
2013,"NULL","innvandrere","alle","alle","alle","gjennomsnitt","36.3","grunnskolepoeng","NULL","60"
2013,"NULL","innvandrere","alle","alle","alle","personer","8","grunnskolepoeng","NULL","60"
2013,"NULL","innvandrere","alle","alle","0_6","gjennomsnitt",":","grunnskolepoeng","NULL","60"
2013,"NULL","innvandrere","alle","alle","0_6","personer",":","grunnskolepoeng","NULL","60"
2013,"NULL","innvandrere","alle","alle","7+","gjennomsnitt",":","grunnskolepoeng","NULL","60"
2013,"NULL","innvandrere","alle","alle","7+","personer",":","grunnskolepoeng","NULL","60"
2013,"NULL","norskfodte_m_innvf","alle","alle","alle","gjennomsnitt",":","grunnskolepoeng","NULL","60"
2013,"NULL","norskfodte_m_innvf","alle","alle","alle","personer",":","grunnskolepoeng","NULL","60"
2013,"NULL","bef_u_innv_og_norskf","alle","alle","alle","gjennomsnitt","39.7","grunnskolepoeng","NULL","60"
2013,"NULL","bef_u_innv_og_norskf","alle","alle","alle","personer","217","grunnskolepoeng","NULL","60"
2013,"NULL","alle","alle","0","alle","gjennomsnitt","42.2","grunnskolepoeng","NULL","61"
2013,"NULL","alle","alle","0","alle","personer","1336","grunnskolepoeng","NULL","61"
2013,"NULL","alle","alle","1","alle","gjennomsnitt","38.6","grunnskolepoeng","NULL","61"
2013,"NULL","alle","alle","1","alle","personer","1375","grunnskolepoeng","NULL","61"
2013,"NULL","alle","alle","alle","alle","gjennomsnitt","40.4","grunnskolepoeng","NULL","61"
2013,"NULL","alle","alle","alle","alle","personer","2711","grunnskolepoeng","NULL","61"
2013,"NULL","innvandrere","alle","0","alle","gjennomsnitt","37.5","grunnskolepoeng","NULL","61"
2013,"NULL","innvandrere","alle","0","alle","personer","64","grunnskolepoeng","NULL","61"
2013,"NULL","innvandrere","alle","1","alle","gjennomsnitt","34.7","grunnskolepoeng","NULL","61"
2013,"NULL","innvandrere","alle","1","alle","personer","75","grunnskolepoeng","NULL","61"
2013,"NULL","innvandrere","1","alle","alle","gjennomsnitt","37.9","grunnskolepoeng","NULL","61"
2013,"NULL","innvandrere","1","alle","alle","personer","41","grunnskolepoeng","NULL","61"
2013,"NULL","innvandrere","2","alle","alle","gjennomsnitt","35.2","grunnskolepoeng","NULL","61"
2013,"NULL","innvandrere","2","alle","alle","personer","98","grunnskolepoeng","NULL","61"
2013,"NULL","innvandrere","alle","alle","alle","gjennomsnitt","36","grunnskolepoeng","NULL","61"
2013,"NULL","innvandrere","alle","alle","alle","personer","139","grunnskolepoeng","NULL","61"
2013,"NULL","innvandrere","alle","alle","0_6","gjennomsnitt","38.7","grunnskolepoeng","NULL","61"
2013,"NULL","innvandrere","alle","alle","0_6","personer","44","grunnskolepoeng","NULL","61"
2013,"NULL","innvandrere","alle","alle","7+","gjennomsnitt","34.7","grunnskolepoeng","NULL","61"
2013,"NULL","innvandrere","alle","alle","7+","personer","95","grunnskolepoeng","NULL","61"
2013,"NULL","norskfodte_m_innvf","alle","alle","alle","gjennomsnitt","39.6","grunnskolepoeng","NULL","61"
2013,"NULL","norskfodte_m_innvf","alle","alle","alle","personer","62","grunnskolepoeng","NULL","61"
2013,"NULL","bef_u_innv_og_norskf","alle","alle","alle","gjennomsnitt","40.7","grunnskolepoeng","NULL","61"
2013,"NULL","bef_u_innv_og_norskf","alle","alle","alle","personer","2510","grunnskolepoeng","NULL","61"
2013,"NULL","alle","alle","0","alle","gjennomsnitt","42.3","grunnskolepoeng","NULL","62"
2013,"NULL","alle","alle","0","alle","personer","53","grunnskolepoeng","NULL","62"
2013,"NULL","alle","alle","1","alle","gjennomsnitt","40.7","grunnskolepoeng","NULL","62"
2013,"NULL","alle","alle","1","alle","personer","62","grunnskolepoeng","NULL","62"
2013,"NULL","alle","alle","alle","alle","gjennomsnitt","41.4","grunnskolepoeng","NULL","62"
2013,"NULL","alle","alle","alle","alle","personer","115","grunnskolepoeng","NULL","62"
2013,"NULL","innvandrere","alle","0","alle","gjennomsnitt",":","grunnskolepoeng","NULL","62"
2013,"NULL","innvandrere","alle","0","alle","personer",":","grunnskolepoeng","NULL","62"
2013,"NULL","innvandrere","alle","1","alle","gjennomsnitt",":","grunnskolepoeng","NULL","62"
2013,"NULL","innvandrere","alle","1","alle","personer",":","grunnskolepoeng","NULL","62"
2013,"NULL","innvandrere","1","alle","alle","gjennomsnitt",":","grunnskolepoeng","NULL","62"
2013,"NULL","innvandrere","1","alle","alle","personer",":","grunnskolepoeng","NULL","62"
2013,"NULL","innvandrere","2","alle","alle","gjennomsnitt",":","grunnskolepoeng","NULL","62"
2013,"NULL","innvandrere","2","alle","alle","personer",":","grunnskolepoeng","NULL","62"
2013,"NULL","innvandrere","alle","alle","alle","gjennomsnitt","33.1","grunnskolepoeng","NULL","62"
2013,"NULL","innvandrere","alle","alle","alle","personer","4","grunnskolepoeng","NULL","62"
2013,"NULL","innvandrere","alle","alle","0_6","gjennomsnitt",".","grunnskolepoeng","NULL","62"
2013,"NULL","innvandrere","alle","alle","0_6","personer",".","grunnskolepoeng","NULL","62"
2013,"NULL","innvandrere","alle","alle","7+","gjennomsnitt","33.1","grunnskolepoeng","NULL","62"
2013,"NULL","innvandrere","alle","alle","7+","personer","4","grunnskolepoeng","NULL","62"
2013,"NULL","norskfodte_m_innvf","alle","alle","alle","gjennomsnitt",":","grunnskolepoeng","NULL","62"
2013,"NULL","norskfodte_m_innvf","alle","alle","alle","personer",":","grunnskolepoeng","NULL","62"
2013,"NULL","bef_u_innv_og_norskf","alle","alle","alle","gjennomsnitt","41.8","grunnskolepoeng","NULL","62"
2013,"NULL","bef_u_innv_og_norskf","alle","alle","alle","personer","110","grunnskolepoeng","NULL","62"
2013,"NULL","alle","alle","0","alle","gjennomsnitt","42.1","grunnskolepoeng","NULL","63"
2013,"NULL","alle","alle","0","alle","personer","187","grunnskolepoeng","NULL","63"
2013,"NULL","alle","alle","1","alle","gjennomsnitt","37.3","grunnskolepoeng","NULL","63"
2013,"NULL","alle","alle","1","alle","personer","201","grunnskolepoeng","NULL","63"
2013,"NULL","alle","alle","alle","alle","gjennomsnitt","39.6","grunnskolepoeng","NULL","63"
2013,"NULL","alle","alle","alle","alle","personer","388","grunnskolepoeng","NULL","63"
2013,"NULL","innvandrere","alle","0","alle","gjennomsnitt","35.5","grunnskolepoeng","NULL","63"
2013,"NULL","innvandrere","alle","0","alle","personer","10","grunnskolepoeng","NULL","63"
2013,"NULL","innvandrere","alle","1","alle","gjennomsnitt","35.4","grunnskolepoeng","NULL","63"
2013,"NULL","innvandrere","alle","1","alle","personer","11","grunnskolepoeng","NULL","63"
2013,"NULL","innvandrere","1","alle","alle","gjennomsnitt","39.8","grunnskolepoeng","NULL","63"
2013,"NULL","innvandrere","1","alle","alle","personer","3","grunnskolepoeng","NULL","63"
2013,"NULL","innvandrere","2","alle","alle","gjennomsnitt","34.7","grunnskolepoeng","NULL","63"
2013,"NULL","innvandrere","2","alle","alle","personer","18","grunnskolepoeng","NULL","63"
2013,"NULL","innvandrere","alle","alle","alle","gjennomsnitt","35.4","grunnskolepoeng","NULL","63"
2013,"NULL","innvandrere","alle","alle","alle","personer","21","grunnskolepoeng","NULL","63"
2013,"NULL","innvandrere","alle","alle","0_6","gjennomsnitt","37.1","grunnskolepoeng","NULL","63"
2013,"NULL","innvandrere","alle","alle","0_6","personer","8","grunnskolepoeng","NULL","63"
2013,"NULL","innvandrere","alle","alle","7+","gjennomsnitt","34.4","grunnskolepoeng","NULL","63"
2013,"NULL","innvandrere","alle","alle","7+","personer","13","grunnskolepoeng","NULL","63"
2013,"NULL","norskfodte_m_innvf","alle","alle","alle","gjennomsnitt",":","grunnskolepoeng","NULL","63"
2013,"NULL","norskfodte_m_innvf","alle","alle","alle","personer",":","grunnskolepoeng","NULL","63"
2013,"NULL","bef_u_innv_og_norskf","alle","alle","alle","gjennomsnitt","39.9","grunnskolepoeng","NULL","63"
2013,"NULL","bef_u_innv_og_norskf","alle","alle","alle","personer","365","grunnskolepoeng","NULL","63"
2013,"NULL","alle","alle","0","alle","gjennomsnitt","42.3","grunnskolepoeng","NULL","64"
2013,"NULL","alle","alle","0","alle","personer","380","grunnskolepoeng","NULL","64"
2013,"NULL","alle","alle","1","alle","gjennomsnitt","36.9","grunnskolepoeng","NULL","64"
2013,"NULL","alle","alle","1","alle","personer","422","grunnskolepoeng","NULL","64"
2013,"NULL","alle","alle","alle","alle","gjennomsnitt","39.4","grunnskolepoeng","NULL","64"
2013,"NULL","alle","alle","alle","alle","personer","802","grunnskolepoeng","NULL","64"
2013,"NULL","innvandrere","alle","0","alle","gjennomsnitt","36.3","grunnskolepoeng","NULL","64"
2013,"NULL","innvandrere","alle","0","alle","personer","16","grunnskolepoeng","NULL","64"
2013,"NULL","innvandrere","alle","1","alle","gjennomsnitt","32.7","grunnskolepoeng","NULL","64"
2013,"NULL","innvandrere","alle","1","alle","personer","12","grunnskolepoeng","NULL","64"
2013,"NULL","innvandrere","1","alle","alle","gjennomsnitt","35.6","grunnskolepoeng","NULL","64"
2013,"NULL","innvandrere","1","alle","alle","personer","6","grunnskolepoeng","NULL","64"
2013,"NULL","innvandrere","2","alle","alle","gjennomsnitt","34.5","grunnskolepoeng","NULL","64"
2013,"NULL","innvandrere","2","alle","alle","personer","22","grunnskolepoeng","NULL","64"
2013,"NULL","innvandrere","alle","alle","alle","gjennomsnitt","34.7","grunnskolepoeng","NULL","64"
2013,"NULL","innvandrere","alle","alle","alle","personer","28","grunnskolepoeng","NULL","64"
2013,"NULL","innvandrere","alle","alle","0_6","gjennomsnitt","33","grunnskolepoeng","NULL","64"
2013,"NULL","innvandrere","alle","alle","0_6","personer","3","grunnskolepoeng","NULL","64"
2013,"NULL","innvandrere","alle","alle","7+","gjennomsnitt","34.9","grunnskolepoeng","NULL","64"
2013,"NULL","innvandrere","alle","alle","7+","personer","25","grunnskolepoeng","NULL","64"
2013,"NULL","norskfodte_m_innvf","alle","alle","alle","gjennomsnitt","40.2","grunnskolepoeng","NULL","64"
2013,"NULL","norskfodte_m_innvf","alle","alle","alle","personer","4","grunnskolepoeng","NULL","64"
2013,"NULL","bef_u_innv_og_norskf","alle","alle","alle","gjennomsnitt","39.6","grunnskolepoeng","NULL","64"
2013,"NULL","bef_u_innv_og_norskf","alle","alle","alle","personer","770","grunnskolepoeng","NULL","64"
2013,"NULL","alle","alle","0","alle","gjennomsnitt","45.1","grunnskolepoeng","NULL","65"
2013,"NULL","alle","alle","0","alle","personer","54","grunnskolepoeng","NULL","65"
2013,"NULL","alle","alle","1","alle","gjennomsnitt","39.3","grunnskolepoeng","NULL","65"
2013,"NULL","alle","alle","1","alle","personer","63","grunnskolepoeng","NULL","65"
2013,"NULL","alle","alle","alle","alle","gjennomsnitt","42","grunnskolepoeng","NULL","65"
2013,"NULL","alle","alle","alle","alle","personer","117","grunnskolepoeng","NULL","65"
2013,"NULL","innvandrere","alle","0","alle","gjennomsnitt",":","grunnskolepoeng","NULL","65"
2013,"NULL","innvandrere","alle","0","alle","personer",":","grunnskolepoeng","NULL","65"
2013,"NULL","innvandrere","alle","1","alle","gjennomsnitt",":","grunnskolepoeng","NULL","65"
2013,"NULL","innvandrere","alle","1","alle","personer",":","grunnskolepoeng","NULL","65"
2013,"NULL","innvandrere","1","alle","alle","gjennomsnitt",":","grunnskolepoeng","NULL","65"
2013,"NULL","innvandrere","1","alle","alle","personer",":","grunnskolepoeng","NULL","65"
2013,"NULL","innvandrere","2","alle","alle","gjennomsnitt",":","grunnskolepoeng","NULL","65"
2013,"NULL","innvandrere","2","alle","alle","personer",":","grunnskolepoeng","NULL","65"
2013,"NULL","innvandrere","alle","alle","alle","gjennomsnitt","41.8","grunnskolepoeng","NULL","65"
2013,"NULL","innvandrere","alle","alle","alle","personer","3","grunnskolepoeng","NULL","65"
2013,"NULL","innvandrere","alle","alle","0_6","gjennomsnitt",":","grunnskolepoeng","NULL","65"
2013,"NULL","innvandrere","alle","alle","0_6","personer",":","grunnskolepoeng","NULL","65"
2013,"NULL","innvandrere","alle","alle","7+","gjennomsnitt",":","grunnskolepoeng","NULL","65"
2013,"NULL","innvandrere","alle","alle","7+","personer",":","grunnskolepoeng","NULL","65"
2013,"NULL","norskfodte_m_innvf","alle","alle","alle","gjennomsnitt",".","grunnskolepoeng","NULL","65"
2013,"NULL","norskfodte_m_innvf","alle","alle","alle","personer",".","grunnskolepoeng","NULL","65"
2013,"NULL","bef_u_innv_og_norskf","alle","alle","alle","gjennomsnitt","42","grunnskolepoeng","NULL","65"
2013,"NULL","bef_u_innv_og_norskf","alle","alle","alle","personer","114","grunnskolepoeng","NULL","65"
2013,"NULL","alle","alle","0","alle","gjennomsnitt","40.8","grunnskolepoeng","NULL","66"
2013,"NULL","alle","alle","0","alle","personer","71","grunnskolepoeng","NULL","66"
2013,"NULL","alle","alle","1","alle","gjennomsnitt","34.3","grunnskolepoeng","NULL","66"
2013,"NULL","alle","alle","1","alle","personer","59","grunnskolepoeng","NULL","66"
2013,"NULL","alle","alle","alle","alle","gjennomsnitt","37.8","grunnskolepoeng","NULL","66"
2013,"NULL","alle","alle","alle","alle","personer","130","grunnskolepoeng","NULL","66"
2013,"NULL","innvandrere","alle","0","alle","gjennomsnitt",":","grunnskolepoeng","NULL","66"
2013,"NULL","innvandrere","alle","0","alle","personer",":","grunnskolepoeng","NULL","66"
2013,"NULL","innvandrere","alle","1","alle","gjennomsnitt",":","grunnskolepoeng","NULL","66"
2013,"NULL","innvandrere","alle","1","alle","personer",":","grunnskolepoeng","NULL","66"
2013,"NULL","innvandrere","1","alle","alle","gjennomsnitt",":","grunnskolepoeng","NULL","66"
2013,"NULL","innvandrere","1","alle","alle","personer",":","grunnskolepoeng","NULL","66"
2013,"NULL","innvandrere","2","alle","alle","gjennomsnitt",":","grunnskolepoeng","NULL","66"
2013,"NULL","innvandrere","2","alle","alle","personer",":","grunnskolepoeng","NULL","66"
2013,"NULL","innvandrere","alle","alle","alle","gjennomsnitt","34.6","grunnskolepoeng","NULL","66"
2013,"NULL","innvandrere","alle","alle","alle","personer","6","grunnskolepoeng","NULL","66"
2013,"NULL","innvandrere","alle","alle","0_6","gjennomsnitt",":","grunnskolepoeng","NULL","66"
2013,"NULL","innvandrere","alle","alle","0_6","personer",":","grunnskolepoeng","NULL","66"
2013,"NULL","innvandrere","alle","alle","7+","gjennomsnitt",":","grunnskolepoeng","NULL","66"
2013,"NULL","innvandrere","alle","alle","7+","personer",":","grunnskolepoeng","NULL","66"
2013,"NULL","norskfodte_m_innvf","alle","alle","alle","gjennomsnitt",".","grunnskolepoeng","NULL","66"
2013,"NULL","norskfodte_m_innvf","alle","alle","alle","personer",".","grunnskolepoeng","NULL","66"
2013,"NULL","bef_u_innv_og_norskf","alle","alle","alle","gjennomsnitt","38","grunnskolepoeng","NULL","66"
2013,"NULL","bef_u_innv_og_norskf","alle","alle","alle","personer","124","grunnskolepoeng","NULL","66"
2013,"NULL","alle","alle","0","alle","gjennomsnitt","40.5","grunnskolepoeng","NULL","67"
2013,"NULL","alle","alle","0","alle","personer","133","grunnskolepoeng","NULL","67"
2013,"NULL","alle","alle","1","alle","gjennomsnitt","38.7","grunnskolepoeng","NULL","67"
2013,"NULL","alle","alle","1","alle","personer","138","grunnskolepoeng","NULL","67"
2013,"NULL","alle","alle","alle","alle","gjennomsnitt","39.6","grunnskolepoeng","NULL","67"
2013,"NULL","alle","alle","alle","alle","personer","271","grunnskolepoeng","NULL","67"
2013,"NULL","innvandrere","alle","0","alle","gjennomsnitt","30.6","grunnskolepoeng","NULL","67"
2013,"NULL","innvandrere","alle","0","alle","personer","9","grunnskolepoeng","NULL","67"
2013,"NULL","innvandrere","alle","1","alle","gjennomsnitt","35.5","grunnskolepoeng","NULL","67"
2013,"NULL","innvandrere","alle","1","alle","personer","4","grunnskolepoeng","NULL","67"
2013,"NULL","innvandrere","1","alle","alle","gjennomsnitt","40.8","grunnskolepoeng","NULL","67"
2013,"NULL","innvandrere","1","alle","alle","personer","4","grunnskolepoeng","NULL","67"
2013,"NULL","innvandrere","2","alle","alle","gjennomsnitt","28.3","grunnskolepoeng","NULL","67"
2013,"NULL","innvandrere","2","alle","alle","personer","9","grunnskolepoeng","NULL","67"
2013,"NULL","innvandrere","alle","alle","alle","gjennomsnitt","32.1","grunnskolepoeng","NULL","67"
2013,"NULL","innvandrere","alle","alle","alle","personer","13","grunnskolepoeng","NULL","67"
2013,"NULL","innvandrere","alle","alle","0_6","gjennomsnitt",".","grunnskolepoeng","NULL","67"
2013,"NULL","innvandrere","alle","alle","0_6","personer",".","grunnskolepoeng","NULL","67"
2013,"NULL","innvandrere","alle","alle","7+","gjennomsnitt","32.1","grunnskolepoeng","NULL","67"
2013,"NULL","innvandrere","alle","alle","7+","personer","13","grunnskolepoeng","NULL","67"
2013,"NULL","norskfodte_m_innvf","alle","alle","alle","gjennomsnitt",".","grunnskolepoeng","NULL","67"
2013,"NULL","norskfodte_m_innvf","alle","alle","alle","personer",".","grunnskolepoeng","NULL","67"
2013,"NULL","bef_u_innv_og_norskf","alle","alle","alle","gjennomsnitt","39.9","grunnskolepoeng","NULL","67"
2013,"NULL","bef_u_innv_og_norskf","alle","alle","alle","personer","258","grunnskolepoeng","NULL","67"
