"kommune_nr","bosetting","aar","enhet","tabellvariabel"
"0624","anmodning","2017","prosent","100"
"0625","anmodning","2017","prosent","100"
"0626","anmodning","2017","prosent","100"
"0627","anmodning","2017","prosent","100"
"0628","anmodning","2017","prosent","100"
"0631","anmodning","2017","prosent","100"
"0632","anmodning","2017","prosent","100"
"0633","anmodning","2017","prosent","100"
"0701","anmodning","2017","prosent","100"
"0702","anmodning","2017","prosent","100"
"0704","anmodning","2017","prosent","100"
"0706","anmodning","2017","prosent","100"
"0709","anmodning","2017","prosent","100"
"0711","anmodning","2017","prosent","100"
"0713","anmodning","2017","prosent","100"
"0714","anmodning","2017","prosent","100"
"0716","anmodning","2017","prosent","100"
"0719","anmodning","2017","prosent","100"
"0720","anmodning","2017","prosent","100"
"0722","anmodning","2017","prosent","100"
"0723","anmodning","2017","prosent","100"
"0728","anmodning","2017","prosent","100"
"0805","anmodning","2017","prosent","100"
"0806","anmodning","2017","prosent","100"
"0807","anmodning","2017","prosent","100"
"0811","anmodning","2017","prosent","100"
"0814","anmodning","2017","prosent","100"
"0815","anmodning","2017","prosent","100"
"0817","anmodning","2017","prosent","100"
"0819","anmodning","2017","prosent","100"
"0821","anmodning","2017","prosent","100"
"0822","anmodning","2017","prosent","100"
"0826","anmodning","2017","prosent","100"
"0827","anmodning","2017","prosent","100"
"0828","anmodning","2017","prosent","100"
"0829","anmodning","2017","prosent","100"
"0830","anmodning","2017","prosent","100"
"0831","anmodning","2017","prosent","100"
"0833","anmodning","2017","prosent","100"
"0834","anmodning","2017","prosent","100"
"0901","anmodning","2017","prosent","100"
"0904","anmodning","2017","prosent","100"
"0906","anmodning","2017","prosent","100"
"0911","anmodning","2017","prosent","100"
"0912","anmodning","2017","prosent","100"
"0914","anmodning","2017","prosent","100"
"0919","anmodning","2017","prosent","100"
"0926","anmodning","2017","prosent","100"
"0928","anmodning","2017","prosent","100"
"0929","anmodning","2017","prosent","100"
"0935","anmodning","2017","prosent","100"
"0937","anmodning","2017","prosent","100"
"0938","anmodning","2017","prosent","100"
"0940","anmodning","2017","prosent","100"
"0941","anmodning","2017","prosent","100"
"1001","anmodning","2017","prosent","100"
"1002","anmodning","2017","prosent","100"
"1003","anmodning","2017","prosent","100"
"1004","anmodning","2017","prosent","100"
"1014","anmodning","2017","prosent","100"
"1017","anmodning","2017","prosent","100"
"1018","anmodning","2017","prosent","100"
"1021","anmodning","2017","prosent","100"
"1026","anmodning","2017","prosent","100"
"1027","anmodning","2017","prosent","100"
"1029","anmodning","2017","prosent","100"
"1032","anmodning","2017","prosent","100"
"1034","anmodning","2017","prosent","100"
"1037","anmodning","2017","prosent","100"
"1046","anmodning","2017","prosent","100"
"1101","anmodning","2017","prosent","100"
"1102","anmodning","2017","prosent","100"
"1103","anmodning","2017","prosent","100"
"1106","anmodning","2017","prosent","100"
"1111","anmodning","2017","prosent","100"
"1112","anmodning","2017","prosent","100"
"1114","anmodning","2017","prosent","100"
"1119","anmodning","2017","prosent","100"
"1120","anmodning","2017","prosent","100"
"1121","anmodning","2017","prosent","100"
"1122","anmodning","2017","prosent","100"
"1124","anmodning","2017","prosent","100"
"1127","anmodning","2017","prosent","100"
"1129","anmodning","2017","prosent","100"
"1130","anmodning","2017","prosent","100"
"1133","anmodning","2017","prosent","100"
"1134","anmodning","2017","prosent","100"
"1135","anmodning","2017","prosent","100"
"1141","anmodning","2017","prosent","100"
"1142","anmodning","2017","prosent","100"
"1144","anmodning","2017","prosent","100"
"1145","anmodning","2017","prosent","100"
"1146","anmodning","2017","prosent","100"
"1149","anmodning","2017","prosent","100"
"1151","anmodning","2017","prosent","100"
"1160","anmodning","2017","prosent","100"
"1201","anmodning","2017","prosent","100"
"1211","anmodning","2017","prosent","100"
"1216","anmodning","2017","prosent","100"
"1219","anmodning","2017","prosent","100"
"1221","anmodning","2017","prosent","100"
"1222","anmodning","2017","prosent","100"
"1223","anmodning","2017","prosent","100"
"1224","anmodning","2017","prosent","100"
"1227","anmodning","2017","prosent","100"
"1228","anmodning","2017","prosent","100"
"1231","anmodning","2017","prosent","100"
"1232","anmodning","2017","prosent","100"
"1233","anmodning","2017","prosent","100"
"1234","anmodning","2017","prosent","100"
"1235","anmodning","2017","prosent","100"
"1238","anmodning","2017","prosent","100"
"1241","anmodning","2017","prosent","100"
"1242","anmodning","2017","prosent","100"
"1243","anmodning","2017","prosent","100"
"1244","anmodning","2017","prosent","100"
"1245","anmodning","2017","prosent","100"
"1246","anmodning","2017","prosent","100"
"1247","anmodning","2017","prosent","100"
"1251","anmodning","2017","prosent","100"
"1252","anmodning","2017","prosent","100"
"1253","anmodning","2017","prosent","100"
"1256","anmodning","2017","prosent","100"
"1259","anmodning","2017","prosent","100"
"1260","anmodning","2017","prosent","100"
"1263","anmodning","2017","prosent","100"
"1264","anmodning","2017","prosent","100"
"1265","anmodning","2017","prosent","100"
"1266","anmodning","2017","prosent","100"
"1401","anmodning","2017","prosent","100"
"1411","anmodning","2017","prosent","100"
"1412","anmodning","2017","prosent","100"
"1413","anmodning","2017","prosent","100"
"1416","anmodning","2017","prosent","100"
"1417","anmodning","2017","prosent","100"
"1418","anmodning","2017","prosent","100"
"1419","anmodning","2017","prosent","100"
"1420","anmodning","2017","prosent","100"
"1421","anmodning","2017","prosent","100"
"1422","anmodning","2017","prosent","100"
"1424","anmodning","2017","prosent","100"
"1426","anmodning","2017","prosent","100"
"1428","anmodning","2017","prosent","100"
"1429","anmodning","2017","prosent","100"
"1430","anmodning","2017","prosent","100"
"1431","anmodning","2017","prosent","100"
"1432","anmodning","2017","prosent","100"
"1433","anmodning","2017","prosent","100"
"1438","anmodning","2017","prosent","100"
"1439","anmodning","2017","prosent","100"
"1441","anmodning","2017","prosent","100"
"1443","anmodning","2017","prosent","100"
"1444","anmodning","2017","prosent","100"
"1445","anmodning","2017","prosent","100"
"1449","anmodning","2017","prosent","100"
"1502","anmodning","2017","prosent","100"
"1504","anmodning","2017","prosent","100"
"1505","anmodning","2017","prosent","100"
"1511","anmodning","2017","prosent","100"
"1514","anmodning","2017","prosent","100"
"1515","anmodning","2017","prosent","100"
"1516","anmodning","2017","prosent","100"
"1517","anmodning","2017","prosent","100"
"1519","anmodning","2017","prosent","100"
"1520","anmodning","2017","prosent","100"
"1523","anmodning","2017","prosent","100"
"1524","anmodning","2017","prosent","100"
"1525","anmodning","2017","prosent","100"
"1526","anmodning","2017","prosent","100"
"1528","anmodning","2017","prosent","100"
"1529","anmodning","2017","prosent","100"
"1531","anmodning","2017","prosent","100"
"1532","anmodning","2017","prosent","100"
"1534","anmodning","2017","prosent","100"
"1535","anmodning","2017","prosent","100"
"1539","anmodning","2017","prosent","100"
"1543","anmodning","2017","prosent","100"
"1545","anmodning","2017","prosent","100"
"1546","anmodning","2017","prosent","100"
"1547","anmodning","2017","prosent","100"
"1548","anmodning","2017","prosent","100"
"1551","anmodning","2017","prosent","100"
"1554","anmodning","2017","prosent","100"
"1557","anmodning","2017","prosent","100"
"1560","anmodning","2017","prosent","100"
"1563","anmodning","2017","prosent","100"
"1566","anmodning","2017","prosent","100"
"1567","anmodning","2017","prosent","100"
"1571","anmodning","2017","prosent","100"
"1573","anmodning","2017","prosent","100"
"1576","anmodning","2017","prosent","100"
"1601","anmodning","2017","prosent","100"
"1612","anmodning","2017","prosent","100"
"1613","anmodning","2017","prosent","100"
"1617","anmodning","2017","prosent","100"
"1620","anmodning","2017","prosent","100"
"1621","anmodning","2017","prosent","100"
"1622","anmodning","2017","prosent","100"
"1624","anmodning","2017","prosent","100"
"1627","anmodning","2017","prosent","100"
"1630","anmodning","2017","prosent","100"
"1632","anmodning","2017","prosent","100"
"1633","anmodning","2017","prosent","100"
"1634","anmodning","2017","prosent","100"
"1635","anmodning","2017","prosent","100"
"1636","anmodning","2017","prosent","100"
"1638","anmodning","2017","prosent","100"
"1640","anmodning","2017","prosent","100"
"1644","anmodning","2017","prosent","100"
"1648","anmodning","2017","prosent","100"
"1653","anmodning","2017","prosent","100"
"1657","anmodning","2017","prosent","100"
"1662","anmodning","2017","prosent","100"
"1663","anmodning","2017","prosent","100"
"1664","anmodning","2017","prosent","100"
"1665","anmodning","2017","prosent","100"
"1702","anmodning","2017","prosent","100"
"1703","anmodning","2017","prosent","100"
"1711","anmodning","2017","prosent","100"
"1714","anmodning","2017","prosent","100"
"1717","anmodning","2017","prosent","100"
"1718","anmodning","2017","prosent","100"
"1719","anmodning","2017","prosent","100"
"1721","anmodning","2017","prosent","100"
"1724","anmodning","2017","prosent","100"
"1725","anmodning","2017","prosent","100"
"1736","anmodning","2017","prosent","100"
"1738","anmodning","2017","prosent","100"
"1739","anmodning","2017","prosent","100"
"1740","anmodning","2017","prosent","100"
"1742","anmodning","2017","prosent","100"
"1743","anmodning","2017","prosent","100"
"1744","anmodning","2017","prosent","100"
"1748","anmodning","2017","prosent","100"
"1749","anmodning","2017","prosent","100"
"1750","anmodning","2017","prosent","100"
"1751","anmodning","2017","prosent","100"
"1755","anmodning","2017","prosent","100"
"1756","anmodning","2017","prosent","100"
"1804","anmodning","2017","prosent","100"
"1805","anmodning","2017","prosent","100"
"1811","anmodning","2017","prosent","100"
"1812","anmodning","2017","prosent","100"
"1813","anmodning","2017","prosent","100"
"1815","anmodning","2017","prosent","100"
"1816","anmodning","2017","prosent","100"
"1818","anmodning","2017","prosent","100"
"1820","anmodning","2017","prosent","100"
"1822","anmodning","2017","prosent","100"
"1824","anmodning","2017","prosent","100"
"1825","anmodning","2017","prosent","100"
"1826","anmodning","2017","prosent","100"
"1827","anmodning","2017","prosent","100"
"1828","anmodning","2017","prosent","100"
"1832","anmodning","2017","prosent","100"
"1833","anmodning","2017","prosent","100"
"1834","anmodning","2017","prosent","100"
"1835","anmodning","2017","prosent","100"
"1836","anmodning","2017","prosent","100"
"1837","anmodning","2017","prosent","100"
"1838","anmodning","2017","prosent","100"
"1839","anmodning","2017","prosent","100"
"1840","anmodning","2017","prosent","100"
"1841","anmodning","2017","prosent","100"
"1845","anmodning","2017","prosent","100"
"1848","anmodning","2017","prosent","100"
"1849","anmodning","2017","prosent","100"
"1850","anmodning","2017","prosent","100"
"1851","anmodning","2017","prosent","100"
"1852","anmodning","2017","prosent","100"
"1853","anmodning","2017","prosent","100"
"1854","anmodning","2017","prosent","100"
"1856","anmodning","2017","prosent","100"
"1857","anmodning","2017","prosent","100"
"1859","anmodning","2017","prosent","100"
"1860","anmodning","2017","prosent","100"
"1865","anmodning","2017","prosent","100"
"1866","anmodning","2017","prosent","100"
"1867","anmodning","2017","prosent","100"
"1868","anmodning","2017","prosent","100"
"1870","anmodning","2017","prosent","100"
"1871","anmodning","2017","prosent","100"
"1874","anmodning","2017","prosent","100"
"1902","anmodning","2017","prosent","100"
"1903","anmodning","2017","prosent","100"
"1911","anmodning","2017","prosent","100"
"1913","anmodning","2017","prosent","100"
"1917","anmodning","2017","prosent","100"
"1919","anmodning","2017","prosent","100"
"1920","anmodning","2017","prosent","100"
"1922","anmodning","2017","prosent","100"
"1923","anmodning","2017","prosent","100"
"1924","anmodning","2017","prosent","100"
"1925","anmodning","2017","prosent","100"
"1926","anmodning","2017","prosent","100"
"1927","anmodning","2017","prosent","100"
"1928","anmodning","2017","prosent","100"
"1929","anmodning","2017","prosent","100"
"1931","anmodning","2017","prosent","100"
"1933","anmodning","2017","prosent","100"
"1936","anmodning","2017","prosent","100"
"1938","anmodning","2017","prosent","100"
"1939","anmodning","2017","prosent","100"
"1940","anmodning","2017","prosent","100"
"1941","anmodning","2017","prosent","100"
"1942","anmodning","2017","prosent","100"
"1943","anmodning","2017","prosent","100"
"2002","anmodning","2017","prosent","100"
"2003","anmodning","2017","prosent","100"
"2004","anmodning","2017","prosent","100"
"2011","anmodning","2017","prosent","100"
"2012","anmodning","2017","prosent","100"
"2014","anmodning","2017","prosent","100"
"2015","anmodning","2017","prosent","100"
"2017","anmodning","2017","prosent","100"
"2018","anmodning","2017","prosent","100"
"2019","anmodning","2017","prosent","100"
"2020","anmodning","2017","prosent","100"
"2021","anmodning","2017","prosent","100"
"2022","anmodning","2017","prosent","100"
"2023","anmodning","2017","prosent","100"
"2024","anmodning","2017","prosent","100"
"2025","anmodning","2017","prosent","100"
"2027","anmodning","2017","prosent","100"
"2028","anmodning","2017","prosent","100"
"2030","anmodning","2017","prosent","100"
"0101","vedtak","2017","prosent","."
"0104","vedtak","2017","prosent","100"
"0105","vedtak","2017","prosent","."
"0106","vedtak","2017","prosent","."
"0111","vedtak","2017","prosent","50"
"0118","vedtak","2017","prosent","."
"0119","vedtak","2017","prosent","66.66666667"
"0121","vedtak","2017","prosent","."
"0122","vedtak","2017","prosent","20"
"0123","vedtak","2017","prosent","."
"0124","vedtak","2017","prosent","."
"0125","vedtak","2017","prosent","72"
"0127","vedtak","2017","prosent","."
"0128","vedtak","2017","prosent","80"
"0135","vedtak","2017","prosent","."
"0136","vedtak","2017","prosent","."
"0137","vedtak","2017","prosent","66.66666667"
"0138","vedtak","2017","prosent","."
"0211","vedtak","2017","prosent","62.5"
"0213","vedtak","2017","prosent","."
"0214","vedtak","2017","prosent","."
"0215","vedtak","2017","prosent","."
"0216","vedtak","2017","prosent","."
"0217","vedtak","2017","prosent","100"
"0219","vedtak","2017","prosent","."
"0220","vedtak","2017","prosent","40.625"
"0221","vedtak","2017","prosent","60"
"0226","vedtak","2017","prosent","."
"0227","vedtak","2017","prosent","."
"0228","vedtak","2017","prosent","."
"0229","vedtak","2017","prosent","."
"0230","vedtak","2017","prosent","50.52631579"
"0231","vedtak","2017","prosent","56.66666667"
"0233","vedtak","2017","prosent","."
"0234","vedtak","2017","prosent","."
"0235","vedtak","2017","prosent","25"
"0236","vedtak","2017","prosent","."
"0237","vedtak","2017","prosent","."
"0238","vedtak","2017","prosent","."
"0239","vedtak","2017","prosent","150"
"0301","vedtak","2017","prosent","."
"0402","vedtak","2017","prosent","."
"0403","vedtak","2017","prosent","57.69230769"
"0412","vedtak","2017","prosent","42.66666667"
"0415","vedtak","2017","prosent","42.85714286"
"0417","vedtak","2017","prosent","."
"0418","vedtak","2017","prosent","."
"0419","vedtak","2017","prosent","."
"0420","vedtak","2017","prosent","16.66666667"
"0423","vedtak","2017","prosent","25"
"0425","vedtak","2017","prosent","96.66666667"
"0426","vedtak","2017","prosent","40"
"0427","vedtak","2017","prosent","."
"0428","vedtak","2017","prosent","100"
"0429","vedtak","2017","prosent","."
"0430","vedtak","2017","prosent","100"
"0432","vedtak","2017","prosent","100"
"0434","vedtak","2017","prosent","."
"0436","vedtak","2017","prosent","70.58823529"
"0437","vedtak","2017","prosent","."
"0438","vedtak","2017","prosent","100"
"0439","vedtak","2017","prosent","100"
