"naringsregion_nr","spraak","bhgalder","enhet","tabellvariabel","aar","tabell_navn"
"17","ikke_minoritet","3","prosent","98,4962406","2013","barnehagedeltakelse"
"18","ikke_minoritet","3","prosent","97,05882353","2013","barnehagedeltakelse"
"19","ikke_minoritet","3","prosent","97,26027397","2013","barnehagedeltakelse"
"20","ikke_minoritet","3","prosent","94,26865672","2013","barnehagedeltakelse"
"21","ikke_minoritet","3","prosent","98,29545455","2013","barnehagedeltakelse"
"22","ikke_minoritet","3","prosent","100,2985075","2013","barnehagedeltakelse"
"23","ikke_minoritet","3","prosent","100","2013","barnehagedeltakelse"
"24","ikke_minoritet","3","prosent","97,53424658","2013","barnehagedeltakelse"
"25","ikke_minoritet","3","prosent","97,16110717","2013","barnehagedeltakelse"
"26","ikke_minoritet","3","prosent","96,7268623","2013","barnehagedeltakelse"
"27","ikke_minoritet","3","prosent","95,97550306","2013","barnehagedeltakelse"
"28","ikke_minoritet","3","prosent","98,75776398","2013","barnehagedeltakelse"
"29","ikke_minoritet","3","prosent","99,47368421","2013","barnehagedeltakelse"
"30","ikke_minoritet","3","prosent","94,16058394","2013","barnehagedeltakelse"
"31","ikke_minoritet","3","prosent","101,3888889","2013","barnehagedeltakelse"
"32","ikke_minoritet","3","prosent","97,85056295","2013","barnehagedeltakelse"
"33","ikke_minoritet","3","prosent","96,43705463","2013","barnehagedeltakelse"
"34","ikke_minoritet","3","prosent","97,15302491","2013","barnehagedeltakelse"
"35","ikke_minoritet","3","prosent","96,70542636","2013","barnehagedeltakelse"
"36","ikke_minoritet","3","prosent","91,58576052","2013","barnehagedeltakelse"
"37","ikke_minoritet","3","prosent","97,39837398","2013","barnehagedeltakelse"
"38","ikke_minoritet","3","prosent","97,24137931","2013","barnehagedeltakelse"
"39","ikke_minoritet","3","prosent","97,93654888","2013","barnehagedeltakelse"
"40","ikke_minoritet","3","prosent","98,48644843","2013","barnehagedeltakelse"
"41","ikke_minoritet","3","prosent","95,93023256","2013","barnehagedeltakelse"
"42","ikke_minoritet","3","prosent","95,74468085","2013","barnehagedeltakelse"
"43","ikke_minoritet","3","prosent","100","2013","barnehagedeltakelse"
"44","ikke_minoritet","3","prosent","95,03546099","2013","barnehagedeltakelse"
"45","ikke_minoritet","3","prosent","100","2013","barnehagedeltakelse"
"46","ikke_minoritet","3","prosent","97,81209781","2013","barnehagedeltakelse"
"47","ikke_minoritet","3","prosent","97,55283648","2013","barnehagedeltakelse"
"48","ikke_minoritet","3","prosent","98,82352941","2013","barnehagedeltakelse"
"49","ikke_minoritet","3","prosent","96,875","2013","barnehagedeltakelse"
"50","ikke_minoritet","3","prosent","100","2013","barnehagedeltakelse"
"51","ikke_minoritet","3","prosent","97,09443099","2013","barnehagedeltakelse"
"52","ikke_minoritet","3","prosent","97,4522293","2013","barnehagedeltakelse"
"53","ikke_minoritet","3","prosent","97,89103691","2013","barnehagedeltakelse"
"54","ikke_minoritet","3","prosent","99,42196532","2013","barnehagedeltakelse"
"55","ikke_minoritet","3","prosent","100","2013","barnehagedeltakelse"
"56","ikke_minoritet","3","prosent","100,3567182","2013","barnehagedeltakelse"
"57","ikke_minoritet","3","prosent","96,8","2013","barnehagedeltakelse"
"58","ikke_minoritet","3","prosent","90,12345679","2013","barnehagedeltakelse"
"59","ikke_minoritet","3","prosent","97,08737864","2013","barnehagedeltakelse"
"60","ikke_minoritet","3","prosent","96,66666667","2013","barnehagedeltakelse"
"61","ikke_minoritet","3","prosent","99,89043097","2013","barnehagedeltakelse"
"62","ikke_minoritet","3","prosent","98,46153846","2013","barnehagedeltakelse"
"63","ikke_minoritet","3","prosent","98,17629179","2013","barnehagedeltakelse"
"64","ikke_minoritet","3","prosent","98,29545455","2013","barnehagedeltakelse"
"65","ikke_minoritet","3","prosent","96,51162791","2013","barnehagedeltakelse"
"66","ikke_minoritet","3","prosent",".","2013","barnehagedeltakelse"
"67","ikke_minoritet","3","prosent","99,11111111","2013","barnehagedeltakelse"
"68","ikke_minoritet","3","prosent","98,57142857","2013","barnehagedeltakelse"
"69","ikke_minoritet","3","prosent","94,91525424","2013","barnehagedeltakelse"
"70","ikke_minoritet","3","prosent","92,30769231","2013","barnehagedeltakelse"
"71","ikke_minoritet","3","prosent","100,6369427","2013","barnehagedeltakelse"
"72","ikke_minoritet","3","prosent","98,57549858","2013","barnehagedeltakelse"
"73","ikke_minoritet","3","prosent","98,32134293","2013","barnehagedeltakelse"
"74","ikke_minoritet","3","prosent","97,7443609","2013","barnehagedeltakelse"
"75","ikke_minoritet","3","prosent","93,61702128","2013","barnehagedeltakelse"
"76","ikke_minoritet","3","prosent","93,77289377","2013","barnehagedeltakelse"
"77","ikke_minoritet","3","prosent","96,70050761","2013","barnehagedeltakelse"
"78","ikke_minoritet","3","prosent","98,68421053","2013","barnehagedeltakelse"
"79","ikke_minoritet","3","prosent","99,45115258","2013","barnehagedeltakelse"
"80","ikke_minoritet","3","prosent","97,57575758","2013","barnehagedeltakelse"
"81","ikke_minoritet","3","prosent","93,62186788","2013","barnehagedeltakelse"
"82","ikke_minoritet","3","prosent",".","2013","barnehagedeltakelse"
"83","ikke_minoritet","3","prosent","91,62303665","2013","barnehagedeltakelse"
"01","ikke_minoritet","4","prosent","97,09677419","2013","barnehagedeltakelse"
"02","ikke_minoritet","4","prosent","97,34660033","2013","barnehagedeltakelse"
"03","ikke_minoritet","4","prosent","98,00332779","2013","barnehagedeltakelse"
"04","ikke_minoritet","4","prosent","97,42857143","2013","barnehagedeltakelse"
"05","ikke_minoritet","4","prosent","97,26345083","2013","barnehagedeltakelse"
"06","ikke_minoritet","4","prosent","97,01492537","2013","barnehagedeltakelse"
"07","ikke_minoritet","4","prosent","96,90265487","2013","barnehagedeltakelse"
"08","ikke_minoritet","4","prosent","97,97468354","2013","barnehagedeltakelse"
"09","ikke_minoritet","4","prosent","92,23728217","2013","barnehagedeltakelse"
"10","ikke_minoritet","4","prosent","97,81420765","2013","barnehagedeltakelse"
"11","ikke_minoritet","4","prosent","97,05882353","2013","barnehagedeltakelse"
"12","ikke_minoritet","4","prosent","98,17596567","2013","barnehagedeltakelse"
"13","ikke_minoritet","4","prosent","98,8372093","2013","barnehagedeltakelse"
"14","ikke_minoritet","4","prosent","98,95988113","2013","barnehagedeltakelse"
"15","ikke_minoritet","4","prosent","96,19377163","2013","barnehagedeltakelse"
"16","ikke_minoritet","4","prosent","100","2013","barnehagedeltakelse"
"17","ikke_minoritet","4","prosent","99,17355372","2013","barnehagedeltakelse"
"18","ikke_minoritet","4","prosent","100","2013","barnehagedeltakelse"
"19","ikke_minoritet","4","prosent","97,32620321","2013","barnehagedeltakelse"
"20","ikke_minoritet","4","prosent","95,68777293","2013","barnehagedeltakelse"
"21","ikke_minoritet","4","prosent","96,25","2013","barnehagedeltakelse"
"22","ikke_minoritet","4","prosent","100,5479452","2013","barnehagedeltakelse"
"23","ikke_minoritet","4","prosent","101,7857143","2013","barnehagedeltakelse"
"24","ikke_minoritet","4","prosent","97,30458221","2013","barnehagedeltakelse"
"25","ikke_minoritet","4","prosent","98,23917828","2013","barnehagedeltakelse"
"26","ikke_minoritet","4","prosent","98,23982398","2013","barnehagedeltakelse"
"27","ikke_minoritet","4","prosent","97,36123749","2013","barnehagedeltakelse"
"28","ikke_minoritet","4","prosent","100","2013","barnehagedeltakelse"
"29","ikke_minoritet","4","prosent","98,96373057","2013","barnehagedeltakelse"
"30","ikke_minoritet","4","prosent","98","2013","barnehagedeltakelse"
"31","ikke_minoritet","4","prosent","100","2013","barnehagedeltakelse"
"32","ikke_minoritet","4","prosent","97,94117647","2013","barnehagedeltakelse"
"33","ikke_minoritet","4","prosent","98,85321101","2013","barnehagedeltakelse"
"34","ikke_minoritet","4","prosent","97,72727273","2013","barnehagedeltakelse"
"35","ikke_minoritet","4","prosent","98,18511797","2013","barnehagedeltakelse"
"36","ikke_minoritet","4","prosent","98,45679012","2013","barnehagedeltakelse"
"37","ikke_minoritet","4","prosent","99,20127796","2013","barnehagedeltakelse"
"38","ikke_minoritet","4","prosent","94,80122324","2013","barnehagedeltakelse"
"39","ikke_minoritet","4","prosent","97,51178628","2013","barnehagedeltakelse"
"40","ikke_minoritet","4","prosent","98,97199575","2013","barnehagedeltakelse"
"41","ikke_minoritet","4","prosent","98,38187702","2013","barnehagedeltakelse"
"42","ikke_minoritet","4","prosent","95,87628866","2013","barnehagedeltakelse"
"43","ikke_minoritet","4","prosent","98,67549669","2013","barnehagedeltakelse"
"44","ikke_minoritet","4","prosent","97,98657718","2013","barnehagedeltakelse"
"45","ikke_minoritet","4","prosent","98,7012987","2013","barnehagedeltakelse"
"46","ikke_minoritet","4","prosent","97,9020979","2013","barnehagedeltakelse"
"47","ikke_minoritet","4","prosent","97,76357827","2013","barnehagedeltakelse"
"48","ikke_minoritet","4","prosent","97,93814433","2013","barnehagedeltakelse"
"49","ikke_minoritet","4","prosent","98,46153846","2013","barnehagedeltakelse"
"50","ikke_minoritet","4","prosent","96,76375405","2013","barnehagedeltakelse"
"51","ikke_minoritet","4","prosent","100","2013","barnehagedeltakelse"
"52","ikke_minoritet","4","prosent","97,8583196","2013","barnehagedeltakelse"
"53","ikke_minoritet","4","prosent","99,6969697","2013","barnehagedeltakelse"
"54","ikke_minoritet","4","prosent","99,44134078","2013","barnehagedeltakelse"
"55","ikke_minoritet","4","prosent","99,26605505","2013","barnehagedeltakelse"
"56","ikke_minoritet","4","prosent","100,8298755","2013","barnehagedeltakelse"
"57","ikke_minoritet","4","prosent","97,69230769","2013","barnehagedeltakelse"
"58","ikke_minoritet","4","prosent","97,4025974","2013","barnehagedeltakelse"
"59","ikke_minoritet","4","prosent","101,1627907","2013","barnehagedeltakelse"
"60","ikke_minoritet","4","prosent","99,20948617","2013","barnehagedeltakelse"
"61","ikke_minoritet","4","prosent","99,6308601","2013","barnehagedeltakelse"
"62","ikke_minoritet","4","prosent","96,42857143","2013","barnehagedeltakelse"
"63","ikke_minoritet","4","prosent","98,82697947","2013","barnehagedeltakelse"
"64","ikke_minoritet","4","prosent","100","2013","barnehagedeltakelse"
"65","ikke_minoritet","4","prosent",".","2013","barnehagedeltakelse"
"66","ikke_minoritet","4","prosent","102,8301887","2013","barnehagedeltakelse"
"67","ikke_minoritet","4","prosent","101,2820513","2013","barnehagedeltakelse"
"68","ikke_minoritet","4","prosent","101,2658228","2013","barnehagedeltakelse"
"69","ikke_minoritet","4","prosent","100","2013","barnehagedeltakelse"
"70","ikke_minoritet","4","prosent","102,9411765","2013","barnehagedeltakelse"
"71","ikke_minoritet","4","prosent","98,71794872","2013","barnehagedeltakelse"
"72","ikke_minoritet","4","prosent","99,20424403","2013","barnehagedeltakelse"
"73","ikke_minoritet","4","prosent","97,07792208","2013","barnehagedeltakelse"
"74","ikke_minoritet","4","prosent","95,6","2013","barnehagedeltakelse"
"75","ikke_minoritet","4","prosent","92,13973799","2013","barnehagedeltakelse"
"76","ikke_minoritet","4","prosent","95,55555556","2013","barnehagedeltakelse"
"77","ikke_minoritet","4","prosent","99,73890339","2013","barnehagedeltakelse"
"78","ikke_minoritet","4","prosent","100,2873563","2013","barnehagedeltakelse"
"79","ikke_minoritet","4","prosent","99,45414847","2013","barnehagedeltakelse"
"80","ikke_minoritet","4","prosent","94,32624113","2013","barnehagedeltakelse"
"81","ikke_minoritet","4","prosent","95,77777778","2013","barnehagedeltakelse"
"82","ikke_minoritet","4","prosent",".","2013","barnehagedeltakelse"
"83","ikke_minoritet","4","prosent","99,10714286","2013","barnehagedeltakelse"
"01","ikke_minoritet","5","prosent","99,35275081","2013","barnehagedeltakelse"
"02","ikke_minoritet","5","prosent","97,12","2013","barnehagedeltakelse"
"03","ikke_minoritet","5","prosent","99,45054945","2013","barnehagedeltakelse"
"04","ikke_minoritet","5","prosent","97,99227799","2013","barnehagedeltakelse"
"05","ikke_minoritet","5","prosent","97,21566777","2013","barnehagedeltakelse"
"06","ikke_minoritet","5","prosent","97,31888192","2013","barnehagedeltakelse"
"07","ikke_minoritet","5","prosent","98,7012987","2013","barnehagedeltakelse"
"08","ikke_minoritet","5","prosent","98,07355517","2013","barnehagedeltakelse"
"09","ikke_minoritet","5","prosent","92,90030211","2013","barnehagedeltakelse"
"10","ikke_minoritet","5","prosent","96,83544304","2013","barnehagedeltakelse"
"11","ikke_minoritet","5","prosent","98,50746269","2013","barnehagedeltakelse"
"12","ikke_minoritet","5","prosent","99,77949283","2013","barnehagedeltakelse"
"13","ikke_minoritet","5","prosent","99,40828402","2013","barnehagedeltakelse"
"14","ikke_minoritet","5","prosent","100","2013","barnehagedeltakelse"
"15","ikke_minoritet","5","prosent","97,42765273","2013","barnehagedeltakelse"
"16","ikke_minoritet","5","prosent","98,25436409","2013","barnehagedeltakelse"
"17","ikke_minoritet","5","prosent","100","2013","barnehagedeltakelse"
"18","ikke_minoritet","5","prosent","99,40828402","2013","barnehagedeltakelse"
"19","ikke_minoritet","5","prosent","99,42196532","2013","barnehagedeltakelse"
"20","ikke_minoritet","5","prosent","94,68421053","2013","barnehagedeltakelse"
"21","ikke_minoritet","5","prosent","97,91666667","2013","barnehagedeltakelse"
"22","ikke_minoritet","5","prosent","100","2013","barnehagedeltakelse"
"23","ikke_minoritet","5","prosent","100,9615385","2013","barnehagedeltakelse"
"24","ikke_minoritet","5","prosent","101,497006","2013","barnehagedeltakelse"
"25","ikke_minoritet","5","prosent","97,33707078","2013","barnehagedeltakelse"
"26","ikke_minoritet","5","prosent","97,39696312","2013","barnehagedeltakelse"
"27","ikke_minoritet","5","prosent","97,97125951","2013","barnehagedeltakelse"
"28","ikke_minoritet","5","prosent","97,98657718","2013","barnehagedeltakelse"
"29","ikke_minoritet","5","prosent","100","2013","barnehagedeltakelse"
"30","ikke_minoritet","5","prosent","96,96969697","2013","barnehagedeltakelse"
"31","ikke_minoritet","5","prosent","97,05882353","2013","barnehagedeltakelse"
"32","ikke_minoritet","5","prosent","99,0881459","2013","barnehagedeltakelse"
"33","ikke_minoritet","5","prosent","99,08675799","2013","barnehagedeltakelse"
"34","ikke_minoritet","5","prosent","101,0033445","2013","barnehagedeltakelse"
"35","ikke_minoritet","5","prosent","97,43589744","2013","barnehagedeltakelse"
"36","ikke_minoritet","5","prosent","99,66666667","2013","barnehagedeltakelse"
"37","ikke_minoritet","5","prosent","99,03614458","2013","barnehagedeltakelse"
"38","ikke_minoritet","5","prosent","99,31740614","2013","barnehagedeltakelse"
"39","ikke_minoritet","5","prosent","97,62729939","2013","barnehagedeltakelse"
"40","ikke_minoritet","5","prosent","99,85744833","2013","barnehagedeltakelse"
"41","ikke_minoritet","5","prosent","98,43342037","2013","barnehagedeltakelse"
"42","ikke_minoritet","5","prosent","100","2013","barnehagedeltakelse"
"43","ikke_minoritet","5","prosent","98,65771812","2013","barnehagedeltakelse"
"44","ikke_minoritet","5","prosent","97,27891156","2013","barnehagedeltakelse"
"45","ikke_minoritet","5","prosent","98,42519685","2013","barnehagedeltakelse"
"46","ikke_minoritet","5","prosent","99,33598938","2013","barnehagedeltakelse"
"47","ikke_minoritet","5","prosent","96,22437972","2013","barnehagedeltakelse"
"48","ikke_minoritet","5","prosent","94,68085106","2013","barnehagedeltakelse"
"49","ikke_minoritet","5","prosent","98,87640449","2013","barnehagedeltakelse"
"50","ikke_minoritet","5","prosent","99,11242604","2013","barnehagedeltakelse"
"51","ikke_minoritet","5","prosent","98,32935561","2013","barnehagedeltakelse"
"52","ikke_minoritet","5","prosent","98,5645933","2013","barnehagedeltakelse"
"53","ikke_minoritet","5","prosent","99,2","2013","barnehagedeltakelse"
"54","ikke_minoritet","5","prosent","100,621118","2013","barnehagedeltakelse"
"55","ikke_minoritet","5","prosent","100,5338078","2013","barnehagedeltakelse"
"56","ikke_minoritet","5","prosent","99,6559633","2013","barnehagedeltakelse"
"57","ikke_minoritet","5","prosent","98,55072464","2013","barnehagedeltakelse"
"58","ikke_minoritet","5","prosent","96,51162791","2013","barnehagedeltakelse"
"59","ikke_minoritet","5","prosent","97,91666667","2013","barnehagedeltakelse"
"60","ikke_minoritet","5","prosent","98,87218045","2013","barnehagedeltakelse"
"61","ikke_minoritet","5","prosent","99,39849624","2013","barnehagedeltakelse"
"62","ikke_minoritet","5","prosent","100","2013","barnehagedeltakelse"
"63","ikke_minoritet","5","prosent","100,619195","2013","barnehagedeltakelse"
"64","ikke_minoritet","5","prosent","100,2590674","2013","barnehagedeltakelse"
"65","ikke_minoritet","5","prosent",".","2013","barnehagedeltakelse"
"66","ikke_minoritet","5","prosent","97,22222222","2013","barnehagedeltakelse"
