"fylke_nr","avslutta","kjonn","avslstat4","aar","enhet","tabellvariabel","tabell_navn"
"16","femaar","1","alle","2011","personer","0","intro_status_arbutd"
"17","femaar","1","alle","2011","personer","0","intro_status_arbutd"
"18","femaar","1","alle","2011","personer","0","intro_status_arbutd"
"19","femaar","1","alle","2011","personer","0","intro_status_arbutd"
"20","femaar","1","alle","2011","personer","0","intro_status_arbutd"
"00","femaar","1","alle","2011","prosent","0","intro_status_arbutd"
"01","femaar","1","alle","2011","prosent","0","intro_status_arbutd"
"02","femaar","1","alle","2011","prosent","0","intro_status_arbutd"
"03","femaar","1","alle","2011","prosent","0","intro_status_arbutd"
"04","femaar","1","alle","2011","prosent","0","intro_status_arbutd"
"05","femaar","1","alle","2011","prosent","0","intro_status_arbutd"
"06","femaar","1","alle","2011","prosent","0","intro_status_arbutd"
"07","femaar","1","alle","2011","prosent","0","intro_status_arbutd"
"08","femaar","1","alle","2011","prosent","0","intro_status_arbutd"
"09","femaar","1","alle","2011","prosent","0","intro_status_arbutd"
"10","femaar","1","alle","2011","prosent","0","intro_status_arbutd"
"11","femaar","1","alle","2011","prosent","0","intro_status_arbutd"
"12","femaar","1","alle","2011","prosent","0","intro_status_arbutd"
"14","femaar","1","alle","2011","prosent","0","intro_status_arbutd"
"15","femaar","1","alle","2011","prosent","0","intro_status_arbutd"
"16","femaar","1","alle","2011","prosent","0","intro_status_arbutd"
"17","femaar","1","alle","2011","prosent","0","intro_status_arbutd"
"18","femaar","1","alle","2011","prosent","0","intro_status_arbutd"
"19","femaar","1","alle","2011","prosent","0","intro_status_arbutd"
"20","femaar","1","alle","2011","prosent","0","intro_status_arbutd"
"00","femaar","1","arbutd","2011","personer","0","intro_status_arbutd"
"01","femaar","1","arbutd","2011","personer","0","intro_status_arbutd"
"02","femaar","1","arbutd","2011","personer","0","intro_status_arbutd"
"03","femaar","1","arbutd","2011","personer","0","intro_status_arbutd"
"04","femaar","1","arbutd","2011","personer","0","intro_status_arbutd"
"05","femaar","1","arbutd","2011","personer","0","intro_status_arbutd"
"06","femaar","1","arbutd","2011","personer","0","intro_status_arbutd"
"07","femaar","1","arbutd","2011","personer","0","intro_status_arbutd"
"08","femaar","1","arbutd","2011","personer","0","intro_status_arbutd"
"09","femaar","1","arbutd","2011","personer","0","intro_status_arbutd"
"10","femaar","1","arbutd","2011","personer","0","intro_status_arbutd"
"11","femaar","1","arbutd","2011","personer","0","intro_status_arbutd"
"12","femaar","1","arbutd","2011","personer","0","intro_status_arbutd"
"14","femaar","1","arbutd","2011","personer","0","intro_status_arbutd"
"15","femaar","1","arbutd","2011","personer","0","intro_status_arbutd"
"16","femaar","1","arbutd","2011","personer","0","intro_status_arbutd"
"17","femaar","1","arbutd","2011","personer","0","intro_status_arbutd"
"18","femaar","1","arbutd","2011","personer","0","intro_status_arbutd"
"19","femaar","1","arbutd","2011","personer","0","intro_status_arbutd"
"20","femaar","1","arbutd","2011","personer","0","intro_status_arbutd"
"00","femaar","1","ledig_tiltak","2011","personer","0","intro_status_arbutd"
"01","femaar","1","ledig_tiltak","2011","personer","0","intro_status_arbutd"
"02","femaar","1","ledig_tiltak","2011","personer","0","intro_status_arbutd"
"03","femaar","1","ledig_tiltak","2011","personer","0","intro_status_arbutd"
"04","femaar","1","ledig_tiltak","2011","personer","0","intro_status_arbutd"
"05","femaar","1","ledig_tiltak","2011","personer","0","intro_status_arbutd"
"06","femaar","1","ledig_tiltak","2011","personer","0","intro_status_arbutd"
"07","femaar","1","ledig_tiltak","2011","personer","0","intro_status_arbutd"
"08","femaar","1","ledig_tiltak","2011","personer","0","intro_status_arbutd"
"09","femaar","1","ledig_tiltak","2011","personer","0","intro_status_arbutd"
"10","femaar","1","ledig_tiltak","2011","personer","0","intro_status_arbutd"
"11","femaar","1","ledig_tiltak","2011","personer","0","intro_status_arbutd"
"12","femaar","1","ledig_tiltak","2011","personer","0","intro_status_arbutd"
"14","femaar","1","ledig_tiltak","2011","personer","0","intro_status_arbutd"
"15","femaar","1","ledig_tiltak","2011","personer","0","intro_status_arbutd"
"16","femaar","1","ledig_tiltak","2011","personer","0","intro_status_arbutd"
"17","femaar","1","ledig_tiltak","2011","personer","0","intro_status_arbutd"
"18","femaar","1","ledig_tiltak","2011","personer","0","intro_status_arbutd"
"19","femaar","1","ledig_tiltak","2011","personer","0","intro_status_arbutd"
"20","femaar","1","ledig_tiltak","2011","personer","0","intro_status_arbutd"
"00","femaar","1","annet","2011","personer","0","intro_status_arbutd"
"01","femaar","1","annet","2011","personer","0","intro_status_arbutd"
"02","femaar","1","annet","2011","personer","0","intro_status_arbutd"
"03","femaar","1","annet","2011","personer","0","intro_status_arbutd"
"04","femaar","1","annet","2011","personer","0","intro_status_arbutd"
"05","femaar","1","annet","2011","personer","0","intro_status_arbutd"
"06","femaar","1","annet","2011","personer","0","intro_status_arbutd"
"07","femaar","1","annet","2011","personer","0","intro_status_arbutd"
"08","femaar","1","annet","2011","personer","0","intro_status_arbutd"
"09","femaar","1","annet","2011","personer","0","intro_status_arbutd"
"10","femaar","1","annet","2011","personer","0","intro_status_arbutd"
"11","femaar","1","annet","2011","personer","0","intro_status_arbutd"
"12","femaar","1","annet","2011","personer","0","intro_status_arbutd"
"14","femaar","1","annet","2011","personer","0","intro_status_arbutd"
"15","femaar","1","annet","2011","personer","0","intro_status_arbutd"
"16","femaar","1","annet","2011","personer","0","intro_status_arbutd"
"17","femaar","1","annet","2011","personer","0","intro_status_arbutd"
"18","femaar","1","annet","2011","personer","0","intro_status_arbutd"
"19","femaar","1","annet","2011","personer","0","intro_status_arbutd"
"20","femaar","1","annet","2011","personer","0","intro_status_arbutd"
"00","femaar","1","arbutd","2011","prosent","0","intro_status_arbutd"
"01","femaar","1","arbutd","2011","prosent","0","intro_status_arbutd"
"02","femaar","1","arbutd","2011","prosent","0","intro_status_arbutd"
"03","femaar","1","arbutd","2011","prosent","0","intro_status_arbutd"
"04","femaar","1","arbutd","2011","prosent","0","intro_status_arbutd"
"05","femaar","1","arbutd","2011","prosent","0","intro_status_arbutd"
"06","femaar","1","arbutd","2011","prosent","0","intro_status_arbutd"
"07","femaar","1","arbutd","2011","prosent","0","intro_status_arbutd"
"08","femaar","1","arbutd","2011","prosent","0","intro_status_arbutd"
"09","femaar","1","arbutd","2011","prosent","0","intro_status_arbutd"
"10","femaar","1","arbutd","2011","prosent","0","intro_status_arbutd"
"11","femaar","1","arbutd","2011","prosent","0","intro_status_arbutd"
"12","femaar","1","arbutd","2011","prosent","0","intro_status_arbutd"
"14","femaar","1","arbutd","2011","prosent","0","intro_status_arbutd"
"15","femaar","1","arbutd","2011","prosent","0","intro_status_arbutd"
"16","femaar","1","arbutd","2011","prosent","0","intro_status_arbutd"
"17","femaar","1","arbutd","2011","prosent","0","intro_status_arbutd"
"18","femaar","1","arbutd","2011","prosent","0","intro_status_arbutd"
"19","femaar","1","arbutd","2011","prosent","0","intro_status_arbutd"
"20","femaar","1","arbutd","2011","prosent","0","intro_status_arbutd"
"00","femaar","1","ledig_tiltak","2011","prosent","0","intro_status_arbutd"
"01","femaar","1","ledig_tiltak","2011","prosent","0","intro_status_arbutd"
"02","femaar","1","ledig_tiltak","2011","prosent","0","intro_status_arbutd"
"03","femaar","1","ledig_tiltak","2011","prosent","0","intro_status_arbutd"
"04","femaar","1","ledig_tiltak","2011","prosent","0","intro_status_arbutd"
"05","femaar","1","ledig_tiltak","2011","prosent","0","intro_status_arbutd"
"06","femaar","1","ledig_tiltak","2011","prosent","0","intro_status_arbutd"
"07","femaar","1","ledig_tiltak","2011","prosent","0","intro_status_arbutd"
"08","femaar","1","ledig_tiltak","2011","prosent","0","intro_status_arbutd"
"09","femaar","1","ledig_tiltak","2011","prosent","0","intro_status_arbutd"
"10","femaar","1","ledig_tiltak","2011","prosent","0","intro_status_arbutd"
"11","femaar","1","ledig_tiltak","2011","prosent","0","intro_status_arbutd"
"12","femaar","1","ledig_tiltak","2011","prosent","0","intro_status_arbutd"
"14","femaar","1","ledig_tiltak","2011","prosent","0","intro_status_arbutd"
"15","femaar","1","ledig_tiltak","2011","prosent","0","intro_status_arbutd"
"16","femaar","1","ledig_tiltak","2011","prosent","0","intro_status_arbutd"
"17","femaar","1","ledig_tiltak","2011","prosent","0","intro_status_arbutd"
"18","femaar","1","ledig_tiltak","2011","prosent","0","intro_status_arbutd"
"19","femaar","1","ledig_tiltak","2011","prosent","0","intro_status_arbutd"
"20","femaar","1","ledig_tiltak","2011","prosent","0","intro_status_arbutd"
"00","femaar","1","annet","2011","prosent","0","intro_status_arbutd"
"01","femaar","1","annet","2011","prosent","0","intro_status_arbutd"
"02","femaar","1","annet","2011","prosent","0","intro_status_arbutd"
"03","femaar","1","annet","2011","prosent","0","intro_status_arbutd"
"04","femaar","1","annet","2011","prosent","0","intro_status_arbutd"
"05","femaar","1","annet","2011","prosent","0","intro_status_arbutd"
"06","femaar","1","annet","2011","prosent","0","intro_status_arbutd"
"07","femaar","1","annet","2011","prosent","0","intro_status_arbutd"
"08","femaar","1","annet","2011","prosent","0","intro_status_arbutd"
"09","femaar","1","annet","2011","prosent","0","intro_status_arbutd"
"10","femaar","1","annet","2011","prosent","0","intro_status_arbutd"
"11","femaar","1","annet","2011","prosent","0","intro_status_arbutd"
"12","femaar","1","annet","2011","prosent","0","intro_status_arbutd"
"14","femaar","1","annet","2011","prosent","0","intro_status_arbutd"
"15","femaar","1","annet","2011","prosent","0","intro_status_arbutd"
"16","femaar","1","annet","2011","prosent","0","intro_status_arbutd"
"17","femaar","1","annet","2011","prosent","0","intro_status_arbutd"
"18","femaar","1","annet","2011","prosent","0","intro_status_arbutd"
"19","femaar","1","annet","2011","prosent","0","intro_status_arbutd"
"20","femaar","1","annet","2011","prosent","0","intro_status_arbutd"
"00","femaar","0","alle","2011","personer","0","intro_status_arbutd"
"01","femaar","0","alle","2011","personer","0","intro_status_arbutd"
"02","femaar","0","alle","2011","personer","0","intro_status_arbutd"
"03","femaar","0","alle","2011","personer","0","intro_status_arbutd"
"04","femaar","0","alle","2011","personer","0","intro_status_arbutd"
"05","femaar","0","alle","2011","personer","0","intro_status_arbutd"
"06","femaar","0","alle","2011","personer","0","intro_status_arbutd"
"07","femaar","0","alle","2011","personer","0","intro_status_arbutd"
"08","femaar","0","alle","2011","personer","0","intro_status_arbutd"
"09","femaar","0","alle","2011","personer","0","intro_status_arbutd"
"10","femaar","0","alle","2011","personer","0","intro_status_arbutd"
"11","femaar","0","alle","2011","personer","0","intro_status_arbutd"
"12","femaar","0","alle","2011","personer","0","intro_status_arbutd"
"14","femaar","0","alle","2011","personer","0","intro_status_arbutd"
"15","femaar","0","alle","2011","personer","0","intro_status_arbutd"
"16","femaar","0","alle","2011","personer","0","intro_status_arbutd"
"17","femaar","0","alle","2011","personer","0","intro_status_arbutd"
"18","femaar","0","alle","2011","personer","0","intro_status_arbutd"
"19","femaar","0","alle","2011","personer","0","intro_status_arbutd"
"20","femaar","0","alle","2011","personer","0","intro_status_arbutd"
"00","femaar","0","alle","2011","prosent","0","intro_status_arbutd"
"01","femaar","0","alle","2011","prosent","0","intro_status_arbutd"
"02","femaar","0","alle","2011","prosent","0","intro_status_arbutd"
"03","femaar","0","alle","2011","prosent","0","intro_status_arbutd"
"04","femaar","0","alle","2011","prosent","0","intro_status_arbutd"
"05","femaar","0","alle","2011","prosent","0","intro_status_arbutd"
"06","femaar","0","alle","2011","prosent","0","intro_status_arbutd"
"07","femaar","0","alle","2011","prosent","0","intro_status_arbutd"
"08","femaar","0","alle","2011","prosent","0","intro_status_arbutd"
"09","femaar","0","alle","2011","prosent","0","intro_status_arbutd"
"10","femaar","0","alle","2011","prosent","0","intro_status_arbutd"
"11","femaar","0","alle","2011","prosent","0","intro_status_arbutd"
"12","femaar","0","alle","2011","prosent","0","intro_status_arbutd"
"14","femaar","0","alle","2011","prosent","0","intro_status_arbutd"
"15","femaar","0","alle","2011","prosent","0","intro_status_arbutd"
"16","femaar","0","alle","2011","prosent","0","intro_status_arbutd"
"17","femaar","0","alle","2011","prosent","0","intro_status_arbutd"
"18","femaar","0","alle","2011","prosent","0","intro_status_arbutd"
"19","femaar","0","alle","2011","prosent","0","intro_status_arbutd"
"20","femaar","0","alle","2011","prosent","0","intro_status_arbutd"
"00","femaar","0","arbutd","2011","personer","0","intro_status_arbutd"
"01","femaar","0","arbutd","2011","personer","0","intro_status_arbutd"
"02","femaar","0","arbutd","2011","personer","0","intro_status_arbutd"
"03","femaar","0","arbutd","2011","personer","0","intro_status_arbutd"
"04","femaar","0","arbutd","2011","personer","0","intro_status_arbutd"
"05","femaar","0","arbutd","2011","personer","0","intro_status_arbutd"
"06","femaar","0","arbutd","2011","personer","0","intro_status_arbutd"
"07","femaar","0","arbutd","2011","personer","0","intro_status_arbutd"
"08","femaar","0","arbutd","2011","personer","0","intro_status_arbutd"
"09","femaar","0","arbutd","2011","personer","0","intro_status_arbutd"
"10","femaar","0","arbutd","2011","personer","0","intro_status_arbutd"
"11","femaar","0","arbutd","2011","personer","0","intro_status_arbutd"
"12","femaar","0","arbutd","2011","personer","0","intro_status_arbutd"
"14","femaar","0","arbutd","2011","personer","0","intro_status_arbutd"
"15","femaar","0","arbutd","2011","personer","0","intro_status_arbutd"
"16","femaar","0","arbutd","2011","personer","0","intro_status_arbutd"
"17","femaar","0","arbutd","2011","personer","0","intro_status_arbutd"
"18","femaar","0","arbutd","2011","personer","0","intro_status_arbutd"
"19","femaar","0","arbutd","2011","personer","0","intro_status_arbutd"
"20","femaar","0","arbutd","2011","personer","0","intro_status_arbutd"
"00","femaar","0","ledig_tiltak","2011","personer","0","intro_status_arbutd"
"01","femaar","0","ledig_tiltak","2011","personer","0","intro_status_arbutd"
"02","femaar","0","ledig_tiltak","2011","personer","0","intro_status_arbutd"
"03","femaar","0","ledig_tiltak","2011","personer","0","intro_status_arbutd"
"04","femaar","0","ledig_tiltak","2011","personer","0","intro_status_arbutd"
"05","femaar","0","ledig_tiltak","2011","personer","0","intro_status_arbutd"
"06","femaar","0","ledig_tiltak","2011","personer","0","intro_status_arbutd"
