kommune_nr,innvkat_2,arbeidsalder_18_69,aar,tabellvariabel,tabellnavn,enhet
1748,innvandrere,alle,2010,64.29,sysselsatte_innvkat_alder,prosent
1749,alle,alle,2010,70.04,sysselsatte_innvkat_alder,prosent
1749,befolkningen_ellers,alle,2010,70.23,sysselsatte_innvkat_alder,prosent
1749,innvandrere,alle,2010,65.71,sysselsatte_innvkat_alder,prosent
1750,alle,alle,2010,73.83,sysselsatte_innvkat_alder,prosent
1750,befolkningen_ellers,alle,2010,73.66,sysselsatte_innvkat_alder,prosent
1750,innvandrere,alle,2010,76.44,sysselsatte_innvkat_alder,prosent
1751,alle,alle,2010,67.64,sysselsatte_innvkat_alder,prosent
1751,befolkningen_ellers,alle,2010,67.71,sysselsatte_innvkat_alder,prosent
1751,innvandrere,alle,2010,65.97,sysselsatte_innvkat_alder,prosent
1755,alle,alle,2010,67.96,sysselsatte_innvkat_alder,prosent
1755,befolkningen_ellers,alle,2010,67.87,sysselsatte_innvkat_alder,prosent
1755,innvandrere,alle,2010,69.57,sysselsatte_innvkat_alder,prosent
1804,alle,alle,2010,71.83,sysselsatte_innvkat_alder,prosent
1804,befolkningen_ellers,alle,2010,72.51,sysselsatte_innvkat_alder,prosent
1804,innvandrere,alle,2010,62.29,sysselsatte_innvkat_alder,prosent
1805,alle,alle,2010,66.90,sysselsatte_innvkat_alder,prosent
1805,befolkningen_ellers,alle,2010,67.09,sysselsatte_innvkat_alder,prosent
1805,innvandrere,alle,2010,64.81,sysselsatte_innvkat_alder,prosent
1811,alle,alle,2010,60.66,sysselsatte_innvkat_alder,prosent
1811,befolkningen_ellers,alle,2010,60.57,sysselsatte_innvkat_alder,prosent
1811,innvandrere,alle,2010,64.29,sysselsatte_innvkat_alder,prosent
1812,alle,alle,2010,70.10,sysselsatte_innvkat_alder,prosent
1812,befolkningen_ellers,alle,2010,70.39,sysselsatte_innvkat_alder,prosent
1812,innvandrere,alle,2010,62.00,sysselsatte_innvkat_alder,prosent
1813,alle,alle,2010,66.98,sysselsatte_innvkat_alder,prosent
1813,befolkningen_ellers,alle,2010,67.66,sysselsatte_innvkat_alder,prosent
1813,innvandrere,alle,2010,54.58,sysselsatte_innvkat_alder,prosent
1815,alle,alle,2010,68.25,sysselsatte_innvkat_alder,prosent
1815,befolkningen_ellers,alle,2010,67.99,sysselsatte_innvkat_alder,prosent
1815,innvandrere,alle,2010,80.00,sysselsatte_innvkat_alder,prosent
1816,alle,alle,2010,68.16,sysselsatte_innvkat_alder,prosent
1816,befolkningen_ellers,alle,2010,67.13,sysselsatte_innvkat_alder,prosent
1816,innvandrere,alle,2010,88.89,sysselsatte_innvkat_alder,prosent
1818,alle,alle,2010,63.91,sysselsatte_innvkat_alder,prosent
1818,befolkningen_ellers,alle,2010,63.20,sysselsatte_innvkat_alder,prosent
1818,innvandrere,alle,2010,73.03,sysselsatte_innvkat_alder,prosent
1820,alle,alle,2010,67.41,sysselsatte_innvkat_alder,prosent
1820,befolkningen_ellers,alle,2010,68.17,sysselsatte_innvkat_alder,prosent
1820,innvandrere,alle,2010,57.44,sysselsatte_innvkat_alder,prosent
1822,alle,alle,2010,64.80,sysselsatte_innvkat_alder,prosent
1822,befolkningen_ellers,alle,2010,66.33,sysselsatte_innvkat_alder,prosent
1822,innvandrere,alle,2010,46.34,sysselsatte_innvkat_alder,prosent
1824,alle,alle,2010,67.76,sysselsatte_innvkat_alder,prosent
1824,befolkningen_ellers,alle,2010,68.28,sysselsatte_innvkat_alder,prosent
1824,innvandrere,alle,2010,57.11,sysselsatte_innvkat_alder,prosent
1825,alle,alle,2010,65.81,sysselsatte_innvkat_alder,prosent
1825,befolkningen_ellers,alle,2010,65.69,sysselsatte_innvkat_alder,prosent
1825,innvandrere,alle,2010,69.70,sysselsatte_innvkat_alder,prosent
1826,alle,alle,2010,71.88,sysselsatte_innvkat_alder,prosent
1826,befolkningen_ellers,alle,2010,72.49,sysselsatte_innvkat_alder,prosent
1826,innvandrere,alle,2010,63.38,sysselsatte_innvkat_alder,prosent
1827,alle,alle,2010,65.66,sysselsatte_innvkat_alder,prosent
1827,befolkningen_ellers,alle,2010,65.78,sysselsatte_innvkat_alder,prosent
1827,innvandrere,alle,2010,63.64,sysselsatte_innvkat_alder,prosent
1828,alle,alle,2010,62.44,sysselsatte_innvkat_alder,prosent
1828,befolkningen_ellers,alle,2010,64.93,sysselsatte_innvkat_alder,prosent
1828,innvandrere,alle,2010,42.95,sysselsatte_innvkat_alder,prosent
1832,alle,alle,2010,63.42,sysselsatte_innvkat_alder,prosent
1832,befolkningen_ellers,alle,2010,63.62,sysselsatte_innvkat_alder,prosent
1832,innvandrere,alle,2010,59.77,sysselsatte_innvkat_alder,prosent
1833,alle,alle,2010,67.25,sysselsatte_innvkat_alder,prosent
1833,befolkningen_ellers,alle,2010,67.26,sysselsatte_innvkat_alder,prosent
1833,innvandrere,alle,2010,67.07,sysselsatte_innvkat_alder,prosent
1834,alle,alle,2010,69.34,sysselsatte_innvkat_alder,prosent
1834,befolkningen_ellers,alle,2010,68.32,sysselsatte_innvkat_alder,prosent
1834,innvandrere,alle,2010,89.55,sysselsatte_innvkat_alder,prosent
1835,alle,alle,2010,73.35,sysselsatte_innvkat_alder,prosent
1835,befolkningen_ellers,alle,2010,69.40,sysselsatte_innvkat_alder,prosent
1835,innvandrere,alle,2010,89.71,sysselsatte_innvkat_alder,prosent
1836,alle,alle,2010,71.08,sysselsatte_innvkat_alder,prosent
1836,befolkningen_ellers,alle,2010,70.87,sysselsatte_innvkat_alder,prosent
1836,innvandrere,alle,2010,76.47,sysselsatte_innvkat_alder,prosent
1837,alle,alle,2010,69.12,sysselsatte_innvkat_alder,prosent
1837,befolkningen_ellers,alle,2010,69.40,sysselsatte_innvkat_alder,prosent
1837,innvandrere,alle,2010,63.90,sysselsatte_innvkat_alder,prosent
1838,alle,alle,2010,64.42,sysselsatte_innvkat_alder,prosent
1838,befolkningen_ellers,alle,2010,64.53,sysselsatte_innvkat_alder,prosent
1838,innvandrere,alle,2010,62.65,sysselsatte_innvkat_alder,prosent
1839,alle,alle,2010,64.61,sysselsatte_innvkat_alder,prosent
1839,befolkningen_ellers,alle,2010,64.62,sysselsatte_innvkat_alder,prosent
1839,innvandrere,alle,2010,63.64,sysselsatte_innvkat_alder,prosent
1840,alle,alle,2010,65.79,sysselsatte_innvkat_alder,prosent
1840,befolkningen_ellers,alle,2010,66.26,sysselsatte_innvkat_alder,prosent
1840,innvandrere,alle,2010,58.95,sysselsatte_innvkat_alder,prosent
1841,alle,alle,2010,66.51,sysselsatte_innvkat_alder,prosent
1841,befolkningen_ellers,alle,2010,66.86,sysselsatte_innvkat_alder,prosent
1841,innvandrere,alle,2010,58.31,sysselsatte_innvkat_alder,prosent
1845,alle,alle,2010,63.57,sysselsatte_innvkat_alder,prosent
1845,befolkningen_ellers,alle,2010,63.16,sysselsatte_innvkat_alder,prosent
1845,innvandrere,alle,2010,78.95,sysselsatte_innvkat_alder,prosent
1848,alle,alle,2010,64.83,sysselsatte_innvkat_alder,prosent
1848,befolkningen_ellers,alle,2010,65.09,sysselsatte_innvkat_alder,prosent
1848,innvandrere,alle,2010,60.83,sysselsatte_innvkat_alder,prosent
1849,alle,alle,2010,65.23,sysselsatte_innvkat_alder,prosent
1849,befolkningen_ellers,alle,2010,64.99,sysselsatte_innvkat_alder,prosent
1849,innvandrere,alle,2010,67.42,sysselsatte_innvkat_alder,prosent
1850,alle,alle,2010,58.65,sysselsatte_innvkat_alder,prosent
1850,befolkningen_ellers,alle,2010,58.65,sysselsatte_innvkat_alder,prosent
1850,innvandrere,alle,2010,58.57,sysselsatte_innvkat_alder,prosent
1851,alle,alle,2010,62.54,sysselsatte_innvkat_alder,prosent
1851,befolkningen_ellers,alle,2010,62.59,sysselsatte_innvkat_alder,prosent
1851,innvandrere,alle,2010,61.86,sysselsatte_innvkat_alder,prosent
1852,alle,alle,2010,61.85,sysselsatte_innvkat_alder,prosent
1852,befolkningen_ellers,alle,2010,61.49,sysselsatte_innvkat_alder,prosent
1852,innvandrere,alle,2010,74.07,sysselsatte_innvkat_alder,prosent
1853,alle,alle,2010,59.83,sysselsatte_innvkat_alder,prosent
1853,befolkningen_ellers,alle,2010,59.94,sysselsatte_innvkat_alder,prosent
1853,innvandrere,alle,2010,57.14,sysselsatte_innvkat_alder,prosent
1854,alle,alle,2010,60.23,sysselsatte_innvkat_alder,prosent
1854,befolkningen_ellers,alle,2010,60.59,sysselsatte_innvkat_alder,prosent
1854,innvandrere,alle,2010,53.92,sysselsatte_innvkat_alder,prosent
1856,alle,alle,2010,71.97,sysselsatte_innvkat_alder,prosent
1856,befolkningen_ellers,alle,2010,72.79,sysselsatte_innvkat_alder,prosent
1856,innvandrere,alle,2010,59.26,sysselsatte_innvkat_alder,prosent
1857,alle,alle,2010,67.02,sysselsatte_innvkat_alder,prosent
1857,befolkningen_ellers,alle,2010,67.01,sysselsatte_innvkat_alder,prosent
1857,innvandrere,alle,2010,67.11,sysselsatte_innvkat_alder,prosent
1859,alle,alle,2010,68.52,sysselsatte_innvkat_alder,prosent
1859,befolkningen_ellers,alle,2010,67.82,sysselsatte_innvkat_alder,prosent
1859,innvandrere,alle,2010,81.63,sysselsatte_innvkat_alder,prosent
1860,alle,alle,2010,67.99,sysselsatte_innvkat_alder,prosent
1860,befolkningen_ellers,alle,2010,68.36,sysselsatte_innvkat_alder,prosent
1860,innvandrere,alle,2010,62.28,sysselsatte_innvkat_alder,prosent
1865,alle,alle,2010,68.13,sysselsatte_innvkat_alder,prosent
1865,befolkningen_ellers,alle,2010,68.61,sysselsatte_innvkat_alder,prosent
1865,innvandrere,alle,2010,63.07,sysselsatte_innvkat_alder,prosent
1866,alle,alle,2010,65.89,sysselsatte_innvkat_alder,prosent
1866,befolkningen_ellers,alle,2010,66.56,sysselsatte_innvkat_alder,prosent
1866,innvandrere,alle,2010,57.44,sysselsatte_innvkat_alder,prosent
1867,alle,alle,2010,59.49,sysselsatte_innvkat_alder,prosent
1867,befolkningen_ellers,alle,2010,59.72,sysselsatte_innvkat_alder,prosent
1867,innvandrere,alle,2010,56.52,sysselsatte_innvkat_alder,prosent
1868,alle,alle,2010,66.95,sysselsatte_innvkat_alder,prosent
1868,befolkningen_ellers,alle,2010,67.13,sysselsatte_innvkat_alder,prosent
1868,innvandrere,alle,2010,64.18,sysselsatte_innvkat_alder,prosent
1870,alle,alle,2010,68.45,sysselsatte_innvkat_alder,prosent
1870,befolkningen_ellers,alle,2010,68.95,sysselsatte_innvkat_alder,prosent
1870,innvandrere,alle,2010,59.69,sysselsatte_innvkat_alder,prosent
1871,alle,alle,2010,65.07,sysselsatte_innvkat_alder,prosent
1871,befolkningen_ellers,alle,2010,64.67,sysselsatte_innvkat_alder,prosent
1871,innvandrere,alle,2010,71.56,sysselsatte_innvkat_alder,prosent
1874,alle,alle,2010,67.46,sysselsatte_innvkat_alder,prosent
1874,befolkningen_ellers,alle,2010,66.15,sysselsatte_innvkat_alder,prosent
1874,innvandrere,alle,2010,77.78,sysselsatte_innvkat_alder,prosent
1901,alle,alle,2010,67.44,sysselsatte_innvkat_alder,prosent
1901,befolkningen_ellers,alle,2010,67.92,sysselsatte_innvkat_alder,prosent
1901,innvandrere,alle,2010,60.51,sysselsatte_innvkat_alder,prosent
1902,alle,alle,2010,71.54,sysselsatte_innvkat_alder,prosent
1902,befolkningen_ellers,alle,2010,71.87,sysselsatte_innvkat_alder,prosent
1902,innvandrere,alle,2010,68.56,sysselsatte_innvkat_alder,prosent
1911,alle,alle,2010,65.54,sysselsatte_innvkat_alder,prosent
1911,befolkningen_ellers,alle,2010,67.57,sysselsatte_innvkat_alder,prosent
1911,innvandrere,alle,2010,41.14,sysselsatte_innvkat_alder,prosent
1913,alle,alle,2010,64.51,sysselsatte_innvkat_alder,prosent
1913,befolkningen_ellers,alle,2010,65.33,sysselsatte_innvkat_alder,prosent
1913,innvandrere,alle,2010,51.88,sysselsatte_innvkat_alder,prosent
1915,alle,alle,2010,67.27,sysselsatte_innvkat_alder,prosent
1915,befolkningen_ellers,alle,2010,66.67,sysselsatte_innvkat_alder,prosent
1915,innvandrere,alle,2010,75.00,sysselsatte_innvkat_alder,prosent
1917,alle,alle,2010,61.79,sysselsatte_innvkat_alder,prosent
1917,befolkningen_ellers,alle,2010,62.37,sysselsatte_innvkat_alder,prosent
1917,innvandrere,alle,2010,54.17,sysselsatte_innvkat_alder,prosent
1919,alle,alle,2010,59.12,sysselsatte_innvkat_alder,prosent
1919,befolkningen_ellers,alle,2010,58.65,sysselsatte_innvkat_alder,prosent
1919,innvandrere,alle,2010,64.18,sysselsatte_innvkat_alder,prosent
1920,alle,alle,2010,61.17,sysselsatte_innvkat_alder,prosent
1920,befolkningen_ellers,alle,2010,61.32,sysselsatte_innvkat_alder,prosent
1920,innvandrere,alle,2010,55.56,sysselsatte_innvkat_alder,prosent
1922,alle,alle,2010,72.70,sysselsatte_innvkat_alder,prosent
1922,befolkningen_ellers,alle,2010,73.68,sysselsatte_innvkat_alder,prosent
1922,innvandrere,alle,2010,58.60,sysselsatte_innvkat_alder,prosent
1923,alle,alle,2010,62.18,sysselsatte_innvkat_alder,prosent
1923,befolkningen_ellers,alle,2010,63.37,sysselsatte_innvkat_alder,prosent
1923,innvandrere,alle,2010,44.86,sysselsatte_innvkat_alder,prosent
1924,alle,alle,2010,71.46,sysselsatte_innvkat_alder,prosent
1924,befolkningen_ellers,alle,2010,72.03,sysselsatte_innvkat_alder,prosent
1924,innvandrere,alle,2010,59.36,sysselsatte_innvkat_alder,prosent
1925,alle,alle,2010,65.29,sysselsatte_innvkat_alder,prosent
1925,befolkningen_ellers,alle,2010,64.86,sysselsatte_innvkat_alder,prosent
1925,innvandrere,alle,2010,73.39,sysselsatte_innvkat_alder,prosent
1926,alle,alle,2010,59.86,sysselsatte_innvkat_alder,prosent
1926,befolkningen_ellers,alle,2010,59.32,sysselsatte_innvkat_alder,prosent
1926,innvandrere,alle,2010,75.86,sysselsatte_innvkat_alder,prosent
1927,alle,alle,2010,61.48,sysselsatte_innvkat_alder,prosent
1927,befolkningen_ellers,alle,2010,62.04,sysselsatte_innvkat_alder,prosent
1927,innvandrere,alle,2010,53.95,sysselsatte_innvkat_alder,prosent
1928,alle,alle,2010,64.33,sysselsatte_innvkat_alder,prosent
1928,befolkningen_ellers,alle,2010,64.02,sysselsatte_innvkat_alder,prosent
1928,innvandrere,alle,2010,69.05,sysselsatte_innvkat_alder,prosent
1929,alle,alle,2010,69.93,sysselsatte_innvkat_alder,prosent
1929,befolkningen_ellers,alle,2010,68.95,sysselsatte_innvkat_alder,prosent
1929,innvandrere,alle,2010,84.09,sysselsatte_innvkat_alder,prosent
1931,alle,alle,2010,66.32,sysselsatte_innvkat_alder,prosent
1931,befolkningen_ellers,alle,2010,66.85,sysselsatte_innvkat_alder,prosent
1931,innvandrere,alle,2010,57.67,sysselsatte_innvkat_alder,prosent
1933,alle,alle,2010,64.24,sysselsatte_innvkat_alder,prosent
1933,befolkningen_ellers,alle,2010,64.26,sysselsatte_innvkat_alder,prosent
1933,innvandrere,alle,2010,63.74,sysselsatte_innvkat_alder,prosent
1936,alle,alle,2010,65.16,sysselsatte_innvkat_alder,prosent
1936,befolkningen_ellers,alle,2010,64.48,sysselsatte_innvkat_alder,prosent
1936,innvandrere,alle,2010,73.05,sysselsatte_innvkat_alder,prosent
1938,alle,alle,2010,67.48,sysselsatte_innvkat_alder,prosent
1938,befolkningen_ellers,alle,2010,67.39,sysselsatte_innvkat_alder,prosent
1938,innvandrere,alle,2010,69.77,sysselsatte_innvkat_alder,prosent
1939,alle,alle,2010,66.36,sysselsatte_innvkat_alder,prosent
1939,befolkningen_ellers,alle,2010,67.27,sysselsatte_innvkat_alder,prosent
1939,innvandrere,alle,2010,53.68,sysselsatte_innvkat_alder,prosent
1940,alle,alle,2010,62.72,sysselsatte_innvkat_alder,prosent
1940,befolkningen_ellers,alle,2010,62.29,sysselsatte_innvkat_alder,prosent
1940,innvandrere,alle,2010,73.44,sysselsatte_innvkat_alder,prosent
1941,alle,alle,2010,64.14,sysselsatte_innvkat_alder,prosent
1941,befolkningen_ellers,alle,2010,64.20,sysselsatte_innvkat_alder,prosent
1941,innvandrere,alle,2010,63.31,sysselsatte_innvkat_alder,prosent
1942,alle,alle,2010,66.35,sysselsatte_innvkat_alder,prosent
1942,befolkningen_ellers,alle,2010,66.83,sysselsatte_innvkat_alder,prosent
1942,innvandrere,alle,2010,54.14,sysselsatte_innvkat_alder,prosent
1943,alle,alle,2010,60.69,sysselsatte_innvkat_alder,prosent
1943,befolkningen_ellers,alle,2010,60.00,sysselsatte_innvkat_alder,prosent
1943,innvandrere,alle,2010,79.41,sysselsatte_innvkat_alder,prosent
2002,alle,alle,2010,59.29,sysselsatte_innvkat_alder,prosent
2002,befolkningen_ellers,alle,2010,59.74,sysselsatte_innvkat_alder,prosent
2002,innvandrere,alle,2010,54.41,sysselsatte_innvkat_alder,prosent
2003,alle,alle,2010,70.14,sysselsatte_innvkat_alder,prosent
2003,befolkningen_ellers,alle,2010,72.68,sysselsatte_innvkat_alder,prosent
2003,innvandrere,alle,2010,53.67,sysselsatte_innvkat_alder,prosent
2004,alle,alle,2010,72.90,sysselsatte_innvkat_alder,prosent
2004,befolkningen_ellers,alle,2010,72.64,sysselsatte_innvkat_alder,prosent
2004,innvandrere,alle,2010,74.71,sysselsatte_innvkat_alder,prosent
2011,alle,alle,2010,67.28,sysselsatte_innvkat_alder,prosent
2011,befolkningen_ellers,alle,2010,66.82,sysselsatte_innvkat_alder,prosent
2011,innvandrere,alle,2010,76.15,sysselsatte_innvkat_alder,prosent
2012,alle,alle,2010,69.06,sysselsatte_innvkat_alder,prosent
2012,befolkningen_ellers,alle,2010,68.99,sysselsatte_innvkat_alder,prosent
2012,innvandrere,alle,2010,69.92,sysselsatte_innvkat_alder,prosent
2014,alle,alle,2010,60.97,sysselsatte_innvkat_alder,prosent
2014,befolkningen_ellers,alle,2010,59.79,sysselsatte_innvkat_alder,prosent
2014,innvandrere,alle,2010,80.43,sysselsatte_innvkat_alder,prosent
2015,alle,alle,2010,60.87,sysselsatte_innvkat_alder,prosent
2015,befolkningen_ellers,alle,2010,59.34,sysselsatte_innvkat_alder,prosent
2015,innvandrere,alle,2010,70.19,sysselsatte_innvkat_alder,prosent
2017,alle,alle,2010,61.41,sysselsatte_innvkat_alder,prosent
2017,befolkningen_ellers,alle,2010,60.83,sysselsatte_innvkat_alder,prosent
2017,innvandrere,alle,2010,75.86,sysselsatte_innvkat_alder,prosent
2018,alle,alle,2010,65.27,sysselsatte_innvkat_alder,prosent
2018,befolkningen_ellers,alle,2010,63.83,sysselsatte_innvkat_alder,prosent
2018,innvandrere,alle,2010,76.15,sysselsatte_innvkat_alder,prosent
2019,alle,alle,2010,66.02,sysselsatte_innvkat_alder,prosent
2019,befolkningen_ellers,alle,2010,65.93,sysselsatte_innvkat_alder,prosent
2019,innvandrere,alle,2010,66.80,sysselsatte_innvkat_alder,prosent
2020,alle,alle,2010,66.62,sysselsatte_innvkat_alder,prosent
2020,befolkningen_ellers,alle,2010,66.78,sysselsatte_innvkat_alder,prosent
2020,innvandrere,alle,2010,64.29,sysselsatte_innvkat_alder,prosent
2021,alle,alle,2010,69.92,sysselsatte_innvkat_alder,prosent
2021,befolkningen_ellers,alle,2010,69.42,sysselsatte_innvkat_alder,prosent
2021,innvandrere,alle,2010,77.04,sysselsatte_innvkat_alder,prosent
2022,alle,alle,2010,59.22,sysselsatte_innvkat_alder,prosent
2022,befolkningen_ellers,alle,2010,58.67,sysselsatte_innvkat_alder,prosent
2022,innvandrere,alle,2010,64.77,sysselsatte_innvkat_alder,prosent
2023,alle,alle,2010,60.38,sysselsatte_innvkat_alder,prosent
2023,befolkningen_ellers,alle,2010,59.20,sysselsatte_innvkat_alder,prosent
2023,innvandrere,alle,2010,67.92,sysselsatte_innvkat_alder,prosent
2024,alle,alle,2010,63.33,sysselsatte_innvkat_alder,prosent
2024,befolkningen_ellers,alle,2010,62.18,sysselsatte_innvkat_alder,prosent
2024,innvandrere,alle,2010,78.18,sysselsatte_innvkat_alder,prosent
2025,alle,alle,2010,65.07,sysselsatte_innvkat_alder,prosent
2025,befolkningen_ellers,alle,2010,64.62,sysselsatte_innvkat_alder,prosent
2025,innvandrere,alle,2010,69.95,sysselsatte_innvkat_alder,prosent
2027,alle,alle,2010,65.29,sysselsatte_innvkat_alder,prosent
2027,befolkningen_ellers,alle,2010,64.77,sysselsatte_innvkat_alder,prosent
2027,innvandrere,alle,2010,72.34,sysselsatte_innvkat_alder,prosent
2028,alle,alle,2010,67.80,sysselsatte_innvkat_alder,prosent
2028,befolkningen_ellers,alle,2010,65.62,sysselsatte_innvkat_alder,prosent
2028,innvandrere,alle,2010,77.82,sysselsatte_innvkat_alder,prosent
2030,alle,alle,2010,71.78,sysselsatte_innvkat_alder,prosent
2030,befolkningen_ellers,alle,2010,71.52,sysselsatte_innvkat_alder,prosent
2030,innvandrere,alle,2010,73.63,sysselsatte_innvkat_alder,prosent
alle,alle,alle,2010,69.09,sysselsatte_innvkat_alder,prosent
alle,befolkningen_ellers,alle,2010,70.14,sysselsatte_innvkat_alder,prosent
alle,innvandrere,alle,2010,61.58,sysselsatte_innvkat_alder,prosent
0101,alle,alle,2011,62.52,sysselsatte_innvkat_alder,prosent
0101,befolkningen_ellers,alle,2011,63.92,sysselsatte_innvkat_alder,prosent
0101,innvandrere,alle,2011,50.97,sysselsatte_innvkat_alder,prosent
0104,alle,alle,2011,62.91,sysselsatte_innvkat_alder,prosent
0104,befolkningen_ellers,alle,2011,64.58,sysselsatte_innvkat_alder,prosent
0104,innvandrere,alle,2011,53.99,sysselsatte_innvkat_alder,prosent
0105,alle,alle,2011,62.88,sysselsatte_innvkat_alder,prosent
0105,befolkningen_ellers,alle,2011,64.38,sysselsatte_innvkat_alder,prosent
0105,innvandrere,alle,2011,53.46,sysselsatte_innvkat_alder,prosent
0106,alle,alle,2011,63.94,sysselsatte_innvkat_alder,prosent
0106,befolkningen_ellers,alle,2011,65.30,sysselsatte_innvkat_alder,prosent
0106,innvandrere,alle,2011,54.89,sysselsatte_innvkat_alder,prosent
0111,alle,alle,2011,64.15,sysselsatte_innvkat_alder,prosent
0111,befolkningen_ellers,alle,2011,64.64,sysselsatte_innvkat_alder,prosent
0111,innvandrere,alle,2011,54.88,sysselsatte_innvkat_alder,prosent
0118,alle,alle,2011,66.05,sysselsatte_innvkat_alder,prosent
0118,befolkningen_ellers,alle,2011,66.43,sysselsatte_innvkat_alder,prosent
0118,innvandrere,alle,2011,56.41,sysselsatte_innvkat_alder,prosent
0119,alle,alle,2011,64.99,sysselsatte_innvkat_alder,prosent
0119,befolkningen_ellers,alle,2011,66.23,sysselsatte_innvkat_alder,prosent
0119,innvandrere,alle,2011,51.39,sysselsatte_innvkat_alder,prosent
0121,alle,alle,2011,70.31,sysselsatte_innvkat_alder,prosent
0121,befolkningen_ellers,alle,2011,69.89,sysselsatte_innvkat_alder,prosent
0121,innvandrere,alle,2011,75.00,sysselsatte_innvkat_alder,prosent
0122,alle,alle,2011,67.40,sysselsatte_innvkat_alder,prosent
0122,befolkningen_ellers,alle,2011,68.15,sysselsatte_innvkat_alder,prosent
