kommune_nr,botid_5,aar,tabellvariabel,tabellnavn,enhet
1418,10+,2011,78.57,sysselsatte_botid,prosent
1418,5_9,2011,90.00,sysselsatte_botid,prosent
1418,alle,2011,71.97,sysselsatte_botid,prosent
1419,0_4,2011,74.47,sysselsatte_botid,prosent
1419,10+,2011,70.83,sysselsatte_botid,prosent
1419,5_9,2011,88.24,sysselsatte_botid,prosent
1419,alle,2011,76.14,sysselsatte_botid,prosent
1420,0_4,2011,60.67,sysselsatte_botid,prosent
1420,10+,2011,71.33,sysselsatte_botid,prosent
1420,5_9,2011,72.92,sysselsatte_botid,prosent
1420,alle,2011,65.38,sysselsatte_botid,prosent
1421,0_4,2011,68.52,sysselsatte_botid,prosent
1421,10+,2011,76.47,sysselsatte_botid,prosent
1421,5_9,2011,83.33,sysselsatte_botid,prosent
1421,alle,2011,73.58,sysselsatte_botid,prosent
1422,0_4,2011,67.27,sysselsatte_botid,prosent
1422,10+,2011,71.19,sysselsatte_botid,prosent
1422,5_9,2011,85.71,sysselsatte_botid,prosent
1422,alle,2011,70.25,sysselsatte_botid,prosent
1424,0_4,2011,77.78,sysselsatte_botid,prosent
1424,10+,2011,67.54,sysselsatte_botid,prosent
1424,5_9,2011,74.14,sysselsatte_botid,prosent
1424,alle,2011,74.60,sysselsatte_botid,prosent
1426,0_4,2011,71.00,sysselsatte_botid,prosent
1426,10+,2011,71.23,sysselsatte_botid,prosent
1426,5_9,2011,82.93,sysselsatte_botid,prosent
1426,alle,2011,73.36,sysselsatte_botid,prosent
1428,0_4,2011,68.63,sysselsatte_botid,prosent
1428,10+,2011,59.57,sysselsatte_botid,prosent
1428,5_9,2011,70.83,sysselsatte_botid,prosent
1428,alle,2011,65.57,sysselsatte_botid,prosent
1429,0_4,2011,24.60,sysselsatte_botid,prosent
1429,10+,2011,84.48,sysselsatte_botid,prosent
1429,5_9,2011,61.76,sysselsatte_botid,prosent
1429,alle,2011,41.58,sysselsatte_botid,prosent
1430,0_4,2011,70.11,sysselsatte_botid,prosent
1430,10+,2011,79.41,sysselsatte_botid,prosent
1430,5_9,2011,83.33,sysselsatte_botid,prosent
1430,alle,2011,74.10,sysselsatte_botid,prosent
1431,0_4,2011,63.21,sysselsatte_botid,prosent
1431,10+,2011,78.38,sysselsatte_botid,prosent
1431,5_9,2011,90.00,sysselsatte_botid,prosent
1431,alle,2011,68.63,sysselsatte_botid,prosent
1432,0_4,2011,68.99,sysselsatte_botid,prosent
1432,10+,2011,71.26,sysselsatte_botid,prosent
1432,5_9,2011,80.77,sysselsatte_botid,prosent
1432,alle,2011,71.72,sysselsatte_botid,prosent
1433,0_4,2011,70.73,sysselsatte_botid,prosent
1433,10+,2011,71.11,sysselsatte_botid,prosent
1433,5_9,2011,68.75,sysselsatte_botid,prosent
1433,alle,2011,70.59,sysselsatte_botid,prosent
1438,0_4,2011,76.37,sysselsatte_botid,prosent
1438,10+,2011,79.03,sysselsatte_botid,prosent
1438,5_9,2011,76.25,sysselsatte_botid,prosent
1438,alle,2011,76.85,sysselsatte_botid,prosent
1439,0_4,2011,76.40,sysselsatte_botid,prosent
1439,10+,2011,73.80,sysselsatte_botid,prosent
1439,5_9,2011,66.67,sysselsatte_botid,prosent
1439,alle,2011,74.23,sysselsatte_botid,prosent
1441,0_4,2011,77.97,sysselsatte_botid,prosent
1441,10+,2011,71.15,sysselsatte_botid,prosent
1441,5_9,2011,84.00,sysselsatte_botid,prosent
1441,alle,2011,76.47,sysselsatte_botid,prosent
1443,0_4,2011,61.33,sysselsatte_botid,prosent
1443,10+,2011,69.50,sysselsatte_botid,prosent
1443,5_9,2011,63.64,sysselsatte_botid,prosent
1443,alle,2011,65.07,sysselsatte_botid,prosent
1444,0_4,2011,92.00,sysselsatte_botid,prosent
1444,10+,2011,76.19,sysselsatte_botid,prosent
1444,5_9,2011,71.43,sysselsatte_botid,prosent
1444,alle,2011,83.02,sysselsatte_botid,prosent
1445,0_4,2011,52.67,sysselsatte_botid,prosent
1445,10+,2011,68.29,sysselsatte_botid,prosent
1445,5_9,2011,73.58,sysselsatte_botid,prosent
1445,alle,2011,61.05,sysselsatte_botid,prosent
1449,0_4,2011,72.63,sysselsatte_botid,prosent
1449,10+,2011,75.32,sysselsatte_botid,prosent
1449,5_9,2011,77.62,sysselsatte_botid,prosent
1449,alle,2011,74.08,sysselsatte_botid,prosent
1502,0_4,2011,62.55,sysselsatte_botid,prosent
1502,10+,2011,70.98,sysselsatte_botid,prosent
1502,5_9,2011,71.32,sysselsatte_botid,prosent
1502,alle,2011,66.63,sysselsatte_botid,prosent
1504,0_4,2011,69.47,sysselsatte_botid,prosent
1504,10+,2011,69.97,sysselsatte_botid,prosent
1504,5_9,2011,73.11,sysselsatte_botid,prosent
1504,alle,2011,70.21,sysselsatte_botid,prosent
1505,0_4,2011,61.64,sysselsatte_botid,prosent
1505,10+,2011,63.42,sysselsatte_botid,prosent
1505,5_9,2011,69.66,sysselsatte_botid,prosent
1505,alle,2011,63.76,sysselsatte_botid,prosent
1511,0_4,2011,64.36,sysselsatte_botid,prosent
1511,10+,2011,58.70,sysselsatte_botid,prosent
1511,5_9,2011,73.68,sysselsatte_botid,prosent
1511,alle,2011,63.86,sysselsatte_botid,prosent
1514,0_4,2011,78.81,sysselsatte_botid,prosent
1514,10+,2011,74.51,sysselsatte_botid,prosent
1514,5_9,2011,72.41,sysselsatte_botid,prosent
1514,alle,2011,77.53,sysselsatte_botid,prosent
1515,0_4,2011,76.49,sysselsatte_botid,prosent
1515,10+,2011,63.47,sysselsatte_botid,prosent
1515,5_9,2011,66.67,sysselsatte_botid,prosent
1515,alle,2011,71.72,sysselsatte_botid,prosent
1516,0_4,2011,70.90,sysselsatte_botid,prosent
1516,10+,2011,73.13,sysselsatte_botid,prosent
1516,5_9,2011,75.58,sysselsatte_botid,prosent
1516,alle,2011,71.85,sysselsatte_botid,prosent
1517,0_4,2011,64.12,sysselsatte_botid,prosent
1517,10+,2011,77.85,sysselsatte_botid,prosent
1517,5_9,2011,74.47,sysselsatte_botid,prosent
1517,alle,2011,69.80,sysselsatte_botid,prosent
1519,0_4,2011,42.86,sysselsatte_botid,prosent
1519,10+,2011,67.14,sysselsatte_botid,prosent
1519,5_9,2011,71.43,sysselsatte_botid,prosent
1519,alle,2011,55.08,sysselsatte_botid,prosent
1520,0_4,2011,53.48,sysselsatte_botid,prosent
1520,10+,2011,75.00,sysselsatte_botid,prosent
1520,5_9,2011,71.91,sysselsatte_botid,prosent
1520,alle,2011,63.65,sysselsatte_botid,prosent
1523,0_4,2011,68.04,sysselsatte_botid,prosent
1523,10+,2011,67.68,sysselsatte_botid,prosent
1523,5_9,2011,80.77,sysselsatte_botid,prosent
1523,alle,2011,69.37,sysselsatte_botid,prosent
1524,0_4,2011,86.54,sysselsatte_botid,prosent
1524,10+,2011,73.08,sysselsatte_botid,prosent
1524,5_9,2011,81.82,sysselsatte_botid,prosent
1524,alle,2011,80.16,sysselsatte_botid,prosent
1525,0_4,2011,83.10,sysselsatte_botid,prosent
1525,10+,2011,73.11,sysselsatte_botid,prosent
1525,5_9,2011,85.33,sysselsatte_botid,prosent
1525,alle,2011,80.96,sysselsatte_botid,prosent
1526,0_4,2011,74.63,sysselsatte_botid,prosent
1526,10+,2011,76.19,sysselsatte_botid,prosent
1526,5_9,2011,82.76,sysselsatte_botid,prosent
1526,alle,2011,76.92,sysselsatte_botid,prosent
1528,0_4,2011,67.38,sysselsatte_botid,prosent
1528,10+,2011,72.77,sysselsatte_botid,prosent
1528,5_9,2011,75.18,sysselsatte_botid,prosent
1528,alle,2011,70.91,sysselsatte_botid,prosent
1529,0_4,2011,67.23,sysselsatte_botid,prosent
1529,10+,2011,71.72,sysselsatte_botid,prosent
1529,5_9,2011,82.22,sysselsatte_botid,prosent
1529,alle,2011,71.48,sysselsatte_botid,prosent
1531,0_4,2011,75.54,sysselsatte_botid,prosent
1531,10+,2011,76.88,sysselsatte_botid,prosent
1531,5_9,2011,71.82,sysselsatte_botid,prosent
1531,alle,2011,75.22,sysselsatte_botid,prosent
1532,0_4,2011,77.54,sysselsatte_botid,prosent
1532,10+,2011,70.48,sysselsatte_botid,prosent
1532,5_9,2011,87.50,sysselsatte_botid,prosent
1532,alle,2011,76.50,sysselsatte_botid,prosent
1534,0_4,2011,66.53,sysselsatte_botid,prosent
1534,10+,2011,75.27,sysselsatte_botid,prosent
1534,5_9,2011,80.54,sysselsatte_botid,prosent
1534,alle,2011,71.41,sysselsatte_botid,prosent
1535,0_4,2011,63.02,sysselsatte_botid,prosent
1535,10+,2011,67.79,sysselsatte_botid,prosent
1535,5_9,2011,79.55,sysselsatte_botid,prosent
1535,alle,2011,67.33,sysselsatte_botid,prosent
1539,0_4,2011,70.18,sysselsatte_botid,prosent
1539,10+,2011,72.86,sysselsatte_botid,prosent
1539,5_9,2011,82.54,sysselsatte_botid,prosent
1539,alle,2011,72.92,sysselsatte_botid,prosent
1543,0_4,2011,79.07,sysselsatte_botid,prosent
1543,10+,2011,73.47,sysselsatte_botid,prosent
1543,5_9,2011,78.26,sysselsatte_botid,prosent
1543,alle,2011,76.52,sysselsatte_botid,prosent
1545,0_4,2011,72.04,sysselsatte_botid,prosent
1545,10+,2011,80.00,sysselsatte_botid,prosent
1545,5_9,2011,73.47,sysselsatte_botid,prosent
1545,alle,2011,73.84,sysselsatte_botid,prosent
1546,0_4,2011,61.64,sysselsatte_botid,prosent
1546,10+,2011,59.09,sysselsatte_botid,prosent
1546,5_9,2011,85.71,sysselsatte_botid,prosent
1546,alle,2011,66.67,sysselsatte_botid,prosent
1547,0_4,2011,72.66,sysselsatte_botid,prosent
1547,10+,2011,69.57,sysselsatte_botid,prosent
1547,5_9,2011,70.00,sysselsatte_botid,prosent
1547,alle,2011,71.26,sysselsatte_botid,prosent
1548,0_4,2011,68.88,sysselsatte_botid,prosent
1548,10+,2011,69.28,sysselsatte_botid,prosent
1548,5_9,2011,69.00,sysselsatte_botid,prosent
1548,alle,2011,69.02,sysselsatte_botid,prosent
1551,0_4,2011,59.22,sysselsatte_botid,prosent
1551,10+,2011,68.18,sysselsatte_botid,prosent
1551,5_9,2011,43.75,sysselsatte_botid,prosent
1551,alle,2011,58.66,sysselsatte_botid,prosent
1554,0_4,2011,72.12,sysselsatte_botid,prosent
1554,10+,2011,76.15,sysselsatte_botid,prosent
1554,5_9,2011,81.43,sysselsatte_botid,prosent
1554,alle,2011,75.29,sysselsatte_botid,prosent
1557,0_4,2011,72.86,sysselsatte_botid,prosent
1557,10+,2011,70.59,sysselsatte_botid,prosent
1557,5_9,2011,67.86,sysselsatte_botid,prosent
1557,alle,2011,71.21,sysselsatte_botid,prosent
1560,0_4,2011,54.21,sysselsatte_botid,prosent
1560,10+,2011,66.67,sysselsatte_botid,prosent
1560,5_9,2011,80.49,sysselsatte_botid,prosent
1560,alle,2011,63.13,sysselsatte_botid,prosent
1563,0_4,2011,38.14,sysselsatte_botid,prosent
1563,10+,2011,68.99,sysselsatte_botid,prosent
1563,5_9,2011,67.61,sysselsatte_botid,prosent
1563,alle,2011,52.77,sysselsatte_botid,prosent
1566,0_4,2011,71.08,sysselsatte_botid,prosent
1566,10+,2011,62.63,sysselsatte_botid,prosent
1566,5_9,2011,70.00,sysselsatte_botid,prosent
1566,alle,2011,67.12,sysselsatte_botid,prosent
1567,0_4,2011,50.00,sysselsatte_botid,prosent
1567,10+,2011,100.0,sysselsatte_botid,prosent
1567,5_9,2011,100.0,sysselsatte_botid,prosent
1567,alle,2011,72.73,sysselsatte_botid,prosent
1571,0_4,2011,60.87,sysselsatte_botid,prosent
1571,10+,2011,66.67,sysselsatte_botid,prosent
1571,5_9,2011,88.89,sysselsatte_botid,prosent
1571,alle,2011,68.00,sysselsatte_botid,prosent
1573,0_4,2011,75.90,sysselsatte_botid,prosent
1573,10+,2011,53.85,sysselsatte_botid,prosent
1573,5_9,2011,70.83,sysselsatte_botid,prosent
1573,alle,2011,70.68,sysselsatte_botid,prosent
1576,0_4,2011,67.57,sysselsatte_botid,prosent
1576,10+,2011,61.54,sysselsatte_botid,prosent
1576,5_9,2011,78.95,sysselsatte_botid,prosent
1576,alle,2011,67.12,sysselsatte_botid,prosent
1601,0_4,2011,53.01,sysselsatte_botid,prosent
1601,10+,2011,65.69,sysselsatte_botid,prosent
1601,5_9,2011,66.45,sysselsatte_botid,prosent
1601,alle,2011,60.51,sysselsatte_botid,prosent
1612,0_4,2011,55.29,sysselsatte_botid,prosent
1612,10+,2011,61.90,sysselsatte_botid,prosent
1612,5_9,2011,61.29,sysselsatte_botid,prosent
1612,alle,2011,58.23,sysselsatte_botid,prosent
1613,0_4,2011,76.47,sysselsatte_botid,prosent
1613,10+,2011,66.67,sysselsatte_botid,prosent
1613,5_9,2011,72.73,sysselsatte_botid,prosent
1613,alle,2011,72.50,sysselsatte_botid,prosent
1617,0_4,2011,76.55,sysselsatte_botid,prosent
1617,10+,2011,69.32,sysselsatte_botid,prosent
1617,5_9,2011,83.64,sysselsatte_botid,prosent
1617,alle,2011,76.14,sysselsatte_botid,prosent
1620,0_4,2011,76.38,sysselsatte_botid,prosent
1620,10+,2011,80.00,sysselsatte_botid,prosent
1620,5_9,2011,88.52,sysselsatte_botid,prosent
1620,alle,2011,78.30,sysselsatte_botid,prosent
1621,0_4,2011,72.84,sysselsatte_botid,prosent
1621,10+,2011,55.77,sysselsatte_botid,prosent
1621,5_9,2011,66.67,sysselsatte_botid,prosent
1621,alle,2011,66.32,sysselsatte_botid,prosent
1622,0_4,2011,60.71,sysselsatte_botid,prosent
1622,10+,2011,60.00,sysselsatte_botid,prosent
1622,5_9,2011,76.47,sysselsatte_botid,prosent
1622,alle,2011,63.53,sysselsatte_botid,prosent
1624,0_4,2011,55.17,sysselsatte_botid,prosent
1624,10+,2011,60.61,sysselsatte_botid,prosent
1624,5_9,2011,68.18,sysselsatte_botid,prosent
1624,alle,2011,58.97,sysselsatte_botid,prosent
1627,0_4,2011,57.14,sysselsatte_botid,prosent
1627,10+,2011,63.53,sysselsatte_botid,prosent
1627,5_9,2011,71.43,sysselsatte_botid,prosent
1627,alle,2011,61.73,sysselsatte_botid,prosent
1630,0_4,2011,78.13,sysselsatte_botid,prosent
1630,10+,2011,46.67,sysselsatte_botid,prosent
1630,5_9,2011,83.33,sysselsatte_botid,prosent
1630,alle,2011,64.71,sysselsatte_botid,prosent
1632,0_4,2011,78.95,sysselsatte_botid,prosent
1632,10+,2011,60.00,sysselsatte_botid,prosent
1632,alle,2011,72.22,sysselsatte_botid,prosent
1633,0_4,2011,70.00,sysselsatte_botid,prosent
1633,5_9,2011,80.00,sysselsatte_botid,prosent
1633,alle,2011,75.00,sysselsatte_botid,prosent
1634,0_4,2011,65.92,sysselsatte_botid,prosent
1634,10+,2011,75.81,sysselsatte_botid,prosent
1634,5_9,2011,69.70,sysselsatte_botid,prosent
1634,alle,2011,69.92,sysselsatte_botid,prosent
1635,0_4,2011,84.85,sysselsatte_botid,prosent
1635,10+,2011,78.95,sysselsatte_botid,prosent
1635,5_9,2011,52.94,sysselsatte_botid,prosent
1635,alle,2011,75.36,sysselsatte_botid,prosent
1636,0_4,2011,54.35,sysselsatte_botid,prosent
1636,10+,2011,65.63,sysselsatte_botid,prosent
1636,5_9,2011,86.36,sysselsatte_botid,prosent
1636,alle,2011,65.00,sysselsatte_botid,prosent
1638,0_4,2011,46.41,sysselsatte_botid,prosent
1638,10+,2011,68.83,sysselsatte_botid,prosent
1638,5_9,2011,58.46,sysselsatte_botid,prosent
1638,alle,2011,57.69,sysselsatte_botid,prosent
1640,0_4,2011,75.27,sysselsatte_botid,prosent
1640,10+,2011,71.34,sysselsatte_botid,prosent
1640,5_9,2011,82.50,sysselsatte_botid,prosent
1640,alle,2011,74.14,sysselsatte_botid,prosent
1644,0_4,2011,66.67,sysselsatte_botid,prosent
1644,10+,2011,68.00,sysselsatte_botid,prosent
1644,5_9,2011,88.89,sysselsatte_botid,prosent
1644,alle,2011,70.69,sysselsatte_botid,prosent
1648,0_4,2011,77.97,sysselsatte_botid,prosent
1648,10+,2011,64.52,sysselsatte_botid,prosent
1648,5_9,2011,82.11,sysselsatte_botid,prosent
1648,alle,2011,77.10,sysselsatte_botid,prosent
1653,0_4,2011,63.77,sysselsatte_botid,prosent
1653,10+,2011,62.03,sysselsatte_botid,prosent
1653,5_9,2011,59.40,sysselsatte_botid,prosent
1653,alle,2011,62.47,sysselsatte_botid,prosent
1657,0_4,2011,48.10,sysselsatte_botid,prosent
1657,10+,2011,78.26,sysselsatte_botid,prosent
1657,5_9,2011,63.89,sysselsatte_botid,prosent
1657,alle,2011,64.25,sysselsatte_botid,prosent
1662,0_4,2011,62.42,sysselsatte_botid,prosent
1662,10+,2011,70.00,sysselsatte_botid,prosent
1662,5_9,2011,73.44,sysselsatte_botid,prosent
1662,alle,2011,67.00,sysselsatte_botid,prosent
1663,0_4,2011,60.85,sysselsatte_botid,prosent
1663,10+,2011,71.99,sysselsatte_botid,prosent
1663,5_9,2011,69.12,sysselsatte_botid,prosent
1663,alle,2011,67.29,sysselsatte_botid,prosent
1664,0_4,2011,58.33,sysselsatte_botid,prosent
1664,10+,2011,70.83,sysselsatte_botid,prosent
1664,5_9,2011,69.23,sysselsatte_botid,prosent
1664,alle,2011,64.93,sysselsatte_botid,prosent
1665,0_4,2011,71.43,sysselsatte_botid,prosent
1665,10+,2011,60.00,sysselsatte_botid,prosent
1665,5_9,2011,100.0,sysselsatte_botid,prosent
1665,alle,2011,71.43,sysselsatte_botid,prosent
1702,0_4,2011,46.10,sysselsatte_botid,prosent
1702,10+,2011,58.24,sysselsatte_botid,prosent
1702,5_9,2011,65.85,sysselsatte_botid,prosent
1702,alle,2011,54.22,sysselsatte_botid,prosent
1703,0_4,2011,45.90,sysselsatte_botid,prosent
1703,10+,2011,66.67,sysselsatte_botid,prosent
1703,5_9,2011,72.90,sysselsatte_botid,prosent
1703,alle,2011,58.61,sysselsatte_botid,prosent
1711,0_4,2011,39.08,sysselsatte_botid,prosent
1711,10+,2011,50.00,sysselsatte_botid,prosent
1711,5_9,2011,65.38,sysselsatte_botid,prosent
1711,alle,2011,47.09,sysselsatte_botid,prosent
1714,0_4,2011,49.62,sysselsatte_botid,prosent
1714,10+,2011,68.19,sysselsatte_botid,prosent
1714,5_9,2011,62.50,sysselsatte_botid,prosent
1714,alle,2011,60.17,sysselsatte_botid,prosent
1717,0_4,2011,56.03,sysselsatte_botid,prosent
1717,10+,2011,72.73,sysselsatte_botid,prosent
1717,5_9,2011,29.41,sysselsatte_botid,prosent
1717,alle,2011,56.63,sysselsatte_botid,prosent
1718,0_4,2011,75.00,sysselsatte_botid,prosent
1718,10+,2011,72.88,sysselsatte_botid,prosent
1718,5_9,2011,64.71,sysselsatte_botid,prosent
1718,alle,2011,72.58,sysselsatte_botid,prosent
1719,0_4,2011,54.45,sysselsatte_botid,prosent
1719,10+,2011,66.51,sysselsatte_botid,prosent
1719,5_9,2011,67.26,sysselsatte_botid,prosent
1719,alle,2011,61.16,sysselsatte_botid,prosent
1721,0_4,2011,49.59,sysselsatte_botid,prosent
1721,10+,2011,63.86,sysselsatte_botid,prosent
1721,5_9,2011,55.24,sysselsatte_botid,prosent
1721,alle,2011,56.92,sysselsatte_botid,prosent
1724,0_4,2011,63.13,sysselsatte_botid,prosent
1724,10+,2011,47.83,sysselsatte_botid,prosent
1724,5_9,2011,86.54,sysselsatte_botid,prosent
1724,alle,2011,66.30,sysselsatte_botid,prosent
1725,0_4,2011,80.00,sysselsatte_botid,prosent
1725,10+,2011,62.50,sysselsatte_botid,prosent
1725,5_9,2011,55.56,sysselsatte_botid,prosent
1725,alle,2011,64.91,sysselsatte_botid,prosent
1736,0_4,2011,85.71,sysselsatte_botid,prosent
1736,10+,2011,81.82,sysselsatte_botid,prosent
1736,5_9,2011,100.0,sysselsatte_botid,prosent
1736,alle,2011,84.85,sysselsatte_botid,prosent
1738,0_4,2011,88.24,sysselsatte_botid,prosent
1738,10+,2011,77.55,sysselsatte_botid,prosent
1738,5_9,2011,71.43,sysselsatte_botid,prosent
1738,alle,2011,79.45,sysselsatte_botid,prosent
1739,0_4,2011,71.43,sysselsatte_botid,prosent
1739,10+,2011,93.75,sysselsatte_botid,prosent
1739,5_9,2011,100.0,sysselsatte_botid,prosent
1739,alle,2011,88.46,sysselsatte_botid,prosent
1740,0_4,2011,77.78,sysselsatte_botid,prosent
1740,10+,2011,61.11,sysselsatte_botid,prosent
1740,5_9,2011,60.00,sysselsatte_botid,prosent
1740,alle,2011,65.63,sysselsatte_botid,prosent
1742,0_4,2011,28.92,sysselsatte_botid,prosent
1742,10+,2011,75.00,sysselsatte_botid,prosent
1742,5_9,2011,58.33,sysselsatte_botid,prosent
1742,alle,2011,47.62,sysselsatte_botid,prosent
1743,0_4,2011,85.71,sysselsatte_botid,prosent
1743,5_9,2011,100.0,sysselsatte_botid,prosent
1743,alle,2011,75.00,sysselsatte_botid,prosent
1744,0_4,2011,59.78,sysselsatte_botid,prosent
1744,10+,2011,64.29,sysselsatte_botid,prosent
1744,5_9,2011,50.00,sysselsatte_botid,prosent
1744,alle,2011,59.85,sysselsatte_botid,prosent
1748,0_4,2011,70.83,sysselsatte_botid,prosent
1748,10+,2011,71.43,sysselsatte_botid,prosent
1748,5_9,2011,70.00,sysselsatte_botid,prosent
1748,alle,2011,70.73,sysselsatte_botid,prosent
1749,0_4,2011,57.45,sysselsatte_botid,prosent
1749,10+,2011,84.62,sysselsatte_botid,prosent
1749,5_9,2011,62.50,sysselsatte_botid,prosent
1749,alle,2011,63.24,sysselsatte_botid,prosent
1750,0_4,2011,73.01,sysselsatte_botid,prosent
1750,10+,2011,80.70,sysselsatte_botid,prosent
1750,5_9,2011,65.38,sysselsatte_botid,prosent
1750,alle,2011,73.98,sysselsatte_botid,prosent
1751,0_4,2011,61.68,sysselsatte_botid,prosent
1751,10+,2011,71.43,sysselsatte_botid,prosent
1751,5_9,2011,64.52,sysselsatte_botid,prosent
1751,alle,2011,65.17,sysselsatte_botid,prosent
1755,0_4,2011,64.29,sysselsatte_botid,prosent
1755,10+,2011,71.43,sysselsatte_botid,prosent
1755,5_9,2011,77.78,sysselsatte_botid,prosent
1755,alle,2011,70.00,sysselsatte_botid,prosent
1756,0_4,2011,48.28,sysselsatte_botid,prosent
1756,10+,2011,76.14,sysselsatte_botid,prosent
1756,5_9,2011,64.06,sysselsatte_botid,prosent
1756,alle,2011,62.76,sysselsatte_botid,prosent
1804,0_4,2011,55.43,sysselsatte_botid,prosent
1804,10+,2011,70.60,sysselsatte_botid,prosent
1804,5_9,2011,72.46,sysselsatte_botid,prosent
1804,alle,2011,64.21,sysselsatte_botid,prosent
1805,0_4,2011,53.71,sysselsatte_botid,prosent
1805,10+,2011,68.66,sysselsatte_botid,prosent
1805,5_9,2011,71.16,sysselsatte_botid,prosent
1805,alle,2011,62.29,sysselsatte_botid,prosent
1811,0_4,2011,81.25,sysselsatte_botid,prosent
1811,10+,2011,70.00,sysselsatte_botid,prosent
1811,alle,2011,73.33,sysselsatte_botid,prosent
1812,0_4,2011,66.67,sysselsatte_botid,prosent
1812,10+,2011,47.62,sysselsatte_botid,prosent
1812,5_9,2011,61.11,sysselsatte_botid,prosent
1812,alle,2011,55.56,sysselsatte_botid,prosent
1813,0_4,2011,50.00,sysselsatte_botid,prosent
1813,10+,2011,69.03,sysselsatte_botid,prosent
1813,5_9,2011,68.12,sysselsatte_botid,prosent
1813,alle,2011,59.19,sysselsatte_botid,prosent
1815,0_4,2011,57.89,sysselsatte_botid,prosent
1815,10+,2011,57.14,sysselsatte_botid,prosent
1815,5_9,2011,60.00,sysselsatte_botid,prosent
1815,alle,2011,57.89,sysselsatte_botid,prosent
1816,0_4,2011,84.62,sysselsatte_botid,prosent
1816,10+,2011,85.71,sysselsatte_botid,prosent
1816,5_9,2011,100.0,sysselsatte_botid,prosent
1816,alle,2011,88.00,sysselsatte_botid,prosent
1818,0_4,2011,69.29,sysselsatte_botid,prosent
1818,10+,2011,44.44,sysselsatte_botid,prosent
1818,5_9,2011,90.91,sysselsatte_botid,prosent
1818,alle,2011,67.95,sysselsatte_botid,prosent
1820,0_4,2011,44.54,sysselsatte_botid,prosent
1820,10+,2011,75.43,sysselsatte_botid,prosent
1820,5_9,2011,69.23,sysselsatte_botid,prosent
1820,alle,2011,59.49,sysselsatte_botid,prosent
1822,0_4,2011,39.19,sysselsatte_botid,prosent
1822,10+,2011,63.04,sysselsatte_botid,prosent
1822,5_9,2011,58.33,sysselsatte_botid,prosent
1822,alle,2011,49.24,sysselsatte_botid,prosent
1824,0_4,2011,49.60,sysselsatte_botid,prosent
1824,10+,2011,66.51,sysselsatte_botid,prosent
1824,5_9,2011,71.93,sysselsatte_botid,prosent
1824,alle,2011,60.24,sysselsatte_botid,prosent
1825,0_4,2011,65.52,sysselsatte_botid,prosent
1825,10+,2011,41.18,sysselsatte_botid,prosent
1825,5_9,2011,75.00,sysselsatte_botid,prosent
1825,alle,2011,58.00,sysselsatte_botid,prosent
1826,0_4,2011,45.24,sysselsatte_botid,prosent
1826,10+,2011,62.50,sysselsatte_botid,prosent
1826,5_9,2011,100.0,sysselsatte_botid,prosent
1826,alle,2011,56.32,sysselsatte_botid,prosent
1827,0_4,2011,70.83,sysselsatte_botid,prosent
1827,10+,2011,73.91,sysselsatte_botid,prosent
1827,5_9,2011,54.55,sysselsatte_botid,prosent
