naringsregion_nr,vreg_3,botid_5,aar,tabellvariabel,tabellnavn,enhet
39,1,0_4,2013,75.55,sysselsatte_botid_land,prosent
39,1,10+,2013,75.24,sysselsatte_botid_land,prosent
39,1,5_9,2013,83.68,sysselsatte_botid_land,prosent
39,1,alle,2013,77.29,sysselsatte_botid_land,prosent
39,2,0_4,2013,52.79,sysselsatte_botid_land,prosent
39,2,10+,2013,65.96,sysselsatte_botid_land,prosent
39,2,5_9,2013,68.79,sysselsatte_botid_land,prosent
39,2,alle,2013,62.53,sysselsatte_botid_land,prosent
39,alle,0_4,2013,67.74,sysselsatte_botid_land,prosent
39,alle,10+,2013,69.73,sysselsatte_botid_land,prosent
39,alle,5_9,2013,77.35,sysselsatte_botid_land,prosent
39,alle,alle,2013,70.55,sysselsatte_botid_land,prosent
40,1,0_4,2013,68.68,sysselsatte_botid_land,prosent
40,1,10+,2013,73.43,sysselsatte_botid_land,prosent
40,1,5_9,2013,81.05,sysselsatte_botid_land,prosent
40,1,alle,2013,72.55,sysselsatte_botid_land,prosent
40,2,0_4,2013,44.04,sysselsatte_botid_land,prosent
40,2,10+,2013,62.63,sysselsatte_botid_land,prosent
40,2,5_9,2013,61.43,sysselsatte_botid_land,prosent
40,2,alle,2013,57.10,sysselsatte_botid_land,prosent
40,alle,0_4,2013,60.07,sysselsatte_botid_land,prosent
40,alle,10+,2013,66.49,sysselsatte_botid_land,prosent
40,alle,5_9,2013,71.92,sysselsatte_botid_land,prosent
40,alle,alle,2013,64.97,sysselsatte_botid_land,prosent
41,1,0_4,2013,69.23,sysselsatte_botid_land,prosent
41,1,10+,2013,72.88,sysselsatte_botid_land,prosent
41,1,5_9,2013,79.09,sysselsatte_botid_land,prosent
41,1,alle,2013,73.03,sysselsatte_botid_land,prosent
41,2,0_4,2013,43.03,sysselsatte_botid_land,prosent
41,2,10+,2013,63.94,sysselsatte_botid_land,prosent
41,2,5_9,2013,62.96,sysselsatte_botid_land,prosent
41,2,alle,2013,58.47,sysselsatte_botid_land,prosent
41,alle,0_4,2013,63.93,sysselsatte_botid_land,prosent
41,alle,10+,2013,68.41,sysselsatte_botid_land,prosent
41,alle,5_9,2013,75.14,sysselsatte_botid_land,prosent
41,alle,alle,2013,68.43,sysselsatte_botid_land,prosent
42,1,0_4,2013,71.78,sysselsatte_botid_land,prosent
42,1,10+,2013,68.09,sysselsatte_botid_land,prosent
42,1,5_9,2013,77.78,sysselsatte_botid_land,prosent
42,1,alle,2013,72.28,sysselsatte_botid_land,prosent
42,2,0_4,2013,41.00,sysselsatte_botid_land,prosent
42,2,10+,2013,65.84,sysselsatte_botid_land,prosent
42,2,5_9,2013,65.56,sysselsatte_botid_land,prosent
42,2,alle,2013,53.91,sysselsatte_botid_land,prosent
42,alle,0_4,2013,60.29,sysselsatte_botid_land,prosent
42,alle,10+,2013,67.05,sysselsatte_botid_land,prosent
42,alle,5_9,2013,73.40,sysselsatte_botid_land,prosent
42,alle,alle,2013,65.03,sysselsatte_botid_land,prosent
43,1,0_4,2013,76.99,sysselsatte_botid_land,prosent
43,1,10+,2013,70.18,sysselsatte_botid_land,prosent
43,1,5_9,2013,83.54,sysselsatte_botid_land,prosent
43,1,alle,2013,75.66,sysselsatte_botid_land,prosent
43,2,0_4,2013,29.45,sysselsatte_botid_land,prosent
43,2,10+,2013,64.23,sysselsatte_botid_land,prosent
43,2,5_9,2013,60.24,sysselsatte_botid_land,prosent
43,2,alle,2013,47.97,sysselsatte_botid_land,prosent
43,alle,0_4,2013,57.71,sysselsatte_botid_land,prosent
43,alle,10+,2013,67.69,sysselsatte_botid_land,prosent
43,alle,5_9,2013,71.60,sysselsatte_botid_land,prosent
43,alle,alle,2013,63.75,sysselsatte_botid_land,prosent
44,1,0_4,2013,71.26,sysselsatte_botid_land,prosent
44,1,10+,2013,70.66,sysselsatte_botid_land,prosent
44,1,5_9,2013,80.49,sysselsatte_botid_land,prosent
44,1,alle,2013,73.92,sysselsatte_botid_land,prosent
44,2,0_4,2013,43.93,sysselsatte_botid_land,prosent
44,2,10+,2013,67.41,sysselsatte_botid_land,prosent
44,2,5_9,2013,66.30,sysselsatte_botid_land,prosent
44,2,alle,2013,58.72,sysselsatte_botid_land,prosent
44,alle,0_4,2013,64.35,sysselsatte_botid_land,prosent
44,alle,10+,2013,69.04,sysselsatte_botid_land,prosent
44,alle,5_9,2013,76.63,sysselsatte_botid_land,prosent
44,alle,alle,2013,69.01,sysselsatte_botid_land,prosent
45,1,0_4,2013,68.04,sysselsatte_botid_land,prosent
45,1,10+,2013,61.48,sysselsatte_botid_land,prosent
45,1,5_9,2013,75.62,sysselsatte_botid_land,prosent
45,1,alle,2013,69.81,sysselsatte_botid_land,prosent
45,2,0_4,2013,42.11,sysselsatte_botid_land,prosent
45,2,10+,2013,62.62,sysselsatte_botid_land,prosent
45,2,5_9,2013,76.32,sysselsatte_botid_land,prosent
45,2,alle,2013,56.67,sysselsatte_botid_land,prosent
45,alle,0_4,2013,60.19,sysselsatte_botid_land,prosent
45,alle,10+,2013,62.01,sysselsatte_botid_land,prosent
45,alle,5_9,2013,75.71,sysselsatte_botid_land,prosent
45,alle,alle,2013,65.98,sysselsatte_botid_land,prosent
46,1,0_4,2013,72.67,sysselsatte_botid_land,prosent
46,1,10+,2013,67.26,sysselsatte_botid_land,prosent
46,1,5_9,2013,79.48,sysselsatte_botid_land,prosent
46,1,alle,2013,72.81,sysselsatte_botid_land,prosent
46,2,0_4,2013,40.88,sysselsatte_botid_land,prosent
46,2,10+,2013,65.11,sysselsatte_botid_land,prosent
46,2,5_9,2013,64.64,sysselsatte_botid_land,prosent
46,2,alle,2013,56.09,sysselsatte_botid_land,prosent
46,alle,0_4,2013,63.49,sysselsatte_botid_land,prosent
46,alle,10+,2013,66.21,sysselsatte_botid_land,prosent
46,alle,5_9,2013,73.79,sysselsatte_botid_land,prosent
46,alle,alle,2013,66.61,sysselsatte_botid_land,prosent
47,1,0_4,2013,72.04,sysselsatte_botid_land,prosent
47,1,10+,2013,73.76,sysselsatte_botid_land,prosent
47,1,5_9,2013,80.03,sysselsatte_botid_land,prosent
47,1,alle,2013,74.68,sysselsatte_botid_land,prosent
47,2,0_4,2013,40.14,sysselsatte_botid_land,prosent
47,2,10+,2013,65.65,sysselsatte_botid_land,prosent
47,2,5_9,2013,58.59,sysselsatte_botid_land,prosent
47,2,alle,2013,56.60,sysselsatte_botid_land,prosent
47,alle,0_4,2013,62.23,sysselsatte_botid_land,prosent
47,alle,10+,2013,69.43,sysselsatte_botid_land,prosent
47,alle,5_9,2013,72.47,sysselsatte_botid_land,prosent
47,alle,alle,2013,67.42,sysselsatte_botid_land,prosent
48,1,0_4,2013,75.96,sysselsatte_botid_land,prosent
48,1,10+,2013,67.07,sysselsatte_botid_land,prosent
48,1,5_9,2013,84.04,sysselsatte_botid_land,prosent
48,1,alle,2013,76.04,sysselsatte_botid_land,prosent
48,2,0_4,2013,47.06,sysselsatte_botid_land,prosent
48,2,10+,2013,73.68,sysselsatte_botid_land,prosent
48,2,5_9,2013,80.00,sysselsatte_botid_land,prosent
48,2,alle,2013,64.06,sysselsatte_botid_land,prosent
48,alle,0_4,2013,70.27,sysselsatte_botid_land,prosent
48,alle,10+,2013,69.78,sysselsatte_botid_land,prosent
48,alle,5_9,2013,83.33,sysselsatte_botid_land,prosent
48,alle,alle,2013,73.05,sysselsatte_botid_land,prosent
49,1,0_4,2013,73.13,sysselsatte_botid_land,prosent
49,1,10+,2013,71.53,sysselsatte_botid_land,prosent
49,1,5_9,2013,79.74,sysselsatte_botid_land,prosent
49,1,alle,2013,74.34,sysselsatte_botid_land,prosent
49,2,0_4,2013,35.64,sysselsatte_botid_land,prosent
49,2,10+,2013,70.51,sysselsatte_botid_land,prosent
49,2,5_9,2013,70.44,sysselsatte_botid_land,prosent
49,2,alle,2013,56.64,sysselsatte_botid_land,prosent
49,alle,0_4,2013,63.46,sysselsatte_botid_land,prosent
49,alle,10+,2013,71.05,sysselsatte_botid_land,prosent
49,alle,5_9,2013,77.35,sysselsatte_botid_land,prosent
49,alle,alle,2013,68.67,sysselsatte_botid_land,prosent
50,1,0_4,2013,75.41,sysselsatte_botid_land,prosent
50,1,10+,2013,77.66,sysselsatte_botid_land,prosent
50,1,5_9,2013,81.19,sysselsatte_botid_land,prosent
50,1,alle,2013,77.25,sysselsatte_botid_land,prosent
50,2,0_4,2013,30.39,sysselsatte_botid_land,prosent
50,2,10+,2013,68.25,sysselsatte_botid_land,prosent
50,2,5_9,2013,63.11,sysselsatte_botid_land,prosent
50,2,alle,2013,49.71,sysselsatte_botid_land,prosent
50,alle,0_4,2013,60.22,sysselsatte_botid_land,prosent
50,alle,10+,2013,73.32,sysselsatte_botid_land,prosent
50,alle,5_9,2013,76.37,sysselsatte_botid_land,prosent
50,alle,alle,2013,67.29,sysselsatte_botid_land,prosent
51,1,0_4,2013,77.62,sysselsatte_botid_land,prosent
51,1,10+,2013,75.21,sysselsatte_botid_land,prosent
51,1,5_9,2013,80.17,sysselsatte_botid_land,prosent
51,1,alle,2013,77.45,sysselsatte_botid_land,prosent
51,2,0_4,2013,29.14,sysselsatte_botid_land,prosent
51,2,10+,2013,72.63,sysselsatte_botid_land,prosent
51,2,5_9,2013,65.45,sysselsatte_botid_land,prosent
51,2,alle,2013,52.80,sysselsatte_botid_land,prosent
51,alle,0_4,2013,58.72,sysselsatte_botid_land,prosent
51,alle,10+,2013,73.72,sysselsatte_botid_land,prosent
51,alle,5_9,2013,73.16,sysselsatte_botid_land,prosent
51,alle,alle,2013,66.00,sysselsatte_botid_land,prosent
52,1,0_4,2013,72.29,sysselsatte_botid_land,prosent
52,1,10+,2013,69.29,sysselsatte_botid_land,prosent
52,1,5_9,2013,82.55,sysselsatte_botid_land,prosent
52,1,alle,2013,74.06,sysselsatte_botid_land,prosent
52,2,0_4,2013,31.03,sysselsatte_botid_land,prosent
52,2,10+,2013,60.21,sysselsatte_botid_land,prosent
52,2,5_9,2013,66.59,sysselsatte_botid_land,prosent
52,2,alle,2013,49.48,sysselsatte_botid_land,prosent
52,alle,0_4,2013,56.41,sysselsatte_botid_land,prosent
52,alle,10+,2013,64.33,sysselsatte_botid_land,prosent
52,alle,5_9,2013,76.15,sysselsatte_botid_land,prosent
52,alle,alle,2013,63.32,sysselsatte_botid_land,prosent
53,1,0_4,2013,75.18,sysselsatte_botid_land,prosent
53,1,10+,2013,70.64,sysselsatte_botid_land,prosent
53,1,5_9,2013,81.16,sysselsatte_botid_land,prosent
53,1,alle,2013,75.49,sysselsatte_botid_land,prosent
53,2,0_4,2013,39.63,sysselsatte_botid_land,prosent
53,2,10+,2013,71.43,sysselsatte_botid_land,prosent
53,2,5_9,2013,68.69,sysselsatte_botid_land,prosent
53,2,alle,2013,57.82,sysselsatte_botid_land,prosent
53,alle,0_4,2013,63.41,sysselsatte_botid_land,prosent
53,alle,10+,2013,71.04,sysselsatte_botid_land,prosent
53,alle,5_9,2013,77.20,sysselsatte_botid_land,prosent
53,alle,alle,2013,68.72,sysselsatte_botid_land,prosent
54,1,0_4,2013,71.66,sysselsatte_botid_land,prosent
54,1,10+,2013,73.56,sysselsatte_botid_land,prosent
54,1,5_9,2013,83.18,sysselsatte_botid_land,prosent
54,1,alle,2013,75.62,sysselsatte_botid_land,prosent
54,2,0_4,2013,44.44,sysselsatte_botid_land,prosent
54,2,10+,2013,72.04,sysselsatte_botid_land,prosent
54,2,5_9,2013,67.52,sysselsatte_botid_land,prosent
54,2,alle,2013,64.72,sysselsatte_botid_land,prosent
54,alle,0_4,2013,67.41,sysselsatte_botid_land,prosent
54,alle,10+,2013,72.74,sysselsatte_botid_land,prosent
54,alle,5_9,2013,79.82,sysselsatte_botid_land,prosent
54,alle,alle,2013,72.51,sysselsatte_botid_land,prosent
55,1,0_4,2013,79.26,sysselsatte_botid_land,prosent
55,1,10+,2013,69.08,sysselsatte_botid_land,prosent
55,1,5_9,2013,80.88,sysselsatte_botid_land,prosent
55,1,alle,2013,77.79,sysselsatte_botid_land,prosent
55,2,0_4,2013,29.41,sysselsatte_botid_land,prosent
55,2,10+,2013,72.28,sysselsatte_botid_land,prosent
55,2,5_9,2013,63.88,sysselsatte_botid_land,prosent
55,2,alle,2013,53.96,sysselsatte_botid_land,prosent
55,alle,0_4,2013,65.72,sysselsatte_botid_land,prosent
55,alle,10+,2013,71.00,sysselsatte_botid_land,prosent
55,alle,5_9,2013,73.86,sysselsatte_botid_land,prosent
55,alle,alle,2013,68.62,sysselsatte_botid_land,prosent
56,1,0_4,2013,72.52,sysselsatte_botid_land,prosent
56,1,10+,2013,71.30,sysselsatte_botid_land,prosent
56,1,5_9,2013,79.11,sysselsatte_botid_land,prosent
56,1,alle,2013,73.64,sysselsatte_botid_land,prosent
56,2,0_4,2013,46.16,sysselsatte_botid_land,prosent
56,2,10+,2013,70.40,sysselsatte_botid_land,prosent
56,2,5_9,2013,71.74,sysselsatte_botid_land,prosent
56,2,alle,2013,62.70,sysselsatte_botid_land,prosent
56,alle,0_4,2013,65.80,sysselsatte_botid_land,prosent
56,alle,10+,2013,70.80,sysselsatte_botid_land,prosent
56,alle,5_9,2013,76.46,sysselsatte_botid_land,prosent
56,alle,alle,2013,69.59,sysselsatte_botid_land,prosent
57,1,0_4,2013,68.29,sysselsatte_botid_land,prosent
57,1,10+,2013,64.47,sysselsatte_botid_land,prosent
57,1,5_9,2013,78.92,sysselsatte_botid_land,prosent
57,1,alle,2013,69.70,sysselsatte_botid_land,prosent
57,2,0_4,2013,44.77,sysselsatte_botid_land,prosent
57,2,10+,2013,66.42,sysselsatte_botid_land,prosent
57,2,5_9,2013,70.73,sysselsatte_botid_land,prosent
57,2,alle,2013,57.80,sysselsatte_botid_land,prosent
57,alle,0_4,2013,62.20,sysselsatte_botid_land,prosent
57,alle,10+,2013,65.21,sysselsatte_botid_land,prosent
57,alle,5_9,2013,76.57,sysselsatte_botid_land,prosent
57,alle,alle,2013,66.16,sysselsatte_botid_land,prosent
58,1,0_4,2013,81.92,sysselsatte_botid_land,prosent
58,1,10+,2013,70.48,sysselsatte_botid_land,prosent
58,1,5_9,2013,86.50,sysselsatte_botid_land,prosent
58,1,alle,2013,82.12,sysselsatte_botid_land,prosent
58,2,0_4,2013,48.03,sysselsatte_botid_land,prosent
58,2,10+,2013,86.89,sysselsatte_botid_land,prosent
58,2,5_9,2013,68.57,sysselsatte_botid_land,prosent
58,2,alle,2013,61.48,sysselsatte_botid_land,prosent
58,alle,0_4,2013,75.93,sysselsatte_botid_land,prosent
58,alle,10+,2013,76.51,sysselsatte_botid_land,prosent
58,alle,5_9,2013,83.20,sysselsatte_botid_land,prosent
58,alle,alle,2013,77.97,sysselsatte_botid_land,prosent
59,1,0_4,2013,72.82,sysselsatte_botid_land,prosent
59,1,10+,2013,74.07,sysselsatte_botid_land,prosent
59,1,5_9,2013,76.71,sysselsatte_botid_land,prosent
59,1,alle,2013,73.89,sysselsatte_botid_land,prosent
59,2,0_4,2013,24.19,sysselsatte_botid_land,prosent
59,2,10+,2013,65.22,sysselsatte_botid_land,prosent
59,2,5_9,2013,57.14,sysselsatte_botid_land,prosent
59,2,alle,2013,48.89,sysselsatte_botid_land,prosent
59,alle,0_4,2013,61.57,sysselsatte_botid_land,prosent
59,alle,10+,2013,70.00,sysselsatte_botid_land,prosent
59,alle,5_9,2013,68.85,sysselsatte_botid_land,prosent
59,alle,alle,2013,65.56,sysselsatte_botid_land,prosent
60,1,0_4,2013,67.23,sysselsatte_botid_land,prosent
60,1,10+,2013,63.72,sysselsatte_botid_land,prosent
60,1,5_9,2013,74.39,sysselsatte_botid_land,prosent
60,1,alle,2013,67.84,sysselsatte_botid_land,prosent
60,2,0_4,2013,37.97,sysselsatte_botid_land,prosent
60,2,10+,2013,65.07,sysselsatte_botid_land,prosent
60,2,5_9,2013,57.05,sysselsatte_botid_land,prosent
60,2,alle,2013,52.27,sysselsatte_botid_land,prosent
60,alle,0_4,2013,52.54,sysselsatte_botid_land,prosent
60,alle,10+,2013,64.37,sysselsatte_botid_land,prosent
60,alle,5_9,2013,66.13,sysselsatte_botid_land,prosent
60,alle,alle,2013,60.25,sysselsatte_botid_land,prosent
61,1,0_4,2013,67.80,sysselsatte_botid_land,prosent
61,1,10+,2013,72.19,sysselsatte_botid_land,prosent
61,1,5_9,2013,80.35,sysselsatte_botid_land,prosent
61,1,alle,2013,71.71,sysselsatte_botid_land,prosent
61,2,0_4,2013,41.05,sysselsatte_botid_land,prosent
61,2,10+,2013,63.00,sysselsatte_botid_land,prosent
61,2,5_9,2013,61.13,sysselsatte_botid_land,prosent
61,2,alle,2013,55.30,sysselsatte_botid_land,prosent
61,alle,0_4,2013,56.26,sysselsatte_botid_land,prosent
61,alle,10+,2013,66.57,sysselsatte_botid_land,prosent
61,alle,5_9,2013,70.34,sysselsatte_botid_land,prosent
61,alle,alle,2013,63.16,sysselsatte_botid_land,prosent
62,1,0_4,2013,82.35,sysselsatte_botid_land,prosent
62,1,10+,2013,73.23,sysselsatte_botid_land,prosent
62,1,5_9,2013,82.81,sysselsatte_botid_land,prosent
62,1,alle,2013,78.71,sysselsatte_botid_land,prosent
62,2,0_4,2013,38.78,sysselsatte_botid_land,prosent
62,2,10+,2013,63.16,sysselsatte_botid_land,prosent
62,2,5_9,2013,76.47,sysselsatte_botid_land,prosent
62,2,alle,2013,56.34,sysselsatte_botid_land,prosent
62,alle,0_4,2013,69.64,sysselsatte_botid_land,prosent
62,alle,10+,2013,69.46,sysselsatte_botid_land,prosent
62,alle,5_9,2013,81.48,sysselsatte_botid_land,prosent
62,alle,alle,2013,71.68,sysselsatte_botid_land,prosent
63,1,0_4,2013,68.62,sysselsatte_botid_land,prosent
63,1,10+,2013,67.86,sysselsatte_botid_land,prosent
63,1,5_9,2013,74.38,sysselsatte_botid_land,prosent
63,1,alle,2013,69.18,sysselsatte_botid_land,prosent
63,2,0_4,2013,32.59,sysselsatte_botid_land,prosent
63,2,10+,2013,68.48,sysselsatte_botid_land,prosent
63,2,5_9,2013,63.79,sysselsatte_botid_land,prosent
63,2,alle,2013,52.33,sysselsatte_botid_land,prosent
63,alle,0_4,2013,48.63,sysselsatte_botid_land,prosent
63,alle,10+,2013,68.17,sysselsatte_botid_land,prosent
63,alle,5_9,2013,67.42,sysselsatte_botid_land,prosent
63,alle,alle,2013,59.86,sysselsatte_botid_land,prosent
64,1,0_4,2013,68.55,sysselsatte_botid_land,prosent
64,1,10+,2013,66.77,sysselsatte_botid_land,prosent
64,1,5_9,2013,76.46,sysselsatte_botid_land,prosent
64,1,alle,2013,69.85,sysselsatte_botid_land,prosent
64,2,0_4,2013,30.95,sysselsatte_botid_land,prosent
64,2,10+,2013,57.61,sysselsatte_botid_land,prosent
64,2,5_9,2013,55.97,sysselsatte_botid_land,prosent
64,2,alle,2013,45.88,sysselsatte_botid_land,prosent
64,alle,0_4,2013,51.08,sysselsatte_botid_land,prosent
64,alle,10+,2013,62.10,sysselsatte_botid_land,prosent
64,alle,5_9,2013,67.12,sysselsatte_botid_land,prosent
64,alle,alle,2013,58.40,sysselsatte_botid_land,prosent
65,1,0_4,2013,75.44,sysselsatte_botid_land,prosent
65,1,10+,2013,72.79,sysselsatte_botid_land,prosent
65,1,5_9,2013,74.36,sysselsatte_botid_land,prosent
65,1,alle,2013,74.00,sysselsatte_botid_land,prosent
65,2,0_4,2013,21.26,sysselsatte_botid_land,prosent
65,2,10+,2013,68.18,sysselsatte_botid_land,prosent
65,2,5_9,2013,70.59,sysselsatte_botid_land,prosent
65,2,alle,2013,36.70,sysselsatte_botid_land,prosent
65,alle,0_4,2013,46.89,sysselsatte_botid_land,prosent
65,alle,10+,2013,71.73,sysselsatte_botid_land,prosent
65,alle,5_9,2013,73.21,sysselsatte_botid_land,prosent
65,alle,alle,2013,59.63,sysselsatte_botid_land,prosent
66,1,0_4,2013,71.60,sysselsatte_botid_land,prosent
66,1,10+,2013,75.64,sysselsatte_botid_land,prosent
66,1,5_9,2013,74.19,sysselsatte_botid_land,prosent
66,1,alle,2013,73.24,sysselsatte_botid_land,prosent
66,2,0_4,2013,47.17,sysselsatte_botid_land,prosent
66,2,10+,2013,77.05,sysselsatte_botid_land,prosent
66,2,5_9,2013,70.73,sysselsatte_botid_land,prosent
66,2,alle,2013,57.85,sysselsatte_botid_land,prosent
66,alle,0_4,2013,59.76,sysselsatte_botid_land,prosent
66,alle,10+,2013,76.26,sysselsatte_botid_land,prosent
66,alle,5_9,2013,73.13,sysselsatte_botid_land,prosent
66,alle,alle,2013,66.56,sysselsatte_botid_land,prosent
67,1,0_4,2013,68.85,sysselsatte_botid_land,prosent
67,1,10+,2013,70.33,sysselsatte_botid_land,prosent
67,1,5_9,2013,80.67,sysselsatte_botid_land,prosent
67,1,alle,2013,71.85,sysselsatte_botid_land,prosent
67,2,0_4,2013,24.16,sysselsatte_botid_land,prosent
67,2,10+,2013,68.32,sysselsatte_botid_land,prosent
67,2,5_9,2013,60.95,sysselsatte_botid_land,prosent
67,2,alle,2013,45.29,sysselsatte_botid_land,prosent
67,alle,0_4,2013,44.28,sysselsatte_botid_land,prosent
67,alle,10+,2013,69.34,sysselsatte_botid_land,prosent
67,alle,5_9,2013,71.43,sysselsatte_botid_land,prosent
67,alle,alle,2013,58.20,sysselsatte_botid_land,prosent
68,1,0_4,2013,70.90,sysselsatte_botid_land,prosent
68,1,10+,2013,67.80,sysselsatte_botid_land,prosent
68,1,5_9,2013,79.10,sysselsatte_botid_land,prosent
68,1,alle,2013,71.47,sysselsatte_botid_land,prosent
68,2,0_4,2013,31.74,sysselsatte_botid_land,prosent
68,2,10+,2013,58.25,sysselsatte_botid_land,prosent
68,2,5_9,2013,48.19,sysselsatte_botid_land,prosent
68,2,alle,2013,43.34,sysselsatte_botid_land,prosent
68,alle,0_4,2013,49.17,sysselsatte_botid_land,prosent
68,alle,10+,2013,63.35,sysselsatte_botid_land,prosent
68,alle,5_9,2013,62.00,sysselsatte_botid_land,prosent
68,alle,alle,2013,56.70,sysselsatte_botid_land,prosent
69,1,0_4,2013,71.80,sysselsatte_botid_land,prosent
69,1,10+,2013,67.41,sysselsatte_botid_land,prosent
69,1,5_9,2013,77.42,sysselsatte_botid_land,prosent
69,1,alle,2013,71.31,sysselsatte_botid_land,prosent
69,2,0_4,2013,29.64,sysselsatte_botid_land,prosent
69,2,10+,2013,68.00,sysselsatte_botid_land,prosent
69,2,5_9,2013,55.13,sysselsatte_botid_land,prosent
69,2,alle,2013,44.88,sysselsatte_botid_land,prosent
69,alle,0_4,2013,51.62,sysselsatte_botid_land,prosent
69,alle,10+,2013,67.72,sysselsatte_botid_land,prosent
69,alle,5_9,2013,65.00,sysselsatte_botid_land,prosent
69,alle,alle,2013,58.02,sysselsatte_botid_land,prosent
70,1,0_4,2013,82.88,sysselsatte_botid_land,prosent
70,1,10+,2013,65.52,sysselsatte_botid_land,prosent
70,1,5_9,2013,90.32,sysselsatte_botid_land,prosent
70,1,alle,2013,81.29,sysselsatte_botid_land,prosent
70,2,0_4,2013,78.13,sysselsatte_botid_land,prosent
70,2,10+,2013,73.33,sysselsatte_botid_land,prosent
70,2,5_9,2013,81.82,sysselsatte_botid_land,prosent
70,2,alle,2013,77.59,sysselsatte_botid_land,prosent
70,alle,0_4,2013,81.82,sysselsatte_botid_land,prosent
70,alle,10+,2013,68.18,sysselsatte_botid_land,prosent
70,alle,5_9,2013,88.10,sysselsatte_botid_land,prosent
70,alle,alle,2013,80.35,sysselsatte_botid_land,prosent
71,1,0_4,2013,82.91,sysselsatte_botid_land,prosent
71,1,10+,2013,67.76,sysselsatte_botid_land,prosent
71,1,5_9,2013,72.46,sysselsatte_botid_land,prosent
71,1,alle,2013,74.93,sysselsatte_botid_land,prosent
71,2,0_4,2013,22.08,sysselsatte_botid_land,prosent
71,2,10+,2013,64.91,sysselsatte_botid_land,prosent
71,2,5_9,2013,71.72,sysselsatte_botid_land,prosent
71,2,alle,2013,46.51,sysselsatte_botid_land,prosent
71,alle,0_4,2013,46.79,sysselsatte_botid_land,prosent
71,alle,10+,2013,66.25,sysselsatte_botid_land,prosent
71,alle,5_9,2013,72.02,sysselsatte_botid_land,prosent
71,alle,alle,2013,58.75,sysselsatte_botid_land,prosent
72,1,0_4,2013,71.99,sysselsatte_botid_land,prosent
72,1,10+,2013,65.76,sysselsatte_botid_land,prosent
72,1,5_9,2013,72.73,sysselsatte_botid_land,prosent
72,1,alle,2013,69.41,sysselsatte_botid_land,prosent
72,2,0_4,2013,30.88,sysselsatte_botid_land,prosent
72,2,10+,2013,63.99,sysselsatte_botid_land,prosent
72,2,5_9,2013,60.40,sysselsatte_botid_land,prosent
72,2,alle,2013,46.67,sysselsatte_botid_land,prosent
72,alle,0_4,2013,48.23,sysselsatte_botid_land,prosent
72,alle,10+,2013,65.02,sysselsatte_botid_land,prosent
72,alle,5_9,2013,65.94,sysselsatte_botid_land,prosent
72,alle,alle,2013,57.73,sysselsatte_botid_land,prosent
73,1,0_4,2013,72.24,sysselsatte_botid_land,prosent
73,1,10+,2013,68.09,sysselsatte_botid_land,prosent
