tabell_navn;aar;kommune_nr;kjonn;innvkat_5;vreg_3;invalder_3;enhet;tabellvariabel
grunnskolepoeng;2014-2015;1839;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1839;0;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;1840;alle;alle;NULL;NULL;grunnskolepoeng;41,4
grunnskolepoeng;2014-2015;1840;alle;alle;NULL;NULL;person;50
grunnskolepoeng;2014-2015;1840;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;41,2
grunnskolepoeng;2014-2015;1840;alle;bef_u_innv_og_norskf;NULL;NULL;person;48
grunnskolepoeng;2014-2015;1840;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;41,2
grunnskolepoeng;2014-2015;1840;alle;befolkningen_ellers;NULL;NULL;person;49
grunnskolepoeng;2014-2015;1840;alle;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1840;alle;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;1840;alle;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1840;alle;innvandrere;1;7+;person;0
grunnskolepoeng;2014-2015;1840;alle;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1840;alle;innvandrere;1;alle;person;0
grunnskolepoeng;2014-2015;1840;alle;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1840;alle;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;1840;alle;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1840;alle;innvandrere;2;7+;person;0
grunnskolepoeng;2014-2015;1840;alle;innvandrere;2;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1840;alle;innvandrere;2;alle;person;0
grunnskolepoeng;2014-2015;1840;alle;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1840;alle;innvandrere;alle;0_6;person;0
grunnskolepoeng;2014-2015;1840;alle;innvandrere;alle;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1840;alle;innvandrere;alle;7+;person;0
grunnskolepoeng;2014-2015;1840;alle;innvandrere;alle;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1840;alle;innvandrere;alle;alle;person;0
grunnskolepoeng;2014-2015;1840;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1840;alle;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;1840;1;alle;NULL;NULL;grunnskolepoeng;39
grunnskolepoeng;2014-2015;1840;1;alle;NULL;NULL;person;27
grunnskolepoeng;2014-2015;1840;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;39
grunnskolepoeng;2014-2015;1840;1;bef_u_innv_og_norskf;NULL;NULL;person;27
grunnskolepoeng;2014-2015;1840;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;39
grunnskolepoeng;2014-2015;1840;1;befolkningen_ellers;NULL;NULL;person;27
grunnskolepoeng;2014-2015;1840;1;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1840;1;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;1840;1;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1840;1;innvandrere;1;7+;person;0
grunnskolepoeng;2014-2015;1840;1;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1840;1;innvandrere;1;alle;person;0
grunnskolepoeng;2014-2015;1840;1;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1840;1;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;1840;1;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1840;1;innvandrere;2;7+;person;0
grunnskolepoeng;2014-2015;1840;1;innvandrere;2;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1840;1;innvandrere;2;alle;person;0
grunnskolepoeng;2014-2015;1840;1;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1840;1;innvandrere;alle;0_6;person;0
grunnskolepoeng;2014-2015;1840;1;innvandrere;alle;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1840;1;innvandrere;alle;7+;person;0
grunnskolepoeng;2014-2015;1840;1;innvandrere;alle;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1840;1;innvandrere;alle;alle;person;0
grunnskolepoeng;2014-2015;1840;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1840;1;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;1840;0;alle;NULL;NULL;grunnskolepoeng;44
grunnskolepoeng;2014-2015;1840;0;alle;NULL;NULL;person;23
grunnskolepoeng;2014-2015;1840;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;44
grunnskolepoeng;2014-2015;1840;0;bef_u_innv_og_norskf;NULL;NULL;person;21
grunnskolepoeng;2014-2015;1840;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;43,8
grunnskolepoeng;2014-2015;1840;0;befolkningen_ellers;NULL;NULL;person;22
grunnskolepoeng;2014-2015;1840;0;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1840;0;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;1840;0;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1840;0;innvandrere;1;7+;person;0
grunnskolepoeng;2014-2015;1840;0;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1840;0;innvandrere;1;alle;person;0
grunnskolepoeng;2014-2015;1840;0;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1840;0;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;1840;0;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1840;0;innvandrere;2;7+;person;0
grunnskolepoeng;2014-2015;1840;0;innvandrere;2;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1840;0;innvandrere;2;alle;person;0
grunnskolepoeng;2014-2015;1840;0;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1840;0;innvandrere;alle;0_6;person;0
grunnskolepoeng;2014-2015;1840;0;innvandrere;alle;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1840;0;innvandrere;alle;7+;person;0
grunnskolepoeng;2014-2015;1840;0;innvandrere;alle;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1840;0;innvandrere;alle;alle;person;0
grunnskolepoeng;2014-2015;1840;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1840;0;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;1841;alle;alle;NULL;NULL;grunnskolepoeng;39,6
grunnskolepoeng;2014-2015;1841;alle;alle;NULL;NULL;person;125
grunnskolepoeng;2014-2015;1841;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;39,6
grunnskolepoeng;2014-2015;1841;alle;bef_u_innv_og_norskf;NULL;NULL;person;117
grunnskolepoeng;2014-2015;1841;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;39,6
grunnskolepoeng;2014-2015;1841;alle;befolkningen_ellers;NULL;NULL;person;117
grunnskolepoeng;2014-2015;1841;alle;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1841;alle;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;1841;alle;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1841;alle;innvandrere;1;7+;person;0
grunnskolepoeng;2014-2015;1841;alle;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1841;alle;innvandrere;1;alle;person;0
grunnskolepoeng;2014-2015;1841;alle;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1841;alle;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;1841;alle;innvandrere;2;7+;grunnskolepoeng;39,2
grunnskolepoeng;2014-2015;1841;alle;innvandrere;2;7+;person;8
grunnskolepoeng;2014-2015;1841;alle;innvandrere;2;alle;grunnskolepoeng;39,2
grunnskolepoeng;2014-2015;1841;alle;innvandrere;2;alle;person;8
grunnskolepoeng;2014-2015;1841;alle;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1841;alle;innvandrere;alle;0_6;person;0
grunnskolepoeng;2014-2015;1841;alle;innvandrere;alle;7+;grunnskolepoeng;39,2
grunnskolepoeng;2014-2015;1841;alle;innvandrere;alle;7+;person;8
grunnskolepoeng;2014-2015;1841;alle;innvandrere;alle;alle;grunnskolepoeng;39,2
grunnskolepoeng;2014-2015;1841;alle;innvandrere;alle;alle;person;8
grunnskolepoeng;2014-2015;1841;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1841;alle;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;1841;1;alle;NULL;NULL;grunnskolepoeng;36
grunnskolepoeng;2014-2015;1841;1;alle;NULL;NULL;person;65
grunnskolepoeng;2014-2015;1841;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;36
grunnskolepoeng;2014-2015;1841;1;bef_u_innv_og_norskf;NULL;NULL;person;60
grunnskolepoeng;2014-2015;1841;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;36
grunnskolepoeng;2014-2015;1841;1;befolkningen_ellers;NULL;NULL;person;60
grunnskolepoeng;2014-2015;1841;1;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1841;1;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;1841;1;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1841;1;innvandrere;1;7+;person;0
grunnskolepoeng;2014-2015;1841;1;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1841;1;innvandrere;1;alle;person;0
grunnskolepoeng;2014-2015;1841;1;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1841;1;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;1841;1;innvandrere;2;7+;grunnskolepoeng;36,4
grunnskolepoeng;2014-2015;1841;1;innvandrere;2;7+;person;5
grunnskolepoeng;2014-2015;1841;1;innvandrere;2;alle;grunnskolepoeng;36,4
grunnskolepoeng;2014-2015;1841;1;innvandrere;2;alle;person;5
grunnskolepoeng;2014-2015;1841;1;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1841;1;innvandrere;alle;0_6;person;0
grunnskolepoeng;2014-2015;1841;1;innvandrere;alle;7+;grunnskolepoeng;36,4
grunnskolepoeng;2014-2015;1841;1;innvandrere;alle;7+;person;5
grunnskolepoeng;2014-2015;1841;1;innvandrere;alle;alle;grunnskolepoeng;36,4
grunnskolepoeng;2014-2015;1841;1;innvandrere;alle;alle;person;5
grunnskolepoeng;2014-2015;1841;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1841;1;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;1841;0;alle;NULL;NULL;grunnskolepoeng;43,6
grunnskolepoeng;2014-2015;1841;0;alle;NULL;NULL;person;60
grunnskolepoeng;2014-2015;1841;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;43,6
grunnskolepoeng;2014-2015;1841;0;bef_u_innv_og_norskf;NULL;NULL;person;57
grunnskolepoeng;2014-2015;1841;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;43,6
grunnskolepoeng;2014-2015;1841;0;befolkningen_ellers;NULL;NULL;person;57
grunnskolepoeng;2014-2015;1841;0;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1841;0;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;1841;0;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1841;0;innvandrere;1;7+;person;0
grunnskolepoeng;2014-2015;1841;0;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1841;0;innvandrere;1;alle;person;0
grunnskolepoeng;2014-2015;1841;0;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1841;0;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;1841;0;innvandrere;2;7+;grunnskolepoeng;43,8
grunnskolepoeng;2014-2015;1841;0;innvandrere;2;7+;person;3
grunnskolepoeng;2014-2015;1841;0;innvandrere;2;alle;grunnskolepoeng;43,8
grunnskolepoeng;2014-2015;1841;0;innvandrere;2;alle;person;3
grunnskolepoeng;2014-2015;1841;0;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1841;0;innvandrere;alle;0_6;person;0
grunnskolepoeng;2014-2015;1841;0;innvandrere;alle;7+;grunnskolepoeng;43,8
grunnskolepoeng;2014-2015;1841;0;innvandrere;alle;7+;person;3
grunnskolepoeng;2014-2015;1841;0;innvandrere;alle;alle;grunnskolepoeng;43,8
grunnskolepoeng;2014-2015;1841;0;innvandrere;alle;alle;person;3
grunnskolepoeng;2014-2015;1841;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1841;0;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;1845;alle;alle;NULL;NULL;grunnskolepoeng;38
grunnskolepoeng;2014-2015;1845;alle;alle;NULL;NULL;person;23
grunnskolepoeng;2014-2015;1845;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;38,2
grunnskolepoeng;2014-2015;1845;alle;bef_u_innv_og_norskf;NULL;NULL;person;22
grunnskolepoeng;2014-2015;1845;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;38,2
grunnskolepoeng;2014-2015;1845;alle;befolkningen_ellers;NULL;NULL;person;22
grunnskolepoeng;2014-2015;1845;alle;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1845;alle;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;1845;alle;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1845;alle;innvandrere;1;7+;person;0
grunnskolepoeng;2014-2015;1845;alle;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1845;alle;innvandrere;1;alle;person;0
grunnskolepoeng;2014-2015;1845;alle;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1845;alle;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;1845;alle;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1845;alle;innvandrere;2;7+;person;0
grunnskolepoeng;2014-2015;1845;alle;innvandrere;2;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1845;alle;innvandrere;2;alle;person;0
grunnskolepoeng;2014-2015;1845;alle;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1845;alle;innvandrere;alle;0_6;person;0
grunnskolepoeng;2014-2015;1845;alle;innvandrere;alle;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1845;alle;innvandrere;alle;7+;person;0
grunnskolepoeng;2014-2015;1845;alle;innvandrere;alle;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1845;alle;innvandrere;alle;alle;person;0
grunnskolepoeng;2014-2015;1845;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1845;alle;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;1845;1;alle;NULL;NULL;grunnskolepoeng;33,6
grunnskolepoeng;2014-2015;1845;1;alle;NULL;NULL;person;11
grunnskolepoeng;2014-2015;1845;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;33,6
grunnskolepoeng;2014-2015;1845;1;bef_u_innv_og_norskf;NULL;NULL;person;10
grunnskolepoeng;2014-2015;1845;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;33,6
grunnskolepoeng;2014-2015;1845;1;befolkningen_ellers;NULL;NULL;person;10
grunnskolepoeng;2014-2015;1845;1;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1845;1;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;1845;1;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1845;1;innvandrere;1;7+;person;0
grunnskolepoeng;2014-2015;1845;1;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1845;1;innvandrere;1;alle;person;0
grunnskolepoeng;2014-2015;1845;1;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1845;1;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;1845;1;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1845;1;innvandrere;2;7+;person;0
grunnskolepoeng;2014-2015;1845;1;innvandrere;2;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1845;1;innvandrere;2;alle;person;0
grunnskolepoeng;2014-2015;1845;1;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1845;1;innvandrere;alle;0_6;person;0
grunnskolepoeng;2014-2015;1845;1;innvandrere;alle;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1845;1;innvandrere;alle;7+;person;0
grunnskolepoeng;2014-2015;1845;1;innvandrere;alle;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1845;1;innvandrere;alle;alle;person;0
grunnskolepoeng;2014-2015;1845;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1845;1;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;1845;0;alle;NULL;NULL;grunnskolepoeng;42
grunnskolepoeng;2014-2015;1845;0;alle;NULL;NULL;person;12
grunnskolepoeng;2014-2015;1845;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;42
grunnskolepoeng;2014-2015;1845;0;bef_u_innv_og_norskf;NULL;NULL;person;12
grunnskolepoeng;2014-2015;1845;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;42
grunnskolepoeng;2014-2015;1845;0;befolkningen_ellers;NULL;NULL;person;12
grunnskolepoeng;2014-2015;1845;0;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1845;0;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;1845;0;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1845;0;innvandrere;1;7+;person;0
grunnskolepoeng;2014-2015;1845;0;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1845;0;innvandrere;1;alle;person;0
grunnskolepoeng;2014-2015;1845;0;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1845;0;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;1845;0;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1845;0;innvandrere;2;7+;person;0
grunnskolepoeng;2014-2015;1845;0;innvandrere;2;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1845;0;innvandrere;2;alle;person;0
grunnskolepoeng;2014-2015;1845;0;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1845;0;innvandrere;alle;0_6;person;0
grunnskolepoeng;2014-2015;1845;0;innvandrere;alle;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1845;0;innvandrere;alle;7+;person;0
grunnskolepoeng;2014-2015;1845;0;innvandrere;alle;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1845;0;innvandrere;alle;alle;person;0
grunnskolepoeng;2014-2015;1845;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1845;0;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;1848;alle;alle;NULL;NULL;grunnskolepoeng;40,8
grunnskolepoeng;2014-2015;1848;alle;alle;NULL;NULL;person;27
grunnskolepoeng;2014-2015;1848;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;41,4
grunnskolepoeng;2014-2015;1848;alle;bef_u_innv_og_norskf;NULL;NULL;person;25
grunnskolepoeng;2014-2015;1848;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;41,4
grunnskolepoeng;2014-2015;1848;alle;befolkningen_ellers;NULL;NULL;person;25
grunnskolepoeng;2014-2015;1848;alle;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1848;alle;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;1848;alle;innvandrere;1;7+;grunnskolepoeng;26,4
grunnskolepoeng;2014-2015;1848;alle;innvandrere;1;7+;person;3
grunnskolepoeng;2014-2015;1848;alle;innvandrere;1;alle;grunnskolepoeng;26,4
grunnskolepoeng;2014-2015;1848;alle;innvandrere;1;alle;person;3
grunnskolepoeng;2014-2015;1848;alle;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1848;alle;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;1848;alle;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1848;alle;innvandrere;2;7+;person;0
grunnskolepoeng;2014-2015;1848;alle;innvandrere;2;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1848;alle;innvandrere;2;alle;person;0
grunnskolepoeng;2014-2015;1848;alle;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1848;alle;innvandrere;alle;0_6;person;0
grunnskolepoeng;2014-2015;1848;alle;innvandrere;alle;7+;grunnskolepoeng;33,4
grunnskolepoeng;2014-2015;1848;alle;innvandrere;alle;7+;person;3
grunnskolepoeng;2014-2015;1848;alle;innvandrere;alle;alle;grunnskolepoeng;33,4
grunnskolepoeng;2014-2015;1848;alle;innvandrere;alle;alle;person;3
grunnskolepoeng;2014-2015;1848;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1848;alle;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;1848;1;alle;NULL;NULL;grunnskolepoeng;38,6
grunnskolepoeng;2014-2015;1848;1;alle;NULL;NULL;person;11
grunnskolepoeng;2014-2015;1848;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;39,8
grunnskolepoeng;2014-2015;1848;1;bef_u_innv_og_norskf;NULL;NULL;person;10
grunnskolepoeng;2014-2015;1848;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;39,8
grunnskolepoeng;2014-2015;1848;1;befolkningen_ellers;NULL;NULL;person;10
grunnskolepoeng;2014-2015;1848;1;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1848;1;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;1848;1;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1848;1;innvandrere;1;7+;person;0
grunnskolepoeng;2014-2015;1848;1;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1848;1;innvandrere;1;alle;person;0
grunnskolepoeng;2014-2015;1848;1;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1848;1;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;1848;1;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1848;1;innvandrere;2;7+;person;0
grunnskolepoeng;2014-2015;1848;1;innvandrere;2;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1848;1;innvandrere;2;alle;person;0
grunnskolepoeng;2014-2015;1848;1;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1848;1;innvandrere;alle;0_6;person;0
grunnskolepoeng;2014-2015;1848;1;innvandrere;alle;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1848;1;innvandrere;alle;7+;person;0
grunnskolepoeng;2014-2015;1848;1;innvandrere;alle;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1848;1;innvandrere;alle;alle;person;0
grunnskolepoeng;2014-2015;1848;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1848;1;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;1848;0;alle;NULL;NULL;grunnskolepoeng;42,4
grunnskolepoeng;2014-2015;1848;0;alle;NULL;NULL;person;16
grunnskolepoeng;2014-2015;1848;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;42,6
grunnskolepoeng;2014-2015;1848;0;bef_u_innv_og_norskf;NULL;NULL;person;15
grunnskolepoeng;2014-2015;1848;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;42,6
grunnskolepoeng;2014-2015;1848;0;befolkningen_ellers;NULL;NULL;person;15
grunnskolepoeng;2014-2015;1848;0;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1848;0;innvandrere;1;0_6;person;0
grunnskolepoeng;2014-2015;1848;0;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1848;0;innvandrere;1;7+;person;0
grunnskolepoeng;2014-2015;1848;0;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1848;0;innvandrere;1;alle;person;0
grunnskolepoeng;2014-2015;1848;0;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1848;0;innvandrere;2;0_6;person;0
grunnskolepoeng;2014-2015;1848;0;innvandrere;2;7+;grunnskolepoeng;40,4
grunnskolepoeng;2014-2015;1848;0;innvandrere;2;7+;person;3
grunnskolepoeng;2014-2015;1848;0;innvandrere;2;alle;grunnskolepoeng;40,4
grunnskolepoeng;2014-2015;1848;0;innvandrere;2;alle;person;3
grunnskolepoeng;2014-2015;1848;0;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1848;0;innvandrere;alle;0_6;person;0
grunnskolepoeng;2014-2015;1848;0;innvandrere;alle;7+;grunnskolepoeng;40,4
grunnskolepoeng;2014-2015;1848;0;innvandrere;alle;7+;person;3
grunnskolepoeng;2014-2015;1848;0;innvandrere;alle;alle;grunnskolepoeng;40,4
grunnskolepoeng;2014-2015;1848;0;innvandrere;alle;alle;person;3
grunnskolepoeng;2014-2015;1848;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1848;0;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2014-2015;1849;alle;alle;NULL;NULL;grunnskolepoeng;36,8
grunnskolepoeng;2014-2015;1849;alle;alle;NULL;NULL;person;13
grunnskolepoeng;2014-2015;1849;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;39,6
grunnskolepoeng;2014-2015;1849;alle;bef_u_innv_og_norskf;NULL;NULL;person;9
grunnskolepoeng;2014-2015;1849;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;39,6
grunnskolepoeng;2014-2015;1849;alle;befolkningen_ellers;NULL;NULL;person;9
grunnskolepoeng;2014-2015;1849;alle;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2014-2015;1849;alle;innvandrere;1;0_6;person;0
