"aar","fylke_nr","spraak","undervisning_grskole","enhet","tabellvariabel","tabell_navn","kommune_nr","naringsregion_nr"
"2013","NULL","minoritet","NULL","personer",".","voksne_grunnskole","1928","NULL"
"2013","NULL","ikke_minoritet","alle","personer","0","voksne_grunnskole","1928","NULL"
"2013","NULL","ikke_minoritet","alle","prosent",".","voksne_grunnskole","1928","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1928","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1928","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","personer",".","voksne_grunnskole","1928","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1928","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","personer",".","voksne_grunnskole","1928","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1928","NULL"
"2013","NULL","alle","alle","personer","14","voksne_grunnskole","1929","NULL"
"2013","NULL","alle","alle","prosent","100","voksne_grunnskole","1929","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","personer","14","voksne_grunnskole","1929","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","prosent","1","voksne_grunnskole","1929","NULL"
"2013","NULL","alle","kun_spesialund","personer","0","voksne_grunnskole","1929","NULL"
"2013","NULL","alle","kun_spesialund","prosent","0","voksne_grunnskole","1929","NULL"
"2013","NULL","alle","grskole_og_spesial","personer","0","voksne_grunnskole","1929","NULL"
"2013","NULL","alle","grskole_og_spesial","prosent","0","voksne_grunnskole","1929","NULL"
"2013","NULL","minoritet","alle","personer","14","voksne_grunnskole","1929","NULL"
"2013","NULL","minoritet","alle","prosent","100","voksne_grunnskole","1929","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1929","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1929","NULL"
"2013","NULL","minoritet","kun_spesialund","personer",".","voksne_grunnskole","1929","NULL"
"2013","NULL","minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1929","NULL"
"2013","NULL","minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1929","NULL"
"2013","NULL","minoritet","NULL","personer",".","voksne_grunnskole","1929","NULL"
"2013","NULL","ikke_minoritet","alle","personer","0","voksne_grunnskole","1929","NULL"
"2013","NULL","ikke_minoritet","alle","prosent","0","voksne_grunnskole","1929","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1929","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1929","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","personer",".","voksne_grunnskole","1929","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1929","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","personer",".","voksne_grunnskole","1929","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1929","NULL"
"2013","NULL","alle","alle","personer","70","voksne_grunnskole","1931","NULL"
"2013","NULL","alle","alle","prosent","100","voksne_grunnskole","1931","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","personer","70","voksne_grunnskole","1931","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","prosent","1","voksne_grunnskole","1931","NULL"
"2013","NULL","alle","kun_spesialund","personer","0","voksne_grunnskole","1931","NULL"
"2013","NULL","alle","kun_spesialund","prosent","0","voksne_grunnskole","1931","NULL"
"2013","NULL","alle","grskole_og_spesial","personer","0","voksne_grunnskole","1931","NULL"
"2013","NULL","alle","grskole_og_spesial","prosent","0","voksne_grunnskole","1931","NULL"
"2013","NULL","minoritet","alle","personer","68","voksne_grunnskole","1931","NULL"
"2013","NULL","minoritet","alle","prosent","97.1","voksne_grunnskole","1931","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1931","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1931","NULL"
"2013","NULL","minoritet","kun_spesialund","personer",".","voksne_grunnskole","1931","NULL"
"2013","NULL","minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1931","NULL"
"2013","NULL","minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1931","NULL"
"2013","NULL","minoritet","NULL","personer",".","voksne_grunnskole","1931","NULL"
"2013","NULL","ikke_minoritet","alle","personer","2","voksne_grunnskole","1931","NULL"
"2013","NULL","ikke_minoritet","alle","prosent","2.857142857","voksne_grunnskole","1931","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1931","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1931","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","personer",".","voksne_grunnskole","1931","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1931","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","personer",".","voksne_grunnskole","1931","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1931","NULL"
"2013","NULL","alle","alle","personer","6","voksne_grunnskole","1933","NULL"
"2013","NULL","alle","alle","prosent","100","voksne_grunnskole","1933","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","personer","2","voksne_grunnskole","1933","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","prosent","0.333333333","voksne_grunnskole","1933","NULL"
"2013","NULL","alle","kun_spesialund","personer","4","voksne_grunnskole","1933","NULL"
"2013","NULL","alle","kun_spesialund","prosent","0.666666667","voksne_grunnskole","1933","NULL"
"2013","NULL","alle","grskole_og_spesial","personer","0","voksne_grunnskole","1933","NULL"
"2013","NULL","alle","grskole_og_spesial","prosent","0","voksne_grunnskole","1933","NULL"
"2013","NULL","minoritet","alle","personer","1","voksne_grunnskole","1933","NULL"
"2013","NULL","minoritet","alle","prosent","16.7","voksne_grunnskole","1933","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1933","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1933","NULL"
"2013","NULL","minoritet","kun_spesialund","personer",".","voksne_grunnskole","1933","NULL"
"2013","NULL","minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1933","NULL"
"2013","NULL","minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1933","NULL"
"2013","NULL","minoritet","NULL","personer",".","voksne_grunnskole","1933","NULL"
"2013","NULL","ikke_minoritet","alle","personer","5","voksne_grunnskole","1933","NULL"
"2013","NULL","ikke_minoritet","alle","prosent","83.33333333","voksne_grunnskole","1933","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1933","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1933","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","personer",".","voksne_grunnskole","1933","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1933","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","personer",".","voksne_grunnskole","1933","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1933","NULL"
"2013","NULL","alle","alle","personer","2","voksne_grunnskole","1936","NULL"
"2013","NULL","alle","alle","prosent","100","voksne_grunnskole","1936","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","personer","2","voksne_grunnskole","1936","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","prosent","1","voksne_grunnskole","1936","NULL"
"2013","NULL","alle","kun_spesialund","personer","0","voksne_grunnskole","1936","NULL"
"2013","NULL","alle","kun_spesialund","prosent","0","voksne_grunnskole","1936","NULL"
"2013","NULL","alle","grskole_og_spesial","personer","0","voksne_grunnskole","1936","NULL"
"2013","NULL","alle","grskole_og_spesial","prosent","0","voksne_grunnskole","1936","NULL"
"2013","NULL","minoritet","alle","personer","0","voksne_grunnskole","1936","NULL"
"2013","NULL","minoritet","alle","prosent","0","voksne_grunnskole","1936","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1936","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1936","NULL"
"2013","NULL","minoritet","kun_spesialund","personer",".","voksne_grunnskole","1936","NULL"
"2013","NULL","minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1936","NULL"
"2013","NULL","minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1936","NULL"
"2013","NULL","minoritet","NULL","personer",".","voksne_grunnskole","1936","NULL"
"2013","NULL","ikke_minoritet","alle","personer","2","voksne_grunnskole","1936","NULL"
"2013","NULL","ikke_minoritet","alle","prosent","100","voksne_grunnskole","1936","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1936","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1936","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","personer",".","voksne_grunnskole","1936","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1936","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","personer",".","voksne_grunnskole","1936","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1936","NULL"
"2013","NULL","alle","alle","personer","10","voksne_grunnskole","1938","NULL"
"2013","NULL","alle","alle","prosent","100","voksne_grunnskole","1938","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","personer","4","voksne_grunnskole","1938","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","prosent","0.4","voksne_grunnskole","1938","NULL"
"2013","NULL","alle","kun_spesialund","personer","6","voksne_grunnskole","1938","NULL"
"2013","NULL","alle","kun_spesialund","prosent","0.6","voksne_grunnskole","1938","NULL"
"2013","NULL","alle","grskole_og_spesial","personer","0","voksne_grunnskole","1938","NULL"
"2013","NULL","alle","grskole_og_spesial","prosent","0","voksne_grunnskole","1938","NULL"
"2013","NULL","minoritet","alle","personer","3","voksne_grunnskole","1938","NULL"
"2013","NULL","minoritet","alle","prosent","30","voksne_grunnskole","1938","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1938","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1938","NULL"
"2013","NULL","minoritet","kun_spesialund","personer",".","voksne_grunnskole","1938","NULL"
"2013","NULL","minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1938","NULL"
"2013","NULL","minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1938","NULL"
"2013","NULL","minoritet","NULL","personer",".","voksne_grunnskole","1938","NULL"
"2013","NULL","ikke_minoritet","alle","personer","7","voksne_grunnskole","1938","NULL"
"2013","NULL","ikke_minoritet","alle","prosent","70","voksne_grunnskole","1938","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1938","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1938","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","personer",".","voksne_grunnskole","1938","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1938","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","personer",".","voksne_grunnskole","1938","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1938","NULL"
"2013","NULL","alle","alle","personer","8","voksne_grunnskole","1939","NULL"
"2013","NULL","alle","alle","prosent","100","voksne_grunnskole","1939","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","personer","2","voksne_grunnskole","1939","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","prosent","0.25","voksne_grunnskole","1939","NULL"
"2013","NULL","alle","kun_spesialund","personer","6","voksne_grunnskole","1939","NULL"
"2013","NULL","alle","kun_spesialund","prosent","0.75","voksne_grunnskole","1939","NULL"
"2013","NULL","alle","grskole_og_spesial","personer","0","voksne_grunnskole","1939","NULL"
"2013","NULL","alle","grskole_og_spesial","prosent","0","voksne_grunnskole","1939","NULL"
"2013","NULL","minoritet","alle","personer","2","voksne_grunnskole","1939","NULL"
"2013","NULL","minoritet","alle","prosent","25","voksne_grunnskole","1939","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1939","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1939","NULL"
"2013","NULL","minoritet","kun_spesialund","personer",".","voksne_grunnskole","1939","NULL"
"2013","NULL","minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1939","NULL"
"2013","NULL","minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1939","NULL"
"2013","NULL","minoritet","NULL","personer",".","voksne_grunnskole","1939","NULL"
"2013","NULL","ikke_minoritet","alle","personer","6","voksne_grunnskole","1939","NULL"
"2013","NULL","ikke_minoritet","alle","prosent","75","voksne_grunnskole","1939","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1939","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1939","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","personer",".","voksne_grunnskole","1939","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1939","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","personer",".","voksne_grunnskole","1939","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1939","NULL"
"2013","NULL","alle","alle","personer","2","voksne_grunnskole","1940","NULL"
"2013","NULL","alle","alle","prosent","100","voksne_grunnskole","1940","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","personer","0","voksne_grunnskole","1940","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","prosent","0","voksne_grunnskole","1940","NULL"
"2013","NULL","alle","kun_spesialund","personer","2","voksne_grunnskole","1940","NULL"
"2013","NULL","alle","kun_spesialund","prosent","1","voksne_grunnskole","1940","NULL"
"2013","NULL","alle","grskole_og_spesial","personer","0","voksne_grunnskole","1940","NULL"
"2013","NULL","alle","grskole_og_spesial","prosent","0","voksne_grunnskole","1940","NULL"
"2013","NULL","minoritet","alle","personer","0","voksne_grunnskole","1940","NULL"
"2013","NULL","minoritet","alle","prosent","0","voksne_grunnskole","1940","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1940","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1940","NULL"
"2013","NULL","minoritet","kun_spesialund","personer",".","voksne_grunnskole","1940","NULL"
"2013","NULL","minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1940","NULL"
"2013","NULL","minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1940","NULL"
"2013","NULL","minoritet","NULL","personer",".","voksne_grunnskole","1940","NULL"
"2013","NULL","ikke_minoritet","alle","personer","2","voksne_grunnskole","1940","NULL"
"2013","NULL","ikke_minoritet","alle","prosent","100","voksne_grunnskole","1940","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1940","NULL"
"2013","NULL","ikke_minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1940","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","personer",".","voksne_grunnskole","1940","NULL"
"2013","NULL","ikke_minoritet","kun_spesialund","prosent",".","voksne_grunnskole","1940","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","personer",".","voksne_grunnskole","1940","NULL"
"2013","NULL","ikke_minoritet","grskole_og_spesial","prosent",".","voksne_grunnskole","1940","NULL"
"2013","NULL","alle","alle","personer","2","voksne_grunnskole","1941","NULL"
"2013","NULL","alle","alle","prosent","100","voksne_grunnskole","1941","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","personer","1","voksne_grunnskole","1941","NULL"
"2013","NULL","alle","kun_grunnskoleoppl","prosent","0.5","voksne_grunnskole","1941","NULL"
"2013","NULL","alle","kun_spesialund","personer","1","voksne_grunnskole","1941","NULL"
"2013","NULL","alle","kun_spesialund","prosent","0.5","voksne_grunnskole","1941","NULL"
"2013","NULL","alle","grskole_og_spesial","personer","0","voksne_grunnskole","1941","NULL"
"2013","NULL","alle","grskole_og_spesial","prosent","0","voksne_grunnskole","1941","NULL"
"2013","NULL","minoritet","alle","personer","1","voksne_grunnskole","1941","NULL"
"2013","NULL","minoritet","alle","prosent","50","voksne_grunnskole","1941","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","personer",".","voksne_grunnskole","1941","NULL"
"2013","NULL","minoritet","kun_grunnskoleoppl","prosent",".","voksne_grunnskole","1941","NULL"
"2013","NULL","minoritet","kun_spesialund","personer",".","voksne_grunnskole","1941","NULL"
