"aar","bydel_nr","spraak","enhet","tabellvariabel","tabell_navn","fylke_nr","kommune_nr","naringsregion_nr"
"2013","NULL","ikke_minoritet","prosent","39.6","voksne_videregaende","NULL","NULL","09"
"2013","NULL","alle","personer","90","voksne_videregaende","NULL","NULL","10"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","10"
"2013","NULL","minoritet","personer","19","voksne_videregaende","NULL","NULL","10"
"2013","NULL","minoritet","prosent","21.1","voksne_videregaende","NULL","NULL","10"
"2013","NULL","ikke_minoritet","personer","71","voksne_videregaende","NULL","NULL","10"
"2013","NULL","ikke_minoritet","prosent","78.9","voksne_videregaende","NULL","NULL","10"
"2013","NULL","alle","personer","255","voksne_videregaende","NULL","NULL","11"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","11"
"2013","NULL","minoritet","personer","44","voksne_videregaende","NULL","NULL","11"
"2013","NULL","minoritet","prosent","17.3","voksne_videregaende","NULL","NULL","11"
"2013","NULL","ikke_minoritet","personer","211","voksne_videregaende","NULL","NULL","11"
"2013","NULL","ikke_minoritet","prosent","82.7","voksne_videregaende","NULL","NULL","11"
"2013","NULL","alle","personer","472","voksne_videregaende","NULL","NULL","12"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","12"
"2013","NULL","minoritet","personer","96","voksne_videregaende","NULL","NULL","12"
"2013","NULL","minoritet","prosent","20.3","voksne_videregaende","NULL","NULL","12"
"2013","NULL","ikke_minoritet","personer","376","voksne_videregaende","NULL","NULL","12"
"2013","NULL","ikke_minoritet","prosent","79.7","voksne_videregaende","NULL","NULL","12"
"2013","NULL","alle","personer","191","voksne_videregaende","NULL","NULL","13"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","13"
"2013","NULL","minoritet","personer","49","voksne_videregaende","NULL","NULL","13"
"2013","NULL","minoritet","prosent","25.7","voksne_videregaende","NULL","NULL","13"
"2013","NULL","ikke_minoritet","personer","142","voksne_videregaende","NULL","NULL","13"
"2013","NULL","ikke_minoritet","prosent","74.3","voksne_videregaende","NULL","NULL","13"
"2013","NULL","alle","personer","316","voksne_videregaende","NULL","NULL","14"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","14"
"2013","NULL","minoritet","personer","80","voksne_videregaende","NULL","NULL","14"
"2013","NULL","minoritet","prosent","25.3","voksne_videregaende","NULL","NULL","14"
"2013","NULL","ikke_minoritet","personer","236","voksne_videregaende","NULL","NULL","14"
"2013","NULL","ikke_minoritet","prosent","74.7","voksne_videregaende","NULL","NULL","14"
"2013","NULL","alle","personer","124","voksne_videregaende","NULL","NULL","15"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","15"
"2013","NULL","minoritet","personer","21","voksne_videregaende","NULL","NULL","15"
"2013","NULL","minoritet","prosent","16.9","voksne_videregaende","NULL","NULL","15"
"2013","NULL","ikke_minoritet","personer","103","voksne_videregaende","NULL","NULL","15"
"2013","NULL","ikke_minoritet","prosent","83.1","voksne_videregaende","NULL","NULL","15"
"2013","NULL","alle","personer","124","voksne_videregaende","NULL","NULL","16"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","16"
"2013","NULL","minoritet","personer","41","voksne_videregaende","NULL","NULL","16"
"2013","NULL","minoritet","prosent","33.1","voksne_videregaende","NULL","NULL","16"
"2013","NULL","ikke_minoritet","personer","83","voksne_videregaende","NULL","NULL","16"
"2013","NULL","ikke_minoritet","prosent","66.9","voksne_videregaende","NULL","NULL","16"
"2013","NULL","alle","personer","55","voksne_videregaende","NULL","NULL","17"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","17"
"2013","NULL","minoritet","personer","7","voksne_videregaende","NULL","NULL","17"
"2013","NULL","minoritet","prosent","12.7","voksne_videregaende","NULL","NULL","17"
"2013","NULL","ikke_minoritet","personer","48","voksne_videregaende","NULL","NULL","17"
"2013","NULL","ikke_minoritet","prosent","87.3","voksne_videregaende","NULL","NULL","17"
"2013","NULL","alle","personer","68","voksne_videregaende","NULL","NULL","18"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","18"
"2013","NULL","minoritet","personer","7","voksne_videregaende","NULL","NULL","18"
"2013","NULL","minoritet","prosent","10.3","voksne_videregaende","NULL","NULL","18"
"2013","NULL","ikke_minoritet","personer","61","voksne_videregaende","NULL","NULL","18"
"2013","NULL","ikke_minoritet","prosent","89.7","voksne_videregaende","NULL","NULL","18"
"2013","NULL","alle","personer","57","voksne_videregaende","NULL","NULL","19"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","19"
"2013","NULL","minoritet","personer","9","voksne_videregaende","NULL","NULL","19"
"2013","NULL","minoritet","prosent","15.8","voksne_videregaende","NULL","NULL","19"
"2013","NULL","ikke_minoritet","personer","48","voksne_videregaende","NULL","NULL","19"
"2013","NULL","ikke_minoritet","prosent","84.2","voksne_videregaende","NULL","NULL","19"
"2013","NULL","alle","personer","997","voksne_videregaende","NULL","NULL","20"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","20"
"2013","NULL","minoritet","personer","411","voksne_videregaende","NULL","NULL","20"
"2013","NULL","minoritet","prosent","41.2","voksne_videregaende","NULL","NULL","20"
"2013","NULL","ikke_minoritet","personer","586","voksne_videregaende","NULL","NULL","20"
"2013","NULL","ikke_minoritet","prosent","58.8","voksne_videregaende","NULL","NULL","20"
"2013","NULL","alle","personer","62","voksne_videregaende","NULL","NULL","21"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","21"
"2013","NULL","minoritet","personer","14","voksne_videregaende","NULL","NULL","21"
"2013","NULL","minoritet","prosent","22.6","voksne_videregaende","NULL","NULL","21"
"2013","NULL","ikke_minoritet","personer","48","voksne_videregaende","NULL","NULL","21"
"2013","NULL","ikke_minoritet","prosent","77.4","voksne_videregaende","NULL","NULL","21"
"2013","NULL","alle","personer","132","voksne_videregaende","NULL","NULL","22"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","22"
"2013","NULL","minoritet","personer","47","voksne_videregaende","NULL","NULL","22"
"2013","NULL","minoritet","prosent","35.6","voksne_videregaende","NULL","NULL","22"
"2013","NULL","ikke_minoritet","personer","85","voksne_videregaende","NULL","NULL","22"
"2013","NULL","ikke_minoritet","prosent","64.4","voksne_videregaende","NULL","NULL","22"
"2013","NULL","alle","personer","101","voksne_videregaende","NULL","NULL","23"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","23"
"2013","NULL","minoritet","personer","22","voksne_videregaende","NULL","NULL","23"
"2013","NULL","minoritet","prosent","21.8","voksne_videregaende","NULL","NULL","23"
"2013","NULL","ikke_minoritet","personer","79","voksne_videregaende","NULL","NULL","23"
"2013","NULL","ikke_minoritet","prosent","78.2","voksne_videregaende","NULL","NULL","23"
"2013","NULL","alle","personer","177","voksne_videregaende","NULL","NULL","24"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","24"
"2013","NULL","minoritet","personer","60","voksne_videregaende","NULL","NULL","24"
"2013","NULL","minoritet","prosent","33.9","voksne_videregaende","NULL","NULL","24"
"2013","NULL","ikke_minoritet","personer","117","voksne_videregaende","NULL","NULL","24"
"2013","NULL","ikke_minoritet","prosent","66.1","voksne_videregaende","NULL","NULL","24"
"2013","NULL","alle","personer","813","voksne_videregaende","NULL","NULL","25"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","25"
"2013","NULL","minoritet","personer","184","voksne_videregaende","NULL","NULL","25"
"2013","NULL","minoritet","prosent","22.6","voksne_videregaende","NULL","NULL","25"
"2013","NULL","ikke_minoritet","personer","629","voksne_videregaende","NULL","NULL","25"
"2013","NULL","ikke_minoritet","prosent","77.4","voksne_videregaende","NULL","NULL","25"
"2013","NULL","alle","personer","473","voksne_videregaende","NULL","NULL","26"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","26"
"2013","NULL","minoritet","personer","93","voksne_videregaende","NULL","NULL","26"
"2013","NULL","minoritet","prosent","19.7","voksne_videregaende","NULL","NULL","26"
"2013","NULL","ikke_minoritet","personer","380","voksne_videregaende","NULL","NULL","26"
"2013","NULL","ikke_minoritet","prosent","80.3","voksne_videregaende","NULL","NULL","26"
"2013","NULL","alle","personer","914","voksne_videregaende","NULL","NULL","27"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","27"
"2013","NULL","minoritet","personer","344","voksne_videregaende","NULL","NULL","27"
"2013","NULL","minoritet","prosent","37.6","voksne_videregaende","NULL","NULL","27"
"2013","NULL","ikke_minoritet","personer","570","voksne_videregaende","NULL","NULL","27"
"2013","NULL","ikke_minoritet","prosent","62.4","voksne_videregaende","NULL","NULL","27"
"2013","NULL","alle","personer","106","voksne_videregaende","NULL","NULL","28"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","28"
"2013","NULL","minoritet","personer","27","voksne_videregaende","NULL","NULL","28"
"2013","NULL","minoritet","prosent","25.5","voksne_videregaende","NULL","NULL","28"
"2013","NULL","ikke_minoritet","personer","79","voksne_videregaende","NULL","NULL","28"
"2013","NULL","ikke_minoritet","prosent","74.5","voksne_videregaende","NULL","NULL","28"
"2013","NULL","alle","personer","168","voksne_videregaende","NULL","NULL","29"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","29"
"2013","NULL","minoritet","personer","54","voksne_videregaende","NULL","NULL","29"
"2013","NULL","minoritet","prosent","32.1","voksne_videregaende","NULL","NULL","29"
"2013","NULL","ikke_minoritet","personer","114","voksne_videregaende","NULL","NULL","29"
"2013","NULL","ikke_minoritet","prosent","67.9","voksne_videregaende","NULL","NULL","29"
"2013","NULL","alle","personer","78","voksne_videregaende","NULL","NULL","30"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","30"
"2013","NULL","minoritet","personer","16","voksne_videregaende","NULL","NULL","30"
"2013","NULL","minoritet","prosent","20.5","voksne_videregaende","NULL","NULL","30"
"2013","NULL","ikke_minoritet","personer","62","voksne_videregaende","NULL","NULL","30"
"2013","NULL","ikke_minoritet","prosent","79.5","voksne_videregaende","NULL","NULL","30"
"2013","NULL","alle","personer","34","voksne_videregaende","NULL","NULL","31"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","31"
"2013","NULL","minoritet","personer","11","voksne_videregaende","NULL","NULL","31"
"2013","NULL","minoritet","prosent","32.4","voksne_videregaende","NULL","NULL","31"
"2013","NULL","ikke_minoritet","personer","23","voksne_videregaende","NULL","NULL","31"
"2013","NULL","ikke_minoritet","prosent","67.6","voksne_videregaende","NULL","NULL","31"
"2013","NULL","alle","personer","538","voksne_videregaende","NULL","NULL","32"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","32"
"2013","NULL","minoritet","personer","143","voksne_videregaende","NULL","NULL","32"
"2013","NULL","minoritet","prosent","26.6","voksne_videregaende","NULL","NULL","32"
"2013","NULL","ikke_minoritet","personer","395","voksne_videregaende","NULL","NULL","32"
"2013","NULL","ikke_minoritet","prosent","73.4","voksne_videregaende","NULL","NULL","32"
"2013","NULL","alle","personer","122","voksne_videregaende","NULL","NULL","33"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","33"
"2013","NULL","minoritet","personer","25","voksne_videregaende","NULL","NULL","33"
"2013","NULL","minoritet","prosent","20.5","voksne_videregaende","NULL","NULL","33"
"2013","NULL","ikke_minoritet","personer","97","voksne_videregaende","NULL","NULL","33"
"2013","NULL","ikke_minoritet","prosent","79.5","voksne_videregaende","NULL","NULL","33"
"2013","NULL","alle","personer","121","voksne_videregaende","NULL","NULL","34"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","34"
"2013","NULL","minoritet","personer","44","voksne_videregaende","NULL","NULL","34"
"2013","NULL","minoritet","prosent","36.4","voksne_videregaende","NULL","NULL","34"
"2013","NULL","ikke_minoritet","personer","77","voksne_videregaende","NULL","NULL","34"
"2013","NULL","ikke_minoritet","prosent","63.6","voksne_videregaende","NULL","NULL","34"
"2013","NULL","alle","personer","569","voksne_videregaende","NULL","NULL","35"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","35"
"2013","NULL","minoritet","personer","186","voksne_videregaende","NULL","NULL","35"
"2013","NULL","minoritet","prosent","32.7","voksne_videregaende","NULL","NULL","35"
"2013","NULL","ikke_minoritet","personer","383","voksne_videregaende","NULL","NULL","35"
"2013","NULL","ikke_minoritet","prosent","67.3","voksne_videregaende","NULL","NULL","35"
"2013","NULL","alle","personer","88","voksne_videregaende","NULL","NULL","36"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","36"
"2013","NULL","minoritet","personer","11","voksne_videregaende","NULL","NULL","36"
"2013","NULL","minoritet","prosent","12.5","voksne_videregaende","NULL","NULL","36"
"2013","NULL","ikke_minoritet","personer","77","voksne_videregaende","NULL","NULL","36"
"2013","NULL","ikke_minoritet","prosent","87.5","voksne_videregaende","NULL","NULL","36"
"2013","NULL","alle","personer","435","voksne_videregaende","NULL","NULL","37"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","37"
"2013","NULL","minoritet","personer","89","voksne_videregaende","NULL","NULL","37"
"2013","NULL","minoritet","prosent","20.5","voksne_videregaende","NULL","NULL","37"
"2013","NULL","ikke_minoritet","personer","346","voksne_videregaende","NULL","NULL","37"
"2013","NULL","ikke_minoritet","prosent","79.5","voksne_videregaende","NULL","NULL","37"
"2013","NULL","alle","personer","96","voksne_videregaende","NULL","NULL","38"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","38"
"2013","NULL","minoritet","personer","14","voksne_videregaende","NULL","NULL","38"
"2013","NULL","minoritet","prosent","14.6","voksne_videregaende","NULL","NULL","38"
"2013","NULL","ikke_minoritet","personer","82","voksne_videregaende","NULL","NULL","38"
"2013","NULL","ikke_minoritet","prosent","85.4","voksne_videregaende","NULL","NULL","38"
"2013","NULL","alle","personer","1299","voksne_videregaende","NULL","NULL","39"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","39"
"2013","NULL","minoritet","personer","323","voksne_videregaende","NULL","NULL","39"
"2013","NULL","minoritet","prosent","24.9","voksne_videregaende","NULL","NULL","39"
"2013","NULL","ikke_minoritet","personer","976","voksne_videregaende","NULL","NULL","39"
"2013","NULL","ikke_minoritet","prosent","75.1","voksne_videregaende","NULL","NULL","39"
"2013","NULL","alle","personer","1873","voksne_videregaende","NULL","NULL","40"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","40"
"2013","NULL","minoritet","personer","645","voksne_videregaende","NULL","NULL","40"
"2013","NULL","minoritet","prosent","34.4","voksne_videregaende","NULL","NULL","40"
"2013","NULL","ikke_minoritet","personer","1228","voksne_videregaende","NULL","NULL","40"
"2013","NULL","ikke_minoritet","prosent","65.6","voksne_videregaende","NULL","NULL","40"
"2013","NULL","alle","personer","193","voksne_videregaende","NULL","NULL","41"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","41"
"2013","NULL","minoritet","personer","35","voksne_videregaende","NULL","NULL","41"
"2013","NULL","minoritet","prosent","18.1","voksne_videregaende","NULL","NULL","41"
