"aar","fylke_nr","innvkat_5","kjonn","enhet","tabellvariabel","tabell_navn","kommune_nr","naringsregion_nr","bydel_nr"
"2011_2013","NULL","innvandrere","0","prosent","80","videregaende_fullfort","1420","NULL","NULL"
"2011_2013","NULL","innvandrere","1","personer",".","videregaende_fullfort","1420","NULL","NULL"
"2011_2013","NULL","innvandrere","1","prosent",".","videregaende_fullfort","1420","NULL","NULL"
"2011_2013","NULL","innvandrere","alle","personer","4","videregaende_fullfort","1420","NULL","NULL"
"2011_2013","NULL","innvandrere","alle","prosent","50","videregaende_fullfort","1420","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","0","personer","123","videregaende_fullfort","1420","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","0","prosent","89.1","videregaende_fullfort","1420","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","1","personer","114","videregaende_fullfort","1420","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","1","prosent","75.5","videregaende_fullfort","1420","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","alle","personer","237","videregaende_fullfort","1420","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","alle","prosent","82","videregaende_fullfort","1420","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","0","personer",".","videregaende_fullfort","1420","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","0","prosent",".","videregaende_fullfort","1420","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","1","personer",".","videregaende_fullfort","1420","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","1","prosent",".","videregaende_fullfort","1420","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","alle","personer",".","videregaende_fullfort","1420","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","alle","prosent",".","videregaende_fullfort","1420","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","0","personer","123","videregaende_fullfort","1420","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","0","prosent","89.1","videregaende_fullfort","1420","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","1","personer","114","videregaende_fullfort","1420","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","1","prosent","75.5","videregaende_fullfort","1420","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","alle","personer","237","videregaende_fullfort","1420","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","alle","prosent","82","videregaende_fullfort","1420","NULL","NULL"
"2011_2013","NULL","NULL","NULL","Kmmunenavn","Aurland","videregaende_fullfort","1421","NULL","NULL"
"2011_2013","NULL","alle","0","personer","27","videregaende_fullfort","1421","NULL","NULL"
"2011_2013","NULL","alle","0","prosent","75","videregaende_fullfort","1421","NULL","NULL"
"2011_2013","NULL","alle","1","personer","35","videregaende_fullfort","1421","NULL","NULL"
"2011_2013","NULL","alle","1","prosent","74.5","videregaende_fullfort","1421","NULL","NULL"
"2011_2013","NULL","alle","alle","personer","62","videregaende_fullfort","1421","NULL","NULL"
"2011_2013","NULL","alle","alle","prosent","74.7","videregaende_fullfort","1421","NULL","NULL"
"2011_2013","NULL","innvandrere","0","personer",".","videregaende_fullfort","1421","NULL","NULL"
"2011_2013","NULL","innvandrere","0","prosent",".","videregaende_fullfort","1421","NULL","NULL"
"2011_2013","NULL","innvandrere","1","personer",".","videregaende_fullfort","1421","NULL","NULL"
"2011_2013","NULL","innvandrere","1","prosent",".","videregaende_fullfort","1421","NULL","NULL"
"2011_2013","NULL","innvandrere","alle","personer",".","videregaende_fullfort","1421","NULL","NULL"
"2011_2013","NULL","innvandrere","alle","prosent",".","videregaende_fullfort","1421","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","0","personer","27","videregaende_fullfort","1421","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","0","prosent","75","videregaende_fullfort","1421","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","1","personer","35","videregaende_fullfort","1421","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","1","prosent","74.5","videregaende_fullfort","1421","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","alle","personer","62","videregaende_fullfort","1421","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","alle","prosent","74.7","videregaende_fullfort","1421","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","0","personer",".","videregaende_fullfort","1421","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","0","prosent",".","videregaende_fullfort","1421","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","1","personer",".","videregaende_fullfort","1421","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","1","prosent",".","videregaende_fullfort","1421","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","alle","personer",".","videregaende_fullfort","1421","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","alle","prosent",".","videregaende_fullfort","1421","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","0","personer","27","videregaende_fullfort","1421","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","0","prosent","75","videregaende_fullfort","1421","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","1","personer","35","videregaende_fullfort","1421","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","1","prosent","74.5","videregaende_fullfort","1421","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","alle","personer","62","videregaende_fullfort","1421","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","alle","prosent","74.7","videregaende_fullfort","1421","NULL","NULL"
"2011_2013","NULL","NULL","NULL","Kmmunenavn","L�rdal","videregaende_fullfort","1422","NULL","NULL"
"2011_2013","NULL","alle","0","personer","27","videregaende_fullfort","1422","NULL","NULL"
"2011_2013","NULL","alle","0","prosent","75","videregaende_fullfort","1422","NULL","NULL"
"2011_2013","NULL","alle","1","personer","35","videregaende_fullfort","1422","NULL","NULL"
"2011_2013","NULL","alle","1","prosent","77.8","videregaende_fullfort","1422","NULL","NULL"
"2011_2013","NULL","alle","alle","personer","62","videregaende_fullfort","1422","NULL","NULL"
"2011_2013","NULL","alle","alle","prosent","76.5","videregaende_fullfort","1422","NULL","NULL"
"2011_2013","NULL","innvandrere","0","personer",".","videregaende_fullfort","1422","NULL","NULL"
"2011_2013","NULL","innvandrere","0","prosent",".","videregaende_fullfort","1422","NULL","NULL"
"2011_2013","NULL","innvandrere","1","personer",".","videregaende_fullfort","1422","NULL","NULL"
"2011_2013","NULL","innvandrere","1","prosent",".","videregaende_fullfort","1422","NULL","NULL"
"2011_2013","NULL","innvandrere","alle","personer",".","videregaende_fullfort","1422","NULL","NULL"
"2011_2013","NULL","innvandrere","alle","prosent",".","videregaende_fullfort","1422","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","0","personer","27","videregaende_fullfort","1422","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","0","prosent","79.4","videregaende_fullfort","1422","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","1","personer","35","videregaende_fullfort","1422","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","1","prosent","77.8","videregaende_fullfort","1422","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","alle","personer","62","videregaende_fullfort","1422","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","alle","prosent","78.5","videregaende_fullfort","1422","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","0","personer",".","videregaende_fullfort","1422","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","0","prosent",".","videregaende_fullfort","1422","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","1","personer",".","videregaende_fullfort","1422","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","1","prosent",".","videregaende_fullfort","1422","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","alle","personer",".","videregaende_fullfort","1422","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","alle","prosent",".","videregaende_fullfort","1422","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","0","personer","27","videregaende_fullfort","1422","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","0","prosent","79.4","videregaende_fullfort","1422","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","1","personer","35","videregaende_fullfort","1422","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","1","prosent","79.5","videregaende_fullfort","1422","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","alle","personer","62","videregaende_fullfort","1422","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","alle","prosent","79.5","videregaende_fullfort","1422","NULL","NULL"
"2011_2013","NULL","NULL","NULL","Kmmunenavn","�rdal","videregaende_fullfort","1424","NULL","NULL"
"2011_2013","NULL","alle","0","personer","79","videregaende_fullfort","1424","NULL","NULL"
"2011_2013","NULL","alle","0","prosent","73.8","videregaende_fullfort","1424","NULL","NULL"
"2011_2013","NULL","alle","1","personer","75","videregaende_fullfort","1424","NULL","NULL"
"2011_2013","NULL","alle","1","prosent","71.4","videregaende_fullfort","1424","NULL","NULL"
"2011_2013","NULL","alle","alle","personer","154","videregaende_fullfort","1424","NULL","NULL"
"2011_2013","NULL","alle","alle","prosent","72.6","videregaende_fullfort","1424","NULL","NULL"
"2011_2013","NULL","innvandrere","0","personer","1","videregaende_fullfort","1424","NULL","NULL"
"2011_2013","NULL","innvandrere","0","prosent","50","videregaende_fullfort","1424","NULL","NULL"
"2011_2013","NULL","innvandrere","1","personer","3","videregaende_fullfort","1424","NULL","NULL"
"2011_2013","NULL","innvandrere","1","prosent","50","videregaende_fullfort","1424","NULL","NULL"
"2011_2013","NULL","innvandrere","alle","personer","4","videregaende_fullfort","1424","NULL","NULL"
"2011_2013","NULL","innvandrere","alle","prosent","50","videregaende_fullfort","1424","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","0","personer","78","videregaende_fullfort","1424","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","0","prosent","74.3","videregaende_fullfort","1424","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","1","personer","72","videregaende_fullfort","1424","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","1","prosent","72.7","videregaende_fullfort","1424","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","alle","personer","150","videregaende_fullfort","1424","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","alle","prosent","73.5","videregaende_fullfort","1424","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","0","personer",".","videregaende_fullfort","1424","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","0","prosent",".","videregaende_fullfort","1424","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","1","personer","1","videregaende_fullfort","1424","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","1","prosent","50","videregaende_fullfort","1424","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","alle","personer","1","videregaende_fullfort","1424","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","alle","prosent","50","videregaende_fullfort","1424","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","0","personer","78","videregaende_fullfort","1424","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","0","prosent","74.3","videregaende_fullfort","1424","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","1","personer","71","videregaende_fullfort","1424","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","1","prosent","73.2","videregaende_fullfort","1424","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","alle","personer","149","videregaende_fullfort","1424","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","alle","prosent","73.8","videregaende_fullfort","1424","NULL","NULL"
"2011_2013","NULL","NULL","NULL","Kmmunenavn","Luster","videregaende_fullfort","1426","NULL","NULL"
"2011_2013","NULL","alle","0","personer","88","videregaende_fullfort","1426","NULL","NULL"
"2011_2013","NULL","alle","0","prosent","83.8","videregaende_fullfort","1426","NULL","NULL"
"2011_2013","NULL","alle","1","personer","81","videregaende_fullfort","1426","NULL","NULL"
"2011_2013","NULL","alle","1","prosent","75","videregaende_fullfort","1426","NULL","NULL"
"2011_2013","NULL","alle","alle","personer","169","videregaende_fullfort","1426","NULL","NULL"
"2011_2013","NULL","alle","alle","prosent","79.3","videregaende_fullfort","1426","NULL","NULL"
"2011_2013","NULL","innvandrere","0","personer",".","videregaende_fullfort","1426","NULL","NULL"
"2011_2013","NULL","innvandrere","0","prosent",".","videregaende_fullfort","1426","NULL","NULL"
"2011_2013","NULL","innvandrere","1","personer","4","videregaende_fullfort","1426","NULL","NULL"
"2011_2013","NULL","innvandrere","1","prosent","80","videregaende_fullfort","1426","NULL","NULL"
"2011_2013","NULL","innvandrere","alle","personer","4","videregaende_fullfort","1426","NULL","NULL"
"2011_2013","NULL","innvandrere","alle","prosent","80","videregaende_fullfort","1426","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","0","personer","88","videregaende_fullfort","1426","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","0","prosent","83.8","videregaende_fullfort","1426","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","1","personer","77","videregaende_fullfort","1426","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","1","prosent","74.8","videregaende_fullfort","1426","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","alle","personer","165","videregaende_fullfort","1426","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","alle","prosent","79.3","videregaende_fullfort","1426","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","0","personer",".","videregaende_fullfort","1426","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","0","prosent",".","videregaende_fullfort","1426","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","1","personer",".","videregaende_fullfort","1426","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","1","prosent",".","videregaende_fullfort","1426","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","alle","personer",".","videregaende_fullfort","1426","NULL","NULL"
"2011_2013","NULL","norskfodte_m_innvf","alle","prosent",".","videregaende_fullfort","1426","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","0","personer","88","videregaende_fullfort","1426","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","0","prosent","83.8","videregaende_fullfort","1426","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","1","personer","77","videregaende_fullfort","1426","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","1","prosent","74.8","videregaende_fullfort","1426","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","alle","personer","165","videregaende_fullfort","1426","NULL","NULL"
"2011_2013","NULL","bef_u_innv_og_norskf","alle","prosent","79.3","videregaende_fullfort","1426","NULL","NULL"
"2011_2013","NULL","NULL","NULL","Kmmunenavn","Askvoll","videregaende_fullfort","1428","NULL","NULL"
"2011_2013","NULL","alle","0","personer","59","videregaende_fullfort","1428","NULL","NULL"
"2011_2013","NULL","alle","0","prosent","81.9","videregaende_fullfort","1428","NULL","NULL"
"2011_2013","NULL","alle","1","personer","38","videregaende_fullfort","1428","NULL","NULL"
"2011_2013","NULL","alle","1","prosent","65.5","videregaende_fullfort","1428","NULL","NULL"
"2011_2013","NULL","alle","alle","personer","97","videregaende_fullfort","1428","NULL","NULL"
"2011_2013","NULL","alle","alle","prosent","74.6","videregaende_fullfort","1428","NULL","NULL"
"2011_2013","NULL","innvandrere","0","personer",".","videregaende_fullfort","1428","NULL","NULL"
"2011_2013","NULL","innvandrere","0","prosent",".","videregaende_fullfort","1428","NULL","NULL"
"2011_2013","NULL","innvandrere","1","personer","1","videregaende_fullfort","1428","NULL","NULL"
"2011_2013","NULL","innvandrere","1","prosent","100","videregaende_fullfort","1428","NULL","NULL"
"2011_2013","NULL","innvandrere","alle","personer","1","videregaende_fullfort","1428","NULL","NULL"
"2011_2013","NULL","innvandrere","alle","prosent","100","videregaende_fullfort","1428","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","0","personer","59","videregaende_fullfort","1428","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","0","prosent","81.9","videregaende_fullfort","1428","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","1","personer","37","videregaende_fullfort","1428","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","1","prosent","64.9","videregaende_fullfort","1428","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","alle","personer","96","videregaende_fullfort","1428","NULL","NULL"
"2011_2013","NULL","befolkningen_ellers","alle","prosent","74.4","videregaende_fullfort","1428","NULL","NULL"
