"tabell_navn","aar","naringsregion_nr","innvgrunn_6","kjonn","enhet","tabellvariabel"
"befolkning_innvandringsgrunn",2014,"68","arbeid","1","prosent",13.9
"befolkning_innvandringsgrunn",2014,"68","flukt","1","prosent",13.9
"befolkning_innvandringsgrunn",2014,"68","familie","1","prosent",8.2
"befolkning_innvandringsgrunn",2014,"68","annet","1","prosent",0.8
"befolkning_innvandringsgrunn",2014,"68","uoppgitt","1","prosent",7.7
"befolkning_innvandringsgrunn",2014,"68","alle","0","prosent",55.4
"befolkning_innvandringsgrunn",2014,"68","arbeid","0","prosent",7.7
"befolkning_innvandringsgrunn",2014,"68","flukt","0","prosent",11.6
"befolkning_innvandringsgrunn",2014,"68","familie","0","prosent",24.1
"befolkning_innvandringsgrunn",2014,"68","annet","0","prosent",2.2
"befolkning_innvandringsgrunn",2014,"68","uoppgitt","0","prosent",9.8
"befolkning_innvandringsgrunn",2014,"69","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"69","arbeid","alle","prosent",26
"befolkning_innvandringsgrunn",2014,"69","flukt","alle","prosent",36
"befolkning_innvandringsgrunn",2014,"69","familie","alle","prosent",21.4
"befolkning_innvandringsgrunn",2014,"69","annet","alle","prosent",2.4
"befolkning_innvandringsgrunn",2014,"69","uoppgitt","alle","prosent",14.2
"befolkning_innvandringsgrunn",2014,"69","alle","1","prosent",52.8
"befolkning_innvandringsgrunn",2014,"69","arbeid","1","prosent",19
"befolkning_innvandringsgrunn",2014,"69","flukt","1","prosent",20.7
"befolkning_innvandringsgrunn",2014,"69","familie","1","prosent",6.3
"befolkning_innvandringsgrunn",2014,"69","annet","1","prosent",0.6
"befolkning_innvandringsgrunn",2014,"69","uoppgitt","1","prosent",6.3
"befolkning_innvandringsgrunn",2014,"69","alle","0","prosent",47.2
"befolkning_innvandringsgrunn",2014,"69","arbeid","0","prosent",7.1
"befolkning_innvandringsgrunn",2014,"69","flukt","0","prosent",15.3
"befolkning_innvandringsgrunn",2014,"69","familie","0","prosent",15.1
"befolkning_innvandringsgrunn",2014,"69","annet","0","prosent",1.8
"befolkning_innvandringsgrunn",2014,"69","uoppgitt","0","prosent",8
"befolkning_innvandringsgrunn",2014,"70","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"70","arbeid","alle","prosent",40.9
"befolkning_innvandringsgrunn",2014,"70","flukt","alle","prosent",2.4
"befolkning_innvandringsgrunn",2014,"70","familie","alle","prosent",28.2
"befolkning_innvandringsgrunn",2014,"70","annet","alle","prosent",5.2
"befolkning_innvandringsgrunn",2014,"70","uoppgitt","alle","prosent",23.4
"befolkning_innvandringsgrunn",2014,"70","alle","1","prosent",45.2
"befolkning_innvandringsgrunn",2014,"70","arbeid","1","prosent",23.4
"befolkning_innvandringsgrunn",2014,"70","flukt","1","prosent",1.2
"befolkning_innvandringsgrunn",2014,"70","familie","1","prosent",9.1
"befolkning_innvandringsgrunn",2014,"70","annet","1","prosent",1.6
"befolkning_innvandringsgrunn",2014,"70","uoppgitt","1","prosent",9.9
"befolkning_innvandringsgrunn",2014,"70","alle","0","prosent",54.8
"befolkning_innvandringsgrunn",2014,"70","arbeid","0","prosent",17.5
"befolkning_innvandringsgrunn",2014,"70","flukt","0","prosent",1.2
"befolkning_innvandringsgrunn",2014,"70","familie","0","prosent",19
"befolkning_innvandringsgrunn",2014,"70","annet","0","prosent",3.6
"befolkning_innvandringsgrunn",2014,"70","uoppgitt","0","prosent",13.5
"befolkning_innvandringsgrunn",2014,"71","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"71","arbeid","alle","prosent",19.3
"befolkning_innvandringsgrunn",2014,"71","flukt","alle","prosent",33.5
"befolkning_innvandringsgrunn",2014,"71","familie","alle","prosent",27.7
"befolkning_innvandringsgrunn",2014,"71","annet","alle","prosent",1.2
"befolkning_innvandringsgrunn",2014,"71","uoppgitt","alle","prosent",18.4
"befolkning_innvandringsgrunn",2014,"71","alle","1","prosent",53
"befolkning_innvandringsgrunn",2014,"71","arbeid","1","prosent",13.9
"befolkning_innvandringsgrunn",2014,"71","flukt","1","prosent",21.8
"befolkning_innvandringsgrunn",2014,"71","familie","1","prosent",8.1
"befolkning_innvandringsgrunn",2014,"71","annet","1","prosent",0.3
"befolkning_innvandringsgrunn",2014,"71","uoppgitt","1","prosent",8.9
"befolkning_innvandringsgrunn",2014,"71","alle","0","prosent",47
"befolkning_innvandringsgrunn",2014,"71","arbeid","0","prosent",5.4
"befolkning_innvandringsgrunn",2014,"71","flukt","0","prosent",11.7
"befolkning_innvandringsgrunn",2014,"71","familie","0","prosent",19.6
"befolkning_innvandringsgrunn",2014,"71","annet","0","prosent",0.9
"befolkning_innvandringsgrunn",2014,"71","uoppgitt","0","prosent",9.5
"befolkning_innvandringsgrunn",2014,"72","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"72","arbeid","alle","prosent",20.7
"befolkning_innvandringsgrunn",2014,"72","flukt","alle","prosent",35
"befolkning_innvandringsgrunn",2014,"72","familie","alle","prosent",23.4
"befolkning_innvandringsgrunn",2014,"72","annet","alle","prosent",2.4
"befolkning_innvandringsgrunn",2014,"72","uoppgitt","alle","prosent",18.5
"befolkning_innvandringsgrunn",2014,"72","alle","1","prosent",53.8
"befolkning_innvandringsgrunn",2014,"72","arbeid","1","prosent",15.7
"befolkning_innvandringsgrunn",2014,"72","flukt","1","prosent",20.8
"befolkning_innvandringsgrunn",2014,"72","familie","1","prosent",7
"befolkning_innvandringsgrunn",2014,"72","annet","1","prosent",1
"befolkning_innvandringsgrunn",2014,"72","uoppgitt","1","prosent",9.3
"befolkning_innvandringsgrunn",2014,"72","alle","0","prosent",46.2
"befolkning_innvandringsgrunn",2014,"72","arbeid","0","prosent",5
"befolkning_innvandringsgrunn",2014,"72","flukt","0","prosent",14.2
"befolkning_innvandringsgrunn",2014,"72","familie","0","prosent",16.4
"befolkning_innvandringsgrunn",2014,"72","annet","0","prosent",1.4
"befolkning_innvandringsgrunn",2014,"72","uoppgitt","0","prosent",9.2
"befolkning_innvandringsgrunn",2014,"73","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"73","arbeid","alle","prosent",22.7
"befolkning_innvandringsgrunn",2014,"73","flukt","alle","prosent",29.8
"befolkning_innvandringsgrunn",2014,"73","familie","alle","prosent",23.1
"befolkning_innvandringsgrunn",2014,"73","annet","alle","prosent",6.8
"befolkning_innvandringsgrunn",2014,"73","uoppgitt","alle","prosent",17.7
"befolkning_innvandringsgrunn",2014,"73","alle","1","prosent",51.5
"befolkning_innvandringsgrunn",2014,"73","arbeid","1","prosent",17
"befolkning_innvandringsgrunn",2014,"73","flukt","1","prosent",17.1
"befolkning_innvandringsgrunn",2014,"73","familie","1","prosent",6.6
"befolkning_innvandringsgrunn",2014,"73","annet","1","prosent",2.3
"befolkning_innvandringsgrunn",2014,"73","uoppgitt","1","prosent",8.5
"befolkning_innvandringsgrunn",2014,"73","alle","0","prosent",48.5
"befolkning_innvandringsgrunn",2014,"73","arbeid","0","prosent",5.7
"befolkning_innvandringsgrunn",2014,"73","flukt","0","prosent",12.6
"befolkning_innvandringsgrunn",2014,"73","familie","0","prosent",16.5
"befolkning_innvandringsgrunn",2014,"73","annet","0","prosent",4.5
"befolkning_innvandringsgrunn",2014,"73","uoppgitt","0","prosent",9.2
"befolkning_innvandringsgrunn",2014,"74","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"74","arbeid","alle","prosent",20.9
"befolkning_innvandringsgrunn",2014,"74","flukt","alle","prosent",25.4
"befolkning_innvandringsgrunn",2014,"74","familie","alle","prosent",22.7
"befolkning_innvandringsgrunn",2014,"74","annet","alle","prosent",9.2
"befolkning_innvandringsgrunn",2014,"74","uoppgitt","alle","prosent",21.8
"befolkning_innvandringsgrunn",2014,"74","alle","1","prosent",52.5
"befolkning_innvandringsgrunn",2014,"74","arbeid","1","prosent",16.2
"befolkning_innvandringsgrunn",2014,"74","flukt","1","prosent",14
"befolkning_innvandringsgrunn",2014,"74","familie","1","prosent",6.1
"befolkning_innvandringsgrunn",2014,"74","annet","1","prosent",5
"befolkning_innvandringsgrunn",2014,"74","uoppgitt","1","prosent",11.1
"befolkning_innvandringsgrunn",2014,"74","alle","0","prosent",47.5
"befolkning_innvandringsgrunn",2014,"74","arbeid","0","prosent",4.7
"befolkning_innvandringsgrunn",2014,"74","flukt","0","prosent",11.3
"befolkning_innvandringsgrunn",2014,"74","familie","0","prosent",16.5
"befolkning_innvandringsgrunn",2014,"74","annet","0","prosent",4.2
"befolkning_innvandringsgrunn",2014,"74","uoppgitt","0","prosent",10.7
"befolkning_innvandringsgrunn",2014,"75","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"75","arbeid","alle","prosent",30.9
"befolkning_innvandringsgrunn",2014,"75","flukt","alle","prosent",30.9
"befolkning_innvandringsgrunn",2014,"75","familie","alle","prosent",21.4
"befolkning_innvandringsgrunn",2014,"75","annet","alle","prosent",2.2
"befolkning_innvandringsgrunn",2014,"75","uoppgitt","alle","prosent",14.7
"befolkning_innvandringsgrunn",2014,"75","alle","1","prosent",51.9
"befolkning_innvandringsgrunn",2014,"75","arbeid","1","prosent",20.3
"befolkning_innvandringsgrunn",2014,"75","flukt","1","prosent",18.3
"befolkning_innvandringsgrunn",2014,"75","familie","1","prosent",5.5
"befolkning_innvandringsgrunn",2014,"75","annet","1","prosent",0.7
"befolkning_innvandringsgrunn",2014,"75","uoppgitt","1","prosent",7.1
"befolkning_innvandringsgrunn",2014,"75","alle","0","prosent",48.1
"befolkning_innvandringsgrunn",2014,"75","arbeid","0","prosent",10.6
"befolkning_innvandringsgrunn",2014,"75","flukt","0","prosent",12.6
"befolkning_innvandringsgrunn",2014,"75","familie","0","prosent",15.8
"befolkning_innvandringsgrunn",2014,"75","annet","0","prosent",1.5
"befolkning_innvandringsgrunn",2014,"75","uoppgitt","0","prosent",7.6
"befolkning_innvandringsgrunn",2014,"76","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"76","arbeid","alle","prosent",24.4
"befolkning_innvandringsgrunn",2014,"76","flukt","alle","prosent",35.6
"befolkning_innvandringsgrunn",2014,"76","familie","alle","prosent",23.6
"befolkning_innvandringsgrunn",2014,"76","annet","alle","prosent",2.1
"befolkning_innvandringsgrunn",2014,"76","uoppgitt","alle","prosent",14.2
"befolkning_innvandringsgrunn",2014,"76","alle","1","prosent",49.6
"befolkning_innvandringsgrunn",2014,"76","arbeid","1","prosent",15.8
"befolkning_innvandringsgrunn",2014,"76","flukt","1","prosent",19.7
"befolkning_innvandringsgrunn",2014,"76","familie","1","prosent",6.1
"befolkning_innvandringsgrunn",2014,"76","annet","1","prosent",0.9
"befolkning_innvandringsgrunn",2014,"76","uoppgitt","1","prosent",7
"befolkning_innvandringsgrunn",2014,"76","alle","0","prosent",50.4
"befolkning_innvandringsgrunn",2014,"76","arbeid","0","prosent",8.6
"befolkning_innvandringsgrunn",2014,"76","flukt","0","prosent",15.9
"befolkning_innvandringsgrunn",2014,"76","familie","0","prosent",17.5
"befolkning_innvandringsgrunn",2014,"76","annet","0","prosent",1.3
"befolkning_innvandringsgrunn",2014,"76","uoppgitt","0","prosent",7.2
"befolkning_innvandringsgrunn",2014,"77","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"77","arbeid","alle","prosent",20.2
"befolkning_innvandringsgrunn",2014,"77","flukt","alle","prosent",38.7
"befolkning_innvandringsgrunn",2014,"77","familie","alle","prosent",22.4
"befolkning_innvandringsgrunn",2014,"77","annet","alle","prosent",4.9
"befolkning_innvandringsgrunn",2014,"77","uoppgitt","alle","prosent",13.8
"befolkning_innvandringsgrunn",2014,"77","alle","1","prosent",51.5
"befolkning_innvandringsgrunn",2014,"77","arbeid","1","prosent",14.8
"befolkning_innvandringsgrunn",2014,"77","flukt","1","prosent",22
"befolkning_innvandringsgrunn",2014,"77","familie","1","prosent",6.3
"befolkning_innvandringsgrunn",2014,"77","annet","1","prosent",1.9
"befolkning_innvandringsgrunn",2014,"77","uoppgitt","1","prosent",6.5
"befolkning_innvandringsgrunn",2014,"77","alle","0","prosent",48.5
"befolkning_innvandringsgrunn",2014,"77","arbeid","0","prosent",5.4
"befolkning_innvandringsgrunn",2014,"77","flukt","0","prosent",16.7
"befolkning_innvandringsgrunn",2014,"77","familie","0","prosent",16.1
"befolkning_innvandringsgrunn",2014,"77","annet","0","prosent",3
"befolkning_innvandringsgrunn",2014,"77","uoppgitt","0","prosent",7.3
"befolkning_innvandringsgrunn",2014,"78","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"78","arbeid","alle","prosent",23.2
"befolkning_innvandringsgrunn",2014,"78","flukt","alle","prosent",33.3
"befolkning_innvandringsgrunn",2014,"78","familie","alle","prosent",22.4
"befolkning_innvandringsgrunn",2014,"78","annet","alle","prosent",4.2
"befolkning_innvandringsgrunn",2014,"78","uoppgitt","alle","prosent",16.9
"befolkning_innvandringsgrunn",2014,"78","alle","1","prosent",47.8
"befolkning_innvandringsgrunn",2014,"78","arbeid","1","prosent",15.7
"befolkning_innvandringsgrunn",2014,"78","flukt","1","prosent",18
"befolkning_innvandringsgrunn",2014,"78","familie","1","prosent",5.9
"befolkning_innvandringsgrunn",2014,"78","annet","1","prosent",1.1
"befolkning_innvandringsgrunn",2014,"78","uoppgitt","1","prosent",7.1
"befolkning_innvandringsgrunn",2014,"78","alle","0","prosent",52.2
"befolkning_innvandringsgrunn",2014,"78","arbeid","0","prosent",7.6
"befolkning_innvandringsgrunn",2014,"78","flukt","0","prosent",15.3
"befolkning_innvandringsgrunn",2014,"78","familie","0","prosent",16.5
"befolkning_innvandringsgrunn",2014,"78","annet","0","prosent",3
"befolkning_innvandringsgrunn",2014,"78","uoppgitt","0","prosent",9.8
"befolkning_innvandringsgrunn",2014,"79","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"79","arbeid","alle","prosent",25.6
"befolkning_innvandringsgrunn",2014,"79","flukt","alle","prosent",16.2
"befolkning_innvandringsgrunn",2014,"79","familie","alle","prosent",22.9
"befolkning_innvandringsgrunn",2014,"79","annet","alle","prosent",11.4
"befolkning_innvandringsgrunn",2014,"79","uoppgitt","alle","prosent",23.8
"befolkning_innvandringsgrunn",2014,"79","alle","1","prosent",51.6
"befolkning_innvandringsgrunn",2014,"79","arbeid","1","prosent",17.7
"befolkning_innvandringsgrunn",2014,"79","flukt","1","prosent",9.4
"befolkning_innvandringsgrunn",2014,"79","familie","1","prosent",7.6
"befolkning_innvandringsgrunn",2014,"79","annet","1","prosent",5.1
"befolkning_innvandringsgrunn",2014,"79","uoppgitt","1","prosent",11.7
"befolkning_innvandringsgrunn",2014,"79","alle","0","prosent",48.4
"befolkning_innvandringsgrunn",2014,"79","arbeid","0","prosent",7.9
"befolkning_innvandringsgrunn",2014,"79","flukt","0","prosent",6.8
"befolkning_innvandringsgrunn",2014,"79","familie","0","prosent",15.3
"befolkning_innvandringsgrunn",2014,"79","annet","0","prosent",6.3
"befolkning_innvandringsgrunn",2014,"79","uoppgitt","0","prosent",12.1
"befolkning_innvandringsgrunn",2014,"80","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"80","arbeid","alle","prosent",27.4
"befolkning_innvandringsgrunn",2014,"80","flukt","alle","prosent",23.4
"befolkning_innvandringsgrunn",2014,"80","familie","alle","prosent",23.5
"befolkning_innvandringsgrunn",2014,"80","annet","alle","prosent",2.5
"befolkning_innvandringsgrunn",2014,"80","uoppgitt","alle","prosent",23.2
"befolkning_innvandringsgrunn",2014,"80","alle","1","prosent",50.3
"befolkning_innvandringsgrunn",2014,"80","arbeid","1","prosent",18.2
"befolkning_innvandringsgrunn",2014,"80","flukt","1","prosent",14.3
"befolkning_innvandringsgrunn",2014,"80","familie","1","prosent",6.7
"befolkning_innvandringsgrunn",2014,"80","annet","1","prosent",1.1
"befolkning_innvandringsgrunn",2014,"80","uoppgitt","1","prosent",9.9
"befolkning_innvandringsgrunn",2014,"80","alle","0","prosent",49.7
"befolkning_innvandringsgrunn",2014,"80","arbeid","0","prosent",9.2
"befolkning_innvandringsgrunn",2014,"80","flukt","0","prosent",9.1
"befolkning_innvandringsgrunn",2014,"80","familie","0","prosent",16.8
"befolkning_innvandringsgrunn",2014,"80","annet","0","prosent",1.4
"befolkning_innvandringsgrunn",2014,"80","uoppgitt","0","prosent",13.2
"befolkning_innvandringsgrunn",2014,"81","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"81","arbeid","alle","prosent",31.5
"befolkning_innvandringsgrunn",2014,"81","flukt","alle","prosent",20.4
"befolkning_innvandringsgrunn",2014,"81","familie","alle","prosent",23.5
"befolkning_innvandringsgrunn",2014,"81","annet","alle","prosent",4.9
"befolkning_innvandringsgrunn",2014,"81","uoppgitt","alle","prosent",19.7
"befolkning_innvandringsgrunn",2014,"81","alle","1","prosent",52.5
"befolkning_innvandringsgrunn",2014,"81","arbeid","1","prosent",22
"befolkning_innvandringsgrunn",2014,"81","flukt","1","prosent",11.9
"befolkning_innvandringsgrunn",2014,"81","familie","1","prosent",6.5
"befolkning_innvandringsgrunn",2014,"81","annet","1","prosent",1.9
"befolkning_innvandringsgrunn",2014,"81","uoppgitt","1","prosent",10.2
"befolkning_innvandringsgrunn",2014,"81","alle","0","prosent",47.5
"befolkning_innvandringsgrunn",2014,"81","arbeid","0","prosent",9.5
"befolkning_innvandringsgrunn",2014,"81","flukt","0","prosent",8.5
"befolkning_innvandringsgrunn",2014,"81","familie","0","prosent",17
"befolkning_innvandringsgrunn",2014,"81","annet","0","prosent",3.1
"befolkning_innvandringsgrunn",2014,"81","uoppgitt","0","prosent",9.4
"befolkning_innvandringsgrunn",2014,"82","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"82","arbeid","alle","prosent",18.5
"befolkning_innvandringsgrunn",2014,"82","flukt","alle","prosent",6.6
"befolkning_innvandringsgrunn",2014,"82","familie","alle","prosent",27
"befolkning_innvandringsgrunn",2014,"82","annet","alle","prosent",5.1
"befolkning_innvandringsgrunn",2014,"82","uoppgitt","alle","prosent",42.8
"befolkning_innvandringsgrunn",2014,"82","alle","1","prosent",39.3
"befolkning_innvandringsgrunn",2014,"82","arbeid","1","prosent",11.5
"befolkning_innvandringsgrunn",2014,"82","flukt","1","prosent",3.7
"befolkning_innvandringsgrunn",2014,"82","familie","1","prosent",5.9
"befolkning_innvandringsgrunn",2014,"82","annet","1","prosent",0.9
"befolkning_innvandringsgrunn",2014,"82","uoppgitt","1","prosent",17.3
"befolkning_innvandringsgrunn",2014,"82","alle","0","prosent",60.7
"befolkning_innvandringsgrunn",2014,"82","arbeid","0","prosent",7
"befolkning_innvandringsgrunn",2014,"82","flukt","0","prosent",2.9
"befolkning_innvandringsgrunn",2014,"82","familie","0","prosent",21
"befolkning_innvandringsgrunn",2014,"82","annet","0","prosent",4.2
"befolkning_innvandringsgrunn",2014,"82","uoppgitt","0","prosent",25.5
"befolkning_innvandringsgrunn",2014,"83","alle","alle","prosent",100
"befolkning_innvandringsgrunn",2014,"83","arbeid","alle","prosent",26.9
"befolkning_innvandringsgrunn",2014,"83","flukt","alle","prosent",25
