"aar","bydel_nr","vreg_9","enhet","tabellvariabel","tabell_navn","fylke_nr","naringsregion_nr","kommune_nr"
"2013","NULL","norden","personer","6","sysselsatte_land","NULL","NULL","1812"
"2013","NULL","norden","prosent","75","sysselsatte_land","NULL","NULL","1812"
"2013","NULL","vest_europa","personer","11","sysselsatte_land","NULL","NULL","1812"
"2013","NULL","vest_europa","prosent","91.7","sysselsatte_land","NULL","NULL","1812"
"2013","NULL","eu_ost_europa","personer","12","sysselsatte_land","NULL","NULL","1812"
"2013","NULL","eu_ost_europa","prosent","85.7","sysselsatte_land","NULL","NULL","1812"
"2013","NULL","ost_europa_ellers","personer","4","sysselsatte_land","NULL","NULL","1812"
"2013","NULL","ost_europa_ellers","prosent","57.1","sysselsatte_land","NULL","NULL","1812"
"2013","NULL","nord_amerika_oseania","personer",":","sysselsatte_land","NULL","NULL","1812"
"2013","NULL","nord_amerika_oseania","prosent",":","sysselsatte_land","NULL","NULL","1812"
"2013","NULL","asia","personer","11","sysselsatte_land","NULL","NULL","1812"
"2013","NULL","asia","prosent","50","sysselsatte_land","NULL","NULL","1812"
"2013","NULL","afrika","personer",":","sysselsatte_land","NULL","NULL","1812"
"2013","NULL","afrika","prosent",":","sysselsatte_land","NULL","NULL","1812"
"2013","NULL","sor_og_mellom_amerika","personer","0","sysselsatte_land","NULL","NULL","1812"
"2013","NULL","sor_og_mellom_amerika","prosent",".","sysselsatte_land","NULL","NULL","1812"
"2013","NULL","alle","personer","232","sysselsatte_land","NULL","NULL","1813"
"2013","NULL","alle","prosent","61.5","sysselsatte_land","NULL","NULL","1813"
"2013","NULL","norden","personer","32","sysselsatte_land","NULL","NULL","1813"
"2013","NULL","norden","prosent","80","sysselsatte_land","NULL","NULL","1813"
"2013","NULL","vest_europa","personer","26","sysselsatte_land","NULL","NULL","1813"
"2013","NULL","vest_europa","prosent","81.3","sysselsatte_land","NULL","NULL","1813"
"2013","NULL","eu_ost_europa","personer","72","sysselsatte_land","NULL","NULL","1813"
"2013","NULL","eu_ost_europa","prosent","76.6","sysselsatte_land","NULL","NULL","1813"
"2013","NULL","ost_europa_ellers","personer","18","sysselsatte_land","NULL","NULL","1813"
"2013","NULL","ost_europa_ellers","prosent","60","sysselsatte_land","NULL","NULL","1813"
"2013","NULL","nord_amerika_oseania","personer","0","sysselsatte_land","NULL","NULL","1813"
"2013","NULL","nord_amerika_oseania","prosent",".","sysselsatte_land","NULL","NULL","1813"
"2013","NULL","asia","personer","63","sysselsatte_land","NULL","NULL","1813"
"2013","NULL","asia","prosent","60.6","sysselsatte_land","NULL","NULL","1813"
"2013","NULL","afrika","personer","13","sysselsatte_land","NULL","NULL","1813"
"2013","NULL","afrika","prosent","21","sysselsatte_land","NULL","NULL","1813"
"2013","NULL","sor_og_mellom_amerika","personer","8","sysselsatte_land","NULL","NULL","1813"
"2013","NULL","sor_og_mellom_amerika","prosent","61.5","sysselsatte_land","NULL","NULL","1813"
"2013","NULL","alle","personer","23","sysselsatte_land","NULL","NULL","1815"
"2013","NULL","alle","prosent","65.7","sysselsatte_land","NULL","NULL","1815"
"2013","NULL","norden","personer","8","sysselsatte_land","NULL","NULL","1815"
"2013","NULL","norden","prosent","88.9","sysselsatte_land","NULL","NULL","1815"
"2013","NULL","vest_europa","personer",":","sysselsatte_land","NULL","NULL","1815"
"2013","NULL","vest_europa","prosent",":","sysselsatte_land","NULL","NULL","1815"
"2013","NULL","eu_ost_europa","personer",":","sysselsatte_land","NULL","NULL","1815"
"2013","NULL","eu_ost_europa","prosent",":","sysselsatte_land","NULL","NULL","1815"
"2013","NULL","ost_europa_ellers","personer",":","sysselsatte_land","NULL","NULL","1815"
"2013","NULL","ost_europa_ellers","prosent",":","sysselsatte_land","NULL","NULL","1815"
"2013","NULL","nord_amerika_oseania","personer","0","sysselsatte_land","NULL","NULL","1815"
"2013","NULL","nord_amerika_oseania","prosent",".","sysselsatte_land","NULL","NULL","1815"
"2013","NULL","asia","personer","7","sysselsatte_land","NULL","NULL","1815"
"2013","NULL","asia","prosent","63.6","sysselsatte_land","NULL","NULL","1815"
"2013","NULL","afrika","personer","0","sysselsatte_land","NULL","NULL","1815"
"2013","NULL","afrika","prosent",".","sysselsatte_land","NULL","NULL","1815"
"2013","NULL","sor_og_mellom_amerika","personer","0","sysselsatte_land","NULL","NULL","1815"
"2013","NULL","sor_og_mellom_amerika","prosent",".","sysselsatte_land","NULL","NULL","1815"
"2013","NULL","alle","personer","20","sysselsatte_land","NULL","NULL","1816"
"2013","NULL","alle","prosent","76.9","sysselsatte_land","NULL","NULL","1816"
"2013","NULL","norden","personer","0","sysselsatte_land","NULL","NULL","1816"
"2013","NULL","norden","prosent",".","sysselsatte_land","NULL","NULL","1816"
"2013","NULL","vest_europa","personer","4","sysselsatte_land","NULL","NULL","1816"
"2013","NULL","vest_europa","prosent","80","sysselsatte_land","NULL","NULL","1816"
"2013","NULL","eu_ost_europa","personer","10","sysselsatte_land","NULL","NULL","1816"
"2013","NULL","eu_ost_europa","prosent","83.3","sysselsatte_land","NULL","NULL","1816"
"2013","NULL","ost_europa_ellers","personer",":","sysselsatte_land","NULL","NULL","1816"
"2013","NULL","ost_europa_ellers","prosent",":","sysselsatte_land","NULL","NULL","1816"
"2013","NULL","nord_amerika_oseania","personer","0","sysselsatte_land","NULL","NULL","1816"
"2013","NULL","nord_amerika_oseania","prosent",".","sysselsatte_land","NULL","NULL","1816"
"2013","NULL","asia","personer",":","sysselsatte_land","NULL","NULL","1816"
"2013","NULL","asia","prosent",":","sysselsatte_land","NULL","NULL","1816"
"2013","NULL","afrika","personer","0","sysselsatte_land","NULL","NULL","1816"
"2013","NULL","afrika","prosent",".","sysselsatte_land","NULL","NULL","1816"
"2013","NULL","sor_og_mellom_amerika","personer","0","sysselsatte_land","NULL","NULL","1816"
"2013","NULL","sor_og_mellom_amerika","prosent",".","sysselsatte_land","NULL","NULL","1816"
"2013","NULL","alle","personer","113","sysselsatte_land","NULL","NULL","1818"
"2013","NULL","alle","prosent","65.7","sysselsatte_land","NULL","NULL","1818"
"2013","NULL","norden","personer","14","sysselsatte_land","NULL","NULL","1818"
"2013","NULL","norden","prosent","82.4","sysselsatte_land","NULL","NULL","1818"
"2013","NULL","vest_europa","personer","0","sysselsatte_land","NULL","NULL","1818"
"2013","NULL","vest_europa","prosent",".","sysselsatte_land","NULL","NULL","1818"
"2013","NULL","eu_ost_europa","personer","82","sysselsatte_land","NULL","NULL","1818"
"2013","NULL","eu_ost_europa","prosent","70.1","sysselsatte_land","NULL","NULL","1818"
"2013","NULL","ost_europa_ellers","personer",":","sysselsatte_land","NULL","NULL","1818"
"2013","NULL","ost_europa_ellers","prosent",":","sysselsatte_land","NULL","NULL","1818"
"2013","NULL","nord_amerika_oseania","personer","0","sysselsatte_land","NULL","NULL","1818"
"2013","NULL","nord_amerika_oseania","prosent",".","sysselsatte_land","NULL","NULL","1818"
"2013","NULL","asia","personer","10","sysselsatte_land","NULL","NULL","1818"
"2013","NULL","asia","prosent","62.5","sysselsatte_land","NULL","NULL","1818"
"2013","NULL","afrika","personer",":","sysselsatte_land","NULL","NULL","1818"
"2013","NULL","afrika","prosent",":","sysselsatte_land","NULL","NULL","1818"
"2013","NULL","sor_og_mellom_amerika","personer","0","sysselsatte_land","NULL","NULL","1818"
"2013","NULL","sor_og_mellom_amerika","prosent",".","sysselsatte_land","NULL","NULL","1818"
"2013","NULL","alle","personer","314","sysselsatte_land","NULL","NULL","1820"
"2013","NULL","alle","prosent","62.2","sysselsatte_land","NULL","NULL","1820"
"2013","NULL","norden","personer","35","sysselsatte_land","NULL","NULL","1820"
"2013","NULL","norden","prosent","85.4","sysselsatte_land","NULL","NULL","1820"
"2013","NULL","vest_europa","personer","23","sysselsatte_land","NULL","NULL","1820"
"2013","NULL","vest_europa","prosent","85.2","sysselsatte_land","NULL","NULL","1820"
"2013","NULL","eu_ost_europa","personer","112","sysselsatte_land","NULL","NULL","1820"
"2013","NULL","eu_ost_europa","prosent","80","sysselsatte_land","NULL","NULL","1820"
"2013","NULL","ost_europa_ellers","personer","43","sysselsatte_land","NULL","NULL","1820"
"2013","NULL","ost_europa_ellers","prosent","72.9","sysselsatte_land","NULL","NULL","1820"
"2013","NULL","nord_amerika_oseania","personer",":","sysselsatte_land","NULL","NULL","1820"
"2013","NULL","nord_amerika_oseania","prosent",":","sysselsatte_land","NULL","NULL","1820"
"2013","NULL","asia","personer","60","sysselsatte_land","NULL","NULL","1820"
"2013","NULL","asia","prosent","57.1","sysselsatte_land","NULL","NULL","1820"
"2013","NULL","afrika","personer","33","sysselsatte_land","NULL","NULL","1820"
"2013","NULL","afrika","prosent","27.7","sysselsatte_land","NULL","NULL","1820"
"2013","NULL","sor_og_mellom_amerika","personer",":","sysselsatte_land","NULL","NULL","1820"
"2013","NULL","sor_og_mellom_amerika","prosent",":","sysselsatte_land","NULL","NULL","1820"
"2013","NULL","alle","personer","63","sysselsatte_land","NULL","NULL","1822"
"2013","NULL","alle","prosent","49.6","sysselsatte_land","NULL","NULL","1822"
"2013","NULL","norden","personer","11","sysselsatte_land","NULL","NULL","1822"
"2013","NULL","norden","prosent","68.8","sysselsatte_land","NULL","NULL","1822"
"2013","NULL","vest_europa","personer","12","sysselsatte_land","NULL","NULL","1822"
"2013","NULL","vest_europa","prosent","92.3","sysselsatte_land","NULL","NULL","1822"
"2013","NULL","eu_ost_europa","personer","6","sysselsatte_land","NULL","NULL","1822"
"2013","NULL","eu_ost_europa","prosent","60","sysselsatte_land","NULL","NULL","1822"
"2013","NULL","ost_europa_ellers","personer","13","sysselsatte_land","NULL","NULL","1822"
"2013","NULL","ost_europa_ellers","prosent","68.4","sysselsatte_land","NULL","NULL","1822"
"2013","NULL","nord_amerika_oseania","personer",":","sysselsatte_land","NULL","NULL","1822"
"2013","NULL","nord_amerika_oseania","prosent",":","sysselsatte_land","NULL","NULL","1822"
"2013","NULL","asia","personer","5","sysselsatte_land","NULL","NULL","1822"
"2013","NULL","asia","prosent","31.3","sysselsatte_land","NULL","NULL","1822"
"2013","NULL","afrika","personer","12","sysselsatte_land","NULL","NULL","1822"
"2013","NULL","afrika","prosent","25.5","sysselsatte_land","NULL","NULL","1822"
"2013","NULL","sor_og_mellom_amerika","personer",":","sysselsatte_land","NULL","NULL","1822"
"2013","NULL","sor_og_mellom_amerika","prosent",":","sysselsatte_land","NULL","NULL","1822"
"2013","NULL","alle","personer","352","sysselsatte_land","NULL","NULL","1824"
"2013","NULL","alle","prosent","64.2","sysselsatte_land","NULL","NULL","1824"
"2013","NULL","norden","personer","38","sysselsatte_land","NULL","NULL","1824"
"2013","NULL","norden","prosent","84.4","sysselsatte_land","NULL","NULL","1824"
"2013","NULL","vest_europa","personer","35","sysselsatte_land","NULL","NULL","1824"
"2013","NULL","vest_europa","prosent","74.5","sysselsatte_land","NULL","NULL","1824"
"2013","NULL","eu_ost_europa","personer","95","sysselsatte_land","NULL","NULL","1824"
"2013","NULL","eu_ost_europa","prosent","81.2","sysselsatte_land","NULL","NULL","1824"
"2013","NULL","ost_europa_ellers","personer","28","sysselsatte_land","NULL","NULL","1824"
"2013","NULL","ost_europa_ellers","prosent","75.7","sysselsatte_land","NULL","NULL","1824"
"2013","NULL","nord_amerika_oseania","personer","5","sysselsatte_land","NULL","NULL","1824"
"2013","NULL","nord_amerika_oseania","prosent","100","sysselsatte_land","NULL","NULL","1824"
"2013","NULL","asia","personer","116","sysselsatte_land","NULL","NULL","1824"
"2013","NULL","asia","prosent","63.4","sysselsatte_land","NULL","NULL","1824"
"2013","NULL","afrika","personer","23","sysselsatte_land","NULL","NULL","1824"
"2013","NULL","afrika","prosent","23.5","sysselsatte_land","NULL","NULL","1824"
"2013","NULL","sor_og_mellom_amerika","personer","12","sysselsatte_land","NULL","NULL","1824"
"2013","NULL","sor_og_mellom_amerika","prosent","75","sysselsatte_land","NULL","NULL","1824"
"2013","NULL","alle","personer","48","sysselsatte_land","NULL","NULL","1825"
"2013","NULL","alle","prosent","80","sysselsatte_land","NULL","NULL","1825"
"2013","NULL","norden","personer","10","sysselsatte_land","NULL","NULL","1825"
"2013","NULL","norden","prosent","90.9","sysselsatte_land","NULL","NULL","1825"
"2013","NULL","vest_europa","personer",":","sysselsatte_land","NULL","NULL","1825"
"2013","NULL","vest_europa","prosent",":","sysselsatte_land","NULL","NULL","1825"
"2013","NULL","eu_ost_europa","personer","24","sysselsatte_land","NULL","NULL","1825"
"2013","NULL","eu_ost_europa","prosent","85.7","sysselsatte_land","NULL","NULL","1825"
"2013","NULL","ost_europa_ellers","personer",":","sysselsatte_land","NULL","NULL","1825"
"2013","NULL","ost_europa_ellers","prosent",":","sysselsatte_land","NULL","NULL","1825"
"2013","NULL","nord_amerika_oseania","personer",":","sysselsatte_land","NULL","NULL","1825"
"2013","NULL","nord_amerika_oseania","prosent",":","sysselsatte_land","NULL","NULL","1825"
"2013","NULL","asia","personer","7","sysselsatte_land","NULL","NULL","1825"
"2013","NULL","asia","prosent","58.3","sysselsatte_land","NULL","NULL","1825"
"2013","NULL","afrika","personer","0","sysselsatte_land","NULL","NULL","1825"
"2013","NULL","afrika","prosent",".","sysselsatte_land","NULL","NULL","1825"
"2013","NULL","sor_og_mellom_amerika","personer","0","sysselsatte_land","NULL","NULL","1825"
"2013","NULL","sor_og_mellom_amerika","prosent",".","sysselsatte_land","NULL","NULL","1825"
"2013","NULL","alle","personer","39","sysselsatte_land","NULL","NULL","1826"
"2013","NULL","alle","prosent","36.8","sysselsatte_land","NULL","NULL","1826"
"2013","NULL","norden","personer","15","sysselsatte_land","NULL","NULL","1826"
"2013","NULL","norden","prosent","78.9","sysselsatte_land","NULL","NULL","1826"
"2013","NULL","vest_europa","personer",":","sysselsatte_land","NULL","NULL","1826"
"2013","NULL","vest_europa","prosent",":","sysselsatte_land","NULL","NULL","1826"
"2013","NULL","eu_ost_europa","personer","8","sysselsatte_land","NULL","NULL","1826"
"2013","NULL","eu_ost_europa","prosent","72.7","sysselsatte_land","NULL","NULL","1826"
"2013","NULL","ost_europa_ellers","personer","5","sysselsatte_land","NULL","NULL","1826"
"2013","NULL","ost_europa_ellers","prosent","45.5","sysselsatte_land","NULL","NULL","1826"
"2013","NULL","nord_amerika_oseania","personer","0","sysselsatte_land","NULL","NULL","1826"
"2013","NULL","nord_amerika_oseania","prosent",".","sysselsatte_land","NULL","NULL","1826"
"2013","NULL","asia","personer","5","sysselsatte_land","NULL","NULL","1826"
"2013","NULL","asia","prosent","33.3","sysselsatte_land","NULL","NULL","1826"
"2013","NULL","afrika","personer",":","sysselsatte_land","NULL","NULL","1826"
"2013","NULL","afrika","prosent",":","sysselsatte_land","NULL","NULL","1826"
"2013","NULL","sor_og_mellom_amerika","personer","0","sysselsatte_land","NULL","NULL","1826"
"2013","NULL","sor_og_mellom_amerika","prosent",".","sysselsatte_land","NULL","NULL","1826"
"2013","NULL","alle","personer","44","sysselsatte_land","NULL","NULL","1827"
"2013","NULL","alle","prosent","75.9","sysselsatte_land","NULL","NULL","1827"
"2013","NULL","norden","personer",":","sysselsatte_land","NULL","NULL","1827"
"2013","NULL","norden","prosent",":","sysselsatte_land","NULL","NULL","1827"
"2013","NULL","vest_europa","personer","12","sysselsatte_land","NULL","NULL","1827"
"2013","NULL","vest_europa","prosent","75","sysselsatte_land","NULL","NULL","1827"
"2013","NULL","eu_ost_europa","personer","14","sysselsatte_land","NULL","NULL","1827"
"2013","NULL","eu_ost_europa","prosent","66.7","sysselsatte_land","NULL","NULL","1827"
"2013","NULL","ost_europa_ellers","personer","13","sysselsatte_land","NULL","NULL","1827"
"2013","NULL","ost_europa_ellers","prosent","100","sysselsatte_land","NULL","NULL","1827"
"2013","NULL","nord_amerika_oseania","personer","0","sysselsatte_land","NULL","NULL","1827"
"2013","NULL","nord_amerika_oseania","prosent",".","sysselsatte_land","NULL","NULL","1827"
"2013","NULL","asia","personer",":","sysselsatte_land","NULL","NULL","1827"
"2013","NULL","asia","prosent",":","sysselsatte_land","NULL","NULL","1827"
"2013","NULL","afrika","personer","0","sysselsatte_land","NULL","NULL","1827"
"2013","NULL","afrika","prosent",".","sysselsatte_land","NULL","NULL","1827"
"2013","NULL","sor_og_mellom_amerika","personer","0","sysselsatte_land","NULL","NULL","1827"
"2013","NULL","sor_og_mellom_amerika","prosent",".","sysselsatte_land","NULL","NULL","1827"
"2013","NULL","alle","personer","95","sysselsatte_land","NULL","NULL","1828"
"2013","NULL","alle","prosent","46.8","sysselsatte_land","NULL","NULL","1828"
"2013","NULL","norden","personer","6","sysselsatte_land","NULL","NULL","1828"
"2013","NULL","norden","prosent","66.7","sysselsatte_land","NULL","NULL","1828"
"2013","NULL","vest_europa","personer","10","sysselsatte_land","NULL","NULL","1828"
"2013","NULL","vest_europa","prosent","83.3","sysselsatte_land","NULL","NULL","1828"
"2013","NULL","eu_ost_europa","personer","38","sysselsatte_land","NULL","NULL","1828"
"2013","NULL","eu_ost_europa","prosent","84.4","sysselsatte_land","NULL","NULL","1828"
