"aar","bydel_nr","botid_5","enhet","tabellvariabel","tabell_navn","fylke_nr","kommune_nr","naringsregion_nr"
"2013","NULL","0_4","personer","571","sysselsatte_botid","NULL","NULL","42"
"2013","NULL","0_4","prosent","63.2","sysselsatte_botid","NULL","NULL","42"
"2013","NULL","5_9","personer","293","sysselsatte_botid","NULL","NULL","42"
"2013","NULL","5_9","prosent","78.6","sysselsatte_botid","NULL","NULL","42"
"2013","NULL","10+","personer","265","sysselsatte_botid","NULL","NULL","42"
"2013","NULL","10+","prosent","78.4","sysselsatte_botid","NULL","NULL","42"
"2013","NULL","0_4","personer","228","sysselsatte_botid","NULL","NULL","43"
"2013","NULL","0_4","prosent","60.8","sysselsatte_botid","NULL","NULL","43"
"2013","NULL","5_9","personer","112","sysselsatte_botid","NULL","NULL","43"
"2013","NULL","5_9","prosent","73.7","sysselsatte_botid","NULL","NULL","43"
"2013","NULL","10+","personer","141","sysselsatte_botid","NULL","NULL","43"
"2013","NULL","10+","prosent","73.1","sysselsatte_botid","NULL","NULL","43"
"2013","NULL","0_4","personer","704","sysselsatte_botid","NULL","NULL","44"
"2013","NULL","0_4","prosent","67.8","sysselsatte_botid","NULL","NULL","44"
"2013","NULL","5_9","personer","503","sysselsatte_botid","NULL","NULL","44"
"2013","NULL","5_9","prosent","81.7","sysselsatte_botid","NULL","NULL","44"
"2013","NULL","10+","personer","278","sysselsatte_botid","NULL","NULL","44"
"2013","NULL","10+","prosent","75.7","sysselsatte_botid","NULL","NULL","44"
"2013","NULL","0_4","personer","186","sysselsatte_botid","NULL","NULL","45"
"2013","NULL","0_4","prosent","61.8","sysselsatte_botid","NULL","NULL","45"
"2013","NULL","5_9","personer","204","sysselsatte_botid","NULL","NULL","45"
"2013","NULL","5_9","prosent","79.7","sysselsatte_botid","NULL","NULL","45"
"2013","NULL","10+","personer","101","sysselsatte_botid","NULL","NULL","45"
"2013","NULL","10+","prosent","72.1","sysselsatte_botid","NULL","NULL","45"
"2013","NULL","0_4","personer","1485","sysselsatte_botid","NULL","NULL","46"
"2013","NULL","0_4","prosent","66.4","sysselsatte_botid","NULL","NULL","46"
"2013","NULL","5_9","personer","798","sysselsatte_botid","NULL","NULL","46"
"2013","NULL","5_9","prosent","78.2","sysselsatte_botid","NULL","NULL","46"
"2013","NULL","10+","personer","757","sysselsatte_botid","NULL","NULL","46"
"2013","NULL","10+","prosent","73.1","sysselsatte_botid","NULL","NULL","46"
"2013","NULL","0_4","personer","1142","sysselsatte_botid","NULL","NULL","47"
"2013","NULL","0_4","prosent","66","sysselsatte_botid","NULL","NULL","47"
"2013","NULL","5_9","personer","858","sysselsatte_botid","NULL","NULL","47"
"2013","NULL","5_9","prosent","77.3","sysselsatte_botid","NULL","NULL","47"
"2013","NULL","10+","personer","865","sysselsatte_botid","NULL","NULL","47"
"2013","NULL","10+","prosent","73.8","sysselsatte_botid","NULL","NULL","47"
"2013","NULL","0_4","personer","208","sysselsatte_botid","NULL","NULL","48"
"2013","NULL","0_4","prosent","64.2","sysselsatte_botid","NULL","NULL","48"
"2013","NULL","5_9","personer","123","sysselsatte_botid","NULL","NULL","48"
"2013","NULL","5_9","prosent","85.4","sysselsatte_botid","NULL","NULL","48"
"2013","NULL","10+","personer","109","sysselsatte_botid","NULL","NULL","48"
"2013","NULL","10+","prosent","74.1","sysselsatte_botid","NULL","NULL","48"
"2013","NULL","0_4","personer","877","sysselsatte_botid","NULL","NULL","49"
"2013","NULL","0_4","prosent","66.7","sysselsatte_botid","NULL","NULL","49"
"2013","NULL","5_9","personer","461","sysselsatte_botid","NULL","NULL","49"
"2013","NULL","5_9","prosent","81.9","sysselsatte_botid","NULL","NULL","49"
"2013","NULL","10+","personer","466","sysselsatte_botid","NULL","NULL","49"
"2013","NULL","10+","prosent","78.5","sysselsatte_botid","NULL","NULL","49"
"2013","NULL","0_4","personer","721","sysselsatte_botid","NULL","NULL","50"
"2013","NULL","0_4","prosent","63.2","sysselsatte_botid","NULL","NULL","50"
"2013","NULL","5_9","personer","338","sysselsatte_botid","NULL","NULL","50"
"2013","NULL","5_9","prosent","80.1","sysselsatte_botid","NULL","NULL","50"
"2013","NULL","10+","personer","436","sysselsatte_botid","NULL","NULL","50"
"2013","NULL","10+","prosent","81.6","sysselsatte_botid","NULL","NULL","50"
"2013","NULL","0_4","personer","782","sysselsatte_botid","NULL","NULL","51"
"2013","NULL","0_4","prosent","61.5","sysselsatte_botid","NULL","NULL","51"
"2013","NULL","5_9","personer","324","sysselsatte_botid","NULL","NULL","51"
"2013","NULL","5_9","prosent","79.6","sysselsatte_botid","NULL","NULL","51"
"2013","NULL","10+","personer","480","sysselsatte_botid","NULL","NULL","51"
"2013","NULL","10+","prosent","79.1","sysselsatte_botid","NULL","NULL","51"
"2013","NULL","0_4","personer","1211","sysselsatte_botid","NULL","NULL","52"
"2013","NULL","0_4","prosent","59.9","sysselsatte_botid","NULL","NULL","52"
"2013","NULL","5_9","personer","782","sysselsatte_botid","NULL","NULL","52"
"2013","NULL","5_9","prosent","80.7","sysselsatte_botid","NULL","NULL","52"
"2013","NULL","10+","personer","657","sysselsatte_botid","NULL","NULL","52"
"2013","NULL","10+","prosent","71.8","sysselsatte_botid","NULL","NULL","52"
"2013","NULL","0_4","personer","1432","sysselsatte_botid","NULL","NULL","53"
"2013","NULL","0_4","prosent","66.4","sysselsatte_botid","NULL","NULL","53"
"2013","NULL","5_9","personer","771","sysselsatte_botid","NULL","NULL","53"
"2013","NULL","5_9","prosent","81.9","sysselsatte_botid","NULL","NULL","53"
"2013","NULL","10+","personer","772","sysselsatte_botid","NULL","NULL","53"
"2013","NULL","10+","prosent","78","sysselsatte_botid","NULL","NULL","53"
"2013","NULL","0_4","personer","539","sysselsatte_botid","NULL","NULL","54"
"2013","NULL","0_4","prosent","70.7","sysselsatte_botid","NULL","NULL","54"
"2013","NULL","5_9","personer","421","sysselsatte_botid","NULL","NULL","54"
"2013","NULL","5_9","prosent","83","sysselsatte_botid","NULL","NULL","54"
"2013","NULL","10+","personer","310","sysselsatte_botid","NULL","NULL","54"
"2013","NULL","10+","prosent","78.9","sysselsatte_botid","NULL","NULL","54"
"2013","NULL","0_4","personer","1590","sysselsatte_botid","NULL","NULL","55"
"2013","NULL","0_4","prosent","69","sysselsatte_botid","NULL","NULL","55"
"2013","NULL","5_9","personer","579","sysselsatte_botid","NULL","NULL","55"
"2013","NULL","5_9","prosent","79.2","sysselsatte_botid","NULL","NULL","55"
"2013","NULL","10+","personer","644","sysselsatte_botid","NULL","NULL","55"
"2013","NULL","10+","prosent","77.1","sysselsatte_botid","NULL","NULL","55"
"2013","NULL","0_4","personer","2457","sysselsatte_botid","NULL","NULL","56"
"2013","NULL","0_4","prosent","68.6","sysselsatte_botid","NULL","NULL","56"
"2013","NULL","5_9","personer","1213","sysselsatte_botid","NULL","NULL","56"
"2013","NULL","5_9","prosent","80.1","sysselsatte_botid","NULL","NULL","56"
"2013","NULL","10+","personer","1288","sysselsatte_botid","NULL","NULL","56"
"2013","NULL","10+","prosent","75.6","sysselsatte_botid","NULL","NULL","56"
"2013","NULL","0_4","personer","409","sysselsatte_botid","NULL","NULL","57"
"2013","NULL","0_4","prosent","65.1","sysselsatte_botid","NULL","NULL","57"
"2013","NULL","5_9","personer","214","sysselsatte_botid","NULL","NULL","57"
"2013","NULL","5_9","prosent","81.4","sysselsatte_botid","NULL","NULL","57"
"2013","NULL","10+","personer","166","sysselsatte_botid","NULL","NULL","57"
"2013","NULL","10+","prosent","74.4","sysselsatte_botid","NULL","NULL","57"
"2013","NULL","0_4","personer","641","sysselsatte_botid","NULL","NULL","58"
"2013","NULL","0_4","prosent","78.3","sysselsatte_botid","NULL","NULL","58"
"2013","NULL","5_9","personer","310","sysselsatte_botid","NULL","NULL","58"
"2013","NULL","5_9","prosent","85.6","sysselsatte_botid","NULL","NULL","58"
"2013","NULL","10+","personer","108","sysselsatte_botid","NULL","NULL","58"
"2013","NULL","10+","prosent","82.4","sysselsatte_botid","NULL","NULL","58"
"2013","NULL","0_4","personer","163","sysselsatte_botid","NULL","NULL","59"
"2013","NULL","0_4","prosent","63.9","sysselsatte_botid","NULL","NULL","59"
"2013","NULL","5_9","personer","81","sysselsatte_botid","NULL","NULL","59"
"2013","NULL","5_9","prosent","75","sysselsatte_botid","NULL","NULL","59"
"2013","NULL","10+","personer","71","sysselsatte_botid","NULL","NULL","59"
"2013","NULL","10+","prosent","74","sysselsatte_botid","NULL","NULL","59"
"2013","NULL","0_4","personer","245","sysselsatte_botid","NULL","NULL","60"
"2013","NULL","0_4","prosent","55.2","sysselsatte_botid","NULL","NULL","60"
"2013","NULL","5_9","personer","203","sysselsatte_botid","NULL","NULL","60"
"2013","NULL","5_9","prosent","72.5","sysselsatte_botid","NULL","NULL","60"
"2013","NULL","10+","personer","214","sysselsatte_botid","NULL","NULL","60"
"2013","NULL","10+","prosent","72.5","sysselsatte_botid","NULL","NULL","60"
"2013","NULL","0_4","personer","5313","sysselsatte_botid","NULL","NULL","61"
"2013","NULL","0_4","prosent","58","sysselsatte_botid","NULL","NULL","61"
"2013","NULL","5_9","personer","3227","sysselsatte_botid","NULL","NULL","61"
"2013","NULL","5_9","prosent","74.1","sysselsatte_botid","NULL","NULL","61"
"2013","NULL","10+","personer","4758","sysselsatte_botid","NULL","NULL","61"
"2013","NULL","10+","prosent","70.5","sysselsatte_botid","NULL","NULL","61"
"2013","NULL","0_4","personer","115","sysselsatte_botid","NULL","NULL","62"
"2013","NULL","0_4","prosent","73.7","sysselsatte_botid","NULL","NULL","62"
"2013","NULL","5_9","personer","64","sysselsatte_botid","NULL","NULL","62"
"2013","NULL","5_9","prosent","84.2","sysselsatte_botid","NULL","NULL","62"
"2013","NULL","10+","personer","109","sysselsatte_botid","NULL","NULL","62"
"2013","NULL","10+","prosent","76.8","sysselsatte_botid","NULL","NULL","62"
"2013","NULL","0_4","personer","341","sysselsatte_botid","NULL","NULL","63"
"2013","NULL","0_4","prosent","52.1","sysselsatte_botid","NULL","NULL","63"
"2013","NULL","5_9","personer","226","sysselsatte_botid","NULL","NULL","63"
"2013","NULL","5_9","prosent","73.6","sysselsatte_botid","NULL","NULL","63"
"2013","NULL","10+","personer","322","sysselsatte_botid","NULL","NULL","63"
"2013","NULL","10+","prosent","74.7","sysselsatte_botid","NULL","NULL","63"
"2013","NULL","0_4","personer","860","sysselsatte_botid","NULL","NULL","64"
"2013","NULL","0_4","prosent","54.5","sysselsatte_botid","NULL","NULL","64"
"2013","NULL","5_9","personer","580","sysselsatte_botid","NULL","NULL","64"
"2013","NULL","5_9","prosent","72.6","sysselsatte_botid","NULL","NULL","64"
"2013","NULL","10+","personer","564","sysselsatte_botid","NULL","NULL","64"
"2013","NULL","10+","prosent","69.7","sysselsatte_botid","NULL","NULL","64"
"2013","NULL","0_4","personer","110","sysselsatte_botid","NULL","NULL","65"
"2013","NULL","0_4","prosent","51.2","sysselsatte_botid","NULL","NULL","65"
"2013","NULL","5_9","personer","37","sysselsatte_botid","NULL","NULL","65"
"2013","NULL","5_9","prosent","77.1","sysselsatte_botid","NULL","NULL","65"
"2013","NULL","10+","personer","96","sysselsatte_botid","NULL","NULL","65"
"2013","NULL","10+","prosent","82.8","sysselsatte_botid","NULL","NULL","65"
"2013","NULL","0_4","personer","191","sysselsatte_botid","NULL","NULL","66"
"2013","NULL","0_4","prosent","64.1","sysselsatte_botid","NULL","NULL","66"
"2013","NULL","5_9","personer","93","sysselsatte_botid","NULL","NULL","66"
"2013","NULL","5_9","prosent","76.9","sysselsatte_botid","NULL","NULL","66"
"2013","NULL","10+","personer","73","sysselsatte_botid","NULL","NULL","66"
"2013","NULL","10+","prosent","79.3","sysselsatte_botid","NULL","NULL","66"
"2013","NULL","0_4","personer","237","sysselsatte_botid","NULL","NULL","67"
"2013","NULL","0_4","prosent","49.2","sysselsatte_botid","NULL","NULL","67"
"2013","NULL","5_9","personer","153","sysselsatte_botid","NULL","NULL","67"
"2013","NULL","5_9","prosent","77.3","sysselsatte_botid","NULL","NULL","67"
"2013","NULL","10+","personer","205","sysselsatte_botid","NULL","NULL","67"
"2013","NULL","10+","prosent","77.7","sysselsatte_botid","NULL","NULL","67"
"2013","NULL","0_4","personer","145","sysselsatte_botid","NULL","NULL","68"
"2013","NULL","0_4","prosent","52.5","sysselsatte_botid","NULL","NULL","68"
"2013","NULL","5_9","personer","91","sysselsatte_botid","NULL","NULL","68"
"2013","NULL","5_9","prosent","68.9","sysselsatte_botid","NULL","NULL","68"
"2013","NULL","10+","personer","108","sysselsatte_botid","NULL","NULL","68"
"2013","NULL","10+","prosent","72","sysselsatte_botid","NULL","NULL","68"
"2013","NULL","0_4","personer","296","sysselsatte_botid","NULL","NULL","69"
"2013","NULL","0_4","prosent","54.3","sysselsatte_botid","NULL","NULL","69"
"2013","NULL","5_9","personer","87","sysselsatte_botid","NULL","NULL","69"
"2013","NULL","5_9","prosent","71.3","sysselsatte_botid","NULL","NULL","69"
"2013","NULL","10+","personer","151","sysselsatte_botid","NULL","NULL","69"
"2013","NULL","10+","prosent","77.4","sysselsatte_botid","NULL","NULL","69"
"2013","NULL","0_4","personer","117","sysselsatte_botid","NULL","NULL","70"
"2013","NULL","0_4","prosent","83.6","sysselsatte_botid","NULL","NULL","70"
"2013","NULL","5_9","personer","36","sysselsatte_botid","NULL","NULL","70"
"2013","NULL","5_9","prosent","94.7","sysselsatte_botid","NULL","NULL","70"
"2013","NULL","10+","personer","25","sysselsatte_botid","NULL","NULL","70"
"2013","NULL","10+","prosent","78.1","sysselsatte_botid","NULL","NULL","70"
"2013","NULL","0_4","personer","174","sysselsatte_botid","NULL","NULL","71"
"2013","NULL","0_4","prosent","48.9","sysselsatte_botid","NULL","NULL","71"
"2013","NULL","5_9","personer","117","sysselsatte_botid","NULL","NULL","71"
"2013","NULL","5_9","prosent","76.5","sysselsatte_botid","NULL","NULL","71"
"2013","NULL","10+","personer","148","sysselsatte_botid","NULL","NULL","71"
"2013","NULL","10+","prosent","72.2","sysselsatte_botid","NULL","NULL","71"
"2013","NULL","0_4","personer","398","sysselsatte_botid","NULL","NULL","72"
"2013","NULL","0_4","prosent","52","sysselsatte_botid","NULL","NULL","72"
"2013","NULL","5_9","personer","234","sysselsatte_botid","NULL","NULL","72"
"2013","NULL","5_9","prosent","72","sysselsatte_botid","NULL","NULL","72"
"2013","NULL","10+","personer","291","sysselsatte_botid","NULL","NULL","72"
"2013","NULL","10+","prosent","74.2","sysselsatte_botid","NULL","NULL","72"
"2013","NULL","0_4","personer","1341","sysselsatte_botid","NULL","NULL","73"
"2013","NULL","0_4","prosent","55.9","sysselsatte_botid","NULL","NULL","73"
"2013","NULL","5_9","personer","695","sysselsatte_botid","NULL","NULL","73"
"2013","NULL","5_9","prosent","74.6","sysselsatte_botid","NULL","NULL","73"
"2013","NULL","10+","personer","960","sysselsatte_botid","NULL","NULL","73"
"2013","NULL","10+","prosent","74.5","sysselsatte_botid","NULL","NULL","73"
"2013","NULL","0_4","personer","558","sysselsatte_botid","NULL","NULL","74"
"2013","NULL","0_4","prosent","56.1","sysselsatte_botid","NULL","NULL","74"
"2013","NULL","5_9","personer","261","sysselsatte_botid","NULL","NULL","74"
"2013","NULL","5_9","prosent","71.9","sysselsatte_botid","NULL","NULL","74"
"2013","NULL","10+","personer","344","sysselsatte_botid","NULL","NULL","74"
"2013","NULL","10+","prosent","74.3","sysselsatte_botid","NULL","NULL","74"
"2013","NULL","0_4","personer","563","sysselsatte_botid","NULL","NULL","75"
"2013","NULL","0_4","prosent","59.6","sysselsatte_botid","NULL","NULL","75"
"2013","NULL","5_9","personer","285","sysselsatte_botid","NULL","NULL","75"
"2013","NULL","5_9","prosent","72.2","sysselsatte_botid","NULL","NULL","75"
"2013","NULL","10+","personer","287","sysselsatte_botid","NULL","NULL","75"
"2013","NULL","10+","prosent","78.2","sysselsatte_botid","NULL","NULL","75"
"2013","NULL","0_4","personer","604","sysselsatte_botid","NULL","NULL","76"
"2013","NULL","0_4","prosent","53.8","sysselsatte_botid","NULL","NULL","76"
"2013","NULL","5_9","personer","284","sysselsatte_botid","NULL","NULL","76"
"2013","NULL","5_9","prosent","73.6","sysselsatte_botid","NULL","NULL","76"
"2013","NULL","10+","personer","365","sysselsatte_botid","NULL","NULL","76"
"2013","NULL","10+","prosent","72.7","sysselsatte_botid","NULL","NULL","76"
"2013","NULL","0_4","personer","587","sysselsatte_botid","NULL","NULL","77"
"2013","NULL","0_4","prosent","51.9","sysselsatte_botid","NULL","NULL","77"
"2013","NULL","5_9","personer","399","sysselsatte_botid","NULL","NULL","77"
"2013","NULL","5_9","prosent","75.1","sysselsatte_botid","NULL","NULL","77"
"2013","NULL","10+","personer","410","sysselsatte_botid","NULL","NULL","77"
"2013","NULL","10+","prosent","73.3","sysselsatte_botid","NULL","NULL","77"
"2013","NULL","0_4","personer","519","sysselsatte_botid","NULL","NULL","78"
"2013","NULL","0_4","prosent","58.6","sysselsatte_botid","NULL","NULL","78"
"2013","NULL","5_9","personer","224","sysselsatte_botid","NULL","NULL","78"
"2013","NULL","5_9","prosent","78.6","sysselsatte_botid","NULL","NULL","78"
"2013","NULL","10+","personer","281","sysselsatte_botid","NULL","NULL","78"
"2013","NULL","10+","prosent","76.6","sysselsatte_botid","NULL","NULL","78"
"2013","NULL","0_4","personer","2090","sysselsatte_botid","NULL","NULL","79"
"2013","NULL","0_4","prosent","64","sysselsatte_botid","NULL","NULL","79"
"2013","NULL","5_9","personer","1161","sysselsatte_botid","NULL","NULL","79"
"2013","NULL","5_9","prosent","76.9","sysselsatte_botid","NULL","NULL","79"
"2013","NULL","10+","personer","1620","sysselsatte_botid","NULL","NULL","79"
"2013","NULL","10+","prosent","77.5","sysselsatte_botid","NULL","NULL","79"
"2013","NULL","0_4","personer","244","sysselsatte_botid","NULL","NULL","80"
"2013","NULL","0_4","prosent","60.2","sysselsatte_botid","NULL","NULL","80"
"2013","NULL","5_9","personer","97","sysselsatte_botid","NULL","NULL","80"
"2013","NULL","5_9","prosent","71.3","sysselsatte_botid","NULL","NULL","80"
"2013","NULL","10+","personer","131","sysselsatte_botid","NULL","NULL","80"
"2013","NULL","10+","prosent","68.9","sysselsatte_botid","NULL","NULL","80"
"2013","NULL","0_4","personer","1202","sysselsatte_botid","NULL","NULL","81"
"2013","NULL","0_4","prosent","68.6","sysselsatte_botid","NULL","NULL","81"
"2013","NULL","5_9","personer","600","sysselsatte_botid","NULL","NULL","81"
"2013","NULL","5_9","prosent","78.2","sysselsatte_botid","NULL","NULL","81"
