"aar","bydel_nr","kjonn","vreg_3","enhet","tabellvariabel","tabell_navn","fylke_nr","naringsregion_nr","kommune_nr"
"2013","NULL","alle","2","prosent","58.9","sysselsatte_kjonn_land","NULL","NULL","1535"
"2013","NULL","alle","alle","personer","418","sysselsatte_kjonn_land","NULL","NULL","1535"
"2013","NULL","alle","alle","prosent","74.6","sysselsatte_kjonn_land","NULL","NULL","1535"
"2013","NULL","0","1","personer","163","sysselsatte_kjonn_land","NULL","NULL","1539"
"2013","NULL","0","1","prosent","89.1","sysselsatte_kjonn_land","NULL","NULL","1539"
"2013","NULL","0","2","personer","15","sysselsatte_kjonn_land","NULL","NULL","1539"
"2013","NULL","0","2","prosent","93.8","sysselsatte_kjonn_land","NULL","NULL","1539"
"2013","NULL","0","alle","personer","178","sysselsatte_kjonn_land","NULL","NULL","1539"
"2013","NULL","0","alle","prosent","89.4","sysselsatte_kjonn_land","NULL","NULL","1539"
"2013","NULL","1","1","personer","94","sysselsatte_kjonn_land","NULL","NULL","1539"
"2013","NULL","1","1","prosent","79","sysselsatte_kjonn_land","NULL","NULL","1539"
"2013","NULL","1","2","personer","59","sysselsatte_kjonn_land","NULL","NULL","1539"
"2013","NULL","1","2","prosent","72.8","sysselsatte_kjonn_land","NULL","NULL","1539"
"2013","NULL","1","alle","personer","153","sysselsatte_kjonn_land","NULL","NULL","1539"
"2013","NULL","1","alle","prosent","76.5","sysselsatte_kjonn_land","NULL","NULL","1539"
"2013","NULL","alle","1","personer","257","sysselsatte_kjonn_land","NULL","NULL","1539"
"2013","NULL","alle","1","prosent","85.1","sysselsatte_kjonn_land","NULL","NULL","1539"
"2013","NULL","alle","2","personer","74","sysselsatte_kjonn_land","NULL","NULL","1539"
"2013","NULL","alle","2","prosent","76.3","sysselsatte_kjonn_land","NULL","NULL","1539"
"2013","NULL","alle","alle","personer","331","sysselsatte_kjonn_land","NULL","NULL","1539"
"2013","NULL","alle","alle","prosent","83","sysselsatte_kjonn_land","NULL","NULL","1539"
"2013","NULL","0","1","personer",":","sysselsatte_kjonn_land","NULL","NULL","1543"
"2013","NULL","0","1","prosent",":","sysselsatte_kjonn_land","NULL","NULL","1543"
"2013","NULL","0","2","personer",":","sysselsatte_kjonn_land","NULL","NULL","1543"
"2013","NULL","0","2","prosent",":","sysselsatte_kjonn_land","NULL","NULL","1543"
"2013","NULL","0","alle","personer","44","sysselsatte_kjonn_land","NULL","NULL","1543"
"2013","NULL","0","alle","prosent","78.6","sysselsatte_kjonn_land","NULL","NULL","1543"
"2013","NULL","1","1","personer","22","sysselsatte_kjonn_land","NULL","NULL","1543"
"2013","NULL","1","1","prosent","71","sysselsatte_kjonn_land","NULL","NULL","1543"
"2013","NULL","1","2","personer","26","sysselsatte_kjonn_land","NULL","NULL","1543"
"2013","NULL","1","2","prosent","74.3","sysselsatte_kjonn_land","NULL","NULL","1543"
"2013","NULL","1","alle","personer","48","sysselsatte_kjonn_land","NULL","NULL","1543"
"2013","NULL","1","alle","prosent","72.7","sysselsatte_kjonn_land","NULL","NULL","1543"
"2013","NULL","alle","1","personer","64","sysselsatte_kjonn_land","NULL","NULL","1543"
"2013","NULL","alle","1","prosent","77.1","sysselsatte_kjonn_land","NULL","NULL","1543"
"2013","NULL","alle","2","personer","28","sysselsatte_kjonn_land","NULL","NULL","1543"
"2013","NULL","alle","2","prosent","71.8","sysselsatte_kjonn_land","NULL","NULL","1543"
"2013","NULL","alle","alle","personer","92","sysselsatte_kjonn_land","NULL","NULL","1543"
"2013","NULL","alle","alle","prosent","75.4","sysselsatte_kjonn_land","NULL","NULL","1543"
"2013","NULL","0","1","personer","69","sysselsatte_kjonn_land","NULL","NULL","1545"
"2013","NULL","0","1","prosent","92","sysselsatte_kjonn_land","NULL","NULL","1545"
"2013","NULL","0","2","personer","6","sysselsatte_kjonn_land","NULL","NULL","1545"
"2013","NULL","0","2","prosent","100","sysselsatte_kjonn_land","NULL","NULL","1545"
"2013","NULL","0","alle","personer","75","sysselsatte_kjonn_land","NULL","NULL","1545"
"2013","NULL","0","alle","prosent","92.6","sysselsatte_kjonn_land","NULL","NULL","1545"
"2013","NULL","1","1","personer","40","sysselsatte_kjonn_land","NULL","NULL","1545"
"2013","NULL","1","1","prosent","80","sysselsatte_kjonn_land","NULL","NULL","1545"
"2013","NULL","1","2","personer","30","sysselsatte_kjonn_land","NULL","NULL","1545"
"2013","NULL","1","2","prosent","68.2","sysselsatte_kjonn_land","NULL","NULL","1545"
"2013","NULL","1","alle","personer","70","sysselsatte_kjonn_land","NULL","NULL","1545"
"2013","NULL","1","alle","prosent","74.5","sysselsatte_kjonn_land","NULL","NULL","1545"
"2013","NULL","alle","1","personer","109","sysselsatte_kjonn_land","NULL","NULL","1545"
"2013","NULL","alle","1","prosent","87.2","sysselsatte_kjonn_land","NULL","NULL","1545"
"2013","NULL","alle","2","personer","36","sysselsatte_kjonn_land","NULL","NULL","1545"
"2013","NULL","alle","2","prosent","72","sysselsatte_kjonn_land","NULL","NULL","1545"
"2013","NULL","alle","alle","personer","145","sysselsatte_kjonn_land","NULL","NULL","1545"
"2013","NULL","alle","alle","prosent","82.9","sysselsatte_kjonn_land","NULL","NULL","1545"
"2013","NULL","0","1","personer","50","sysselsatte_kjonn_land","NULL","NULL","1546"
"2013","NULL","0","1","prosent","89.3","sysselsatte_kjonn_land","NULL","NULL","1546"
"2013","NULL","0","2","personer","6","sysselsatte_kjonn_land","NULL","NULL","1546"
"2013","NULL","0","2","prosent","100","sysselsatte_kjonn_land","NULL","NULL","1546"
"2013","NULL","0","alle","personer","56","sysselsatte_kjonn_land","NULL","NULL","1546"
"2013","NULL","0","alle","prosent","90.3","sysselsatte_kjonn_land","NULL","NULL","1546"
"2013","NULL","1","1","personer","32","sysselsatte_kjonn_land","NULL","NULL","1546"
"2013","NULL","1","1","prosent","68.1","sysselsatte_kjonn_land","NULL","NULL","1546"
"2013","NULL","1","2","personer","11","sysselsatte_kjonn_land","NULL","NULL","1546"
"2013","NULL","1","2","prosent","73.3","sysselsatte_kjonn_land","NULL","NULL","1546"
"2013","NULL","1","alle","personer","43","sysselsatte_kjonn_land","NULL","NULL","1546"
"2013","NULL","1","alle","prosent","69.4","sysselsatte_kjonn_land","NULL","NULL","1546"
"2013","NULL","alle","1","personer","82","sysselsatte_kjonn_land","NULL","NULL","1546"
"2013","NULL","alle","1","prosent","79.6","sysselsatte_kjonn_land","NULL","NULL","1546"
"2013","NULL","alle","2","personer","17","sysselsatte_kjonn_land","NULL","NULL","1546"
"2013","NULL","alle","2","prosent","81","sysselsatte_kjonn_land","NULL","NULL","1546"
"2013","NULL","alle","alle","personer","99","sysselsatte_kjonn_land","NULL","NULL","1546"
"2013","NULL","alle","alle","prosent","79.8","sysselsatte_kjonn_land","NULL","NULL","1546"
"2013","NULL","0","1","personer","93","sysselsatte_kjonn_land","NULL","NULL","1547"
"2013","NULL","0","1","prosent","84.5","sysselsatte_kjonn_land","NULL","NULL","1547"
"2013","NULL","0","2","personer","14","sysselsatte_kjonn_land","NULL","NULL","1547"
"2013","NULL","0","2","prosent","60.9","sysselsatte_kjonn_land","NULL","NULL","1547"
"2013","NULL","0","alle","personer","107","sysselsatte_kjonn_land","NULL","NULL","1547"
"2013","NULL","0","alle","prosent","80.5","sysselsatte_kjonn_land","NULL","NULL","1547"
"2013","NULL","1","1","personer","60","sysselsatte_kjonn_land","NULL","NULL","1547"
"2013","NULL","1","1","prosent","84.5","sysselsatte_kjonn_land","NULL","NULL","1547"
"2013","NULL","1","2","personer","31","sysselsatte_kjonn_land","NULL","NULL","1547"
"2013","NULL","1","2","prosent","66","sysselsatte_kjonn_land","NULL","NULL","1547"
"2013","NULL","1","alle","personer","91","sysselsatte_kjonn_land","NULL","NULL","1547"
"2013","NULL","1","alle","prosent","77.1","sysselsatte_kjonn_land","NULL","NULL","1547"
"2013","NULL","alle","1","personer","153","sysselsatte_kjonn_land","NULL","NULL","1547"
"2013","NULL","alle","1","prosent","84.5","sysselsatte_kjonn_land","NULL","NULL","1547"
"2013","NULL","alle","2","personer","45","sysselsatte_kjonn_land","NULL","NULL","1547"
"2013","NULL","alle","2","prosent","64.3","sysselsatte_kjonn_land","NULL","NULL","1547"
"2013","NULL","alle","alle","personer","198","sysselsatte_kjonn_land","NULL","NULL","1547"
"2013","NULL","alle","alle","prosent","78.9","sysselsatte_kjonn_land","NULL","NULL","1547"
"2013","NULL","0","1","personer","200","sysselsatte_kjonn_land","NULL","NULL","1548"
"2013","NULL","0","1","prosent","78.4","sysselsatte_kjonn_land","NULL","NULL","1548"
"2013","NULL","0","2","personer","25","sysselsatte_kjonn_land","NULL","NULL","1548"
"2013","NULL","0","2","prosent","58.1","sysselsatte_kjonn_land","NULL","NULL","1548"
"2013","NULL","0","alle","personer","225","sysselsatte_kjonn_land","NULL","NULL","1548"
"2013","NULL","0","alle","prosent","75.5","sysselsatte_kjonn_land","NULL","NULL","1548"
"2013","NULL","1","1","personer","96","sysselsatte_kjonn_land","NULL","NULL","1548"
"2013","NULL","1","1","prosent","61.9","sysselsatte_kjonn_land","NULL","NULL","1548"
"2013","NULL","1","2","personer","78","sysselsatte_kjonn_land","NULL","NULL","1548"
"2013","NULL","1","2","prosent","58.6","sysselsatte_kjonn_land","NULL","NULL","1548"
"2013","NULL","1","alle","personer","174","sysselsatte_kjonn_land","NULL","NULL","1548"
"2013","NULL","1","alle","prosent","60.4","sysselsatte_kjonn_land","NULL","NULL","1548"
"2013","NULL","alle","1","personer","296","sysselsatte_kjonn_land","NULL","NULL","1548"
"2013","NULL","alle","1","prosent","72.2","sysselsatte_kjonn_land","NULL","NULL","1548"
"2013","NULL","alle","2","personer","103","sysselsatte_kjonn_land","NULL","NULL","1548"
"2013","NULL","alle","2","prosent","58.5","sysselsatte_kjonn_land","NULL","NULL","1548"
"2013","NULL","alle","alle","personer","399","sysselsatte_kjonn_land","NULL","NULL","1548"
"2013","NULL","alle","alle","prosent","68.1","sysselsatte_kjonn_land","NULL","NULL","1548"
"2013","NULL","0","1","personer","51","sysselsatte_kjonn_land","NULL","NULL","1551"
"2013","NULL","0","1","prosent","70.8","sysselsatte_kjonn_land","NULL","NULL","1551"
"2013","NULL","0","2","personer","12","sysselsatte_kjonn_land","NULL","NULL","1551"
"2013","NULL","0","2","prosent","60","sysselsatte_kjonn_land","NULL","NULL","1551"
"2013","NULL","0","alle","personer","63","sysselsatte_kjonn_land","NULL","NULL","1551"
"2013","NULL","0","alle","prosent","68.5","sysselsatte_kjonn_land","NULL","NULL","1551"
"2013","NULL","1","1","personer","29","sysselsatte_kjonn_land","NULL","NULL","1551"
"2013","NULL","1","1","prosent","74.4","sysselsatte_kjonn_land","NULL","NULL","1551"
"2013","NULL","1","2","personer","31","sysselsatte_kjonn_land","NULL","NULL","1551"
"2013","NULL","1","2","prosent","62","sysselsatte_kjonn_land","NULL","NULL","1551"
"2013","NULL","1","alle","personer","60","sysselsatte_kjonn_land","NULL","NULL","1551"
"2013","NULL","1","alle","prosent","67.4","sysselsatte_kjonn_land","NULL","NULL","1551"
"2013","NULL","alle","1","personer","80","sysselsatte_kjonn_land","NULL","NULL","1551"
"2013","NULL","alle","1","prosent","72.1","sysselsatte_kjonn_land","NULL","NULL","1551"
"2013","NULL","alle","2","personer","43","sysselsatte_kjonn_land","NULL","NULL","1551"
"2013","NULL","alle","2","prosent","61.4","sysselsatte_kjonn_land","NULL","NULL","1551"
"2013","NULL","alle","alle","personer","123","sysselsatte_kjonn_land","NULL","NULL","1551"
"2013","NULL","alle","alle","prosent","68","sysselsatte_kjonn_land","NULL","NULL","1551"
"2013","NULL","0","1","personer","153","sysselsatte_kjonn_land","NULL","NULL","1554"
"2013","NULL","0","1","prosent","91.1","sysselsatte_kjonn_land","NULL","NULL","1554"
"2013","NULL","0","2","personer","15","sysselsatte_kjonn_land","NULL","NULL","1554"
"2013","NULL","0","2","prosent","83.3","sysselsatte_kjonn_land","NULL","NULL","1554"
"2013","NULL","0","alle","personer","168","sysselsatte_kjonn_land","NULL","NULL","1554"
"2013","NULL","0","alle","prosent","90.3","sysselsatte_kjonn_land","NULL","NULL","1554"
"2013","NULL","1","1","personer","74","sysselsatte_kjonn_land","NULL","NULL","1554"
"2013","NULL","1","1","prosent","74.7","sysselsatte_kjonn_land","NULL","NULL","1554"
"2013","NULL","1","2","personer","47","sysselsatte_kjonn_land","NULL","NULL","1554"
"2013","NULL","1","2","prosent","63.5","sysselsatte_kjonn_land","NULL","NULL","1554"
"2013","NULL","1","alle","personer","121","sysselsatte_kjonn_land","NULL","NULL","1554"
"2013","NULL","1","alle","prosent","69.9","sysselsatte_kjonn_land","NULL","NULL","1554"
"2013","NULL","alle","1","personer","227","sysselsatte_kjonn_land","NULL","NULL","1554"
"2013","NULL","alle","1","prosent","85","sysselsatte_kjonn_land","NULL","NULL","1554"
"2013","NULL","alle","2","personer","62","sysselsatte_kjonn_land","NULL","NULL","1554"
"2013","NULL","alle","2","prosent","67.4","sysselsatte_kjonn_land","NULL","NULL","1554"
"2013","NULL","alle","alle","personer","289","sysselsatte_kjonn_land","NULL","NULL","1554"
"2013","NULL","alle","alle","prosent","80.5","sysselsatte_kjonn_land","NULL","NULL","1554"
"2013","NULL","0","1","personer","41","sysselsatte_kjonn_land","NULL","NULL","1557"
"2013","NULL","0","1","prosent","77.4","sysselsatte_kjonn_land","NULL","NULL","1557"
"2013","NULL","0","2","personer","9","sysselsatte_kjonn_land","NULL","NULL","1557"
"2013","NULL","0","2","prosent","47.4","sysselsatte_kjonn_land","NULL","NULL","1557"
"2013","NULL","0","alle","personer","50","sysselsatte_kjonn_land","NULL","NULL","1557"
"2013","NULL","0","alle","prosent","69.4","sysselsatte_kjonn_land","NULL","NULL","1557"
"2013","NULL","1","1","personer","29","sysselsatte_kjonn_land","NULL","NULL","1557"
"2013","NULL","1","1","prosent","80.6","sysselsatte_kjonn_land","NULL","NULL","1557"
"2013","NULL","1","2","personer","17","sysselsatte_kjonn_land","NULL","NULL","1557"
"2013","NULL","1","2","prosent","58.6","sysselsatte_kjonn_land","NULL","NULL","1557"
"2013","NULL","1","alle","personer","46","sysselsatte_kjonn_land","NULL","NULL","1557"
"2013","NULL","1","alle","prosent","70.8","sysselsatte_kjonn_land","NULL","NULL","1557"
"2013","NULL","alle","1","personer","70","sysselsatte_kjonn_land","NULL","NULL","1557"
"2013","NULL","alle","1","prosent","78.7","sysselsatte_kjonn_land","NULL","NULL","1557"
"2013","NULL","alle","2","personer","26","sysselsatte_kjonn_land","NULL","NULL","1557"
"2013","NULL","alle","2","prosent","54.2","sysselsatte_kjonn_land","NULL","NULL","1557"
"2013","NULL","alle","alle","personer","96","sysselsatte_kjonn_land","NULL","NULL","1557"
"2013","NULL","alle","alle","prosent","70.1","sysselsatte_kjonn_land","NULL","NULL","1557"
"2013","NULL","0","1","personer","52","sysselsatte_kjonn_land","NULL","NULL","1560"
"2013","NULL","0","1","prosent","81.3","sysselsatte_kjonn_land","NULL","NULL","1560"
"2013","NULL","0","2","personer","18","sysselsatte_kjonn_land","NULL","NULL","1560"
"2013","NULL","0","2","prosent","51.4","sysselsatte_kjonn_land","NULL","NULL","1560"
"2013","NULL","0","alle","personer","70","sysselsatte_kjonn_land","NULL","NULL","1560"
"2013","NULL","0","alle","prosent","70.7","sysselsatte_kjonn_land","NULL","NULL","1560"
"2013","NULL","1","1","personer","42","sysselsatte_kjonn_land","NULL","NULL","1560"
"2013","NULL","1","1","prosent","82.4","sysselsatte_kjonn_land","NULL","NULL","1560"
"2013","NULL","1","2","personer","22","sysselsatte_kjonn_land","NULL","NULL","1560"
"2013","NULL","1","2","prosent","47.8","sysselsatte_kjonn_land","NULL","NULL","1560"
"2013","NULL","1","alle","personer","64","sysselsatte_kjonn_land","NULL","NULL","1560"
"2013","NULL","1","alle","prosent","66","sysselsatte_kjonn_land","NULL","NULL","1560"
"2013","NULL","alle","1","personer","94","sysselsatte_kjonn_land","NULL","NULL","1560"
"2013","NULL","alle","1","prosent","81.7","sysselsatte_kjonn_land","NULL","NULL","1560"
"2013","NULL","alle","2","personer","40","sysselsatte_kjonn_land","NULL","NULL","1560"
"2013","NULL","alle","2","prosent","49.4","sysselsatte_kjonn_land","NULL","NULL","1560"
"2013","NULL","alle","alle","personer","134","sysselsatte_kjonn_land","NULL","NULL","1560"
"2013","NULL","alle","alle","prosent","68.4","sysselsatte_kjonn_land","NULL","NULL","1560"
"2013","NULL","0","1","personer","51","sysselsatte_kjonn_land","NULL","NULL","1563"
"2013","NULL","0","1","prosent","82.3","sysselsatte_kjonn_land","NULL","NULL","1563"
"2013","NULL","0","2","personer","55","sysselsatte_kjonn_land","NULL","NULL","1563"
"2013","NULL","0","2","prosent","38.2","sysselsatte_kjonn_land","NULL","NULL","1563"
"2013","NULL","0","alle","personer","106","sysselsatte_kjonn_land","NULL","NULL","1563"
"2013","NULL","0","alle","prosent","51.5","sysselsatte_kjonn_land","NULL","NULL","1563"
"2013","NULL","1","1","personer","29","sysselsatte_kjonn_land","NULL","NULL","1563"
"2013","NULL","1","1","prosent","67.4","sysselsatte_kjonn_land","NULL","NULL","1563"
"2013","NULL","1","2","personer","71","sysselsatte_kjonn_land","NULL","NULL","1563"
"2013","NULL","1","2","prosent","44.4","sysselsatte_kjonn_land","NULL","NULL","1563"
"2013","NULL","1","alle","personer","100","sysselsatte_kjonn_land","NULL","NULL","1563"
"2013","NULL","1","alle","prosent","49.3","sysselsatte_kjonn_land","NULL","NULL","1563"
"2013","NULL","alle","1","personer","80","sysselsatte_kjonn_land","NULL","NULL","1563"
"2013","NULL","alle","1","prosent","76.2","sysselsatte_kjonn_land","NULL","NULL","1563"
"2013","NULL","alle","2","personer","126","sysselsatte_kjonn_land","NULL","NULL","1563"
"2013","NULL","alle","2","prosent","41.4","sysselsatte_kjonn_land","NULL","NULL","1563"
"2013","NULL","alle","alle","personer","206","sysselsatte_kjonn_land","NULL","NULL","1563"
"2013","NULL","alle","alle","prosent","50.4","sysselsatte_kjonn_land","NULL","NULL","1563"
"2013","NULL","0","1","personer","53","sysselsatte_kjonn_land","NULL","NULL","1566"
"2013","NULL","0","1","prosent","84.1","sysselsatte_kjonn_land","NULL","NULL","1566"
"2013","NULL","0","2","personer","9","sysselsatte_kjonn_land","NULL","NULL","1566"
"2013","NULL","0","2","prosent","37.5","sysselsatte_kjonn_land","NULL","NULL","1566"
"2013","NULL","0","alle","personer","62","sysselsatte_kjonn_land","NULL","NULL","1566"
"2013","NULL","0","alle","prosent","71.3","sysselsatte_kjonn_land","NULL","NULL","1566"
"2013","NULL","1","1","personer","33","sysselsatte_kjonn_land","NULL","NULL","1566"
"2013","NULL","1","1","prosent","62.3","sysselsatte_kjonn_land","NULL","NULL","1566"
"2013","NULL","1","2","personer","30","sysselsatte_kjonn_land","NULL","NULL","1566"
"2013","NULL","1","2","prosent","63.8","sysselsatte_kjonn_land","NULL","NULL","1566"
"2013","NULL","1","alle","personer","63","sysselsatte_kjonn_land","NULL","NULL","1566"
