"aar","bydel_nr","innvkat_3","enhet","tabellvariabel","tabell_navn","fylke_nr","kommune_nr","naringsregion_nr"
"2013","NULL","alle","prosent","73.6","sysselsatte_innvkat","NULL","NULL","03"
"2013","NULL","innvandrere","personer","3552","sysselsatte_innvkat","NULL","NULL","03"
"2013","NULL","innvandrere","prosent","62.2","sysselsatte_innvkat","NULL","NULL","03"
"2013","NULL","befolkningen_ellers","personer","22509","sysselsatte_innvkat","NULL","NULL","03"
"2013","NULL","befolkningen_ellers","prosent","75.8","sysselsatte_innvkat","NULL","NULL","03"
"2013","NULL","alle","personer","59336","sysselsatte_innvkat","NULL","NULL","04"
"2013","NULL","alle","prosent","71.7","sysselsatte_innvkat","NULL","NULL","04"
"2013","NULL","innvandrere","personer","7708","sysselsatte_innvkat","NULL","NULL","04"
"2013","NULL","innvandrere","prosent","58.6","sysselsatte_innvkat","NULL","NULL","04"
"2013","NULL","befolkningen_ellers","personer","51628","sysselsatte_innvkat","NULL","NULL","04"
"2013","NULL","befolkningen_ellers","prosent","74.2","sysselsatte_innvkat","NULL","NULL","04"
"2013","NULL","alle","personer","83804","sysselsatte_innvkat","NULL","NULL","05"
"2013","NULL","alle","prosent","79.7","sysselsatte_innvkat","NULL","NULL","05"
"2013","NULL","innvandrere","personer","15925","sysselsatte_innvkat","NULL","NULL","05"
"2013","NULL","innvandrere","prosent","70.1","sysselsatte_innvkat","NULL","NULL","05"
"2013","NULL","befolkningen_ellers","personer","67879","sysselsatte_innvkat","NULL","NULL","05"
"2013","NULL","befolkningen_ellers","prosent","82.4","sysselsatte_innvkat","NULL","NULL","05"
"2013","NULL","alle","personer","63941","sysselsatte_innvkat","NULL","NULL","06"
"2013","NULL","alle","prosent","79.1","sysselsatte_innvkat","NULL","NULL","06"
"2013","NULL","innvandrere","personer","9255","sysselsatte_innvkat","NULL","NULL","06"
"2013","NULL","innvandrere","prosent","69.4","sysselsatte_innvkat","NULL","NULL","06"
"2013","NULL","befolkningen_ellers","personer","54686","sysselsatte_innvkat","NULL","NULL","06"
"2013","NULL","befolkningen_ellers","prosent","81","sysselsatte_innvkat","NULL","NULL","06"
"2013","NULL","alle","personer","82180","sysselsatte_innvkat","NULL","NULL","07"
"2013","NULL","alle","prosent","79.3","sysselsatte_innvkat","NULL","NULL","07"
"2013","NULL","innvandrere","personer","14529","sysselsatte_innvkat","NULL","NULL","07"
"2013","NULL","innvandrere","prosent","69","sysselsatte_innvkat","NULL","NULL","07"
"2013","NULL","befolkningen_ellers","personer","67651","sysselsatte_innvkat","NULL","NULL","07"
"2013","NULL","befolkningen_ellers","prosent","81.9","sysselsatte_innvkat","NULL","NULL","07"
"2013","NULL","alle","personer","46457","sysselsatte_innvkat","NULL","NULL","08"
"2013","NULL","alle","prosent","78.3","sysselsatte_innvkat","NULL","NULL","08"
"2013","NULL","innvandrere","personer","6810","sysselsatte_innvkat","NULL","NULL","08"
"2013","NULL","innvandrere","prosent","70.8","sysselsatte_innvkat","NULL","NULL","08"
"2013","NULL","befolkningen_ellers","personer","39647","sysselsatte_innvkat","NULL","NULL","08"
"2013","NULL","befolkningen_ellers","prosent","79.7","sysselsatte_innvkat","NULL","NULL","08"
"2013","NULL","alle","personer","326618","sysselsatte_innvkat","NULL","NULL","09"
"2013","NULL","alle","prosent","75.9","sysselsatte_innvkat","NULL","NULL","09"
"2013","NULL","innvandrere","personer","85579","sysselsatte_innvkat","NULL","NULL","09"
"2013","NULL","innvandrere","prosent","64.5","sysselsatte_innvkat","NULL","NULL","09"
"2013","NULL","befolkningen_ellers","personer","241039","sysselsatte_innvkat","NULL","NULL","09"
"2013","NULL","befolkningen_ellers","prosent","80.9","sysselsatte_innvkat","NULL","NULL","09"
"2013","NULL","alle","personer","7083","sysselsatte_innvkat","NULL","NULL","10"
"2013","NULL","alle","prosent","81.3","sysselsatte_innvkat","NULL","NULL","10"
"2013","NULL","innvandrere","personer","562","sysselsatte_innvkat","NULL","NULL","10"
"2013","NULL","innvandrere","prosent","69.1","sysselsatte_innvkat","NULL","NULL","10"
"2013","NULL","befolkningen_ellers","personer","6521","sysselsatte_innvkat","NULL","NULL","10"
"2013","NULL","befolkningen_ellers","prosent","82.6","sysselsatte_innvkat","NULL","NULL","10"
"2013","NULL","alle","personer","22309","sysselsatte_innvkat","NULL","NULL","11"
"2013","NULL","alle","prosent","69.9","sysselsatte_innvkat","NULL","NULL","11"
"2013","NULL","innvandrere","personer","1658","sysselsatte_innvkat","NULL","NULL","11"
"2013","NULL","innvandrere","prosent","57.8","sysselsatte_innvkat","NULL","NULL","11"
"2013","NULL","befolkningen_ellers","personer","20651","sysselsatte_innvkat","NULL","NULL","11"
"2013","NULL","befolkningen_ellers","prosent","71.1","sysselsatte_innvkat","NULL","NULL","11"
"2013","NULL","alle","personer","41119","sysselsatte_innvkat","NULL","NULL","12"
"2013","NULL","alle","prosent","75.5","sysselsatte_innvkat","NULL","NULL","12"
"2013","NULL","innvandrere","personer","3544","sysselsatte_innvkat","NULL","NULL","12"
"2013","NULL","innvandrere","prosent","63.5","sysselsatte_innvkat","NULL","NULL","12"
"2013","NULL","befolkningen_ellers","personer","37575","sysselsatte_innvkat","NULL","NULL","12"
"2013","NULL","befolkningen_ellers","prosent","76.9","sysselsatte_innvkat","NULL","NULL","12"
"2013","NULL","alle","personer","15885","sysselsatte_innvkat","NULL","NULL","13"
"2013","NULL","alle","prosent","74.2","sysselsatte_innvkat","NULL","NULL","13"
"2013","NULL","innvandrere","personer","1250","sysselsatte_innvkat","NULL","NULL","13"
"2013","NULL","innvandrere","prosent","56.2","sysselsatte_innvkat","NULL","NULL","13"
"2013","NULL","befolkningen_ellers","personer","14635","sysselsatte_innvkat","NULL","NULL","13"
"2013","NULL","befolkningen_ellers","prosent","76.3","sysselsatte_innvkat","NULL","NULL","13"
"2013","NULL","alle","personer","31681","sysselsatte_innvkat","NULL","NULL","14"
"2013","NULL","alle","prosent","74.7","sysselsatte_innvkat","NULL","NULL","14"
"2013","NULL","innvandrere","personer","2775","sysselsatte_innvkat","NULL","NULL","14"
"2013","NULL","innvandrere","prosent","63.3","sysselsatte_innvkat","NULL","NULL","14"
"2013","NULL","befolkningen_ellers","personer","28906","sysselsatte_innvkat","NULL","NULL","14"
"2013","NULL","befolkningen_ellers","prosent","76","sysselsatte_innvkat","NULL","NULL","14"
"2013","NULL","alle","personer","13497","sysselsatte_innvkat","NULL","NULL","15"
"2013","NULL","alle","prosent","76.6","sysselsatte_innvkat","NULL","NULL","15"
"2013","NULL","innvandrere","personer","1080","sysselsatte_innvkat","NULL","NULL","15"
"2013","NULL","innvandrere","prosent","62.5","sysselsatte_innvkat","NULL","NULL","15"
"2013","NULL","befolkningen_ellers","personer","12417","sysselsatte_innvkat","NULL","NULL","15"
"2013","NULL","befolkningen_ellers","prosent","78.2","sysselsatte_innvkat","NULL","NULL","15"
"2013","NULL","alle","personer","18346","sysselsatte_innvkat","NULL","NULL","16"
"2013","NULL","alle","prosent","78.9","sysselsatte_innvkat","NULL","NULL","16"
"2013","NULL","innvandrere","personer","1745","sysselsatte_innvkat","NULL","NULL","16"
"2013","NULL","innvandrere","prosent","67.7","sysselsatte_innvkat","NULL","NULL","16"
"2013","NULL","befolkningen_ellers","personer","16601","sysselsatte_innvkat","NULL","NULL","16"
"2013","NULL","befolkningen_ellers","prosent","80.3","sysselsatte_innvkat","NULL","NULL","16"
"2013","NULL","alle","personer","6154","sysselsatte_innvkat","NULL","NULL","17"
"2013","NULL","alle","prosent","77.7","sysselsatte_innvkat","NULL","NULL","17"
"2013","NULL","innvandrere","personer","475","sysselsatte_innvkat","NULL","NULL","17"
"2013","NULL","innvandrere","prosent","67.6","sysselsatte_innvkat","NULL","NULL","17"
"2013","NULL","befolkningen_ellers","personer","5679","sysselsatte_innvkat","NULL","NULL","17"
"2013","NULL","befolkningen_ellers","prosent","78.7","sysselsatte_innvkat","NULL","NULL","17"
"2013","NULL","alle","personer","8678","sysselsatte_innvkat","NULL","NULL","18"
"2013","NULL","alle","prosent","78.1","sysselsatte_innvkat","NULL","NULL","18"
"2013","NULL","innvandrere","personer","485","sysselsatte_innvkat","NULL","NULL","18"
"2013","NULL","innvandrere","prosent","59.7","sysselsatte_innvkat","NULL","NULL","18"
"2013","NULL","befolkningen_ellers","personer","8193","sysselsatte_innvkat","NULL","NULL","18"
"2013","NULL","befolkningen_ellers","prosent","79.5","sysselsatte_innvkat","NULL","NULL","18"
"2013","NULL","alle","personer","8502","sysselsatte_innvkat","NULL","NULL","19"
"2013","NULL","alle","prosent","79.1","sysselsatte_innvkat","NULL","NULL","19"
"2013","NULL","innvandrere","personer","750","sysselsatte_innvkat","NULL","NULL","19"
"2013","NULL","innvandrere","prosent","62.7","sysselsatte_innvkat","NULL","NULL","19"
"2013","NULL","befolkningen_ellers","personer","7752","sysselsatte_innvkat","NULL","NULL","19"
"2013","NULL","befolkningen_ellers","prosent","81.2","sysselsatte_innvkat","NULL","NULL","19"
"2013","NULL","alle","personer","83950","sysselsatte_innvkat","NULL","NULL","20"
"2013","NULL","alle","prosent","76.6","sysselsatte_innvkat","NULL","NULL","20"
"2013","NULL","innvandrere","personer","14670","sysselsatte_innvkat","NULL","NULL","20"
"2013","NULL","innvandrere","prosent","66.5","sysselsatte_innvkat","NULL","NULL","20"
"2013","NULL","befolkningen_ellers","personer","69280","sysselsatte_innvkat","NULL","NULL","20"
"2013","NULL","befolkningen_ellers","prosent","79.2","sysselsatte_innvkat","NULL","NULL","20"
"2013","NULL","alle","personer","10075","sysselsatte_innvkat","NULL","NULL","21"
"2013","NULL","alle","prosent","81.5","sysselsatte_innvkat","NULL","NULL","21"
"2013","NULL","innvandrere","personer","1497","sysselsatte_innvkat","NULL","NULL","21"
"2013","NULL","innvandrere","prosent","72.7","sysselsatte_innvkat","NULL","NULL","21"
"2013","NULL","befolkningen_ellers","personer","8578","sysselsatte_innvkat","NULL","NULL","21"
"2013","NULL","befolkningen_ellers","prosent","83.3","sysselsatte_innvkat","NULL","NULL","21"
"2013","NULL","alle","personer","16188","sysselsatte_innvkat","NULL","NULL","22"
"2013","NULL","alle","prosent","80.4","sysselsatte_innvkat","NULL","NULL","22"
"2013","NULL","innvandrere","personer","2233","sysselsatte_innvkat","NULL","NULL","22"
"2013","NULL","innvandrere","prosent","71.6","sysselsatte_innvkat","NULL","NULL","22"
"2013","NULL","befolkningen_ellers","personer","13955","sysselsatte_innvkat","NULL","NULL","22"
"2013","NULL","befolkningen_ellers","prosent","82","sysselsatte_innvkat","NULL","NULL","22"
"2013","NULL","alle","personer","9063","sysselsatte_innvkat","NULL","NULL","23"
"2013","NULL","alle","prosent","76.6","sysselsatte_innvkat","NULL","NULL","23"
"2013","NULL","innvandrere","personer","797","sysselsatte_innvkat","NULL","NULL","23"
"2013","NULL","innvandrere","prosent","67.1","sysselsatte_innvkat","NULL","NULL","23"
"2013","NULL","befolkningen_ellers","personer","8266","sysselsatte_innvkat","NULL","NULL","23"
"2013","NULL","befolkningen_ellers","prosent","77.6","sysselsatte_innvkat","NULL","NULL","23"
"2013","NULL","alle","personer","16922","sysselsatte_innvkat","NULL","NULL","24"
"2013","NULL","alle","prosent","75.5","sysselsatte_innvkat","NULL","NULL","24"
"2013","NULL","innvandrere","personer","2070","sysselsatte_innvkat","NULL","NULL","24"
"2013","NULL","innvandrere","prosent","67.4","sysselsatte_innvkat","NULL","NULL","24"
"2013","NULL","befolkningen_ellers","personer","14852","sysselsatte_innvkat","NULL","NULL","24"
"2013","NULL","befolkningen_ellers","prosent","76.7","sysselsatte_innvkat","NULL","NULL","24"
"2013","NULL","alle","personer","61589","sysselsatte_innvkat","NULL","NULL","25"
"2013","NULL","alle","prosent","75.1","sysselsatte_innvkat","NULL","NULL","25"
"2013","NULL","innvandrere","personer","7193","sysselsatte_innvkat","NULL","NULL","25"
"2013","NULL","innvandrere","prosent","66.9","sysselsatte_innvkat","NULL","NULL","25"
"2013","NULL","befolkningen_ellers","personer","54396","sysselsatte_innvkat","NULL","NULL","25"
"2013","NULL","befolkningen_ellers","prosent","76.3","sysselsatte_innvkat","NULL","NULL","25"
"2013","NULL","alle","personer","39967","sysselsatte_innvkat","NULL","NULL","26"
"2013","NULL","alle","prosent","73.3","sysselsatte_innvkat","NULL","NULL","26"
"2013","NULL","innvandrere","personer","4981","sysselsatte_innvkat","NULL","NULL","26"
"2013","NULL","innvandrere","prosent","64.1","sysselsatte_innvkat","NULL","NULL","26"
"2013","NULL","befolkningen_ellers","personer","34986","sysselsatte_innvkat","NULL","NULL","26"
"2013","NULL","befolkningen_ellers","prosent","74.8","sysselsatte_innvkat","NULL","NULL","26"
"2013","NULL","alle","personer","53667","sysselsatte_innvkat","NULL","NULL","27"
"2013","NULL","alle","prosent","73.2","sysselsatte_innvkat","NULL","NULL","27"
"2013","NULL","innvandrere","personer","5392","sysselsatte_innvkat","NULL","NULL","27"
"2013","NULL","innvandrere","prosent","59.1","sysselsatte_innvkat","NULL","NULL","27"
"2013","NULL","befolkningen_ellers","personer","48275","sysselsatte_innvkat","NULL","NULL","27"
"2013","NULL","befolkningen_ellers","prosent","75.2","sysselsatte_innvkat","NULL","NULL","27"
"2013","NULL","alle","personer","7367","sysselsatte_innvkat","NULL","NULL","28"
"2013","NULL","alle","prosent","73","sysselsatte_innvkat","NULL","NULL","28"
"2013","NULL","innvandrere","personer","702","sysselsatte_innvkat","NULL","NULL","28"
"2013","NULL","innvandrere","prosent","56.8","sysselsatte_innvkat","NULL","NULL","28"
"2013","NULL","befolkningen_ellers","personer","6665","sysselsatte_innvkat","NULL","NULL","28"
"2013","NULL","befolkningen_ellers","prosent","75.2","sysselsatte_innvkat","NULL","NULL","28"
"2013","NULL","alle","personer","8809","sysselsatte_innvkat","NULL","NULL","29"
"2013","NULL","alle","prosent","73.7","sysselsatte_innvkat","NULL","NULL","29"
"2013","NULL","innvandrere","personer","819","sysselsatte_innvkat","NULL","NULL","29"
"2013","NULL","innvandrere","prosent","61.7","sysselsatte_innvkat","NULL","NULL","29"
"2013","NULL","befolkningen_ellers","personer","7990","sysselsatte_innvkat","NULL","NULL","29"
"2013","NULL","befolkningen_ellers","prosent","75.2","sysselsatte_innvkat","NULL","NULL","29"
"2013","NULL","alle","personer","6807","sysselsatte_innvkat","NULL","NULL","30"
"2013","NULL","alle","prosent","80.6","sysselsatte_innvkat","NULL","NULL","30"
"2013","NULL","innvandrere","personer","592","sysselsatte_innvkat","NULL","NULL","30"
"2013","NULL","innvandrere","prosent","73.6","sysselsatte_innvkat","NULL","NULL","30"
"2013","NULL","befolkningen_ellers","personer","6215","sysselsatte_innvkat","NULL","NULL","30"
"2013","NULL","befolkningen_ellers","prosent","81.3","sysselsatte_innvkat","NULL","NULL","30"
"2013","NULL","alle","personer","3223","sysselsatte_innvkat","NULL","NULL","31"
"2013","NULL","alle","prosent","77.6","sysselsatte_innvkat","NULL","NULL","31"
"2013","NULL","innvandrere","personer","340","sysselsatte_innvkat","NULL","NULL","31"
"2013","NULL","innvandrere","prosent","66.5","sysselsatte_innvkat","NULL","NULL","31"
"2013","NULL","befolkningen_ellers","personer","2883","sysselsatte_innvkat","NULL","NULL","31"
"2013","NULL","befolkningen_ellers","prosent","79.2","sysselsatte_innvkat","NULL","NULL","31"
"2013","NULL","alle","personer","39778","sysselsatte_innvkat","NULL","NULL","32"
"2013","NULL","alle","prosent","72.5","sysselsatte_innvkat","NULL","NULL","32"
"2013","NULL","innvandrere","personer","4247","sysselsatte_innvkat","NULL","NULL","32"
"2013","NULL","innvandrere","prosent","62.1","sysselsatte_innvkat","NULL","NULL","32"
"2013","NULL","befolkningen_ellers","personer","35531","sysselsatte_innvkat","NULL","NULL","32"
"2013","NULL","befolkningen_ellers","prosent","74","sysselsatte_innvkat","NULL","NULL","32"
"2013","NULL","alle","personer","16339","sysselsatte_innvkat","NULL","NULL","33"
"2013","NULL","alle","prosent","78.3","sysselsatte_innvkat","NULL","NULL","33"
"2013","NULL","innvandrere","personer","1556","sysselsatte_innvkat","NULL","NULL","33"
"2013","NULL","innvandrere","prosent","67.3","sysselsatte_innvkat","NULL","NULL","33"
"2013","NULL","befolkningen_ellers","personer","14783","sysselsatte_innvkat","NULL","NULL","33"
"2013","NULL","befolkningen_ellers","prosent","79.6","sysselsatte_innvkat","NULL","NULL","33"
"2013","NULL","alle","personer","11122","sysselsatte_innvkat","NULL","NULL","34"
"2013","NULL","alle","prosent","75.1","sysselsatte_innvkat","NULL","NULL","34"
"2013","NULL","innvandrere","personer","1054","sysselsatte_innvkat","NULL","NULL","34"
"2013","NULL","innvandrere","prosent","60.6","sysselsatte_innvkat","NULL","NULL","34"
"2013","NULL","befolkningen_ellers","personer","10068","sysselsatte_innvkat","NULL","NULL","34"
"2013","NULL","befolkningen_ellers","prosent","77","sysselsatte_innvkat","NULL","NULL","34"
"2013","NULL","alle","personer","61707","sysselsatte_innvkat","NULL","NULL","35"
"2013","NULL","alle","prosent","75.7","sysselsatte_innvkat","NULL","NULL","35"
"2013","NULL","innvandrere","personer","7751","sysselsatte_innvkat","NULL","NULL","35"
"2013","NULL","innvandrere","prosent","63.7","sysselsatte_innvkat","NULL","NULL","35"
"2013","NULL","befolkningen_ellers","personer","53956","sysselsatte_innvkat","NULL","NULL","35"
"2013","NULL","befolkningen_ellers","prosent","77.8","sysselsatte_innvkat","NULL","NULL","35"
"2013","NULL","alle","personer","11617","sysselsatte_innvkat","NULL","NULL","36"
"2013","NULL","alle","prosent","81.2","sysselsatte_innvkat","NULL","NULL","36"
"2013","NULL","innvandrere","personer","1256","sysselsatte_innvkat","NULL","NULL","36"
"2013","NULL","innvandrere","prosent","72.6","sysselsatte_innvkat","NULL","NULL","36"
"2013","NULL","befolkningen_ellers","personer","10361","sysselsatte_innvkat","NULL","NULL","36"
"2013","NULL","befolkningen_ellers","prosent","82.3","sysselsatte_innvkat","NULL","NULL","36"
